,treat,age,education*,black,married,hispanic,married_u75,nodegree,re74,re75,propensity_score,propensity_logit,re78
668,0.0,23,12,0.0,0.0,0.0,0.0,0.0,13714,14322,0.04868414517767162,-2.9724927205048175,22165
669,0.0,35,12,0.0,0.0,0.0,0.0,0.0,13714,15038,0.018488715591110653,-3.9719329328257493,26599
670,0.0,27,14,0.0,1.0,0.0,0.0,0.0,13714,15217,0.01365394202006764,-4.2799789919912605,13447
671,0.0,23,12,0.0,1.0,0.0,0.0,0.0,13714,15754,0.010986518632294022,-4.500039020561925,24205
672,0.0,24,12,1.0,1.0,0.0,0.0,0.0,13714,16112,0.06989902494881026,-2.588241455664997,16254
673,0.0,24,12,0.0,1.0,0.0,0.0,0.0,13714,16112,0.009459677215207477,-4.651212313367635,16254
674,0.0,39,12,1.0,1.0,0.0,0.0,0.0,13714,17008,0.021087346001111954,-3.8377692739436324,14629
675,0.0,33,12,0.0,1.0,0.0,0.0,0.0,13714,18082,0.0032466626391380485,-5.72687574602484,26081
676,0.0,45,14,0.0,1.0,0.0,0.0,0.0,13714,19102,0.001627972752419734,-6.418790449044744,30145
677,0.0,45,14,0.0,1.0,0.0,0.0,0.0,13714,19102,0.001627972752419734,-6.418790449044744,30145
678,0.0,27,12,1.0,1.0,0.0,0.0,0.0,13714,19425,0.027888604799431796,-3.551252226740575,25860
679,0.0,45,17,0.0,1.0,0.0,0.0,0.0,13714,23095,0.0011551644722861904,-6.762356712709519,6649
680,0.0,23,16,0.0,0.0,0.0,0.0,0.0,13714,25601,0.00827950226665018,-4.7856584573999985,31623
681,0.0,26,17,0.0,1.0,0.0,0.0,0.0,13714,29540,0.0010022979974415893,-6.904457117264577,29554
682,0.0,27,14,1.0,0.0,0.0,0.0,0.0,13812,17036,0.19209171325311417,-1.436475614405804,20688
683,0.0,21,14,0.0,1.0,0.0,0.0,0.0,13832,8777,0.08279228481452337,-2.404999084139019,591
684,0.0,20,12,0.0,1.0,0.0,0.0,0.0,13902,14322,0.018361933301417638,-3.9789429936098366,19653
685,0.0,29,12,0.0,1.0,0.0,0.0,0.0,13910,7161,0.04845681553086302,-2.9774120715055297,19210
686,0.0,22,12,0.0,1.0,1.0,0.0,0.0,13910,8611,0.06480674768088261,-2.669343466089392,16218
687,0.0,24,12,0.0,0.0,0.0,0.0,0.0,13910,13427,0.05452536734832908,-2.8530210088684504,19210
688,0.0,27,12,0.0,1.0,0.0,0.0,0.0,13910,14859,0.010053845073851646,-4.589695396938412,15072
689,0.0,23,12,0.0,1.0,0.0,0.0,0.0,14063,11100,0.03027210147514905,-3.4667889701841585,14777
690,0.0,24,16,0.0,1.0,0.0,0.0,0.0,14067,24706,0.0027884554161265785,-5.879475100341111,37829
691,0.0,23,16,0.0,0.0,0.0,0.0,0.0,14106,6266,0.39774231080696854,-0.41488107354976983,2955
692,0.0,33,14,0.0,1.0,0.0,0.0,0.0,14106,14322,0.01073415010292622,-4.523532844739227,17732
693,0.0,21,12,0.0,0.0,0.0,0.0,0.0,14106,17903,0.024676968976483086,-3.676898351447131,22165
694,0.0,23,12,0.0,1.0,0.0,0.0,0.0,14106,23453,0.0018681698012494327,-6.280926126273338,0
695,0.0,20,12,1.0,1.0,0.0,0.0,0.0,14322,17903,0.05942005315245471,-2.7618648851956404,14777
696,0.0,24,12,0.0,1.0,0.0,0.0,0.0,14373,19693,0.004010741745969883,-5.514760274370715,7388
697,0.0,29,12,1.0,1.0,0.0,0.0,0.0,14392,15396,0.05604386194731082,-2.8239450679239813,14777
698,0.0,34,12,0.0,1.0,0.0,0.0,0.0,14498,14322,0.006700159147537453,-4.998901293521667,10048
699,0.0,44,12,0.0,1.0,0.0,0.0,0.0,14498,14424,0.0032715799128919653,-5.71920531373326,14579
700,0.0,23,12,0.0,1.0,0.0,0.0,0.0,14498,19335,0.004619581494295668,-5.372820878905298,19210
701,0.0,26,14,1.0,1.0,0.0,0.0,0.0,14506,17187,0.06573774537563781,-2.6540839137844094,21678
702,0.0,51,12,0.0,1.0,0.0,0.0,0.0,14533,19245,0.0006705183357665215,-7.306788765974787,17732
703,0.0,41,12,0.0,1.0,0.0,0.0,0.0,14684,23274,0.0005323588684910739,-7.53766023058459,26599
704,0.0,37,13,0.0,1.0,0.0,0.0,0.0,14694,8951,0.021626526422188836,-3.8119708356390816,17732
705,0.0,26,16,0.0,1.0,0.0,0.0,0.0,14694,11637,0.04346661584496418,-3.091322499068285,20688
706,0.0,24,12,1.0,1.0,0.0,0.0,0.0,14694,11816,0.15668963587681664,-1.6830680491957852,11821
707,0.0,22,14,1.0,1.0,0.0,0.0,0.0,14694,12532,0.20917994316441227,-1.3298756000710694,21397
708,0.0,27,12,1.0,1.0,0.0,0.0,0.0,14694,13427,0.09459447875958893,-2.258783822815053,14079
709,0.0,23,13,0.0,1.0,0.0,0.0,0.0,14694,14322,0.016986127296335196,-4.0582262631446175,20688
710,0.0,27,12,0.0,1.0,0.0,0.0,0.0,14694,14322,0.010714187263117288,-4.525414505854587,19210
711,0.0,28,12,1.0,1.0,0.0,0.0,0.0,14694,14859,0.06572147240694975,-2.654348906025039,19210
712,0.0,21,12,0.0,1.0,0.0,0.0,0.0,14694,15217,0.013244784403228349,-4.310818155165777,23643
713,0.0,28,12,0.0,1.0,0.0,0.0,0.0,14694,15933,0.00695226275273412,-4.961711554131953,0
714,0.0,22,13,0.0,1.0,0.0,0.0,0.0,14694,16112,0.012178420123123987,-4.39583655114746,0
715,0.0,20,12,0.0,1.0,0.0,0.0,0.0,14694,16112,0.011603597926792329,-4.444768617831723,26599
716,0.0,24,16,0.0,1.0,0.0,0.0,0.0,14694,16470,0.017096001791139927,-4.051666830545624,27337
717,0.0,22,12,0.0,1.0,0.0,0.0,0.0,14694,16829,0.00860011191357744,-4.747342756320614,21870
718,0.0,27,12,0.0,1.0,1.0,0.0,0.0,14694,16829,0.007062736991167192,-4.9458348306223705,37829
719,0.0,35,12,1.0,1.0,0.0,0.0,0.0,14694,17187,0.024793746091042852,-3.6720575434751006,21279
720,0.0,23,16,0.0,1.0,0.0,0.0,0.0,14694,19693,0.008877128363389736,-4.715360391964973,29554
721,0.0,22,16,0.0,1.0,0.0,0.0,0.0,14694,19693,0.009511929925701976,-4.645651029294022,2955
722,0.0,23,16,0.0,1.0,0.0,0.0,0.0,14694,23274,0.003949428105841691,-5.530227246190032,25121
723,0.0,20,12,0.0,1.0,0.0,0.0,0.0,14694,26854,0.001017751092655754,-6.889141627629428,31032
724,0.0,22,12,1.0,1.0,0.0,0.0,0.0,14790,14680,0.09953047903014889,-2.202452398089297,14038
725,0.0,24,12,0.0,1.0,0.0,0.0,0.0,14890,719,0.22524408819341613,-1.2353633766279521,27963
726,0.0,26,12,0.0,1.0,0.0,0.0,0.0,14890,10741,0.025201751227608017,-3.6553170399881565,0
727,0.0,42,12,1.0,1.0,0.0,0.0,0.0,14988,11185,0.05646732529244717,-2.8159688381328247,0
728,0.0,28,15,0.0,1.0,0.0,0.0,0.0,15082,18619,0.0064543337324485806,-5.036528224285886,13986
729,0.0,24,13,0.0,1.0,0.0,0.0,0.0,15282,14322,0.01519657650118741,-4.171371878904305,32509
730,0.0,50,12,0.0,1.0,0.0,0.0,0.0,15282,14322,0.002082365780181817,-6.1721661003751995,13151
731,0.0,50,12,0.0,1.0,0.0,0.0,0.0,15282,14322,0.002082365780181817,-6.1721661003751995,13151
732,0.0,28,13,0.0,1.0,0.0,0.0,0.0,15282,14322,0.011541364174067651,-4.450209329588109,14038
733,0.0,25,12,0.0,1.0,0.0,0.0,0.0,15282,16112,0.007870346688554629,-4.836751684275214,25121
734,0.0,31,12,1.0,0.0,0.0,0.0,0.0,15282,17903,0.0833334590822796,-2.397893626631476,14777
735,0.0,32,16,1.0,1.0,0.0,0.0,0.0,15282,19693,0.034783474507812676,-3.323210051389631,28076
736,0.0,22,12,0.0,1.0,0.0,0.0,0.0,15282,19693,0.00431003265594865,-5.442490450487419,21870
737,0.0,22,13,1.0,1.0,0.0,0.0,0.0,15403,14320,0.12158926549654923,-1.9774656027302244,18660
738,0.0,26,12,1.0,1.0,0.0,0.0,0.0,15411,8951,0.2273187457492491,-1.2235134157260634,11082
739,0.0,22,12,0.0,1.0,0.0,0.0,0.0,15478,8951,0.04686005237221245,-3.0125961917192936,14186
740,0.0,29,12,0.0,0.0,0.0,0.0,0.0,15478,14370,0.02841586661203704,-3.531980193915358,12615
741,0.0,53,17,0.0,1.0,0.0,0.0,0.0,15478,16399,0.0026603165293951243,-5.926646305794888,15663
742,0.0,25,12,0.0,1.0,0.0,0.0,0.0,15478,17724,0.005388711605461007,-5.218045673788678,31327
743,0.0,26,12,1.0,1.0,0.0,0.0,0.0,15478,18175,0.03464272475258064,-3.3274105264965903,19949
744,0.0,24,16,0.0,0.0,0.0,0.0,0.0,15587,19505,0.026427524807362438,-3.606566196752279,19210
745,0.0,27,17,0.0,0.0,0.0,0.0,0.0,15674,0,0.690967980397578,0.8046485897917118,41376
746,0.0,46,12,0.0,1.0,0.0,0.0,0.0,15674,734,0.05570873775749862,-2.8302976526692634,20688
747,0.0,25,12,1.0,1.0,0.0,0.0,0.0,15674,3738,0.5032501985194393,0.01300097719928512,10512
748,0.0,21,13,0.0,0.0,0.0,0.0,0.0,15674,4946,0.34164436549003363,-0.6559749342607536,1733
749,0.0,37,12,0.0,1.0,0.0,0.0,0.0,15674,8951,0.016745879354709045,-4.072715382813139,28076
750,0.0,37,12,0.0,1.0,0.0,0.0,0.0,15674,8951,0.016745879354709045,-4.072715382813139,28076
751,0.0,28,15,1.0,1.0,0.0,0.0,0.0,15674,9452,0.2826586389945463,-0.9313118766066124,31032
752,0.0,22,12,0.0,0.0,0.0,0.0,0.0,15674,10741,0.0968518586519389,-2.232704013904593,28963
753,0.0,22,12,0.0,0.0,0.0,0.0,0.0,15674,11637,0.08042464068466937,-2.4365913921189613,20688
754,0.0,27,12,0.0,1.0,0.0,0.0,0.0,15674,12532,0.014913118054661993,-4.1904886103286865,19210
755,0.0,21,13,1.0,1.0,0.0,0.0,0.0,15674,12532,0.17932744090210267,-1.5209107845741765,25121
756,0.0,49,16,0.0,1.0,0.0,0.0,0.0,15674,12890,0.006354891037512956,-5.052155351119708,17732
757,0.0,26,12,0.0,1.0,0.0,0.0,0.0,15674,13427,0.013067942925806621,-4.3244390729946325,0
758,0.0,33,14,0.0,1.0,0.0,0.0,0.0,15674,13427,0.011708032446909988,-4.43570302763896,13890
759,0.0,28,15,0.0,1.0,0.0,0.0,0.0,15674,13785,0.018338041252165167,-3.980269352392797,15959
760,0.0,29,17,0.0,1.0,0.0,0.0,0.0,15674,14143,0.022871176248514192,-3.754741061146176,25860
761,0.0,54,16,1.0,1.0,0.0,0.0,0.0,15674,14322,0.024999381341166513,-3.6635870273108613,11821
762,0.0,25,14,0.0,1.0,1.0,0.0,0.0,15674,14322,0.019234398793089483,-3.9316332125552482,20702
763,0.0,32,12,0.0,1.0,0.0,0.0,0.0,15674,14322,0.007059089532890468,-4.9463550743572355,13299
764,0.0,40,12,0.0,1.0,0.0,0.0,0.0,15674,14322,0.0040538345257477605,-5.504029975724845,16254
765,0.0,40,12,0.0,1.0,0.0,0.0,0.0,15674,14322,0.0040538345257477605,-5.504029975724845,16254
766,0.0,27,16,0.0,1.0,0.0,0.0,0.0,15674,14322,0.02095079942435416,-3.844405092897819,22165
767,0.0,24,12,0.0,1.0,0.0,0.0,0.0,15674,14680,0.011316145548769531,-4.470144103124385,17732
768,0.0,43,12,0.0,1.0,0.0,0.0,0.0,15674,14680,0.0030346437210465316,-5.7946219938724575,13831
769,0.0,25,16,0.0,1.0,0.0,0.0,0.0,15674,15217,0.019672862284940293,-3.9086461928928133,19062
770,0.0,26,12,1.0,1.0,0.0,0.0,0.0,15674,15217,0.0648404289879163,-2.6687878659657884,15516
771,0.0,34,12,1.0,1.0,0.0,0.0,0.0,15674,15754,0.03393911544597974,-3.348658662535535,17732
772,0.0,21,13,0.0,1.0,0.0,0.0,0.0,15674,15933,0.012644735217052448,-4.357788978557022,25121
773,0.0,21,12,1.0,1.0,0.0,0.0,0.0,15674,16112,0.0741995329123964,-2.5239008779479293,11821
774,0.0,23,12,1.0,1.0,0.0,0.0,0.0,15674,16202,0.06393611400610996,-2.6837993622622567,19210
775,0.0,26,12,0.0,1.0,0.0,0.0,0.0,15674,16470,0.006581544874242332,-5.016882479140081,35022
776,0.0,28,14,0.0,1.0,0.0,0.0,0.0,15674,16757,0.007806919297492659,-4.844907296263942,16254
777,0.0,26,17,0.0,1.0,0.0,0.0,0.0,15674,16829,0.015415898059587894,-4.156820002021485,19210
778,0.0,20,14,0.0,0.0,0.0,0.0,0.0,15674,17008,0.04138156651862413,-3.1426575876235807,26599
779,0.0,26,12,1.0,1.0,0.0,0.0,0.0,15674,17983,0.03563302157056388,-3.2981991250516614,20688
780,0.0,21,12,1.0,1.0,0.0,0.0,0.0,15674,19693,0.034264911059853874,-3.3387677321729874,19210
781,0.0,41,12,0.0,1.0,0.0,0.0,0.0,15674,19693,0.001117072851281736,-6.795925843294649,32509
782,0.0,28,16,0.0,1.0,0.0,0.0,0.0,15674,19693,0.005845032393883857,-5.136300960467621,28815
783,0.0,23,16,0.0,0.0,0.0,0.0,0.0,15674,21483,0.018103453741097907,-3.9933832182685873,26599
784,0.0,22,12,0.0,1.0,0.0,0.0,0.0,15674,22916,0.002015539353995787,-6.204850876636876,31771
785,0.0,27,14,0.0,0.0,1.0,0.0,0.0,15674,23274,0.007344625574077604,-4.906414717502988,27337
786,0.0,26,16,0.0,1.0,0.0,0.0,0.0,15674,23274,0.002983265379225209,-5.811749089350778,29554
787,0.0,54,12,0.0,1.0,0.0,0.0,0.0,15674,25064,0.0001330923693854924,-8.924334062915866,0
788,0.0,54,12,0.0,1.0,0.0,0.0,0.0,15674,25064,0.0001330923693854924,-8.924334062915866,0
789,0.0,54,12,1.0,0.0,0.0,0.0,0.0,15674,25064,0.003471563434543503,-5.659672625695155,20688
790,0.0,37,16,0.0,0.0,0.0,0.0,0.0,15674,26854,0.0020425720397029674,-6.191500800560755,29258
791,0.0,32,13,0.0,1.0,0.0,0.0,0.0,15674,30435,0.0002193628863957511,-8.424563797027627,22018
792,0.0,29,12,0.0,1.0,0.0,0.0,0.0,15678,17487,0.004245135668646232,-5.457727328256231,10196
793,0.0,22,13,0.0,1.0,0.0,0.0,0.0,15870,15826,0.01191902329862476,-4.417628934368112,35465
794,0.0,23,12,1.0,1.0,0.0,0.0,0.0,15870,30435,0.0026328863139137982,-5.937038218342172,27781
795,0.0,36,12,0.0,1.0,0.0,0.0,0.0,15873,12727,0.0075626213234494056,-4.876946050039914,17444
796,0.0,21,13,0.0,1.0,0.0,0.0,0.0,15960,21483,0.0035338240700955566,-5.641834605637843,14777
797,0.0,21,12,0.0,1.0,0.0,0.0,0.0,15987,16291,0.0094642409674329,-4.650725379658039,14481
798,0.0,26,12,1.0,1.0,0.0,0.0,0.0,15987,17903,0.03546442708362885,-3.303116573794042,19505
799,0.0,28,12,1.0,1.0,0.0,0.0,0.0,15987,19693,0.020839304066096877,-3.8498549498097376,13299
800,0.0,43,12,0.0,1.0,0.0,0.0,0.0,15989,14322,0.003215898254643013,-5.736427485035236,14777
801,0.0,27,12,1.0,1.0,0.0,0.0,0.0,16011,16112,0.04893676303666002,-2.967051641203064,20460
802,0.0,36,17,0.0,0.0,0.0,0.0,0.0,16015,30793,0.001053102026673653,-6.8549615021677734,29584
803,0.0,23,12,0.0,1.0,0.0,0.0,0.0,16065,4833,0.10077842413898355,-2.1886051868730614,25564
804,0.0,31,12,0.0,1.0,0.0,0.0,0.0,16065,15038,0.006252776898068205,-5.068457202836237,17732
805,0.0,25,14,0.0,1.0,0.0,0.0,0.0,16065,15217,0.01320024940964241,-4.314231407825579,18471
806,0.0,35,12,1.0,1.0,0.0,0.0,0.0,16065,16086,0.028670439307891232,-3.5227992114074245,19210
807,0.0,23,16,0.0,1.0,0.0,0.0,0.0,16065,16829,0.0152933402000522,-4.164926336915231,20688
808,0.0,21,12,0.0,1.0,0.0,0.0,0.0,16065,20588,0.0035605191397857596,-5.634282046092957,28815
809,0.0,22,12,0.0,0.0,0.0,0.0,0.0,16230,9846,0.11203544184392278,-2.0701165639373165,2955
810,0.0,36,12,1.0,1.0,0.0,0.0,0.0,16261,21304,0.00820837349801552,-4.794358239753683,22165
811,0.0,21,12,0.0,1.0,0.0,0.0,0.0,16306,18529,0.005576767335562999,-5.1835536254514425,11969
812,0.0,28,12,0.0,1.0,0.0,0.0,0.0,16393,13298,0.011122318775734674,-4.487616854644086,0
813,0.0,24,12,0.0,1.0,1.0,0.0,0.0,16457,8951,0.0441807326990894,-3.0742800619773667,21870
814,0.0,30,12,0.0,0.0,0.0,0.0,0.0,16457,14680,0.02310001901353476,-3.7445508325716115,15146
815,0.0,44,12,0.0,1.0,0.0,0.0,0.0,16457,16112,0.0019305301858754383,-6.248028210022035,17289
816,0.0,30,12,0.0,1.0,0.0,0.0,0.0,16457,16650,0.004520866062294432,-5.3945205807083285,19949
817,0.0,34,12,0.0,1.0,0.0,0.0,0.0,16457,16829,0.0032883027867671123,-5.714089996459512,20688
818,0.0,26,16,0.0,1.0,0.0,0.0,0.0,16457,21483,0.004226931726898524,-5.462043018739106,40637
819,0.0,23,16,0.0,1.0,0.0,0.0,0.0,16457,21483,0.005205010630191289,-5.252914930726252,18471
820,0.0,20,12,0.0,0.0,0.0,0.0,0.0,16497,19604,0.015203903280504864,-4.170882421680133,19653
821,0.0,26,13,0.0,0.0,0.0,0.0,0.0,16653,3580,0.3173440676787972,-0.7660044009587563,8866
822,0.0,21,12,1.0,1.0,0.0,0.0,0.0,16653,9846,0.23678731065531097,-1.17037443168135,7388
823,0.0,25,12,0.0,1.0,0.0,0.0,0.0,16653,12181,0.017233460721560363,-4.043518708963496,17732
824,0.0,23,15,0.0,1.0,0.0,0.0,0.0,16653,13427,0.026018651879623645,-3.6225784928724534,16993
825,0.0,25,12,1.0,0.0,0.0,0.0,0.0,16653,14859,0.1996882597829364,-1.3882438776111754,22904
826,0.0,28,16,0.0,1.0,0.0,0.0,0.0,16653,15396,0.014331980992975505,-4.230826129942216,17437
827,0.0,38,14,0.0,1.0,0.0,0.0,0.0,16653,16112,0.004203819001113179,-5.4675492009735756,19505
828,0.0,29,17,0.0,1.0,0.0,0.0,0.0,16653,16112,0.013719636092308854,-4.2751125608565195,17732
829,0.0,24,17,0.0,1.0,0.0,0.0,0.0,16653,16650,0.017141054269906215,-4.048989195581373,20688
830,0.0,25,16,1.0,1.0,0.0,0.0,0.0,16653,17008,0.0890295256725789,-2.3255424227106105,21870
831,0.0,55,12,0.0,1.0,0.0,0.0,0.0,16653,17545,0.000638727810666235,-7.355393223848583,16254
832,0.0,30,14,0.0,1.0,0.0,0.0,0.0,16653,17545,0.00529355525067636,-5.235957573022473,0
833,0.0,21,12,0.0,0.0,0.0,0.0,0.0,16653,17903,0.020531531005127907,-3.86504824365293,19210
834,0.0,26,12,0.0,1.0,0.0,0.0,0.0,16653,17903,0.004428369416534063,-5.415285636525758,17732
835,0.0,34,12,0.0,1.0,0.0,0.0,0.0,16653,19532,0.0017547997756271177,-6.343644175294266,16254
836,0.0,22,12,0.0,1.0,0.0,0.0,0.0,16653,19693,0.0038965179202039273,-5.543767836515746,26007
837,0.0,22,16,0.0,0.0,0.0,0.0,0.0,16653,22737,0.013635556863177752,-4.281345047915933,37682
838,0.0,27,15,0.0,0.0,0.0,0.0,0.0,16653,23274,0.007100681174353074,-4.940438548498992,23643
839,0.0,26,12,0.0,0.0,0.0,0.0,0.0,16653,23274,0.004338919513672124,-5.435781561906538,2955
840,0.0,26,16,0.0,1.0,0.0,0.0,0.0,16653,24706,0.0020053592313525044,-6.209924693858984,29554
841,0.0,24,14,1.0,1.0,0.0,0.0,0.0,16653,28466,0.005273174945602263,-5.2398355141592114,40637
842,0.0,26,14,1.0,0.0,0.0,0.0,0.0,16667,21483,0.06981100569687766,-2.589596113102417,28815
843,0.0,23,12,1.0,1.0,0.0,0.0,0.0,16708,10491,0.18837134229944116,-1.4606276778220302,7565
844,0.0,28,14,0.0,0.0,0.0,0.0,0.0,16849,12174,0.06373644287708721,-2.6871405142932243,1921
845,0.0,21,12,0.0,1.0,0.0,0.0,0.0,16849,15396,0.010870823163724418,-4.5107425103797985,0
846,0.0,30,12,0.0,1.0,0.0,0.0,0.0,16849,17366,0.003734477321342399,-5.586405943037004,18978
847,0.0,24,12,0.0,1.0,0.0,0.0,0.0,16849,18619,0.004264004045682803,-5.453273522482952,25121
848,0.0,51,12,0.0,1.0,0.0,0.0,0.0,16849,19693,0.0005103934654775138,-7.579818105002909,17732
849,0.0,21,14,0.0,0.0,0.0,0.0,0.0,16849,19693,0.019643976149320515,-3.910145061303971,35465
850,0.0,22,14,1.0,1.0,0.0,0.0,0.0,16849,21125,0.030935407517647222,-3.444429866329392,24086
851,0.0,24,12,0.0,1.0,0.0,0.0,0.0,16884,9311,0.034297053539627274,-3.3377968302345074,23080
852,0.0,23,15,0.0,1.0,0.0,0.0,0.0,16955,20844,0.004808034475601083,-5.332647281051921,25514
853,0.0,26,14,0.0,1.0,0.0,0.0,0.0,17045,25064,0.0012330290434665089,-6.69704771010523,38716
854,0.0,45,12,0.0,1.0,0.0,0.0,0.0,17104,16381,0.0016150968551184052,-6.426743949366145,18176
855,0.0,46,13,0.0,1.0,0.0,0.0,0.0,17241,15754,0.002075351534602592,-6.175547217321327,14777
856,0.0,29,12,0.0,1.0,0.0,0.0,0.0,17241,19686,0.0022976302070721387,-6.073576758158841,33544
857,0.0,26,14,0.0,1.0,0.0,0.0,0.0,17241,20588,0.003358154916775371,-5.692999781572853,24530
858,0.0,27,16,0.0,1.0,0.0,0.0,0.0,17241,24885,0.0017198407218302735,-6.36380227468605,22165
859,0.0,26,14,0.0,1.0,0.0,0.0,0.0,17437,7161,0.06585809259483981,-2.6521260467940375,14771
860,0.0,20,15,0.0,1.0,0.0,0.0,0.0,17437,8056,0.09542031448172221,-2.2491789040790615,18471
861,0.0,23,12,0.0,1.0,0.0,0.0,0.0,17437,12532,0.017261134042963918,-4.041886047732366,21427
862,0.0,30,16,0.0,1.0,0.0,0.0,0.0,17437,17867,0.006756686741149208,-4.990443019634244,15516
863,0.0,24,12,0.0,1.0,0.0,0.0,0.0,17437,22379,0.0017396874691024869,-6.352308594864126,16254
864,0.0,23,12,0.0,1.0,0.0,1.0,0.0,17633,0,0.11997251002687033,-1.9926905121610778,23643
865,0.0,34,12,0.0,1.0,0.0,1.0,0.0,17633,0,0.05955272670270114,-2.7594935015415403,0
866,0.0,24,12,0.0,1.0,1.0,0.0,0.0,17633,4848,0.09730774459238942,-2.2275031118897126,22165
867,0.0,43,12,1.0,1.0,0.0,0.0,0.0,17633,10741,0.04833606512379479,-2.980033990927065,21858
868,0.0,28,14,1.0,1.0,0.0,0.0,0.0,17633,12532,0.12290116678677426,-1.9652391703617318,16254
869,0.0,20,12,0.0,1.0,0.0,0.0,0.0,17633,15217,0.011450376996287133,-4.458216186759782,28815
870,0.0,23,12,1.0,1.0,0.0,0.0,0.0,17633,15217,0.06885748448486001,-2.604373417069998,15516
871,0.0,27,14,1.0,1.0,0.0,0.0,0.0,17633,16112,0.062375960272109045,-2.7101691090383686,26599
872,0.0,53,12,0.0,1.0,0.0,0.0,0.0,17633,16112,0.000946034554555009,-6.962284980238067,19210
873,0.0,28,16,0.0,1.0,0.0,0.0,0.0,17633,16112,0.011360944591621706,-4.466147745359626,22165
874,0.0,26,12,0.0,1.0,0.0,0.0,0.0,17633,16112,0.006180648879877907,-5.080132188122386,25121
875,0.0,25,15,0.0,1.0,0.0,0.0,0.0,17633,16112,0.011596697576708873,-4.445370449372938,18619
876,0.0,29,14,0.0,1.0,0.0,0.0,0.0,17633,17187,0.0057249615408880355,-5.157178035364656,19699
877,0.0,26,12,1.0,1.0,0.0,0.0,0.0,17633,17416,0.0350977328088606,-3.313890282642445,23643
878,0.0,55,16,0.0,1.0,0.0,0.0,0.0,17633,17903,0.0011626991577942376,-6.755847741026573,22165
879,0.0,22,12,0.0,1.0,1.0,0.0,0.0,17633,17903,0.006313150973899167,-5.0587872019368465,14777
880,0.0,33,12,0.0,1.0,0.0,0.0,0.0,17633,17903,0.0025334289595201408,-5.975644930370309,15811
881,0.0,34,14,0.0,1.0,1.0,0.0,0.0,17633,17903,0.003995440617319602,-5.5185979699359295,8866
882,0.0,24,12,0.0,1.0,0.0,0.0,0.0,17633,18440,0.004191665889460139,-5.4704565615338865,19949
883,0.0,24,12,0.0,1.0,0.0,0.0,0.0,17633,18750,0.003907283550786871,-5.5409979535500185,32509
884,0.0,26,12,1.0,1.0,0.0,0.0,0.0,17633,18798,0.025872328889002257,-3.62836835930791,18471
885,0.0,45,12,0.0,1.0,0.0,0.0,0.0,17633,18798,0.0008967671857249565,-7.01581710775862,19949
886,0.0,22,12,0.0,1.0,0.0,0.0,0.0,17633,19693,0.0036253894254322217,-5.61616159166364,23643
887,0.0,55,14,0.0,1.0,0.0,0.0,0.0,17633,19693,0.0005311849449300498,-7.539868975752697,2068
888,0.0,24,12,0.0,1.0,0.0,0.0,0.0,17633,19693,0.0031550832771254952,-5.755580317005542,11526
889,0.0,23,12,0.0,1.0,0.0,0.0,0.0,17633,21546,0.0022211059919235825,-6.107526436289083,4433
890,0.0,24,13,1.0,0.0,0.0,0.0,0.0,17633,25064,0.028616035138062573,-3.5247545926575183,22165
891,0.0,31,13,0.0,1.0,0.0,0.0,0.0,17633,25064,0.0006905153725322964,-7.277381568574887,23643
892,0.0,43,12,0.0,1.0,0.0,0.0,0.0,17633,26854,0.00016497289837386883,-8.70956436332626,28076
893,0.0,43,12,0.0,1.0,0.0,0.0,0.0,17633,26854,0.00016497289837386883,-8.70956436332626,28076
894,0.0,23,12,1.0,1.0,0.0,0.0,0.0,17672,14322,0.08289900311043298,-2.4035945677032724,12294
895,0.0,22,12,0.0,1.0,0.0,0.0,0.0,17703,12532,0.018131147744959178,-3.991826418601558,20688
896,0.0,30,12,1.0,1.0,0.0,0.0,0.0,17760,17366,0.026838001067513162,-3.590731729150417,19210
897,0.0,28,12,0.0,0.0,0.0,0.0,0.0,17829,5012,0.1814577537151752,-1.5065021450433307,16240
898,0.0,28,12,0.0,1.0,0.0,0.0,0.0,17829,11100,0.01640650744841934,-4.093534642607244,20688
899,0.0,21,12,0.0,0.0,0.0,0.0,0.0,17829,12945,0.056056109423382496,-2.8237135833272338,26599
900,0.0,28,13,0.0,1.0,0.0,0.0,0.0,17876,15396,0.00749331128678593,-4.886222957598133,22452
901,0.0,25,14,0.0,1.0,0.0,0.0,0.0,17939,14322,0.0140774139699189,-4.2490061714143454,9974
902,0.0,54,12,0.0,1.0,0.0,0.0,0.0,18025,18798,0.00046539484807931147,-7.672158873856336,23643
903,0.0,26,16,0.0,1.0,0.0,0.0,0.0,18025,19872,0.005425066200994467,-5.21128534136932,20983
904,0.0,26,16,0.0,1.0,0.0,0.0,0.0,18025,23274,0.0025088464093229648,-5.985420230526999,28076
905,0.0,49,13,0.0,1.0,0.0,0.0,0.0,18221,17903,0.0009614748680509473,-6.946080194168097,17732
906,0.0,21,13,1.0,0.0,0.0,0.0,0.0,18221,21125,0.07851245594163035,-2.4627319733735833,21870
907,0.0,26,16,0.0,1.0,0.0,0.0,0.0,18221,22379,0.003029755032008804,-5.796239156219681,18471
908,0.0,30,12,1.0,1.0,0.0,0.0,0.0,18338,25422,0.0042078142636459105,-5.466595251361471,22165
909,0.0,21,13,0.0,1.0,0.0,0.0,0.0,18417,8951,0.0487234942378468,-2.971643431287133,27337
