,treat,age,agesq,education*,black,hispanic,married,nodegree,propensity_score,propensity_logit,re78
751,0.0,25,625,12,0.0,0.0,1.0,0.0,0.04591498755467439,-3.033961189041959,14777
752,0.0,29,841,16,0.0,0.0,1.0,0.0,0.02506561967930296,-3.660872993195309,17732
753,0.0,23,529,14,0.0,0.0,0.0,0.0,0.4222831921318941,-0.31340763645062236,14777
754,0.0,28,784,12,0.0,0.0,1.0,0.0,0.0387270544558952,-3.2117199537222496,10935
755,0.0,30,900,14,0.0,0.0,1.0,0.0,0.027959014335277713,-3.548658305821447,14777
756,0.0,26,676,16,1.0,0.0,1.0,0.0,0.24394297395211104,-1.1311823199480437,19934
757,0.0,24,576,12,0.0,1.0,1.0,0.0,0.33230549975722085,-0.6977760081591702,21035
758,0.0,22,484,12,1.0,0.0,1.0,0.0,0.3601489161597278,-0.5747178658622596,12560
759,0.0,27,729,12,0.0,0.0,1.0,0.0,0.04122559841462864,-3.146596419656522,13246
760,0.0,22,484,12,1.0,0.0,1.0,0.0,0.3601489161597278,-0.5747178658622596,13299
761,0.0,42,1764,13,0.0,0.0,1.0,0.0,0.007888703724275272,-4.834403466959057,33987
762,0.0,22,484,12,1.0,0.0,1.0,0.0,0.3601489161597278,-0.5747178658622596,664
763,0.0,47,2209,12,0.0,0.0,1.0,0.0,0.0038169343129797776,-5.56448347704086,12560
764,0.0,26,676,12,0.0,0.0,1.0,0.0,0.04363235268938971,-3.0873434980964256,22904
765,0.0,21,441,12,0.0,0.0,1.0,0.0,0.05319453028131853,-2.879138077880398,14038
766,0.0,25,625,16,0.0,0.0,0.0,0.0,0.35625868199525834,-0.5916398634935148,0
767,0.0,25,625,12,1.0,0.0,1.0,0.0,0.33189180139519986,-0.6996411179918761,17732
768,0.0,23,529,12,0.0,0.0,0.0,0.0,0.46895792826805704,-0.1243281899997717,15959
769,0.0,33,1089,12,1.0,0.0,0.0,0.0,0.8219190191413369,1.529403477864885,9605
770,0.0,55,3025,16,1.0,0.0,1.0,0.0,0.005309226657819976,-5.23298572247683,23531
771,0.0,47,2209,12,1.0,0.0,1.0,0.0,0.038046266164885885,-3.230163405990778,14777
772,0.0,20,400,12,1.0,0.0,1.0,0.0,0.3726678136521118,-0.520788760304001,8866
773,0.0,26,676,12,1.0,0.0,1.0,0.0,0.32016286840381997,-0.7530234270463424,11821
774,0.0,31,961,12,0.0,0.0,1.0,0.0,0.03099889387655694,-3.442314230953215,14777
775,0.0,30,900,12,0.0,0.0,1.0,0.0,0.0335828887491273,-3.3595788593705964,2563
776,0.0,21,441,12,1.0,0.0,0.0,0.0,0.9068412357682498,2.2756622116198306,11651
777,0.0,28,784,17,0.0,0.0,1.0,0.0,0.02449661775964784,-3.684418569849377,6827
778,0.0,24,576,12,0.0,0.0,1.0,0.0,0.048041807705475066,-2.9864494924931235,17732
779,0.0,28,784,12,0.0,0.0,1.0,0.0,0.0387270544558952,-3.2117199537222496,19210
780,0.0,23,529,12,0.0,0.0,0.0,0.0,0.46895792826805704,-0.1243281899997717,22165
781,0.0,35,1225,12,0.0,0.0,0.0,0.0,0.2666899947057242,-1.0114816238898485,26599
782,0.0,27,729,14,0.0,0.0,1.0,0.0,0.034367370924331585,-3.335675866107373,13447
783,0.0,23,529,12,0.0,0.0,1.0,0.0,0.04998245502596661,-2.9448084084499175,24205
784,0.0,24,576,12,1.0,0.0,1.0,0.0,0.34250983763562054,-0.6521294214430401,16254
785,0.0,24,576,12,0.0,0.0,1.0,0.0,0.048041807705475066,-2.9864494924931235,16254
786,0.0,39,1521,12,1.0,0.0,1.0,0.0,0.12118893229587116,-1.981219182766779,14629
787,0.0,33,1089,12,0.0,0.0,1.0,0.0,0.025947326268930603,-3.6253968116353437,26081
788,0.0,45,2025,14,0.0,0.0,1.0,0.0,0.004469037374423619,-5.406103192651929,30145
789,0.0,45,2025,14,0.0,0.0,1.0,0.0,0.004469037374423619,-5.406103192651929,30145
790,0.0,27,729,12,1.0,0.0,1.0,0.0,0.3074056318528998,-0.812276348606439,25860
791,0.0,45,2025,17,0.0,0.0,1.0,0.0,0.0033691419119354607,-5.6897223623282045,6649
792,0.0,23,529,16,0.0,0.0,0.0,0.0,0.3769563733417573,-0.5024870829014728,31623
793,0.0,26,676,17,0.0,0.0,1.0,0.0,0.027651289987965972,-3.5600421142235525,29554
794,0.0,27,729,14,1.0,0.0,0.0,0.0,0.8604610316182846,1.819124423392856,20688
795,0.0,21,441,14,0.0,0.0,1.0,0.0,0.044437455007539026,-3.068217524331249,591
796,0.0,20,400,12,0.0,0.0,1.0,0.0,0.054417835240996304,-2.855108831354084,19653
797,0.0,29,841,12,0.0,0.0,1.0,0.0,0.03616898150232023,-3.282714100293608,19210
798,0.0,22,484,12,0.0,1.0,1.0,0.0,0.34969856691581447,-0.6203644525783895,16218
799,0.0,24,576,12,0.0,0.0,0.0,0.0,0.4586026647840974,-0.16596927404297726,19210
800,0.0,27,729,12,0.0,0.0,1.0,0.0,0.04122559841462864,-3.146596419656522,15072
801,0.0,23,529,12,0.0,0.0,1.0,0.0,0.04998245502596661,-2.9448084084499175,14777
802,0.0,24,576,16,0.0,0.0,1.0,0.0,0.03342003745717141,-3.3646083853948245,37829
803,0.0,23,529,16,0.0,0.0,0.0,0.0,0.3769563733417573,-0.5024870829014728,2955
804,0.0,33,1089,14,0.0,0.0,1.0,0.0,0.02157357812785605,-3.8144762580861946,17732
805,0.0,21,441,12,0.0,0.0,0.0,0.0,0.48533973841923667,-0.05865785943025231,22165
806,0.0,23,529,12,0.0,0.0,1.0,0.0,0.04998245502596661,-2.9448084084499175,0
807,0.0,20,400,12,1.0,0.0,1.0,0.0,0.3726678136521118,-0.520788760304001,14777
808,0.0,24,576,12,0.0,0.0,1.0,0.0,0.048041807705475066,-2.9864494924931235,7388
809,0.0,29,841,12,1.0,0.0,1.0,0.0,0.27920791033006315,-0.9483940292435243,14777
810,0.0,34,1156,12,0.0,0.0,1.0,0.0,0.02352824936771666,-3.725744020734854,10048
811,0.0,44,1936,12,0.0,0.0,1.0,0.0,0.0063552418279402886,-5.052099799539632,14579
812,0.0,23,529,12,0.0,0.0,1.0,0.0,0.04998245502596661,-2.9448084084499175,19210
813,0.0,26,676,14,1.0,0.0,1.0,0.0,0.2804757677109238,-0.9421028734971931,21678
814,0.0,51,2601,12,0.0,0.0,1.0,0.0,0.0017791296357278802,-6.329850288787992,17732
815,0.0,41,1681,12,0.0,0.0,1.0,0.0,0.010025457356097129,-4.592551634589079,26599
816,0.0,37,1369,13,0.0,0.0,1.0,0.0,0.015420011232915715,-4.156549046292592,17732
817,0.0,26,676,16,0.0,0.0,1.0,0.0,0.030309892743136734,-3.465502390998127,20688
818,0.0,24,576,12,1.0,0.0,1.0,0.0,0.34250983763562054,-0.6521294214430401,11821
819,0.0,22,484,14,1.0,0.0,1.0,0.0,0.317822396961693,-0.7637973123131103,21397
820,0.0,27,729,12,1.0,0.0,1.0,0.0,0.3074056318528998,-0.812276348606439,14079
821,0.0,23,529,13,0.0,0.0,1.0,0.0,0.04567957923679675,-3.039348131675343,20688
822,0.0,27,729,12,0.0,0.0,1.0,0.0,0.04122559841462864,-3.146596419656522,19210
823,0.0,28,784,12,1.0,0.0,1.0,0.0,0.29371687670129437,-0.8773998826721666,19210
824,0.0,21,441,12,0.0,0.0,1.0,0.0,0.05319453028131853,-2.879138077880398,23643
825,0.0,28,784,12,0.0,0.0,1.0,0.0,0.0387270544558952,-3.2117199537222496,0
826,0.0,22,484,13,0.0,0.0,1.0,0.0,0.04726450789064738,-3.003577660137768,0
827,0.0,20,400,12,0.0,0.0,1.0,0.0,0.054417835240996304,-2.855108831354084,26599
828,0.0,24,576,16,0.0,0.0,1.0,0.0,0.03342003745717141,-3.3646083853948245,27337
829,0.0,22,484,12,0.0,0.0,1.0,0.0,0.05170858970766282,-2.9090379369123425,21870
830,0.0,27,729,12,0.0,1.0,1.0,0.0,0.29777348658424757,-0.8579229353225691,37829
831,0.0,35,1225,12,1.0,0.0,1.0,0.0,0.18277750869465942,-1.4976417712899113,21279
832,0.0,23,529,16,0.0,0.0,1.0,0.0,0.03479162541715716,-3.322967301351619,29554
833,0.0,22,484,16,0.0,0.0,1.0,0.0,0.03601303453715655,-3.2871968298140444,2955
834,0.0,23,529,16,0.0,0.0,1.0,0.0,0.03479162541715716,-3.322967301351619,25121
835,0.0,20,400,12,0.0,0.0,1.0,0.0,0.054417835240996304,-2.855108831354084,31032
836,0.0,22,484,12,1.0,0.0,1.0,0.0,0.3601489161597278,-0.5747178658622596,14038
837,0.0,24,576,12,0.0,0.0,1.0,0.0,0.048041807705475066,-2.9864494924931235,27963
838,0.0,26,676,12,0.0,0.0,1.0,0.0,0.04363235268938971,-3.0873434980964256,0
839,0.0,42,1764,12,1.0,0.0,1.0,0.0,0.08275093939578368,-2.4055436726835495,0
840,0.0,28,784,15,0.0,0.0,1.0,0.0,0.029445138118517167,-3.495339123398526,13986
841,0.0,24,576,13,0.0,0.0,1.0,0.0,0.04389827806878274,-3.0809892157185486,32509
842,0.0,50,2500,12,0.0,0.0,1.0,0.0,0.0021724982016760857,-6.129702667092764,13151
843,0.0,50,2500,12,0.0,0.0,1.0,0.0,0.0021724982016760857,-6.129702667092764,13151
844,0.0,28,784,13,0.0,0.0,1.0,0.0,0.03535706873279437,-3.306259676947675,14038
845,0.0,25,625,12,0.0,0.0,1.0,0.0,0.04591498755467439,-3.033961189041959,25121
846,0.0,31,961,12,1.0,0.0,0.0,0.0,0.8471584594810391,1.7124860585470154,14777
847,0.0,32,1024,16,1.0,0.0,1.0,0.0,0.1715390113464563,-1.574759036893082,28076
848,0.0,22,484,12,0.0,0.0,1.0,0.0,0.05170858970766282,-2.9090379369123425,21870
849,0.0,22,484,13,1.0,0.0,1.0,0.0,0.33866309894752816,-0.6692575890876847,18660
850,0.0,26,676,12,1.0,0.0,1.0,0.0,0.32016286840381997,-0.7530234270463424,11082
851,0.0,22,484,12,0.0,0.0,1.0,0.0,0.05170858970766282,-2.9090379369123425,14186
852,0.0,29,841,12,0.0,0.0,0.0,0.0,0.3864560189694654,-0.46223388184346187,12615
853,0.0,53,2809,17,0.0,0.0,1.0,0.0,0.0007309341478938179,-7.220455985822467,15663
854,0.0,25,625,12,0.0,0.0,1.0,0.0,0.04591498755467439,-3.033961189041959,31327
855,0.0,26,676,12,1.0,0.0,1.0,0.0,0.32016286840381997,-0.7530234270463424,19949
856,0.0,24,576,16,0.0,0.0,0.0,0.0,0.3672277890483587,-0.544128166944679,19210
857,0.0,27,729,17,0.0,0.0,0.0,0.0,0.31027909800168885,-0.798814817333503,41376
858,0.0,46,2116,12,0.0,0.0,1.0,0.0,0.004551129555633873,-5.387818305368154,20688
859,0.0,25,625,12,1.0,0.0,1.0,0.0,0.33189180139519986,-0.6996411179918761,10512
860,0.0,21,441,13,0.0,0.0,0.0,0.0,0.4617753345895606,-0.1531975826556779,1733
861,0.0,37,1369,12,0.0,0.0,1.0,0.0,0.016923074569185563,-4.0620093230671666,28076
862,0.0,37,1369,12,0.0,0.0,1.0,0.0,0.016923074569185563,-4.0620093230671666,28076
863,0.0,28,784,15,1.0,0.0,1.0,0.0,0.23848216734898214,-1.161019052348443,31032
864,0.0,22,484,12,0.0,0.0,0.0,0.0,0.47787502802965,-0.08855771846219697,28963
865,0.0,22,484,12,0.0,0.0,0.0,0.0,0.47787502802965,-0.08855771846219697,20688
866,0.0,27,729,12,0.0,0.0,1.0,0.0,0.04122559841462864,-3.146596419656522,19210
867,0.0,21,441,13,1.0,0.0,1.0,0.0,0.3453917398191845,-0.6393577300557401,25121
868,0.0,49,2401,16,0.0,0.0,1.0,0.0,0.0018082523727788507,-6.313584550804867,17732
869,0.0,26,676,12,0.0,0.0,1.0,0.0,0.04363235268938971,-3.0873434980964256,0
870,0.0,33,1089,14,0.0,0.0,1.0,0.0,0.02157357812785605,-3.8144762580861946,13890
871,0.0,28,784,15,0.0,0.0,1.0,0.0,0.029445138118517167,-3.495339123398526,15959
872,0.0,29,841,17,0.0,0.0,1.0,0.0,0.02285617084826732,-3.7554127164207345,25860
873,0.0,54,2916,16,1.0,0.0,1.0,0.0,0.006630940210332733,-5.009355650759078,11821
874,0.0,25,625,14,0.0,1.0,1.0,0.0,0.2820395547536406,-0.9343671511588567,20702
875,0.0,32,1024,12,0.0,0.0,1.0,0.0,0.028445145571132893,-3.5309202150414642,13299
876,0.0,40,1600,12,0.0,0.0,1.0,0.0,0.011531092127638197,-4.451110137950155,16254
877,0.0,40,1600,12,0.0,0.0,1.0,0.0,0.011531092127638197,-4.451110137950155,16254
878,0.0,27,729,16,0.0,0.0,1.0,0.0,0.028616015126875928,-3.524755312558224,22165
879,0.0,24,576,12,0.0,0.0,1.0,0.0,0.048041807705475066,-2.9864494924931235,17732
880,0.0,43,1849,12,0.0,0.0,1.0,0.0,0.007442733924590064,-4.893046465383818,13831
881,0.0,25,625,16,0.0,0.0,1.0,0.0,0.0319188218840716,-3.412120081943661,19062
882,0.0,26,676,12,1.0,0.0,1.0,0.0,0.32016286840381997,-0.7530234270463424,15516
883,0.0,34,1156,12,1.0,0.0,1.0,0.0,0.19918052869168784,-1.391423949684771,17732
884,0.0,21,441,13,0.0,0.0,1.0,0.0,0.048629288701849675,-2.9736778011058234,25121
885,0.0,21,441,12,1.0,0.0,1.0,0.0,0.36706750457884274,-0.5448180068303148,11821
886,0.0,23,529,12,1.0,0.0,1.0,0.0,0.35194780960604055,-0.6104883373998343,19210
887,0.0,26,676,12,0.0,0.0,1.0,0.0,0.04363235268938971,-3.0873434980964256,35022
888,0.0,28,784,14,0.0,0.0,1.0,0.0,0.0322704908090394,-3.4007994001731006,16254
889,0.0,26,676,17,0.0,0.0,1.0,0.0,0.027651289987965972,-3.5600421142235525,19210
890,0.0,20,400,14,0.0,0.0,0.0,0.0,0.44430506411795234,-0.22370805935478916,26599
891,0.0,26,676,12,1.0,0.0,1.0,0.0,0.32016286840381997,-0.7530234270463424,20688
892,0.0,21,441,12,1.0,0.0,1.0,0.0,0.36706750457884274,-0.5448180068303148,19210
893,0.0,41,1681,12,0.0,0.0,1.0,0.0,0.010025457356097129,-4.592551634589079,32509
894,0.0,28,784,16,0.0,0.0,1.0,0.0,0.026860285408422165,-3.5898788466239515,28815
895,0.0,23,529,16,0.0,0.0,0.0,0.0,0.3769563733417573,-0.5024870829014728,26599
896,0.0,22,484,12,0.0,0.0,1.0,0.0,0.05170858970766282,-2.9090379369123425,31771
897,0.0,27,729,14,0.0,1.0,0.0,0.0,0.8548896410508415,1.7734778366767254,27337
898,0.0,26,676,16,0.0,0.0,1.0,0.0,0.030309892743136734,-3.465502390998127,29554
899,0.0,54,2916,12,0.0,0.0,1.0,0.0,0.0009429849277795196,-6.96551682890746,0
900,0.0,54,2916,12,0.0,0.0,1.0,0.0,0.0009429849277795196,-6.96551682890746,0
901,0.0,54,2916,12,1.0,0.0,0.0,0.0,0.14055154776413917,-1.8107165394072315,20688
902,0.0,37,1369,16,0.0,0.0,0.0,0.0,0.16524790364057462,-1.6196879975187233,29258
903,0.0,32,1024,13,0.0,0.0,1.0,0.0,0.0259457308502417,-3.6254599382668893,22018
904,0.0,29,841,12,0.0,0.0,1.0,0.0,0.03616898150232023,-3.282714100293608,10196
905,0.0,22,484,13,0.0,0.0,1.0,0.0,0.04726450789064738,-3.003577660137768,35465
906,0.0,23,529,12,1.0,0.0,1.0,0.0,0.35194780960604055,-0.6104883373998343,27781
907,0.0,36,1296,12,0.0,0.0,1.0,0.0,0.019001550900457544,-3.9440502764507657,17444
908,0.0,21,441,13,0.0,0.0,1.0,0.0,0.048629288701849675,-2.9736778011058234,14777
909,0.0,21,441,12,0.0,0.0,1.0,0.0,0.05319453028131853,-2.879138077880398,14481
910,0.0,26,676,12,1.0,0.0,1.0,0.0,0.32016286840381997,-0.7530234270463424,19505
911,0.0,28,784,12,1.0,0.0,1.0,0.0,0.29371687670129437,-0.8773998826721666,13299
912,0.0,43,1849,12,0.0,0.0,1.0,0.0,0.007442733924590064,-4.893046465383818,14777
913,0.0,27,729,12,1.0,0.0,1.0,0.0,0.3074056318528998,-0.812276348606439,20460
914,0.0,36,1296,17,0.0,0.0,0.0,0.0,0.16850376538909048,-1.596268674127747,29584
915,0.0,23,529,12,0.0,0.0,1.0,0.0,0.04998245502596661,-2.9448084084499175,25564
916,0.0,31,961,12,0.0,0.0,1.0,0.0,0.03099889387655694,-3.442314230953215,17732
917,0.0,25,625,14,0.0,0.0,1.0,0.0,0.0383078101219205,-3.22304063549281,18471
918,0.0,35,1225,12,1.0,0.0,1.0,0.0,0.18277750869465942,-1.4976417712899113,19210
919,0.0,23,529,16,0.0,0.0,1.0,0.0,0.03479162541715716,-3.322967301351619,20688
920,0.0,21,441,12,0.0,0.0,1.0,0.0,0.05319453028131853,-2.879138077880398,28815
921,0.0,22,484,12,0.0,0.0,0.0,0.0,0.47787502802965,-0.08855771846219697,2955
922,0.0,36,1296,12,1.0,0.0,1.0,0.0,0.166626074376544,-1.6097302054006826,22165
923,0.0,21,441,12,0.0,0.0,1.0,0.0,0.05319453028131853,-2.879138077880398,11969
924,0.0,28,784,12,0.0,0.0,1.0,0.0,0.0387270544558952,-3.2117199537222496,0
925,0.0,24,576,12,0.0,1.0,1.0,0.0,0.33230549975722085,-0.6977760081591702,21870
926,0.0,30,900,12,0.0,0.0,0.0,0.0,0.3683972862591182,-0.5390986409204502,15146
927,0.0,44,1936,12,0.0,0.0,1.0,0.0,0.0063552418279402886,-5.052099799539632,17289
928,0.0,30,900,12,0.0,0.0,1.0,0.0,0.0335828887491273,-3.3595788593705964,19949
929,0.0,34,1156,12,0.0,0.0,1.0,0.0,0.02352824936771666,-3.725744020734854,20688
930,0.0,26,676,16,0.0,0.0,1.0,0.0,0.030309892743136734,-3.465502390998127,40637
931,0.0,23,529,16,0.0,0.0,1.0,0.0,0.03479162541715716,-3.322967301351619,18471
932,0.0,20,400,12,0.0,0.0,0.0,0.0,0.4913437117657842,-0.03462861290393822,19653
933,0.0,26,676,13,0.0,0.0,0.0,0.0,0.41061998098723845,-0.361403002871705,8866
934,0.0,21,441,12,1.0,0.0,1.0,0.0,0.36706750457884274,-0.5448180068303148,7388
935,0.0,25,625,12,0.0,0.0,1.0,0.0,0.04591498755467439,-3.033961189041959,17732
936,0.0,23,529,15,0.0,0.0,1.0,0.0,0.038109846258261325,-3.2284275781261935,16993
937,0.0,25,625,12,1.0,0.0,0.0,0.0,0.8929121907648222,2.120839100458269,22904
938,0.0,28,784,16,0.0,0.0,1.0,0.0,0.026860285408422165,-3.5898788466239515,17437
939,0.0,38,1444,14,0.0,0.0,1.0,0.0,0.012432652353160314,-4.37491842864005,19505
940,0.0,29,841,17,0.0,0.0,1.0,0.0,0.02285617084826732,-3.7554127164207345,17732
941,0.0,24,576,17,0.0,0.0,1.0,0.0,0.03049721117709597,-3.45914810862025,20688
942,0.0,25,625,16,1.0,0.0,1.0,0.0,0.25392256989860135,-1.0778000108935775,21870
943,0.0,55,3025,12,0.0,0.0,1.0,0.0,0.0007541635160610487,-7.189146900625212,16254
944,0.0,30,900,14,0.0,0.0,1.0,0.0,0.027959014335277713,-3.548658305821447,0
945,0.0,21,441,12,0.0,0.0,0.0,0.0,0.48533973841923667,-0.05865785943025231,19210
946,0.0,26,676,12,0.0,0.0,1.0,0.0,0.04363235268938971,-3.0873434980964256,17732
947,0.0,34,1156,12,0.0,0.0,1.0,0.0,0.02352824936771666,-3.725744020734854,16254
948,0.0,22,484,12,0.0,0.0,1.0,0.0,0.05170858970766282,-2.9090379369123425,26007
949,0.0,22,484,16,0.0,0.0,0.0,0.0,0.38539367149457543,-0.4667166113638981,37682
950,0.0,27,729,15,0.0,0.0,0.0,0.0,0.35211956576157405,-0.6097353708826523,23643
951,0.0,26,676,12,0.0,0.0,0.0,0.0,0.4336773167713103,-0.2668632796462795,2955
952,0.0,26,676,16,0.0,0.0,1.0,0.0,0.030309892743136734,-3.465502390998127,29554
953,0.0,24,576,14,1.0,0.0,1.0,0.0,0.3012802435467597,-0.8412088678938908,40637
954,0.0,26,676,14,1.0,0.0,0.0,0.0,0.8674246337539349,1.878377344952954,28815
955,0.0,23,529,12,1.0,0.0,1.0,0.0,0.35194780960604055,-0.6104883373998343,7565
956,0.0,28,784,14,0.0,0.0,0.0,0.0,0.3588591532622831,-0.5803191817229546,1921
957,0.0,21,441,12,0.0,0.0,1.0,0.0,0.05319453028131853,-2.879138077880398,0
958,0.0,30,900,12,0.0,0.0,1.0,0.0,0.0335828887491273,-3.3595788593705964,18978
959,0.0,24,576,12,0.0,0.0,1.0,0.0,0.048041807705475066,-2.9864494924931235,25121
960,0.0,51,2601,12,0.0,0.0,1.0,0.0,0.0017791296357278802,-6.329850288787992,17732
961,0.0,21,441,14,0.0,0.0,0.0,0.0,0.43838050338095397,-0.24773730588110263,35465
962,0.0,22,484,14,1.0,0.0,1.0,0.0,0.317822396961693,-0.7637973123131103,24086
963,0.0,24,576,12,0.0,0.0,1.0,0.0,0.048041807705475066,-2.9864494924931235,23080
964,0.0,23,529,15,0.0,0.0,1.0,0.0,0.038109846258261325,-3.2284275781261935,25514
965,0.0,26,676,14,0.0,0.0,1.0,0.0,0.03638893725095362,-3.2764229445472766,38716
966,0.0,45,2025,12,0.0,0.0,1.0,0.0,0.005394191572972122,-5.217023746201078,18176
967,0.0,46,2116,13,0.0,0.0,1.0,0.0,0.004142280026810883,-5.48235802859358,14777
968,0.0,29,841,12,0.0,0.0,1.0,0.0,0.03616898150232023,-3.282714100293608,33544
969,0.0,26,676,14,0.0,0.0,1.0,0.0,0.03638893725095362,-3.2764229445472766,24530
970,0.0,27,729,16,0.0,0.0,1.0,0.0,0.028616015126875928,-3.524755312558224,22165
971,0.0,26,676,14,0.0,0.0,1.0,0.0,0.03638893725095362,-3.2764229445472766,14771
972,0.0,20,400,15,0.0,0.0,1.0,0.0,0.04153773104551352,-3.13872800103036,18471
973,0.0,23,529,12,0.0,0.0,1.0,0.0,0.04998245502596661,-2.9448084084499175,21427
974,0.0,30,900,16,0.0,0.0,1.0,0.0,0.023254266341490443,-3.7377377522722974,15516
975,0.0,24,576,12,0.0,0.0,1.0,0.0,0.048041807705475066,-2.9864494924931235,16254
976,0.0,23,529,12,0.0,0.0,1.0,0.0,0.04998245502596661,-2.9448084084499175,23643
977,0.0,34,1156,12,0.0,0.0,1.0,0.0,0.02352824936771666,-3.725744020734854,0
978,0.0,24,576,12,0.0,1.0,1.0,0.0,0.33230549975722085,-0.6977760081591702,22165
979,0.0,43,1849,12,1.0,0.0,1.0,0.0,0.07184242137870694,-2.5587263943337346,21858
980,0.0,28,784,14,1.0,0.0,1.0,0.0,0.25607319479283236,-1.0664793291230175,16254
981,0.0,20,400,12,0.0,0.0,1.0,0.0,0.054417835240996304,-2.855108831354084,28815
982,0.0,23,529,12,1.0,0.0,1.0,0.0,0.35194780960604055,-0.6104883373998343,15516
983,0.0,27,729,14,1.0,0.0,1.0,0.0,0.26867493940381587,-1.0013557950572898,26599
984,0.0,53,2809,12,0.0,0.0,1.0,0.0,0.0011721329096837383,-6.747757369695339,19210
985,0.0,28,784,16,0.0,0.0,1.0,0.0,0.026860285408422165,-3.5898788466239515,22165
986,0.0,26,676,12,0.0,0.0,1.0,0.0,0.04363235268938971,-3.0873434980964256,25121
987,0.0,25,625,15,0.0,0.0,1.0,0.0,0.03497297928736472,-3.3175803587182355,18619
988,0.0,29,841,14,0.0,0.0,1.0,0.0,0.03012553347665608,-3.4717935467444585,19699
989,0.0,26,676,12,1.0,0.0,1.0,0.0,0.32016286840381997,-0.7530234270463424,23643
990,0.0,55,3025,16,0.0,0.0,1.0,0.0,0.000516816466495766,-7.567305793526913,22165
991,0.0,22,484,12,0.0,1.0,1.0,0.0,0.34969856691581447,-0.6203644525783895,14777
992,0.0,33,1089,12,0.0,0.0,1.0,0.0,0.025947326268930603,-3.6253968116353437,15811
993,0.0,34,1156,14,0.0,1.0,1.0,0.0,0.16435845781364475,-1.6261499828517518,8866
994,0.0,24,576,12,0.0,0.0,1.0,0.0,0.048041807705475066,-2.9864494924931235,19949
995,0.0,24,576,12,0.0,0.0,1.0,0.0,0.048041807705475066,-2.9864494924931235,32509
996,0.0,26,676,12,1.0,0.0,1.0,0.0,0.32016286840381997,-0.7530234270463424,18471
997,0.0,45,2025,12,0.0,0.0,1.0,0.0,0.005394191572972122,-5.217023746201078,19949
998,0.0,22,484,12,0.0,0.0,1.0,0.0,0.05170858970766282,-2.9090379369123425,23643
999,0.0,55,3025,14,0.0,0.0,1.0,0.0,0.000624317902652451,-7.378226347076062,2068
1000,0.0,24,576,12,0.0,0.0,1.0,0.0,0.048041807705475066,-2.9864494924931235,11526
1001,0.0,23,529,12,0.0,0.0,1.0,0.0,0.04998245502596661,-2.9448084084499175,4433
1002,0.0,24,576,13,1.0,0.0,0.0,0.0,0.8883315744559501,2.073811073781681,22165
1003,0.0,31,961,13,0.0,0.0,1.0,0.0,0.02828161868371643,-3.53685395417864,23643
1004,0.0,43,1849,12,0.0,0.0,1.0,0.0,0.007442733924590064,-4.893046465383818,28076
1005,0.0,43,1849,12,0.0,0.0,1.0,0.0,0.007442733924590064,-4.893046465383818,28076
1006,0.0,23,529,12,1.0,0.0,1.0,0.0,0.35194780960604055,-0.6104883373998343,12294
1007,0.0,22,484,12,0.0,0.0,1.0,0.0,0.05170858970766282,-2.9090379369123425,20688
1008,0.0,30,900,12,1.0,0.0,1.0,0.0,0.26400431886857983,-1.0252587883205129,19210
1009,0.0,28,784,12,0.0,0.0,0.0,0.0,0.40341889533260566,-0.3912397352721037,16240
1010,0.0,28,784,12,0.0,0.0,1.0,0.0,0.0387270544558952,-3.2117199537222496,20688
1011,0.0,21,441,12,0.0,0.0,0.0,0.0,0.48533973841923667,-0.05865785943025231,26599
1012,0.0,28,784,13,0.0,0.0,1.0,0.0,0.03535706873279437,-3.306259676947675,22452
1013,0.0,25,625,14,0.0,0.0,1.0,0.0,0.0383078101219205,-3.22304063549281,9974
1014,0.0,54,2916,12,0.0,0.0,1.0,0.0,0.0009429849277795196,-6.96551682890746,23643
1015,0.0,26,676,16,0.0,0.0,1.0,0.0,0.030309892743136734,-3.465502390998127,20983
1016,0.0,26,676,16,0.0,0.0,1.0,0.0,0.030309892743136734,-3.465502390998127,28076
1017,0.0,49,2401,13,0.0,0.0,1.0,0.0,0.0023998043408076865,-6.029965381128592,17732
1018,0.0,21,441,13,1.0,0.0,0.0,0.0,0.8985414492234569,2.181122488394405,21870
1019,0.0,26,676,16,0.0,0.0,1.0,0.0,0.030309892743136734,-3.465502390998127,18471
1020,0.0,30,900,12,1.0,0.0,1.0,0.0,0.26400431886857983,-1.0252587883205129,22165
1021,0.0,21,441,13,0.0,0.0,1.0,0.0,0.048629288701849675,-2.9736778011058234,27337
1022,0.0,33,1089,12,0.0,0.0,1.0,0.0,0.025947326268930603,-3.6253968116353437,20688
1023,0.0,33,1089,12,0.0,0.0,1.0,0.0,0.025947326268930603,-3.6253968116353437,20688
1024,0.0,40,1600,12,0.0,0.0,1.0,0.0,0.011531092127638197,-4.451110137950155,17289
1025,0.0,27,729,16,0.0,0.0,1.0,0.0,0.028616015126875928,-3.524755312558224,25860
1026,0.0,21,441,12,0.0,0.0,1.0,0.0,0.05319453028131853,-2.879138077880398,28224
1027,0.0,31,961,12,0.0,0.0,1.0,0.0,0.03099889387655694,-3.442314230953215,16254
1028,0.0,27,729,14,1.0,0.0,1.0,0.0,0.26867493940381587,-1.0013557950572898,13299
1029,0.0,47,2209,17,0.0,0.0,1.0,0.0,0.0023825891006983005,-6.037182093167988,35465
