,treat,age,education*,black,married,nodegree,re75,propensity_score,propensity_logit,re78
2348,0.0,25,16,0.0,1.0,0.0,24514,0.0,0.0,25564
2349,0.0,46,12,0.0,1.0,0.0,11597,0.0,0.0,12121
2350,0.0,20,13,0.0,0.0,0.0,528,0.09010025158526158,-2.3124114699652565,0
2351,0.0,17,10,0.0,0.0,1.0,911,0.11609663842365282,-2.0299248030393673,5900
2352,0.0,28,8,0.0,1.0,1.0,11148,0.0016526165589929361,-6.403741470147014,6262
2353,0.0,25,12,0.0,1.0,0.0,8137,0.21518539274059253,-1.2939475724094356,8918
2354,0.0,55,16,0.0,1.0,0.0,20033,0.0,0.0,15641
2355,0.0,42,9,0.0,1.0,1.0,25243,0.0,0.0,0
2356,0.0,30,18,0.0,1.0,0.0,19573,0.0,0.0,19062
2357,0.0,33,12,0.0,1.0,0.0,11227,0.0017948717948717949,-6.321025198555143,0
2358,0.0,36,7,1.0,1.0,1.0,9624,0.022422558119739887,-3.7750100021170576,10942
2359,0.0,48,12,1.0,1.0,0.0,0,0.007707344186601152,-4.857844414958942,2642
2360,0.0,39,8,1.0,1.0,1.0,9238,0.03365281931997538,-3.357426333697959,8584
2361,0.0,27,12,1.0,1.0,0.0,14023,0.012992424242424243,-4.330311277929946,15174
2362,0.0,45,10,1.0,1.0,1.0,14791,0.010872240842271468,-4.510610674288649,15715
2363,0.0,19,12,1.0,0.0,0.0,10059,0.04389924220740727,-3.0809662445363837,1556
2364,0.0,26,12,1.0,1.0,0.0,14066,0.012992424242424243,-4.330311277929946,23956
2365,0.0,17,11,1.0,0.0,1.0,2850,0.9446819378095066,2.8377488200049883,10293
2366,0.0,46,12,0.0,1.0,0.0,22065,0.0,0.0,21158
2367,0.0,35,13,0.0,1.0,0.0,7719,0.001715030815498105,-6.366607727140687,0
2368,0.0,21,10,0.0,1.0,1.0,11305,0.017422149122807016,-4.032437243324292,6519
2369,0.0,45,12,0.0,1.0,0.0,0,9.80392156862745e-05,-9.230044955250518,6762
2370,0.0,30,12,0.0,1.0,0.0,25243,0.0,0.0,22454
2371,0.0,29,12,1.0,1.0,0.0,5473,0.23554530425924458,-1.1772594938985625,21731
2372,0.0,25,12,0.0,1.0,0.0,8371,0.19018539274059254,-1.448805993851882,13926
2373,0.0,40,12,0.0,1.0,0.0,17301,0.0,0.0,6877
2374,0.0,44,16,0.0,1.0,0.0,18164,0.0,0.0,18377
2375,0.0,29,16,0.0,1.0,0.0,15192,0.0,0.0,25564
2376,0.0,43,18,0.0,1.0,0.0,25243,0.0,0.0,25564
2377,0.0,55,12,0.0,1.0,0.0,25243,0.0,0.0,25564
2378,0.0,27,11,1.0,1.0,1.0,17471,0.05973157261891578,-2.7563046603505037,10466
2379,0.0,36,14,0.0,1.0,0.0,22139,0.0,0.0,25564
2380,0.0,20,12,0.0,0.0,0.0,11105,0.005905621640857894,-5.125927432445956,7851
2381,0.0,34,12,0.0,1.0,0.0,17822,0.0,0.0,18861
2382,0.0,25,13,0.0,1.0,0.0,13812,0.0,0.0,21737
2383,0.0,35,2,0.0,1.0,1.0,17869,0.0014455558125192722,-6.537814784396431,17073
2384,0.0,16,6,0.0,0.0,1.0,10706,0.0999323807707675,-2.1979761280042864,12446
2385,0.0,36,7,0.0,1.0,1.0,16617,0.0,0.0,20699
2386,0.0,55,12,0.0,1.0,0.0,25243,0.0,0.0,25564
2387,0.0,19,12,0.0,0.0,0.0,8303,0.4324769841096229,-0.2717521961437771,19500
2388,0.0,18,9,0.0,0.0,1.0,1192,0.3937354429135487,-0.43163723457427616,8202
2389,0.0,18,9,0.0,0.0,1.0,2245,0.4496576908678297,-0.20205385853371324,8260
2390,0.0,38,12,0.0,1.0,0.0,23019,0.0,0.0,25564
2391,0.0,34,3,0.0,1.0,1.0,11146,8.695652173913044e-05,-9.350015354048665,17054
2392,0.0,23,15,0.0,1.0,0.0,13278,0.0,0.0,19870
2393,0.0,27,12,0.0,1.0,0.0,13429,0.0,0.0,19562
2394,0.0,44,8,0.0,1.0,1.0,10301,0.00042123985944210663,-7.771886820522569,2147
2395,0.0,20,9,0.0,0.0,1.0,10731,0.11104391604009306,-2.0801220718552274,17734
2396,0.0,18,9,0.0,0.0,1.0,4252,0.4344354536771894,-0.2637770487445312,0
2397,0.0,24,16,0.0,0.0,0.0,10265,4.032258064516129e-05,-10.118558608759452,1253
2398,0.0,50,18,0.0,0.0,0.0,7408,0.006742664742664742,-4.992534570571988,5537
2399,0.0,26,16,0.0,1.0,0.0,25222,0.0,0.0,25564
2400,0.0,40,16,0.0,1.0,0.0,25243,0.0,0.0,25564
2401,0.0,32,9,0.0,1.0,1.0,22917,0.0007943311046345505,-7.1372155285323515,25564
2402,0.0,40,12,0.0,1.0,0.0,20228,0.0,0.0,23642
2403,0.0,37,15,0.0,1.0,0.0,25243,0.0,0.0,25564
2404,0.0,22,9,0.0,1.0,1.0,8500,0.16309563546411254,-1.6353730547553404,15052
2405,0.0,35,12,0.0,1.0,0.0,25243,0.0,0.0,25564
2406,0.0,29,16,0.0,1.0,0.0,14003,0.0,0.0,7127
2407,0.0,48,9,0.0,1.0,1.0,20939,0.0,0.0,20160
2408,0.0,42,12,0.0,1.0,0.0,25243,0.0,0.0,0
2409,0.0,46,10,0.0,1.0,1.0,21965,0.0,0.0,0
2410,0.0,20,12,0.0,0.0,0.0,3646,0.08719003938931491,-2.3484376134347533,15137
2411,0.0,20,16,0.0,0.0,0.0,30,0.005006695859004093,-5.291959819285305,15347
2412,0.0,18,13,0.0,0.0,0.0,2334,0.018551334989547953,-3.9684879562058013,2959
2413,0.0,40,15,0.0,1.0,0.0,5922,0.0002437243441916339,-8.3192289541746,6238
2414,0.0,32,18,0.0,1.0,0.0,10679,0.00034986820033549004,-7.957604115452814,12201
2415,0.0,34,12,0.0,1.0,0.0,23825,0.0,0.0,25564
2416,0.0,47,8,0.0,1.0,1.0,25243,0.00017945510903257384,-8.625405999055392,25564
2417,0.0,21,15,0.0,0.0,0.0,1385,0.018420428430498008,-3.9757027922792636,4000
2418,0.0,47,12,0.0,1.0,0.0,25243,0.0,0.0,25564
2419,0.0,51,12,0.0,1.0,0.0,3140,0.00011363636363636364,-9.08239335764556,16015
2420,0.0,17,10,0.0,0.0,1.0,1888,0.16100818448742815,-1.6507457523510232,19993
2421,0.0,17,10,0.0,0.0,1.0,1294,0.11609663842365282,-2.0299248030393673,16863
2422,0.0,30,16,0.0,0.0,0.0,5467,0.13981047127812224,-1.816865018360623,0
2423,0.0,52,16,0.0,1.0,0.0,25243,0.0,0.0,25564
2424,0.0,54,12,0.0,1.0,0.0,25243,0.0,0.0,25564
2425,0.0,31,12,0.0,1.0,0.0,24273,0.0,0.0,24796
2426,0.0,31,18,0.0,1.0,0.0,25243,0.0,0.0,25564
2427,0.0,23,12,0.0,1.0,0.0,17509,0.0008620689655172415,-7.055312843339752,7261
2428,0.0,24,16,0.0,0.0,0.0,20355,4.032258064516129e-05,-10.118558608759452,24013
2429,0.0,30,14,0.0,0.0,0.0,20590,0.0,0.0,23971
2430,0.0,44,12,1.0,1.0,0.0,6482,0.02609908207833905,-3.619409427190288,6804
2431,0.0,24,15,1.0,0.0,0.0,7086,0.5717237183470789,0.28888735960481576,192
2432,0.0,26,18,0.0,0.0,0.0,2497,0.009035506833578644,-4.697516685231734,8894
2433,0.0,53,5,0.0,1.0,1.0,12376,0.0,0.0,15925
2434,0.0,37,12,1.0,1.0,0.0,25134,0.0,0.0,25564
2435,0.0,50,10,0.0,0.0,1.0,25243,0.007241822392673885,-4.920614220886549,23883
2436,0.0,46,13,0.0,1.0,0.0,25243,0.0,0.0,25564
2437,0.0,43,12,0.0,1.0,0.0,25243,0.0,0.0,0
2438,0.0,17,11,0.0,0.0,1.0,2735,0.1295835590764227,-1.9046458479593533,7357
2439,0.0,34,12,0.0,1.0,0.0,22024,0.0,0.0,25564
2440,0.0,38,8,0.0,1.0,1.0,21043,3.861003861003861e-05,-10.161959636903632,21737
2441,0.0,26,12,0.0,1.0,0.0,0,0.01066679878854914,-4.529895181591388,0
2442,0.0,48,12,0.0,0.0,0.0,17346,0.0007349406880952076,-7.214985547587279,25564
2443,0.0,24,16,0.0,1.0,0.0,16483,0.0,0.0,17914
2444,0.0,49,12,1.0,1.0,0.0,22658,0.0,0.0,25564
2445,0.0,29,9,0.0,1.0,1.0,19063,0.0009556214272151957,-6.952192641652596,25564
2446,0.0,21,12,0.0,1.0,0.0,13862,0.0,0.0,13668
2447,0.0,25,12,0.0,1.0,0.0,18880,0.0,0.0,25564
2448,0.0,28,12,0.0,1.0,0.0,21474,0.0,0.0,11851
2449,0.0,26,12,0.0,1.0,0.0,5442,0.07109178928145007,-2.5700380806718206,1947
2450,0.0,24,16,0.0,0.0,0.0,5311,0.04330060271578153,-3.0953226782447487,3457
2451,0.0,23,16,0.0,0.0,0.0,16066,4.032258064516129e-05,-10.118558608759452,17762
2452,0.0,23,12,0.0,0.0,0.0,13479,0.0018231096325491338,-6.305386873039432,13332
2453,0.0,34,11,0.0,1.0,1.0,25193,0.0006188925081433225,-7.386959870307682,13700
2454,0.0,27,11,0.0,0.0,1.0,17088,0.054978708560652706,-2.8442614646593105,25564
2455,0.0,40,12,0.0,1.0,0.0,24949,0.0,0.0,7257
2456,0.0,45,12,0.0,1.0,0.0,25243,0.0,0.0,25564
2457,0.0,55,12,0.0,1.0,0.0,11544,0.0,0.0,22164
2458,0.0,29,11,0.0,1.0,1.0,23719,0.0009525966238274158,-6.955365963137511,25564
2459,0.0,51,9,0.0,1.0,1.0,22472,8.888888888888889e-05,-9.328034514792826,21062
2460,0.0,21,12,0.0,0.0,0.0,10072,0.013238183815525334,-4.3113233222768494,9854
2461,0.0,22,12,0.0,1.0,0.0,22196,0.0018181818181818182,-6.3080984415095305,25564
2462,0.0,25,12,0.0,1.0,0.0,14609,0.0,0.0,14502
2463,0.0,34,12,0.0,0.0,0.0,19084,0.0029524489465125618,-5.822163485633545,22959
2464,0.0,24,12,0.0,1.0,0.0,18542,0.0,0.0,18514
2465,0.0,43,14,0.0,1.0,0.0,23066,0.0,0.0,594
2466,0.0,23,12,0.0,1.0,0.0,11155,0.025585396404361922,-3.6398151483523553,21288
2467,0.0,24,17,0.0,1.0,0.0,7979,0.1244132938985055,-1.9512851441861137,13238
2468,0.0,40,12,0.0,1.0,0.0,25243,0.0,0.0,25564
2469,0.0,16,10,0.0,0.0,1.0,1450,0.05111058114703871,-2.9213007247255085,12327
2470,0.0,39,16,0.0,1.0,0.0,25243,0.0,0.0,25564
2471,0.0,16,9,0.0,0.0,1.0,0,0.046877897636205305,-3.012196721029175,0
2472,0.0,36,11,0.0,1.0,1.0,25243,0.0,0.0,18619
2473,0.0,39,14,0.0,1.0,0.0,0,0.0017757604714126452,-6.331749174204937,10867
2474,0.0,37,18,0.0,0.0,0.0,0,0.006198422701902131,-5.077242709539194,0
2475,0.0,35,18,0.0,0.0,0.0,9580,0.0,0.0,9235
2476,0.0,33,18,0.0,0.0,0.0,4909,0.01600899618638866,-4.118465928665402,0
2477,0.0,25,16,0.0,1.0,0.0,15242,0.0,0.0,17391
2478,0.0,30,12,0.0,1.0,0.0,25243,0.0,0.0,25564
2479,0.0,38,13,0.0,1.0,0.0,25243,0.0,0.0,25564
2480,0.0,29,12,0.0,0.0,0.0,5440,0.22153776194768465,-1.2567274262748862,5208
2481,0.0,36,15,0.0,1.0,0.0,18476,0.0,0.0,22675
2482,0.0,27,12,0.0,1.0,0.0,19759,0.0,0.0,24107
2483,0.0,40,16,0.0,1.0,0.0,14447,0.0,0.0,19303
2484,0.0,29,13,0.0,1.0,0.0,6162,0.0060518689974449836,-5.101317873672352,0
2485,0.0,20,14,0.0,0.0,0.0,4633,0.023877823262861496,-3.710637628438531,24883
2486,0.0,17,11,0.0,0.0,1.0,3065,0.1295835590764227,-1.9046458479593533,8541
2487,0.0,16,9,0.0,0.0,1.0,495,0.04795715304898475,-2.9883020736296113,2497
2488,0.0,20,12,0.0,1.0,0.0,4538,0.09058051340229019,-2.3065673630781536,7707
2489,0.0,32,12,0.0,1.0,0.0,21226,0.0,0.0,25564
2490,0.0,28,14,0.0,1.0,0.0,25243,0.0,0.0,25564
2491,0.0,48,15,0.0,1.0,0.0,0,0.0,0.0,0
2492,0.0,35,12,1.0,1.0,0.0,0,0.02509322251080565,-3.659744063408956,0
2493,0.0,51,11,1.0,0.0,1.0,6006,0.24132081591621815,-1.1454517710517482,0
2494,0.0,54,9,0.0,1.0,1.0,0,0.005306101273415294,-5.233577708239582,0
2495,0.0,29,16,1.0,1.0,0.0,25243,0.0,0.0,25564
2496,0.0,29,12,0.0,1.0,0.0,4341,0.006063308638005718,-5.0994178828881545,0
2497,0.0,54,12,0.0,1.0,0.0,25243,0.0,0.0,25564
2498,0.0,50,8,0.0,1.0,1.0,12122,8.888888888888889e-05,-9.328034514792826,25564
2499,0.0,52,12,0.0,1.0,0.0,19283,0.0,0.0,20332
2500,0.0,28,11,0.0,0.0,1.0,9397,0.05061038215849468,-2.931662534318311,22136
2501,0.0,51,11,0.0,1.0,1.0,23863,0.0,0.0,14198
2502,0.0,24,13,0.0,0.0,0.0,22380,0.0018474301538101698,-6.2921105728851074,19272
2503,0.0,32,12,0.0,1.0,0.0,25243,0.0,0.0,25564
2504,0.0,29,12,0.0,1.0,0.0,22574,0.0,0.0,25564
2505,0.0,29,16,0.0,1.0,0.0,19382,0.0,0.0,21707
2506,0.0,49,12,0.0,1.0,0.0,25222,0.0,0.0,0
2507,0.0,42,9,0.0,1.0,1.0,13173,0.0,0.0,21669
2508,0.0,32,12,0.0,1.0,0.0,9583,0.002459223646723647,-6.005447317105882,25564
2509,0.0,53,10,0.0,1.0,1.0,21539,0.0,0.0,25564
2510,0.0,43,7,0.0,1.0,1.0,22599,0.0,0.0,11072
2511,0.0,49,12,0.0,1.0,0.0,20400,0.0,0.0,18444
2512,0.0,20,12,0.0,0.0,0.0,10360,0.005905621640857894,-5.125927432445956,8867
2513,0.0,16,10,0.0,0.0,1.0,3607,0.08776011133980272,-2.341295906646846,11643
2514,0.0,24,15,0.0,0.0,0.0,22278,4.032258064516129e-05,-10.118558608759452,16909
2515,0.0,20,12,0.0,1.0,0.0,14737,0.0014835164835164836,-6.511855389076932,20419
2516,0.0,49,12,0.0,0.0,0.0,25243,0.0007349406880952076,-7.214985547587279,0
2517,0.0,32,5,0.0,1.0,1.0,18379,0.0,0.0,19161
2518,0.0,48,12,0.0,1.0,0.0,20282,0.0,0.0,15952
2519,0.0,26,12,0.0,1.0,0.0,12369,0.0,0.0,10518
2520,0.0,27,12,0.0,1.0,0.0,1167,0.08016970018822472,-2.440043555954981,3811
2521,0.0,40,15,0.0,0.0,0.0,805,0.05327771130629918,-2.877487727076809,0
2522,0.0,20,12,0.0,0.0,0.0,15473,0.005905621640857894,-5.125927432445956,19782
2523,0.0,51,10,0.0,1.0,1.0,19679,0.0,0.0,19937
2524,0.0,19,12,0.0,0.0,0.0,11549,0.005905621640857894,-5.125927432445956,19460
2525,0.0,19,12,0.0,0.0,0.0,1459,0.018373171440581874,-3.9783196977720654,14304
2526,0.0,17,11,0.0,0.0,1.0,2117,0.10940993505305961,-2.0967825374870688,7539
2527,0.0,45,12,0.0,1.0,0.0,17792,0.0,0.0,18756
2528,0.0,19,12,0.0,0.0,0.0,0,0.03246750088038804,-3.3945093990429958,0
2529,0.0,51,12,0.0,1.0,0.0,13549,0.0,0.0,14803
2530,0.0,31,17,0.0,1.0,0.0,6119,0.0021300879805552704,-6.149459634844128,0
2531,0.0,20,12,0.0,0.0,0.0,1147,0.08903716077818738,-2.3254482858120187,15554
2532,0.0,49,11,0.0,1.0,1.0,25243,0.0,0.0,25564
2533,0.0,47,12,0.0,0.0,0.0,22772,0.0007349406880952076,-7.214985547587279,20363
2534,0.0,21,12,0.0,0.0,0.0,5281,0.1980338094966303,-1.398628679347276,0
2535,0.0,23,12,0.0,1.0,0.0,6078,0.31108375813070427,-0.7950575041803084,12525
2536,0.0,54,6,0.0,1.0,1.0,18644,0.0,0.0,24771
2537,0.0,55,9,0.0,1.0,1.0,13608,8.888888888888889e-05,-9.328034514792826,11329
2538,0.0,16,10,0.0,0.0,1.0,2083,0.06653306364280316,-2.641206521611601,6024
2539,0.0,44,16,0.0,1.0,0.0,25243,0.0,0.0,0
2540,0.0,17,11,0.0,0.0,1.0,3066,0.1295835590764227,-1.9046458479593533,12788
2541,0.0,45,14,0.0,1.0,0.0,23283,0.0,0.0,25564
2542,0.0,18,11,0.0,0.0,1.0,3170,0.34299489712342096,-0.6499762155257995,4935
2543,0.0,30,18,0.0,1.0,0.0,25243,0.0,0.0,25564
2544,0.0,21,14,0.0,0.0,0.0,2549,0.029761771932782163,-3.484316888344767,14220
2545,0.0,18,15,0.0,0.0,0.0,5209,0.0059063446246757885,-5.125804289676896,647
2546,0.0,29,17,0.0,1.0,0.0,0,3.663003663003663e-05,-10.214605350465526,25564
2547,0.0,45,14,0.0,1.0,0.0,13133,0.0,0.0,17092
2548,0.0,22,12,0.0,0.0,0.0,4237,0.09950930610129616,-2.2026886617441193,1696
2549,0.0,45,18,0.0,0.0,0.0,19997,0.0,0.0,0
2550,0.0,17,11,0.0,0.0,1.0,623,0.08751126208110473,-2.3444082487942417,13343
2551,0.0,52,11,0.0,1.0,1.0,20153,0.0,0.0,25147
2552,0.0,37,12,0.0,1.0,0.0,19369,0.0,0.0,21865
2553,0.0,38,12,0.0,1.0,0.0,25243,0.0,0.0,25564
2554,0.0,42,10,0.0,1.0,1.0,20509,0.0,0.0,20033
2555,0.0,16,9,0.0,0.0,1.0,3086,0.08502207656376345,-2.375988990544985,9356
2556,0.0,21,14,0.0,1.0,0.0,9497,0.00375,-5.582242390122105,10381
2557,0.0,33,17,0.0,1.0,0.0,25243,0.0,0.0,25564
2558,0.0,32,18,0.0,1.0,0.0,25243,0.0,0.0,25564
2559,0.0,23,16,0.0,1.0,0.0,18198,0.0,0.0,0
2560,0.0,21,12,0.0,1.0,0.0,5295,0.10861534784888933,-2.104963320584337,4360
2561,0.0,26,12,0.0,1.0,0.0,13679,0.0,0.0,15307
2562,0.0,45,12,0.0,1.0,0.0,25243,0.0,0.0,25564
2563,0.0,18,12,0.0,0.0,0.0,3072,0.020375796915528658,-3.872821261101662,9946
2564,0.0,47,8,0.0,1.0,1.0,25243,0.00017945510903257384,-8.625405999055392,25564
2565,0.0,17,11,0.0,0.0,1.0,0,0.08643200666832528,-2.3579997499580805,14957
2566,0.0,29,12,0.0,1.0,0.0,21936,0.0,0.0,21907
2567,0.0,35,12,0.0,1.0,0.0,20984,0.0,0.0,24293
2568,0.0,32,14,0.0,1.0,0.0,24325,0.0,0.0,24122
2569,0.0,48,8,0.0,1.0,1.0,25243,0.00017945510903257384,-8.625405999055392,25564
2570,0.0,43,8,0.0,1.0,1.0,17464,3.861003861003861e-05,-10.161959636903632,22476
2571,0.0,33,10,0.0,1.0,1.0,20531,0.0006188925081433225,-7.386959870307682,0
2572,0.0,53,12,0.0,1.0,0.0,24607,0.0,0.0,19934
2573,0.0,17,10,0.0,0.0,1.0,2905,0.17963780737693028,-1.5188032985646571,6773
2574,0.0,50,15,0.0,1.0,0.0,0,0.0,0.0,0
2575,0.0,29,18,0.0,1.0,0.0,25243,0.0,0.0,25564
2576,0.0,21,12,0.0,1.0,0.0,10765,0.020556138306138307,-3.8638253251462307,20136
2577,0.0,30,12,0.0,0.0,0.0,19199,0.0028031952151692783,-5.874188232616251,0
2578,0.0,26,12,0.0,0.0,0.0,15788,0.0018231096325491338,-6.305386873039432,10994
2579,0.0,40,18,0.0,1.0,0.0,25243,0.0,0.0,25564
2580,0.0,47,12,0.0,1.0,0.0,3922,0.00011363636363636364,-9.08239335764556,0
2581,0.0,34,12,0.0,1.0,0.0,3301,0.0003246184900413757,-8.032535270773312,4620
2582,0.0,31,12,0.0,1.0,0.0,21711,0.0,0.0,13033
2583,0.0,36,12,0.0,1.0,0.0,19963,0.0,0.0,20791
2584,0.0,29,13,0.0,1.0,0.0,0,0.0035885061657044133,-5.626424312612262,14339
2585,0.0,44,8,0.0,1.0,1.0,13223,3.861003861003861e-05,-10.161959636903632,9552
2586,0.0,48,12,0.0,1.0,0.0,14109,0.0,0.0,2554
2587,0.0,18,12,0.0,0.0,0.0,1895,0.02205342677897738,-3.791987040638774,8244
2588,0.0,48,16,0.0,1.0,0.0,16524,0.0,0.0,20781
2589,0.0,33,12,1.0,1.0,0.0,1315,0.01614645461321158,-4.109776553011016,15038
2590,0.0,45,11,1.0,0.0,1.0,1237,0.9763677910608025,3.7212287834143885,7834
2591,0.0,32,12,0.0,1.0,0.0,25243,0.0,0.0,25564
2592,0.0,30,16,0.0,1.0,0.0,17222,0.0,0.0,18436
2593,0.0,55,12,0.0,1.0,0.0,18266,0.0,0.0,17995
2594,0.0,55,9,0.0,1.0,1.0,15353,8.888888888888889e-05,-9.328034514792826,9792
2595,0.0,21,13,0.0,0.0,0.0,4076,0.0771839795523571,-2.481237970098174,14180
2596,0.0,22,8,0.0,0.0,1.0,11141,0.14628121965719207,-1.7640709114634727,12752
2597,0.0,43,12,0.0,1.0,0.0,25243,0.0,0.0,25564
2598,0.0,44,12,0.0,1.0,0.0,22165,0.0,0.0,21468
2599,0.0,22,12,0.0,1.0,0.0,15837,0.0018181818181818182,-6.3080984415095305,15032
2600,0.0,23,12,0.0,0.0,0.0,9284,0.0018231096325491338,-6.305386873039432,10431
2601,0.0,49,12,0.0,1.0,0.0,25243,0.0,0.0,25564
2602,0.0,33,12,0.0,1.0,0.0,21081,0.0,0.0,25564
2603,0.0,24,12,0.0,1.0,0.0,0,0.03564882956010111,-3.297739198056051,20567
2604,0.0,47,12,0.0,1.0,0.0,21097,0.0,0.0,0
2605,0.0,34,7,0.0,1.0,1.0,21021,0.0006188925081433225,-7.386959870307682,21069
2606,0.0,31,9,0.0,0.0,1.0,0,0.5703078090567666,0.2831071136218993,0
2607,0.0,29,11,0.0,0.0,1.0,20828,0.04520784595021292,-3.0502230223116054,19566
2608,0.0,25,12,0.0,1.0,0.0,8076,0.21518539274059253,-1.2939475724094356,187
2609,0.0,26,16,0.0,1.0,0.0,17905,0.0,0.0,14815
2610,0.0,24,15,0.0,1.0,0.0,22547,0.0,0.0,21085
2611,0.0,24,16,0.0,1.0,0.0,20565,0.0,0.0,22550
2612,0.0,24,12,0.0,1.0,0.0,0,0.03564882956010111,-3.297739198056051,0
2613,0.0,30,12,0.0,1.0,0.0,22001,0.0,0.0,25564
2614,0.0,19,12,0.0,1.0,0.0,15214,0.0014835164835164836,-6.511855389076932,21401
2615,0.0,34,13,0.0,1.0,0.0,8029,0.001715030815498105,-6.366607727140687,12380
2616,0.0,55,12,0.0,1.0,0.0,16630,0.0,0.0,20920
2617,0.0,43,12,0.0,1.0,0.0,0,9.80392156862745e-05,-9.230044955250518,0
2618,0.0,18,12,0.0,0.0,0.0,209,0.07946167176561691,-2.4496838490518242,10741
2619,0.0,16,9,0.0,0.0,1.0,0,0.046877897636205305,-3.012196721029175,9609
2620,0.0,30,16,0.0,1.0,0.0,25243,0.0,0.0,25564
2621,0.0,20,14,0.0,0.0,0.0,6362,0.08556693307330669,-2.369005361613883,7385
2622,0.0,28,16,0.0,0.0,0.0,21897,0.0,0.0,25564
2623,0.0,41,8,0.0,1.0,1.0,17595,3.861003861003861e-05,-10.161959636903632,0
2624,0.0,25,12,0.0,0.0,0.0,9341,0.0018231096325491338,-6.305386873039432,0
2625,0.0,31,13,0.0,0.0,0.0,18619,0.0018071075731650086,-6.314218995423511,9974
2626,0.0,43,12,0.0,1.0,0.0,0,9.80392156862745e-05,-9.230044955250518,0
2627,0.0,16,10,0.0,0.0,1.0,0,0.04803132573425927,-2.986678711558781,16095
2628,0.0,52,4,1.0,1.0,1.0,0,0.17423836755501562,-1.5558818611027938,0
2629,0.0,20,12,1.0,0.0,0.0,14397,0.07788546381827796,-2.471430106705762,5503
2630,0.0,49,9,1.0,1.0,1.0,0,0.21134457131635948,-1.3168396654930772,0
2631,0.0,54,11,1.0,1.0,1.0,25243,0.0009425391778332954,-6.965990087865954,0
2632,0.0,25,9,0.0,1.0,1.0,9195,0.059628697841128835,-2.7581378339825466,14398
2633,0.0,31,8,0.0,1.0,1.0,7809,0.09480989625655566,-2.2562711863210008,10778
2634,0.0,36,4,0.0,1.0,1.0,25243,0.0,0.0,25564
2635,0.0,42,6,0.0,1.0,1.0,4511,0.024236260400753173,-3.695370611623311,945
2636,0.0,25,12,0.0,1.0,0.0,9644,0.002431821023901177,-6.016680127029011,7852
2637,0.0,30,15,0.0,1.0,0.0,23839,0.0,0.0,24123
2638,0.0,53,11,0.0,1.0,1.0,25243,0.0,0.0,25564
2639,0.0,50,12,0.0,1.0,0.0,6224,0.0047803030303030306,-5.338459573805372,17289
2640,0.0,48,16,0.0,1.0,0.0,0,0.0,0.0,323
2641,0.0,25,12,0.0,1.0,0.0,21890,0.0,0.0,22601
2642,0.0,38,16,0.0,1.0,0.0,25243,0.0,0.0,25564
2643,0.0,50,9,1.0,1.0,1.0,10278,0.014335902306548482,-4.23054858319537,17444
2644,0.0,29,12,0.0,1.0,0.0,17009,0.0,0.0,16467
2645,0.0,26,13,0.0,1.0,0.0,18887,0.0,0.0,25306
2646,0.0,23,14,0.0,0.0,0.0,10177,4.032258064516129e-05,-10.118558608759452,17850
2647,0.0,53,9,0.0,0.0,1.0,25243,0.007241822392673885,-4.920614220886549,25564
2648,0.0,50,11,0.0,0.0,1.0,25243,0.0032226438962681845,-5.734325322738456,25564
2649,0.0,55,14,0.0,1.0,0.0,19036,0.0,0.0,10639
2650,0.0,22,16,0.0,0.0,0.0,3161,0.012121973970123805,-4.400539398489692,15956
2651,0.0,20,14,0.0,0.0,0.0,1391,0.02465897763524219,-3.677646137919868,10472
2652,0.0,28,16,0.0,1.0,0.0,25243,0.0,0.0,25564
2653,0.0,39,7,0.0,1.0,1.0,19501,0.0,0.0,25564
2654,0.0,33,17,0.0,1.0,0.0,25243,0.0,0.0,0
2655,0.0,34,12,0.0,1.0,0.0,18959,0.0,0.0,19225
2656,0.0,36,11,0.0,1.0,1.0,15609,0.0,0.0,14224
2657,0.0,48,9,1.0,0.0,1.0,0,0.3487983510252214,-0.6243253824362072,0
2658,0.0,33,9,1.0,0.0,1.0,13004,0.43579521700874396,-0.25824482875435006,16034
2659,0.0,17,10,1.0,0.0,1.0,1645,0.9937531234508914,5.069407222370875,9263
2660,0.0,28,8,1.0,0.0,1.0,3863,0.9849276967278939,4.179709394952193,0
2661,0.0,35,12,1.0,1.0,0.0,16589,0.010620748299319728,-4.5342682533251235,14904
2662,0.0,22,15,0.0,0.0,0.0,0,0.022405658914082444,-3.77578124277399,8374
2663,0.0,37,14,0.0,0.0,0.0,25243,0.0,0.0,10002
2664,0.0,32,16,0.0,1.0,0.0,8593,0.0006673285177958074,-7.311560551592872,13578
2665,0.0,33,12,0.0,1.0,0.0,21245,0.0,0.0,25564
2666,0.0,54,10,0.0,1.0,1.0,24599,0.0,0.0,25564
2667,0.0,29,15,0.0,0.0,0.0,17611,0.0,0.0,25113
2668,0.0,54,8,0.0,1.0,1.0,16547,8.888888888888889e-05,-9.328034514792826,15003
2669,0.0,21,12,1.0,1.0,0.0,6110,0.4388274440120017,-0.24592217488647453,4207
2670,0.0,26,8,0.0,1.0,1.0,16920,0.003183136581239877,-5.746700008470976,0
2671,0.0,36,16,0.0,0.0,0.0,25243,0.0,0.0,25564
2672,0.0,36,11,0.0,0.0,1.0,14992,0.01893380928304359,-3.9476907550554468,13980
2673,0.0,33,12,0.0,1.0,0.0,14952,0.0,0.0,16136
