,treat,education*,black,black_education,married,nodegree,propensity_score,propensity_logit,re78
352,0.0,13,0.0,0.0,0.0,0.0,0.10267454683550724,-2.1678543740434906,14777
353,0.0,12,1.0,12.0,0.0,0.0,1.0,0.0,17732
354,0.0,16,0.0,0.0,0.0,0.0,0.00027722772277227726,-8.19039401949071,25860
355,0.0,12,0.0,0.0,1.0,0.0,0.0,0.0,0
356,0.0,15,0.0,0.0,1.0,0.0,0.0,0.0,25860
357,0.0,14,0.0,0.0,1.0,0.0,0.0,0.0,6992
358,0.0,12,0.0,0.0,1.0,0.0,0.0,0.0,11821
359,0.0,12,1.0,12.0,0.0,0.0,1.0,0.0,0
360,0.0,14,0.0,0.0,0.0,0.0,0.00027722772277227726,-8.19039401949071,0
361,0.0,17,0.0,0.0,1.0,0.0,0.0,0.0,23643
362,0.0,12,0.0,0.0,1.0,0.0,0.0,0.0,20688
363,0.0,15,0.0,0.0,1.0,0.0,0.0,0.0,9974
364,0.0,12,1.0,12.0,0.0,0.0,1.0,0.0,11821
365,0.0,12,0.0,0.0,1.0,0.0,0.0,0.0,5910
366,0.0,17,0.0,0.0,1.0,0.0,0.0,0.0,24382
367,0.0,12,1.0,12.0,0.0,0.0,1.0,0.0,11821
368,0.0,12,0.0,0.0,1.0,0.0,0.0,0.0,1090
369,0.0,15,0.0,0.0,1.0,0.0,0.0,0.0,19210
370,0.0,12,1.0,12.0,0.0,0.0,1.0,0.0,13299
371,0.0,12,1.0,12.0,1.0,0.0,0.14,-1.8152899666382492,17732
372,0.0,12,1.0,12.0,1.0,0.0,0.14,-1.8152899666382492,8866
373,0.0,12,1.0,12.0,1.0,0.0,0.14,-1.8152899666382492,9752
374,0.0,12,0.0,0.0,1.0,0.0,0.0,0.0,39898
375,0.0,12,1.0,12.0,1.0,0.0,0.14,-1.8152899666382492,24973
376,0.0,17,0.0,0.0,0.0,0.0,0.00027722772277227726,-8.19039401949071,9457
377,0.0,12,0.0,0.0,1.0,0.0,0.0,0.0,4433
378,0.0,17,0.0,0.0,1.0,0.0,0.0,0.0,22476
379,0.0,16,0.0,0.0,0.0,0.0,0.00027722772277227726,-8.19039401949071,16254
380,0.0,14,0.0,0.0,1.0,0.0,0.0,0.0,23052
381,0.0,16,0.0,0.0,1.0,0.0,0.0,0.0,0
382,0.0,15,0.0,0.0,1.0,0.0,0.0,0.0,0
383,0.0,17,0.0,0.0,1.0,0.0,0.0,0.0,26599
384,0.0,16,0.0,0.0,1.0,0.0,0.0,0.0,23643
385,0.0,12,0.0,0.0,0.0,0.0,0.8048069101497531,1.4166131124837416,0
386,0.0,12,0.0,0.0,1.0,0.0,0.0,0.0,0
387,0.0,17,0.0,0.0,0.0,0.0,0.00027722772277227726,-8.19039401949071,33987
388,0.0,14,0.0,0.0,1.0,0.0,0.0,0.0,17141
389,0.0,16,0.0,0.0,0.0,0.0,0.00027722772277227726,-8.19039401949071,17732
390,0.0,17,0.0,0.0,1.0,0.0,0.0,0.0,5172
391,0.0,17,0.0,0.0,0.0,0.0,0.00027722772277227726,-8.19039401949071,5030
392,0.0,12,0.0,0.0,1.0,0.0,0.0,0.0,7388
393,0.0,12,0.0,0.0,1.0,0.0,0.0,0.0,9014
394,0.0,12,0.0,0.0,1.0,0.0,0.0,0.0,15244
395,0.0,16,0.0,0.0,0.0,0.0,0.00027722772277227726,-8.19039401949071,5319
396,0.0,12,1.0,12.0,0.0,0.0,1.0,0.0,12117
397,0.0,12,1.0,12.0,1.0,0.0,0.14,-1.8152899666382492,10048
398,0.0,12,0.0,0.0,1.0,0.0,0.0,0.0,5319
399,0.0,16,0.0,0.0,1.0,0.0,0.0,0.0,33987
400,0.0,12,1.0,12.0,1.0,0.0,0.14,-1.8152899666382492,17732
401,0.0,17,0.0,0.0,1.0,0.0,0.0,0.0,30101
402,0.0,16,0.0,0.0,1.0,0.0,0.0,0.0,16993
403,0.0,12,1.0,12.0,1.0,0.0,0.14,-1.8152899666382492,15959
404,0.0,14,0.0,0.0,1.0,0.0,0.0,0.0,31032
405,0.0,12,1.0,12.0,0.0,0.0,1.0,0.0,5763
406,0.0,13,1.0,13.0,0.0,0.0,0.8980308726361357,2.1755343524724973,14777
407,0.0,13,0.0,0.0,1.0,0.0,0.0,0.0,27337
408,0.0,14,0.0,0.0,1.0,0.0,0.0,0.0,26007
409,0.0,12,0.0,0.0,0.0,0.0,0.8048069101497531,1.4166131124837416,10344
410,0.0,17,0.0,0.0,1.0,0.0,0.0,0.0,0
411,0.0,12,1.0,12.0,0.0,0.0,1.0,0.0,14186
412,0.0,12,1.0,12.0,0.0,0.0,1.0,0.0,0
413,0.0,12,1.0,12.0,0.0,0.0,1.0,0.0,11208
414,0.0,12,0.0,0.0,1.0,0.0,0.0,0.0,25121
415,0.0,14,0.0,0.0,1.0,0.0,0.0,0.0,13742
416,0.0,12,1.0,12.0,1.0,0.0,0.14,-1.8152899666382492,8275
417,0.0,14,0.0,0.0,0.0,0.0,0.00027722772277227726,-8.19039401949071,0
418,0.0,12,0.0,0.0,1.0,0.0,0.0,0.0,3250
419,0.0,13,1.0,13.0,1.0,0.0,0.0,0.0,24514
420,0.0,13,0.0,0.0,0.0,0.0,0.10267454683550724,-2.1678543740434906,17363
421,0.0,16,0.0,0.0,1.0,0.0,0.0,0.0,22165
422,0.0,12,1.0,12.0,1.0,0.0,0.14,-1.8152899666382492,26599
423,0.0,13,0.0,0.0,0.0,0.0,0.10267454683550724,-2.1678543740434906,17732
424,0.0,14,0.0,0.0,1.0,0.0,0.0,0.0,17141
425,0.0,17,0.0,0.0,1.0,0.0,0.0,0.0,8866
426,0.0,16,0.0,0.0,1.0,0.0,0.0,0.0,25121
427,0.0,15,0.0,0.0,1.0,0.0,0.0,0.0,9161
428,0.0,12,0.0,0.0,1.0,0.0,0.0,0.0,2955
429,0.0,12,0.0,0.0,1.0,0.0,0.0,0.0,0
430,0.0,15,1.0,15.0,0.0,0.0,0.21229323165348216,-1.311157412062997,12708
431,0.0,15,0.0,0.0,1.0,0.0,0.0,0.0,18471
432,0.0,13,0.0,0.0,0.0,0.0,0.10267454683550724,-2.1678543740434906,9605
433,0.0,12,0.0,0.0,1.0,0.0,0.0,0.0,0
434,0.0,14,1.0,14.0,1.0,0.0,0.09480000000000001,-2.256386504498406,8127
435,0.0,13,0.0,0.0,1.0,0.0,0.0,0.0,11082
436,0.0,13,0.0,0.0,0.0,0.0,0.10267454683550724,-2.1678543740434906,16254
437,0.0,16,0.0,0.0,0.0,0.0,0.00027722772277227726,-8.19039401949071,0
438,0.0,15,0.0,0.0,1.0,0.0,0.0,0.0,11821
439,0.0,13,0.0,0.0,0.0,0.0,0.10267454683550724,-2.1678543740434906,16254
440,0.0,12,1.0,12.0,0.0,0.0,1.0,0.0,3694
441,0.0,12,0.0,0.0,1.0,0.0,0.0,0.0,15663
442,0.0,12,1.0,12.0,1.0,0.0,0.14,-1.8152899666382492,8866
443,0.0,12,0.0,0.0,0.0,0.0,0.8048069101497531,1.4166131124837416,5910
444,0.0,12,0.0,0.0,0.0,0.0,0.8048069101497531,1.4166131124837416,17732
445,0.0,12,1.0,12.0,1.0,0.0,0.14,-1.8152899666382492,20688
446,0.0,12,0.0,0.0,1.0,0.0,0.0,0.0,12058
447,0.0,12,1.0,12.0,1.0,0.0,0.14,-1.8152899666382492,2210
448,0.0,12,1.0,12.0,1.0,0.0,0.14,-1.8152899666382492,21870
449,0.0,12,0.0,0.0,1.0,0.0,0.0,0.0,13299
450,0.0,14,0.0,0.0,0.0,0.0,0.00027722772277227726,-8.19039401949071,16254
451,0.0,16,0.0,0.0,1.0,0.0,0.0,0.0,16254
452,0.0,12,0.0,0.0,1.0,0.0,0.0,0.0,15516
453,0.0,13,0.0,0.0,0.0,0.0,0.10267454683550724,-2.1678543740434906,2216
454,0.0,13,0.0,0.0,0.0,0.0,0.10267454683550724,-2.1678543740434906,0
455,0.0,12,1.0,12.0,1.0,0.0,0.14,-1.8152899666382492,4433
456,0.0,12,0.0,0.0,1.0,0.0,0.0,0.0,11963
457,0.0,12,1.0,12.0,1.0,0.0,0.14,-1.8152899666382492,10583
458,0.0,12,0.0,0.0,1.0,0.0,0.0,0.0,11969
459,0.0,16,0.0,0.0,0.0,0.0,0.00027722772277227726,-8.19039401949071,27337
460,0.0,12,1.0,12.0,1.0,0.0,0.14,-1.8152899666382492,8335
461,0.0,12,0.0,0.0,1.0,0.0,0.0,0.0,14481
462,0.0,12,1.0,12.0,1.0,0.0,0.14,-1.8152899666382492,10344
463,0.0,14,1.0,14.0,1.0,0.0,0.09480000000000001,-2.256386504498406,13003
464,0.0,12,0.0,0.0,0.0,0.0,0.8048069101497531,1.4166131124837416,15811
465,0.0,12,0.0,0.0,1.0,0.0,0.0,0.0,18096
466,0.0,12,1.0,12.0,0.0,0.0,1.0,0.0,10344
467,0.0,12,0.0,0.0,1.0,0.0,0.0,0.0,15486
468,0.0,12,0.0,0.0,1.0,0.0,0.0,0.0,19653
469,0.0,12,1.0,12.0,1.0,0.0,0.14,-1.8152899666382492,18471
470,0.0,12,0.0,0.0,0.0,0.0,0.8048069101497531,1.4166131124837416,22165
471,0.0,12,1.0,12.0,0.0,0.0,1.0,0.0,19210
472,0.0,12,1.0,12.0,0.0,0.0,1.0,0.0,5578
473,0.0,12,0.0,0.0,1.0,0.0,0.0,0.0,26599
474,0.0,13,0.0,0.0,1.0,0.0,0.0,0.0,28224
475,0.0,12,0.0,0.0,1.0,0.0,0.0,0.0,0
476,0.0,12,0.0,0.0,1.0,0.0,0.0,0.0,10416
477,0.0,12,0.0,0.0,1.0,0.0,0.0,0.0,17732
478,0.0,14,1.0,14.0,1.0,0.0,0.09480000000000001,-2.256386504498406,8866
479,0.0,16,1.0,16.0,0.0,0.0,0.09759638405663448,-2.224221443632531,19210
480,0.0,17,0.0,0.0,1.0,0.0,0.0,0.0,39817
481,0.0,12,1.0,12.0,1.0,0.0,0.14,-1.8152899666382492,6649
482,0.0,12,1.0,12.0,1.0,0.0,0.14,-1.8152899666382492,7388
483,0.0,12,1.0,12.0,1.0,0.0,0.14,-1.8152899666382492,10403
484,0.0,12,0.0,0.0,1.0,0.0,0.0,0.0,11526
485,0.0,12,0.0,0.0,1.0,0.0,0.0,0.0,10376
486,0.0,12,0.0,0.0,1.0,0.0,0.0,0.0,2216
487,0.0,13,0.0,0.0,0.0,0.0,0.10267454683550724,-2.1678543740434906,8275
488,0.0,17,0.0,0.0,1.0,0.0,0.0,0.0,22904
489,0.0,12,0.0,0.0,1.0,0.0,0.0,0.0,11821
490,0.0,12,0.0,0.0,1.0,0.0,0.0,0.0,23475
491,0.0,12,0.0,0.0,1.0,0.0,0.0,0.0,11821
492,0.0,12,0.0,0.0,0.0,0.0,0.8048069101497531,1.4166131124837416,16846
493,0.0,14,1.0,14.0,0.0,0.0,0.21809198518752967,-1.2768201813149715,9900
494,0.0,12,0.0,0.0,1.0,0.0,0.0,0.0,10512
495,0.0,12,0.0,0.0,1.0,0.0,0.0,0.0,13299
496,0.0,13,0.0,0.0,1.0,0.0,0.0,0.0,23643
497,0.0,12,0.0,0.0,1.0,0.0,0.0,0.0,14038
498,0.0,12,0.0,0.0,1.0,0.0,0.0,0.0,13299
499,0.0,12,1.0,12.0,1.0,0.0,0.14,-1.8152899666382492,11821
500,0.0,12,0.0,0.0,1.0,0.0,0.0,0.0,25121
501,0.0,12,1.0,12.0,1.0,0.0,0.14,-1.8152899666382492,14777
502,0.0,13,0.0,0.0,1.0,0.0,0.0,0.0,28787
503,0.0,12,1.0,12.0,0.0,0.0,1.0,0.0,0
504,0.0,12,0.0,0.0,1.0,0.0,0.0,0.0,20688
505,0.0,12,0.0,0.0,1.0,0.0,0.0,0.0,29258
506,0.0,12,1.0,12.0,1.0,0.0,0.14,-1.8152899666382492,11162
507,0.0,12,0.0,0.0,1.0,0.0,0.0,0.0,11821
508,0.0,13,0.0,0.0,1.0,0.0,0.0,0.0,11526
509,0.0,12,1.0,12.0,1.0,0.0,0.14,-1.8152899666382492,19210
510,0.0,12,1.0,12.0,1.0,0.0,0.14,-1.8152899666382492,11821
511,0.0,14,0.0,0.0,1.0,0.0,0.0,0.0,20688
512,0.0,12,0.0,0.0,1.0,0.0,0.0,0.0,10713
513,0.0,12,1.0,12.0,1.0,0.0,0.14,-1.8152899666382492,11821
514,0.0,12,1.0,12.0,1.0,0.0,0.14,-1.8152899666382492,33987
515,0.0,17,0.0,0.0,0.0,0.0,0.00027722772277227726,-8.19039401949071,36943
516,0.0,13,0.0,0.0,0.0,0.0,0.10267454683550724,-2.1678543740434906,20688
517,0.0,12,1.0,12.0,1.0,0.0,0.14,-1.8152899666382492,6649
518,0.0,12,1.0,12.0,1.0,0.0,0.14,-1.8152899666382492,29554
519,0.0,12,1.0,12.0,0.0,0.0,1.0,0.0,15619
520,0.0,12,0.0,0.0,0.0,0.0,0.8048069101497531,1.4166131124837416,14777
521,0.0,12,0.0,0.0,1.0,0.0,0.0,0.0,11283
522,0.0,12,0.0,0.0,0.0,0.0,0.8048069101497531,1.4166131124837416,19949
523,0.0,12,1.0,12.0,1.0,0.0,0.14,-1.8152899666382492,9605
524,0.0,12,0.0,0.0,1.0,0.0,0.0,0.0,11821
525,0.0,12,0.0,0.0,1.0,0.0,0.0,0.0,6537
526,0.0,13,1.0,13.0,0.0,0.0,0.8980308726361357,2.1755343524724973,12486
527,0.0,12,0.0,0.0,1.0,0.0,0.0,0.0,9221
528,0.0,17,0.0,0.0,1.0,0.0,0.0,0.0,49429
529,0.0,16,0.0,0.0,1.0,0.0,0.0,0.0,11821
530,0.0,17,0.0,0.0,0.0,0.0,0.00027722772277227726,-8.19039401949071,5910
531,0.0,12,0.0,0.0,1.0,0.0,0.0,0.0,12117
532,0.0,12,1.0,12.0,0.0,0.0,1.0,0.0,8866
533,0.0,12,0.0,0.0,1.0,0.0,0.0,0.0,11821
534,0.0,12,0.0,0.0,1.0,0.0,0.0,0.0,16993
535,0.0,17,0.0,0.0,0.0,0.0,0.00027722772277227726,-8.19039401949071,0
536,0.0,12,1.0,12.0,1.0,0.0,0.14,-1.8152899666382492,7536
537,0.0,12,1.0,12.0,0.0,0.0,1.0,0.0,8275
538,0.0,12,0.0,0.0,1.0,0.0,0.0,0.0,14186
539,0.0,12,0.0,0.0,1.0,0.0,0.0,0.0,25860
540,0.0,14,0.0,0.0,1.0,0.0,0.0,0.0,0
541,0.0,12,0.0,0.0,0.0,0.0,0.8048069101497531,1.4166131124837416,21427
542,0.0,12,1.0,12.0,0.0,0.0,1.0,0.0,29554
543,0.0,13,0.0,0.0,1.0,0.0,0.0,0.0,18966
544,0.0,12,1.0,12.0,1.0,0.0,0.14,-1.8152899666382492,29391
545,0.0,17,0.0,0.0,1.0,0.0,0.0,0.0,35465
546,0.0,12,0.0,0.0,0.0,0.0,0.8048069101497531,1.4166131124837416,20132
547,0.0,12,0.0,0.0,1.0,0.0,0.0,0.0,31032
548,0.0,16,0.0,0.0,0.0,0.0,0.00027722772277227726,-8.19039401949071,20924
549,0.0,12,1.0,12.0,1.0,0.0,0.14,-1.8152899666382492,8866
550,0.0,12,0.0,0.0,1.0,0.0,0.0,0.0,17732
551,0.0,12,1.0,12.0,1.0,0.0,0.14,-1.8152899666382492,14777
552,0.0,12,0.0,0.0,1.0,0.0,0.0,0.0,12412
553,0.0,12,0.0,0.0,1.0,0.0,0.0,0.0,24338
554,0.0,12,0.0,0.0,1.0,0.0,0.0,0.0,26599
555,0.0,12,1.0,12.0,0.0,0.0,1.0,0.0,10344
556,0.0,12,1.0,12.0,0.0,0.0,1.0,0.0,29216
557,0.0,12,0.0,0.0,1.0,0.0,0.0,0.0,13299
558,0.0,12,0.0,0.0,0.0,0.0,0.8048069101497531,1.4166131124837416,13299
559,0.0,12,0.0,0.0,1.0,0.0,0.0,0.0,4137
560,0.0,12,0.0,0.0,1.0,0.0,0.0,0.0,8866
561,0.0,12,0.0,0.0,1.0,0.0,0.0,0.0,27781
562,0.0,16,0.0,0.0,1.0,0.0,0.0,0.0,17732
563,0.0,12,0.0,0.0,1.0,0.0,0.0,0.0,11821
564,0.0,12,0.0,0.0,0.0,0.0,0.8048069101497531,1.4166131124837416,0
565,0.0,12,0.0,0.0,1.0,0.0,0.0,0.0,17732
566,0.0,14,1.0,14.0,1.0,0.0,0.09480000000000001,-2.256386504498406,25874
567,0.0,12,0.0,0.0,1.0,0.0,0.0,0.0,295
568,0.0,16,0.0,0.0,0.0,0.0,0.00027722772277227726,-8.19039401949071,0
569,0.0,12,1.0,12.0,1.0,0.0,0.14,-1.8152899666382492,20688
570,0.0,12,0.0,0.0,1.0,0.0,0.0,0.0,5172
571,0.0,12,0.0,0.0,1.0,0.0,0.0,0.0,12560
572,0.0,13,1.0,13.0,1.0,0.0,0.0,0.0,31097
573,0.0,12,0.0,0.0,1.0,0.0,0.0,0.0,6649
574,0.0,12,0.0,0.0,1.0,0.0,0.0,0.0,13742
575,0.0,12,0.0,0.0,0.0,0.0,0.8048069101497531,1.4166131124837416,10048
576,0.0,14,0.0,0.0,1.0,0.0,0.0,0.0,25121
577,0.0,12,0.0,0.0,1.0,0.0,0.0,0.0,0
578,0.0,12,0.0,0.0,1.0,0.0,0.0,0.0,0
579,0.0,17,0.0,0.0,1.0,0.0,0.0,0.0,28963
580,0.0,13,0.0,0.0,1.0,0.0,0.0,0.0,16254
581,0.0,12,0.0,0.0,1.0,0.0,0.0,0.0,26599
582,0.0,12,0.0,0.0,1.0,0.0,0.0,0.0,14186
583,0.0,12,0.0,0.0,1.0,0.0,0.0,0.0,20688
584,0.0,12,1.0,12.0,1.0,0.0,0.14,-1.8152899666382492,16254
585,0.0,12,0.0,0.0,1.0,0.0,0.0,0.0,17732
586,0.0,12,1.0,12.0,1.0,0.0,0.14,-1.8152899666382492,21427
587,0.0,12,0.0,0.0,1.0,0.0,0.0,0.0,18102
588,0.0,16,0.0,0.0,1.0,0.0,0.0,0.0,20688
589,0.0,13,1.0,13.0,1.0,0.0,0.0,0.0,0
590,0.0,16,0.0,0.0,1.0,0.0,0.0,0.0,31032
591,0.0,15,1.0,15.0,0.0,0.0,0.21229323165348216,-1.311157412062997,18442
592,0.0,12,0.0,0.0,0.0,0.0,0.8048069101497531,1.4166131124837416,16254
593,0.0,14,0.0,0.0,1.0,0.0,0.0,0.0,0
594,0.0,14,0.0,0.0,0.0,0.0,0.00027722772277227726,-8.19039401949071,7388
595,0.0,12,0.0,0.0,1.0,0.0,0.0,0.0,16822
596,0.0,12,1.0,12.0,1.0,0.0,0.14,-1.8152899666382492,16342
597,0.0,16,0.0,0.0,1.0,0.0,0.0,0.0,5390
598,0.0,13,1.0,13.0,1.0,0.0,0.0,0.0,12656
599,0.0,14,0.0,0.0,1.0,0.0,0.0,0.0,14777
600,0.0,12,0.0,0.0,1.0,0.0,0.0,0.0,13151
601,0.0,12,0.0,0.0,1.0,0.0,0.0,0.0,13299
602,0.0,12,0.0,0.0,1.0,0.0,0.0,0.0,20142
603,0.0,12,0.0,0.0,1.0,0.0,0.0,0.0,24382
604,0.0,12,0.0,0.0,1.0,0.0,0.0,0.0,26599
605,0.0,12,1.0,12.0,1.0,0.0,0.14,-1.8152899666382492,18962
606,0.0,12,0.0,0.0,1.0,0.0,0.0,0.0,11230
607,0.0,14,0.0,0.0,1.0,0.0,0.0,0.0,14186
608,0.0,16,0.0,0.0,1.0,0.0,0.0,0.0,21427
609,0.0,14,0.0,0.0,1.0,0.0,0.0,0.0,25178
610,0.0,16,0.0,0.0,1.0,0.0,0.0,0.0,12560
611,0.0,12,0.0,0.0,1.0,0.0,0.0,0.0,14369
612,0.0,16,0.0,0.0,1.0,0.0,0.0,0.0,23495
613,0.0,12,1.0,12.0,1.0,0.0,0.14,-1.8152899666382492,19210
614,0.0,17,1.0,17.0,1.0,0.0,0.0,0.0,4236
615,0.0,13,0.0,0.0,0.0,0.0,0.10267454683550724,-2.1678543740434906,17732
616,0.0,17,0.0,0.0,0.0,0.0,0.00027722772277227726,-8.19039401949071,28076
617,0.0,12,1.0,12.0,0.0,0.0,1.0,0.0,20688
618,0.0,12,0.0,0.0,1.0,0.0,0.0,0.0,14925
619,0.0,12,0.0,0.0,0.0,0.0,0.8048069101497531,1.4166131124837416,21131
620,0.0,14,0.0,0.0,1.0,0.0,0.0,0.0,29850
621,0.0,14,0.0,0.0,1.0,0.0,0.0,0.0,29850
622,0.0,12,0.0,0.0,1.0,0.0,0.0,0.0,19343
623,0.0,16,1.0,16.0,1.0,0.0,0.0,0.0,10521
624,0.0,12,1.0,12.0,1.0,0.0,0.14,-1.8152899666382492,17732
625,0.0,13,0.0,0.0,1.0,0.0,0.0,0.0,28815
626,0.0,17,0.0,0.0,1.0,0.0,0.0,0.0,26599
627,0.0,12,0.0,0.0,1.0,0.0,0.0,0.0,16254
628,0.0,12,0.0,0.0,1.0,0.0,0.0,0.0,14777
629,0.0,12,0.0,0.0,1.0,0.0,0.0,0.0,22165
630,0.0,17,0.0,0.0,1.0,0.0,0.0,0.0,36943
631,0.0,12,0.0,0.0,1.0,0.0,0.0,0.0,41571
632,0.0,12,0.0,0.0,1.0,0.0,0.0,0.0,13595
633,0.0,17,0.0,0.0,1.0,0.0,0.0,0.0,29554
634,0.0,12,0.0,0.0,1.0,0.0,0.0,0.0,12687
635,0.0,12,1.0,12.0,1.0,0.0,0.14,-1.8152899666382492,11526
636,0.0,12,0.0,0.0,1.0,0.0,0.0,0.0,24382
637,0.0,17,0.0,0.0,1.0,0.0,0.0,0.0,0
638,0.0,12,0.0,0.0,1.0,0.0,0.0,0.0,17289
639,0.0,12,0.0,0.0,1.0,0.0,0.0,0.0,14777
640,0.0,16,0.0,0.0,1.0,0.0,0.0,0.0,17732
641,0.0,14,0.0,0.0,0.0,0.0,0.00027722772277227726,-8.19039401949071,14777
642,0.0,12,0.0,0.0,1.0,0.0,0.0,0.0,10935
643,0.0,14,0.0,0.0,1.0,0.0,0.0,0.0,14777
644,0.0,16,1.0,16.0,1.0,0.0,0.0,0.0,19934
645,0.0,12,0.0,0.0,1.0,0.0,0.0,0.0,21035
646,0.0,12,1.0,12.0,1.0,0.0,0.14,-1.8152899666382492,12560
647,0.0,12,0.0,0.0,1.0,0.0,0.0,0.0,13246
648,0.0,12,1.0,12.0,1.0,0.0,0.14,-1.8152899666382492,13299
649,0.0,13,0.0,0.0,1.0,0.0,0.0,0.0,33987
650,0.0,12,1.0,12.0,1.0,0.0,0.14,-1.8152899666382492,664
651,0.0,12,0.0,0.0,1.0,0.0,0.0,0.0,12560
652,0.0,12,0.0,0.0,1.0,0.0,0.0,0.0,22904
653,0.0,12,0.0,0.0,1.0,0.0,0.0,0.0,14038
654,0.0,16,0.0,0.0,0.0,0.0,0.00027722772277227726,-8.19039401949071,0
655,0.0,12,1.0,12.0,1.0,0.0,0.14,-1.8152899666382492,17732
656,0.0,12,0.0,0.0,0.0,0.0,0.8048069101497531,1.4166131124837416,15959
657,0.0,12,1.0,12.0,0.0,0.0,1.0,0.0,9605
658,0.0,16,1.0,16.0,1.0,0.0,0.0,0.0,23531
659,0.0,12,1.0,12.0,1.0,0.0,0.14,-1.8152899666382492,14777
660,0.0,12,1.0,12.0,1.0,0.0,0.14,-1.8152899666382492,8866
661,0.0,12,1.0,12.0,1.0,0.0,0.14,-1.8152899666382492,11821
662,0.0,12,0.0,0.0,1.0,0.0,0.0,0.0,14777
663,0.0,12,0.0,0.0,1.0,0.0,0.0,0.0,2563
664,0.0,12,1.0,12.0,0.0,0.0,1.0,0.0,11651
665,0.0,17,0.0,0.0,1.0,0.0,0.0,0.0,6827
666,0.0,12,0.0,0.0,1.0,0.0,0.0,0.0,17732
667,0.0,12,0.0,0.0,1.0,0.0,0.0,0.0,19210
668,0.0,12,0.0,0.0,0.0,0.0,0.8048069101497531,1.4166131124837416,22165
669,0.0,12,0.0,0.0,0.0,0.0,0.8048069101497531,1.4166131124837416,26599
670,0.0,14,0.0,0.0,1.0,0.0,0.0,0.0,13447
671,0.0,12,0.0,0.0,1.0,0.0,0.0,0.0,24205
672,0.0,12,1.0,12.0,1.0,0.0,0.14,-1.8152899666382492,16254
673,0.0,12,0.0,0.0,1.0,0.0,0.0,0.0,16254
674,0.0,12,1.0,12.0,1.0,0.0,0.14,-1.8152899666382492,14629
675,0.0,12,0.0,0.0,1.0,0.0,0.0,0.0,26081
676,0.0,14,0.0,0.0,1.0,0.0,0.0,0.0,30145
677,0.0,14,0.0,0.0,1.0,0.0,0.0,0.0,30145
678,0.0,12,1.0,12.0,1.0,0.0,0.14,-1.8152899666382492,25860
679,0.0,17,0.0,0.0,1.0,0.0,0.0,0.0,6649
680,0.0,16,0.0,0.0,0.0,0.0,0.00027722772277227726,-8.19039401949071,31623
681,0.0,17,0.0,0.0,1.0,0.0,0.0,0.0,29554
682,0.0,14,1.0,14.0,0.0,0.0,0.21809198518752967,-1.2768201813149715,20688
683,0.0,14,0.0,0.0,1.0,0.0,0.0,0.0,591
684,0.0,12,0.0,0.0,1.0,0.0,0.0,0.0,19653
685,0.0,12,0.0,0.0,1.0,0.0,0.0,0.0,19210
686,0.0,12,0.0,0.0,1.0,0.0,0.0,0.0,16218
687,0.0,12,0.0,0.0,0.0,0.0,0.8048069101497531,1.4166131124837416,19210
688,0.0,12,0.0,0.0,1.0,0.0,0.0,0.0,15072
689,0.0,12,0.0,0.0,1.0,0.0,0.0,0.0,14777
690,0.0,16,0.0,0.0,1.0,0.0,0.0,0.0,37829
691,0.0,16,0.0,0.0,0.0,0.0,0.00027722772277227726,-8.19039401949071,2955
692,0.0,14,0.0,0.0,1.0,0.0,0.0,0.0,17732
693,0.0,12,0.0,0.0,0.0,0.0,0.8048069101497531,1.4166131124837416,22165
694,0.0,12,0.0,0.0,1.0,0.0,0.0,0.0,0
695,0.0,12,1.0,12.0,1.0,0.0,0.14,-1.8152899666382492,14777
696,0.0,12,0.0,0.0,1.0,0.0,0.0,0.0,7388
697,0.0,12,1.0,12.0,1.0,0.0,0.14,-1.8152899666382492,14777
698,0.0,12,0.0,0.0,1.0,0.0,0.0,0.0,10048
699,0.0,12,0.0,0.0,1.0,0.0,0.0,0.0,14579
700,0.0,12,0.0,0.0,1.0,0.0,0.0,0.0,19210
701,0.0,14,1.0,14.0,1.0,0.0,0.09480000000000001,-2.256386504498406,21678
702,0.0,12,0.0,0.0,1.0,0.0,0.0,0.0,17732
703,0.0,12,0.0,0.0,1.0,0.0,0.0,0.0,26599
704,0.0,13,0.0,0.0,1.0,0.0,0.0,0.0,17732
705,0.0,16,0.0,0.0,1.0,0.0,0.0,0.0,20688
706,0.0,12,1.0,12.0,1.0,0.0,0.14,-1.8152899666382492,11821
707,0.0,14,1.0,14.0,1.0,0.0,0.09480000000000001,-2.256386504498406,21397
708,0.0,12,1.0,12.0,1.0,0.0,0.14,-1.8152899666382492,14079
709,0.0,13,0.0,0.0,1.0,0.0,0.0,0.0,20688
710,0.0,12,0.0,0.0,1.0,0.0,0.0,0.0,19210
711,0.0,12,1.0,12.0,1.0,0.0,0.14,-1.8152899666382492,19210
712,0.0,12,0.0,0.0,1.0,0.0,0.0,0.0,23643
713,0.0,12,0.0,0.0,1.0,0.0,0.0,0.0,0
714,0.0,13,0.0,0.0,1.0,0.0,0.0,0.0,0
715,0.0,12,0.0,0.0,1.0,0.0,0.0,0.0,26599
716,0.0,16,0.0,0.0,1.0,0.0,0.0,0.0,27337
717,0.0,12,0.0,0.0,1.0,0.0,0.0,0.0,21870
718,0.0,12,0.0,0.0,1.0,0.0,0.0,0.0,37829
719,0.0,12,1.0,12.0,1.0,0.0,0.14,-1.8152899666382492,21279
720,0.0,16,0.0,0.0,1.0,0.0,0.0,0.0,29554
