,treat,education*,black,black_education,married,nodegree,propensity_score,propensity_logit,re78
5196,0.0,12,0.0,0.0,1.0,0.0,1.0,0.0,25564
5197,0.0,12,0.0,0.0,1.0,0.0,1.0,0.0,22109
5198,0.0,12,0.0,0.0,1.0,0.0,1.0,0.0,18317
5199,0.0,12,0.0,0.0,1.0,0.0,1.0,0.0,25564
5200,0.0,12,0.0,0.0,0.0,0.0,1.0,0.0,3184
5201,0.0,12,0.0,0.0,1.0,0.0,1.0,0.0,5965
5202,0.0,10,0.0,0.0,1.0,1.0,0.00950015295197308,-4.6469018130350594,22683
5203,0.0,16,0.0,0.0,1.0,0.0,0.0,0.0,25564
5204,0.0,12,0.0,0.0,0.0,0.0,1.0,0.0,5449
5205,0.0,12,0.0,0.0,0.0,0.0,1.0,0.0,15628
5206,0.0,12,0.0,0.0,1.0,0.0,1.0,0.0,25564
5207,0.0,18,0.0,0.0,1.0,0.0,0.0,0.0,25564
5208,0.0,10,0.0,0.0,0.0,1.0,0.9876899519048276,4.384952987447555,21987
5209,0.0,8,0.0,0.0,1.0,1.0,0.09744624138106517,-2.2259273992771984,15861
5210,0.0,9,0.0,0.0,0.0,1.0,0.9890238655794442,4.500995144672944,4112
5211,0.0,12,0.0,0.0,1.0,0.0,1.0,0.0,22094
5212,0.0,8,0.0,0.0,1.0,1.0,0.09744624138106517,-2.2259273992771984,7505
5213,0.0,14,0.0,0.0,1.0,0.0,0.0,0.0,25564
5214,0.0,12,0.0,0.0,1.0,0.0,1.0,0.0,25564
5215,0.0,15,0.0,0.0,1.0,0.0,0.0,0.0,25564
5216,0.0,12,0.0,0.0,1.0,0.0,1.0,0.0,13865
5217,0.0,12,0.0,0.0,0.0,0.0,1.0,0.0,25498
5218,0.0,12,0.0,0.0,1.0,0.0,1.0,0.0,0
5219,0.0,18,0.0,0.0,1.0,0.0,0.0,0.0,25564
5220,0.0,12,0.0,0.0,0.0,0.0,1.0,0.0,13964
5221,0.0,12,0.0,0.0,0.0,0.0,1.0,0.0,4366
5222,0.0,9,0.0,0.0,1.0,1.0,0.01083406662658965,-4.514166609506082,7385
5223,0.0,12,0.0,0.0,1.0,0.0,1.0,0.0,25564
5224,0.0,14,0.0,0.0,1.0,0.0,0.0,0.0,25564
5225,0.0,15,0.0,0.0,1.0,0.0,0.0,0.0,8259
5226,0.0,12,0.0,0.0,0.0,0.0,1.0,0.0,13603
5227,0.0,15,0.0,0.0,1.0,0.0,0.0,0.0,20835
5228,0.0,17,0.0,0.0,1.0,0.0,0.0,0.0,22261
5229,0.0,12,0.0,0.0,1.0,0.0,1.0,0.0,25564
5230,0.0,12,0.0,0.0,1.0,0.0,1.0,0.0,21592
5231,0.0,15,0.0,0.0,0.0,0.0,0.0,0.0,1885
5232,0.0,8,0.0,0.0,1.0,1.0,0.09744624138106517,-2.2259273992771984,25564
5233,0.0,12,0.0,0.0,0.0,0.0,1.0,0.0,25564
5234,0.0,11,0.0,0.0,0.0,1.0,1.0,0.0,20020
5235,0.0,12,0.0,0.0,1.0,0.0,1.0,0.0,25564
5236,0.0,12,0.0,0.0,1.0,0.0,1.0,0.0,25564
5237,0.0,11,0.0,0.0,0.0,1.0,1.0,0.0,5670
5238,0.0,11,0.0,0.0,0.0,1.0,1.0,0.0,9469
5239,0.0,11,0.0,0.0,1.0,1.0,0.28,-0.9444616088408512,25564
5240,0.0,10,0.0,0.0,1.0,1.0,0.00950015295197308,-4.6469018130350594,14611
5241,0.0,9,1.0,9.0,1.0,1.0,1.0,0.0,20630
5242,0.0,12,0.0,0.0,0.0,0.0,1.0,0.0,13176
5243,0.0,12,0.0,0.0,0.0,0.0,1.0,0.0,1978
5244,0.0,12,0.0,0.0,1.0,0.0,1.0,0.0,25564
5245,0.0,12,0.0,0.0,0.0,0.0,1.0,0.0,14366
5246,0.0,11,0.0,0.0,0.0,1.0,1.0,0.0,15294
5247,0.0,10,0.0,0.0,0.0,1.0,0.9876899519048276,4.384952987447555,5729
5248,0.0,13,0.0,0.0,1.0,0.0,0.0,0.0,20995
5249,0.0,12,0.0,0.0,1.0,0.0,1.0,0.0,0
5250,0.0,8,0.0,0.0,1.0,1.0,0.09744624138106517,-2.2259273992771984,1462
5251,0.0,15,0.0,0.0,1.0,0.0,0.0,0.0,25564
5252,0.0,12,0.0,0.0,1.0,0.0,1.0,0.0,1703
5253,0.0,12,0.0,0.0,1.0,0.0,1.0,0.0,22718
5254,0.0,9,0.0,0.0,0.0,1.0,0.9890238655794442,4.500995144672944,13249
5255,0.0,14,0.0,0.0,1.0,0.0,0.0,0.0,25564
5256,0.0,16,0.0,0.0,1.0,0.0,0.0,0.0,21718
5257,0.0,12,0.0,0.0,1.0,0.0,1.0,0.0,25564
5258,0.0,12,0.0,0.0,0.0,0.0,1.0,0.0,21357
5259,0.0,12,0.0,0.0,1.0,0.0,1.0,0.0,8804
5260,0.0,17,0.0,0.0,1.0,0.0,0.0,0.0,20595
5261,0.0,12,0.0,0.0,0.0,0.0,1.0,0.0,22532
5262,0.0,9,0.0,0.0,1.0,1.0,0.01083406662658965,-4.514166609506082,25564
5263,0.0,12,0.0,0.0,1.0,0.0,1.0,0.0,0
5264,0.0,8,0.0,0.0,1.0,1.0,0.09744624138106517,-2.2259273992771984,22628
5265,0.0,12,0.0,0.0,1.0,0.0,1.0,0.0,0
5266,0.0,11,0.0,0.0,1.0,1.0,0.28,-0.9444616088408512,25564
5267,0.0,18,0.0,0.0,1.0,0.0,0.0,0.0,25564
5268,0.0,13,0.0,0.0,0.0,0.0,1.0,0.0,14902
5269,0.0,18,0.0,0.0,1.0,0.0,0.0,0.0,19226
5270,0.0,12,0.0,0.0,1.0,0.0,1.0,0.0,25564
5271,0.0,12,0.0,0.0,1.0,0.0,1.0,0.0,24233
5272,0.0,12,0.0,0.0,1.0,0.0,1.0,0.0,15829
5273,0.0,9,0.0,0.0,0.0,1.0,0.9890238655794442,4.500995144672944,8090
5274,0.0,12,0.0,0.0,1.0,0.0,1.0,0.0,25564
5275,0.0,12,0.0,0.0,1.0,0.0,1.0,0.0,0
5276,0.0,12,0.0,0.0,0.0,0.0,1.0,0.0,10865
5277,0.0,12,0.0,0.0,0.0,0.0,1.0,0.0,10620
5278,0.0,11,0.0,0.0,1.0,1.0,0.28,-0.9444616088408512,16407
5279,0.0,9,0.0,0.0,1.0,1.0,0.01083406662658965,-4.514166609506082,23603
5280,0.0,12,0.0,0.0,0.0,0.0,1.0,0.0,17652
5281,0.0,9,0.0,0.0,1.0,1.0,0.01083406662658965,-4.514166609506082,2201
5282,0.0,16,0.0,0.0,0.0,0.0,0.0,0.0,13618
5283,0.0,11,0.0,0.0,0.0,1.0,1.0,0.0,1823
5284,0.0,8,0.0,0.0,1.0,1.0,0.09744624138106517,-2.2259273992771984,3221
5285,0.0,7,0.0,0.0,0.0,1.0,0.46546199541038386,-0.1383723801333781,4425
5286,0.0,12,0.0,0.0,1.0,0.0,1.0,0.0,5204
5287,0.0,12,0.0,0.0,0.0,0.0,1.0,0.0,12380
5288,0.0,12,0.0,0.0,1.0,0.0,1.0,0.0,25564
5289,0.0,12,0.0,0.0,1.0,0.0,1.0,0.0,20688
5290,0.0,12,0.0,0.0,1.0,0.0,1.0,0.0,20528
5291,0.0,12,0.0,0.0,1.0,0.0,1.0,0.0,18520
5292,0.0,10,0.0,0.0,0.0,1.0,0.9876899519048276,4.384952987447555,5643
5293,0.0,12,0.0,0.0,1.0,0.0,1.0,0.0,12981
5294,0.0,11,0.0,0.0,1.0,1.0,0.28,-0.9444616088408512,25564
5295,0.0,12,0.0,0.0,1.0,0.0,1.0,0.0,2365
5296,0.0,8,0.0,0.0,1.0,1.0,0.09744624138106517,-2.2259273992771984,25564
5297,0.0,12,0.0,0.0,1.0,0.0,1.0,0.0,7370
5298,0.0,8,0.0,0.0,1.0,1.0,0.09744624138106517,-2.2259273992771984,17157
5299,0.0,10,0.0,0.0,0.0,1.0,0.9876899519048276,4.384952987447555,4675
5300,0.0,9,0.0,0.0,1.0,1.0,0.01083406662658965,-4.514166609506082,14335
5301,0.0,13,0.0,0.0,1.0,0.0,0.0,0.0,22776
5302,0.0,11,0.0,0.0,0.0,1.0,1.0,0.0,10363
5303,0.0,8,0.0,0.0,1.0,1.0,0.09744624138106517,-2.2259273992771984,7180
5304,0.0,9,0.0,0.0,0.0,1.0,0.9890238655794442,4.500995144672944,20340
5305,0.0,12,0.0,0.0,1.0,0.0,1.0,0.0,25564
5306,0.0,12,0.0,0.0,1.0,0.0,1.0,0.0,0
5307,0.0,13,0.0,0.0,1.0,0.0,0.0,0.0,14914
5308,0.0,16,0.0,0.0,1.0,0.0,0.0,0.0,20434
5309,0.0,16,0.0,0.0,1.0,0.0,0.0,0.0,0
5310,0.0,14,1.0,14.0,0.0,0.0,0.0732956475886585,-2.5371333561835554,25564
5311,0.0,13,1.0,13.0,0.0,0.0,1.0,0.0,25564
5312,0.0,12,0.0,0.0,1.0,0.0,1.0,0.0,431
5313,0.0,12,0.0,0.0,1.0,0.0,1.0,0.0,0
5314,0.0,12,0.0,0.0,0.0,0.0,1.0,0.0,650
5315,0.0,12,0.0,0.0,1.0,0.0,1.0,0.0,16531
5316,0.0,13,0.0,0.0,0.0,0.0,1.0,0.0,10663
5317,0.0,12,0.0,0.0,0.0,0.0,1.0,0.0,21305
5318,0.0,11,0.0,0.0,1.0,1.0,0.28,-0.9444616088408512,12414
5319,0.0,8,0.0,0.0,1.0,1.0,0.09744624138106517,-2.2259273992771984,17685
5320,0.0,12,0.0,0.0,0.0,0.0,1.0,0.0,15031
5321,0.0,15,0.0,0.0,1.0,0.0,0.0,0.0,14605
5322,0.0,9,0.0,0.0,0.0,1.0,0.9890238655794442,4.500995144672944,121
5323,0.0,12,0.0,0.0,1.0,0.0,1.0,0.0,0
5324,0.0,12,0.0,0.0,1.0,0.0,1.0,0.0,15183
5325,0.0,12,0.0,0.0,1.0,0.0,1.0,0.0,25564
5326,0.0,16,0.0,0.0,1.0,0.0,0.0,0.0,10302
5327,0.0,18,0.0,0.0,1.0,0.0,0.0,0.0,21873
5328,0.0,8,0.0,0.0,0.0,1.0,0.9981897989528545,6.312505522660896,165
5329,0.0,8,0.0,0.0,0.0,1.0,0.9981897989528545,6.312505522660896,0
5330,0.0,13,0.0,0.0,1.0,0.0,0.0,0.0,14815
5331,0.0,6,0.0,0.0,1.0,1.0,0.8643856946297052,1.8522042082430592,22606
5332,0.0,12,0.0,0.0,0.0,0.0,1.0,0.0,20723
5333,0.0,12,0.0,0.0,1.0,0.0,1.0,0.0,25564
5334,0.0,8,0.0,0.0,1.0,1.0,0.09744624138106517,-2.2259273992771984,11418
5335,0.0,9,0.0,0.0,0.0,1.0,0.9890238655794442,4.500995144672944,8081
5336,0.0,10,0.0,0.0,1.0,1.0,0.00950015295197308,-4.6469018130350594,18812
5337,0.0,12,0.0,0.0,1.0,0.0,1.0,0.0,11258
5338,0.0,10,0.0,0.0,0.0,1.0,0.9876899519048276,4.384952987447555,13100
5339,0.0,13,0.0,0.0,1.0,0.0,0.0,0.0,25564
5340,0.0,14,0.0,0.0,0.0,0.0,0.0,0.0,13199
5341,0.0,12,0.0,0.0,0.0,0.0,1.0,0.0,16519
5342,0.0,12,0.0,0.0,0.0,0.0,1.0,0.0,9705
5343,0.0,8,0.0,0.0,1.0,1.0,0.09744624138106517,-2.2259273992771984,0
5344,0.0,8,0.0,0.0,1.0,1.0,0.09744624138106517,-2.2259273992771984,0
5345,0.0,8,0.0,0.0,0.0,1.0,0.9981897989528545,6.312505522660896,7481
5346,0.0,6,0.0,0.0,0.0,1.0,0.052245369420648835,-2.8981443768609783,5058
5347,0.0,12,0.0,0.0,0.0,0.0,1.0,0.0,0
5348,0.0,14,0.0,0.0,1.0,0.0,0.0,0.0,20323
5349,0.0,12,0.0,0.0,0.0,0.0,1.0,0.0,2246
5350,0.0,12,0.0,0.0,0.0,0.0,1.0,0.0,116
5351,0.0,10,0.0,0.0,1.0,1.0,0.00950015295197308,-4.6469018130350594,14972
5352,0.0,4,0.0,0.0,1.0,1.0,0.00235498973486823,-6.048861143305778,14384
5353,0.0,11,0.0,0.0,0.0,1.0,1.0,0.0,14187
5354,0.0,6,0.0,0.0,1.0,1.0,0.8643856946297052,1.8522042082430592,25564
5355,0.0,12,1.0,12.0,1.0,0.0,1.0,0.0,14211
5356,0.0,11,0.0,0.0,1.0,1.0,0.28,-0.9444616088408512,6757
5357,0.0,12,0.0,0.0,1.0,0.0,1.0,0.0,16254
5358,0.0,12,0.0,0.0,0.0,0.0,1.0,0.0,25564
5359,0.0,8,1.0,8.0,1.0,1.0,0.47,-0.12014431184206334,4459
5360,0.0,12,1.0,12.0,1.0,0.0,1.0,0.0,25564
5361,0.0,12,1.0,12.0,1.0,0.0,1.0,0.0,15392
5362,0.0,16,1.0,16.0,1.0,0.0,0.0,0.0,14385
5363,0.0,13,0.0,0.0,1.0,0.0,0.0,0.0,0
5364,0.0,12,0.0,0.0,1.0,0.0,1.0,0.0,25564
5365,0.0,12,0.0,0.0,1.0,0.0,1.0,0.0,24104
5366,0.0,12,0.0,0.0,1.0,0.0,1.0,0.0,15811
5367,0.0,12,0.0,0.0,1.0,0.0,1.0,0.0,25564
5368,0.0,12,0.0,0.0,0.0,0.0,1.0,0.0,18218
5369,0.0,11,0.0,0.0,0.0,1.0,1.0,0.0,5641
5370,0.0,12,0.0,0.0,1.0,0.0,1.0,0.0,25564
5371,0.0,12,0.0,0.0,1.0,0.0,1.0,0.0,25564
5372,0.0,12,0.0,0.0,1.0,0.0,1.0,0.0,17995
5373,0.0,17,0.0,0.0,0.0,0.0,0.0,0.0,25564
5374,0.0,12,0.0,0.0,1.0,0.0,1.0,0.0,13301
5375,0.0,8,0.0,0.0,1.0,1.0,0.09744624138106517,-2.2259273992771984,0
5376,0.0,10,1.0,10.0,1.0,1.0,1.0,0.0,8881
5377,0.0,13,0.0,0.0,1.0,0.0,0.0,0.0,25564
5378,0.0,14,0.0,0.0,1.0,0.0,0.0,0.0,14620
5379,0.0,17,0.0,0.0,1.0,0.0,0.0,0.0,21036
5380,0.0,13,0.0,0.0,1.0,0.0,0.0,0.0,7200
5381,0.0,12,0.0,0.0,1.0,0.0,1.0,0.0,0
5382,0.0,16,0.0,0.0,1.0,0.0,0.0,0.0,2992
5383,0.0,14,0.0,0.0,1.0,0.0,0.0,0.0,25564
5384,0.0,9,0.0,0.0,1.0,1.0,0.01083406662658965,-4.514166609506082,21286
5385,0.0,18,0.0,0.0,1.0,0.0,0.0,0.0,18688
5386,0.0,10,0.0,0.0,1.0,1.0,0.00950015295197308,-4.6469018130350594,12961
5387,0.0,16,0.0,0.0,1.0,0.0,0.0,0.0,25564
5388,0.0,12,1.0,12.0,1.0,0.0,1.0,0.0,0
5389,0.0,13,0.0,0.0,1.0,0.0,0.0,0.0,15572
5390,0.0,13,0.0,0.0,0.0,0.0,1.0,0.0,25564
5391,0.0,13,0.0,0.0,1.0,0.0,0.0,0.0,5019
5392,0.0,16,0.0,0.0,1.0,0.0,0.0,0.0,9433
5393,0.0,16,0.0,0.0,0.0,0.0,0.0,0.0,19961
5394,0.0,16,0.0,0.0,0.0,0.0,0.0,0.0,24385
5395,0.0,12,0.0,0.0,1.0,0.0,1.0,0.0,25564
5396,0.0,7,0.0,0.0,1.0,1.0,0.06140145681162063,-2.726954289802609,25564
5397,0.0,16,0.0,0.0,1.0,0.0,0.0,0.0,23033
5398,0.0,9,0.0,0.0,0.0,1.0,0.9890238655794442,4.500995144672944,17886
5399,0.0,9,0.0,0.0,0.0,1.0,0.9890238655794442,4.500995144672944,7314
5400,0.0,9,0.0,0.0,1.0,1.0,0.01083406662658965,-4.514166609506082,25564
5401,0.0,12,0.0,0.0,1.0,0.0,1.0,0.0,28
5402,0.0,12,0.0,0.0,1.0,0.0,1.0,0.0,25564
5403,0.0,9,0.0,0.0,1.0,1.0,0.01083406662658965,-4.514166609506082,20660
5404,0.0,11,0.0,0.0,0.0,1.0,1.0,0.0,7588
5405,0.0,18,1.0,18.0,0.0,0.0,0.0,0.0,6360
5406,0.0,16,0.0,0.0,0.0,0.0,0.0,0.0,12480
5407,0.0,13,0.0,0.0,0.0,0.0,1.0,0.0,0
5408,0.0,12,0.0,0.0,1.0,0.0,1.0,0.0,25564
5409,0.0,12,0.0,0.0,0.0,0.0,1.0,0.0,0
5410,0.0,10,0.0,0.0,1.0,1.0,0.00950015295197308,-4.6469018130350594,25564
5411,0.0,12,0.0,0.0,1.0,0.0,1.0,0.0,25564
5412,0.0,13,0.0,0.0,1.0,0.0,0.0,0.0,15946
5413,0.0,17,0.0,0.0,1.0,0.0,0.0,0.0,23504
5414,0.0,16,0.0,0.0,1.0,0.0,0.0,0.0,25564
5415,0.0,12,0.0,0.0,0.0,0.0,1.0,0.0,0
5416,0.0,10,0.0,0.0,1.0,1.0,0.00950015295197308,-4.6469018130350594,0
5417,0.0,12,0.0,0.0,1.0,0.0,1.0,0.0,25564
5418,0.0,10,1.0,10.0,1.0,1.0,1.0,0.0,8850
5419,0.0,16,0.0,0.0,1.0,0.0,0.0,0.0,25564
5420,0.0,13,0.0,0.0,1.0,0.0,0.0,0.0,9253
5421,0.0,13,0.0,0.0,1.0,0.0,0.0,0.0,24907
5422,0.0,15,1.0,15.0,1.0,0.0,0.006756756756756756,-4.990432586778736,23030
5423,0.0,11,1.0,11.0,0.0,1.0,1.0,0.0,10964
5424,0.0,15,1.0,15.0,0.0,0.0,0.9967567567567568,5.727932934888495,0
5425,0.0,12,0.0,0.0,0.0,0.0,1.0,0.0,13451
5426,0.0,12,0.0,0.0,1.0,0.0,1.0,0.0,25564
5427,0.0,14,1.0,14.0,1.0,0.0,0.1,-2.197224577336219,852
5428,0.0,12,1.0,12.0,1.0,0.0,1.0,0.0,25202
5429,0.0,12,0.0,0.0,1.0,0.0,1.0,0.0,10843
5430,0.0,8,0.0,0.0,1.0,1.0,0.09744624138106517,-2.2259273992771984,25564
5431,0.0,13,0.0,0.0,1.0,0.0,0.0,0.0,25564
5432,0.0,14,0.0,0.0,1.0,0.0,0.0,0.0,22241
5433,0.0,9,0.0,0.0,1.0,1.0,0.01083406662658965,-4.514166609506082,0
5434,0.0,12,0.0,0.0,1.0,0.0,1.0,0.0,25564
5435,0.0,12,1.0,12.0,1.0,0.0,1.0,0.0,25564
5436,0.0,10,0.0,0.0,1.0,1.0,0.00950015295197308,-4.6469018130350594,19857
5437,0.0,11,0.0,0.0,0.0,1.0,1.0,0.0,22007
5438,0.0,10,0.0,0.0,1.0,1.0,0.00950015295197308,-4.6469018130350594,23139
5439,0.0,12,0.0,0.0,1.0,0.0,1.0,0.0,13790
5440,0.0,17,0.0,0.0,1.0,0.0,0.0,0.0,0
5441,0.0,12,0.0,0.0,1.0,0.0,1.0,0.0,25564
5442,0.0,12,1.0,12.0,1.0,0.0,1.0,0.0,0
5443,0.0,13,0.0,0.0,1.0,0.0,0.0,0.0,25564
5444,0.0,10,0.0,0.0,1.0,1.0,0.00950015295197308,-4.6469018130350594,25564
5445,0.0,12,0.0,0.0,1.0,0.0,1.0,0.0,25564
5446,0.0,14,0.0,0.0,1.0,0.0,0.0,0.0,25564
5447,0.0,18,0.0,0.0,1.0,0.0,0.0,0.0,0
5448,0.0,8,0.0,0.0,1.0,1.0,0.09744624138106517,-2.2259273992771984,25564
5449,0.0,10,1.0,10.0,1.0,1.0,1.0,0.0,21521
5450,0.0,17,0.0,0.0,0.0,0.0,0.0,0.0,20176
5451,0.0,12,0.0,0.0,1.0,0.0,1.0,0.0,18733
5452,0.0,17,0.0,0.0,1.0,0.0,0.0,0.0,13679
5453,0.0,12,0.0,0.0,1.0,0.0,1.0,0.0,25564
5454,0.0,12,0.0,0.0,1.0,0.0,1.0,0.0,0
5455,0.0,12,1.0,12.0,1.0,0.0,1.0,0.0,12238
5456,0.0,12,1.0,12.0,0.0,0.0,1.0,0.0,1919
5457,0.0,13,0.0,0.0,0.0,0.0,1.0,0.0,16915
5458,0.0,17,0.0,0.0,1.0,0.0,0.0,0.0,12059
5459,0.0,12,0.0,0.0,1.0,0.0,1.0,0.0,25564
5460,0.0,12,0.0,0.0,1.0,0.0,1.0,0.0,0
5461,0.0,12,0.0,0.0,1.0,0.0,1.0,0.0,11387
5462,0.0,15,0.0,0.0,0.0,0.0,0.0,0.0,23835
5463,0.0,10,0.0,0.0,1.0,1.0,0.00950015295197308,-4.6469018130350594,0
5464,0.0,12,1.0,12.0,0.0,0.0,1.0,0.0,14078
5465,0.0,12,0.0,0.0,1.0,0.0,1.0,0.0,0
5466,0.0,11,0.0,0.0,1.0,1.0,0.28,-0.9444616088408512,4348
5467,0.0,9,0.0,0.0,1.0,1.0,0.01083406662658965,-4.514166609506082,7623
5468,0.0,12,0.0,0.0,1.0,0.0,1.0,0.0,0
5469,0.0,8,0.0,0.0,1.0,1.0,0.09744624138106517,-2.2259273992771984,0
5470,0.0,12,0.0,0.0,1.0,0.0,1.0,0.0,21152
5471,0.0,10,0.0,0.0,0.0,1.0,0.9876899519048276,4.384952987447555,0
5472,0.0,10,0.0,0.0,0.0,1.0,0.9876899519048276,4.384952987447555,0
5473,0.0,6,0.0,0.0,1.0,1.0,0.8643856946297052,1.8522042082430592,0
5474,0.0,8,0.0,0.0,1.0,1.0,0.09744624138106517,-2.2259273992771984,9463
5475,0.0,8,0.0,0.0,1.0,1.0,0.09744624138106517,-2.2259273992771984,11724
5476,0.0,13,0.0,0.0,1.0,0.0,0.0,0.0,9110
5477,0.0,12,0.0,0.0,0.0,0.0,1.0,0.0,13306
5478,0.0,12,0.0,0.0,1.0,0.0,1.0,0.0,16241
5479,0.0,14,1.0,14.0,1.0,0.0,0.1,-2.197224577336219,17636
5480,0.0,15,0.0,0.0,0.0,0.0,0.0,0.0,4034
5481,0.0,13,0.0,0.0,0.0,0.0,1.0,0.0,19813
5482,0.0,14,0.0,0.0,0.0,0.0,0.0,0.0,2813
5483,0.0,14,0.0,0.0,0.0,0.0,0.0,0.0,667
5484,0.0,14,0.0,0.0,0.0,0.0,0.0,0.0,15507
5485,0.0,16,0.0,0.0,0.0,0.0,0.0,0.0,4369
5486,0.0,14,0.0,0.0,1.0,0.0,0.0,0.0,12361
5487,0.0,16,0.0,0.0,0.0,0.0,0.0,0.0,25564
5488,0.0,11,1.0,11.0,1.0,1.0,1.0,0.0,13104
5489,0.0,9,1.0,9.0,1.0,1.0,1.0,0.0,8994
5490,0.0,12,1.0,12.0,0.0,0.0,1.0,0.0,0
5491,0.0,11,0.0,0.0,1.0,1.0,0.28,-0.9444616088408512,25564
5492,0.0,8,0.0,0.0,1.0,1.0,0.09744624138106517,-2.2259273992771984,1671
5493,0.0,14,0.0,0.0,1.0,0.0,0.0,0.0,8092
5494,0.0,13,0.0,0.0,1.0,0.0,0.0,0.0,25564
5495,0.0,12,0.0,0.0,1.0,0.0,1.0,0.0,25564
5496,0.0,9,0.0,0.0,0.0,1.0,0.9890238655794442,4.500995144672944,9306
5497,0.0,12,0.0,0.0,1.0,0.0,1.0,0.0,25162
5498,0.0,13,0.0,0.0,0.0,0.0,1.0,0.0,5324
5499,0.0,11,0.0,0.0,0.0,1.0,1.0,0.0,0
5500,0.0,14,0.0,0.0,1.0,0.0,0.0,0.0,11857
5501,0.0,12,0.0,0.0,1.0,0.0,1.0,0.0,0
5502,0.0,16,0.0,0.0,1.0,0.0,0.0,0.0,25564
5503,0.0,12,0.0,0.0,1.0,0.0,1.0,0.0,0
5504,0.0,12,0.0,0.0,1.0,0.0,1.0,0.0,25564
5505,0.0,16,0.0,0.0,0.0,0.0,0.0,0.0,0
5506,0.0,14,0.0,0.0,1.0,0.0,0.0,0.0,25564
5507,0.0,16,0.0,0.0,1.0,0.0,0.0,0.0,24862
5508,0.0,14,0.0,0.0,1.0,0.0,0.0,0.0,1454
5509,0.0,6,0.0,0.0,1.0,1.0,0.8643856946297052,1.8522042082430592,23120
5510,0.0,8,0.0,0.0,0.0,1.0,0.9981897989528545,6.312505522660896,10168
5511,0.0,16,0.0,0.0,1.0,0.0,0.0,0.0,25564
5512,0.0,12,0.0,0.0,1.0,0.0,1.0,0.0,12680
5513,0.0,16,0.0,0.0,1.0,0.0,0.0,0.0,24750
5514,0.0,10,0.0,0.0,1.0,1.0,0.00950015295197308,-4.6469018130350594,12646
5515,0.0,16,0.0,0.0,0.0,0.0,0.0,0.0,24626
5516,0.0,12,0.0,0.0,1.0,0.0,1.0,0.0,12158
5517,0.0,12,0.0,0.0,1.0,0.0,1.0,0.0,25564
5518,0.0,6,1.0,6.0,1.0,1.0,0.0,0.0,0
5519,0.0,16,0.0,0.0,1.0,0.0,0.0,0.0,4490
5520,0.0,15,0.0,0.0,0.0,0.0,0.0,0.0,11677
5521,0.0,10,0.0,0.0,0.0,1.0,0.9876899519048276,4.384952987447555,11963
5522,0.0,12,0.0,0.0,1.0,0.0,1.0,0.0,16566
5523,0.0,12,0.0,0.0,0.0,0.0,1.0,0.0,12457
5524,0.0,9,0.0,0.0,1.0,1.0,0.01083406662658965,-4.514166609506082,17345
5525,0.0,12,0.0,0.0,0.0,0.0,1.0,0.0,9806
5526,0.0,12,0.0,0.0,1.0,0.0,1.0,0.0,15626
5527,0.0,12,0.0,0.0,1.0,0.0,1.0,0.0,13544
5528,0.0,14,0.0,0.0,1.0,0.0,0.0,0.0,25564
5529,0.0,12,0.0,0.0,1.0,0.0,1.0,0.0,25564
5530,0.0,12,0.0,0.0,1.0,0.0,1.0,0.0,20565
5531,0.0,16,0.0,0.0,0.0,0.0,0.0,0.0,16192
5532,0.0,14,0.0,0.0,0.0,0.0,0.0,0.0,701
5533,0.0,16,0.0,0.0,0.0,0.0,0.0,0.0,16020
5534,0.0,8,1.0,8.0,1.0,1.0,0.47,-0.12014431184206334,0
5535,0.0,12,1.0,12.0,1.0,0.0,1.0,0.0,15155
5536,0.0,14,0.0,0.0,1.0,0.0,0.0,0.0,25564
5537,0.0,17,0.0,0.0,1.0,0.0,0.0,0.0,15418
5538,0.0,10,1.0,10.0,1.0,1.0,1.0,0.0,17641
5539,0.0,5,0.0,0.0,0.0,1.0,0.031790576448730096,-3.4162785027418163,8436
5540,0.0,12,0.0,0.0,1.0,0.0,1.0,0.0,975
5541,0.0,12,0.0,0.0,1.0,0.0,1.0,0.0,25564
5542,0.0,12,0.0,0.0,1.0,0.0,1.0,0.0,25564
5543,0.0,12,0.0,0.0,1.0,0.0,1.0,0.0,4557
5544,0.0,12,0.0,0.0,1.0,0.0,1.0,0.0,25564
5545,0.0,12,0.0,0.0,1.0,0.0,1.0,0.0,6361
5546,0.0,12,0.0,0.0,0.0,0.0,1.0,0.0,3153
5547,0.0,12,0.0,0.0,0.0,0.0,1.0,0.0,4190
5548,0.0,14,0.0,0.0,0.0,0.0,0.0,0.0,7098
5549,0.0,16,0.0,0.0,1.0,0.0,0.0,0.0,25564
5550,0.0,12,0.0,0.0,0.0,0.0,1.0,0.0,198
5551,0.0,12,1.0,12.0,1.0,0.0,1.0,0.0,153
5552,0.0,15,0.0,0.0,0.0,0.0,0.0,0.0,7772
5553,0.0,15,0.0,0.0,1.0,0.0,0.0,0.0,25564
5554,0.0,12,0.0,0.0,1.0,0.0,1.0,0.0,25564
5555,0.0,16,0.0,0.0,1.0,0.0,0.0,0.0,0
5556,0.0,13,0.0,0.0,1.0,0.0,0.0,0.0,25564
5557,0.0,10,0.0,0.0,1.0,1.0,0.00950015295197308,-4.6469018130350594,25564
5558,0.0,8,0.0,0.0,0.0,1.0,0.9981897989528545,6.312505522660896,13129
5559,0.0,4,0.0,0.0,1.0,1.0,0.00235498973486823,-6.048861143305778,14753
5560,0.0,18,0.0,0.0,1.0,0.0,0.0,0.0,25564
