,treat,education*,black,married,nodegree,re74,re75,propensity_score,propensity_logit,re78
607,0.0,14,0.0,1.0,0.0,12343,12532,5.97609561752988e-06,-12.027737133892282,14186
608,0.0,16,0.0,1.0,0.0,12343,13606,5.97609561752988e-06,-12.027737133892282,21427
609,0.0,14,0.0,1.0,0.0,12419,16829,5.97609561752988e-06,-12.027737133892282,25178
610,0.0,16,0.0,1.0,0.0,12504,12353,5.97609561752988e-06,-12.027737133892282,12560
611,0.0,12,0.0,1.0,0.0,12539,12532,5.97609561752988e-06,-12.027737133892282,14369
612,0.0,16,0.0,1.0,0.0,12572,21483,5.97609561752988e-06,-12.027737133892282,23495
613,0.0,12,1.0,1.0,0.0,12658,19693,0.00031756937345358226,-8.054496644623287,19210
614,0.0,17,1.0,1.0,0.0,12735,1306,0.22757034753495736,-1.222081529328828,4236
615,0.0,13,0.0,0.0,0.0,12735,12532,0.00042733438920258913,-7.757516312599366,17732
616,0.0,17,0.0,0.0,0.0,12735,14322,5.2334389202589174e-05,-9.857804529883257,28076
617,0.0,12,1.0,0.0,0.0,12735,14322,0.029250566401316923,-3.5021694475058878,20688
618,0.0,12,0.0,1.0,0.0,12735,14322,5.97609561752988e-06,-12.027737133892282,14925
619,0.0,12,0.0,0.0,0.0,12735,16112,0.000821273783141983,-7.103832417685737,21131
620,0.0,14,0.0,1.0,0.0,12735,17724,5.97609561752988e-06,-12.027737133892282,29850
621,0.0,14,0.0,1.0,0.0,12735,17724,5.97609561752988e-06,-12.027737133892282,29850
622,0.0,12,0.0,1.0,0.0,12735,17894,5.97609561752988e-06,-12.027737133892282,19343
623,0.0,16,1.0,1.0,0.0,12735,18261,0.0002158962717804806,-8.440496569281997,10521
624,0.0,12,1.0,1.0,0.0,12735,19693,0.00031756937345358226,-8.054496644623287,17732
625,0.0,13,0.0,1.0,0.0,12735,19693,0.0005774046670461013,-7.456389636474048,28815
626,0.0,17,0.0,1.0,0.0,12735,25064,0.0006726427622841965,-7.303623314005369,26599
627,0.0,12,0.0,1.0,0.0,12813,7161,0.0028936511656455412,-5.842338349265415,16254
628,0.0,12,0.0,1.0,0.0,12931,2363,0.1332522193492782,-1.8725043055838875,14777
629,0.0,12,0.0,1.0,0.0,12931,11100,5.97609561752988e-06,-12.027737133892282,22165
630,0.0,17,0.0,1.0,0.0,12935,22379,5.97609561752988e-06,-12.027737133892282,36943
631,0.0,12,0.0,1.0,0.0,13029,13964,5.97609561752988e-06,-12.027737133892282,41571
632,0.0,12,0.0,1.0,0.0,13127,8951,5.97609561752988e-06,-12.027737133892282,13595
633,0.0,17,0.0,1.0,0.0,13127,10741,0.003939309428950863,-5.532802753928405,29554
634,0.0,12,0.0,1.0,0.0,13127,12174,5.97609561752988e-06,-12.027737133892282,12687
635,0.0,12,1.0,1.0,0.0,13127,12353,0.00031756937345358226,-8.054496644623287,11526
636,0.0,12,0.0,1.0,0.0,13127,12532,5.97609561752988e-06,-12.027737133892282,24382
637,0.0,17,0.0,1.0,0.0,13127,19693,5.97609561752988e-06,-12.027737133892282,0
638,0.0,12,0.0,1.0,0.0,13244,8772,5.97609561752988e-06,-12.027737133892282,17289
639,0.0,12,0.0,1.0,0.0,13291,14202,5.97609561752988e-06,-12.027737133892282,14777
640,0.0,16,0.0,1.0,0.0,13323,5370,0.053601680672268906,-2.871083113393243,17732
641,0.0,14,0.0,0.0,0.0,13323,12174,5.2334389202589174e-05,-9.857804529883257,14777
642,0.0,12,0.0,1.0,0.0,13323,12532,5.97609561752988e-06,-12.027737133892282,10935
643,0.0,14,0.0,1.0,0.0,13323,14322,5.97609561752988e-06,-12.027737133892282,14777
644,0.0,16,1.0,1.0,0.0,13323,19693,0.0002158962717804806,-8.440496569281997,19934
645,0.0,12,0.0,1.0,0.0,13493,16470,5.97609561752988e-06,-12.027737133892282,21035
646,0.0,12,1.0,1.0,0.0,13518,13427,0.00031756937345358226,-8.054496644623287,12560
647,0.0,12,0.0,1.0,0.0,13597,15833,5.97609561752988e-06,-12.027737133892282,13246
648,0.0,12,1.0,1.0,0.0,13665,17903,0.00031756937345358226,-8.054496644623287,13299
649,0.0,13,0.0,1.0,0.0,13701,0,0.040656328638681564,-3.161094865039378,33987
650,0.0,12,1.0,1.0,0.0,13714,0,0.085338162847307,-2.3719326700060055,664
651,0.0,12,0.0,1.0,0.0,13714,0,0.009621902898373487,-4.634044734881229,12560
652,0.0,12,0.0,1.0,0.0,13714,716,0.053768325791855205,-2.8678028839451946,22904
653,0.0,12,0.0,1.0,0.0,13714,3222,0.07197364792070673,-2.5567600781001834,14038
654,0.0,16,0.0,0.0,0.0,13714,6042,0.03546321394852851,-3.3031520392155462,0
655,0.0,12,1.0,1.0,0.0,13714,8235,0.00455286349110064,-5.387435645926389,17732
656,0.0,12,0.0,0.0,0.0,13714,10741,0.0037796071164753163,-5.574348444312506,15959
657,0.0,12,1.0,0.0,0.0,13714,11100,0.03708571643646696,-3.256732504268766,9605
658,0.0,16,1.0,1.0,0.0,13714,11995,0.011549229605113814,-4.449520105151309,23531
659,0.0,12,1.0,1.0,0.0,13714,12433,0.00031756937345358226,-8.054496644623287,14777
660,0.0,12,1.0,1.0,0.0,13714,12532,0.00031756937345358226,-8.054496644623287,8866
661,0.0,12,1.0,1.0,0.0,13714,12532,0.00031756937345358226,-8.054496644623287,11821
662,0.0,12,0.0,1.0,0.0,13714,12532,5.97609561752988e-06,-12.027737133892282,14777
663,0.0,12,0.0,1.0,0.0,13714,12532,5.97609561752988e-06,-12.027737133892282,2563
664,0.0,12,1.0,0.0,0.0,13714,13339,0.026371430722181243,-3.6087486306315064,11651
665,0.0,17,0.0,1.0,0.0,13714,13427,5.97609561752988e-06,-12.027737133892282,6827
666,0.0,12,0.0,1.0,0.0,13714,13427,5.97609561752988e-06,-12.027737133892282,17732
667,0.0,12,0.0,1.0,0.0,13714,13606,5.97609561752988e-06,-12.027737133892282,19210
668,0.0,12,0.0,0.0,0.0,13714,14322,0.00044627378314198314,-7.714131557341395,22165
669,0.0,12,0.0,0.0,0.0,13714,15038,0.00044627378314198314,-7.714131557341395,26599
670,0.0,14,0.0,1.0,0.0,13714,15217,5.97609561752988e-06,-12.027737133892282,13447
671,0.0,12,0.0,1.0,0.0,13714,15754,5.97609561752988e-06,-12.027737133892282,24205
672,0.0,12,1.0,1.0,0.0,13714,16112,0.00031756937345358226,-8.054496644623287,16254
673,0.0,12,0.0,1.0,0.0,13714,16112,5.97609561752988e-06,-12.027737133892282,16254
674,0.0,12,1.0,1.0,0.0,13714,17008,0.00031756937345358226,-8.054496644623287,14629
675,0.0,12,0.0,1.0,0.0,13714,18082,5.97609561752988e-06,-12.027737133892282,26081
676,0.0,14,0.0,1.0,0.0,13714,19102,5.97609561752988e-06,-12.027737133892282,30145
677,0.0,14,0.0,1.0,0.0,13714,19102,5.97609561752988e-06,-12.027737133892282,30145
678,0.0,12,1.0,1.0,0.0,13714,19425,0.00031756937345358226,-8.054496644623287,25860
679,0.0,17,0.0,1.0,0.0,13714,23095,5.97609561752988e-06,-12.027737133892282,6649
680,0.0,16,0.0,0.0,0.0,13714,25601,0.00458263741950562,-5.380887420917755,31623
681,0.0,17,0.0,1.0,0.0,13714,29540,0.0030362791259205602,-5.794081586992684,29554
682,0.0,14,1.0,0.0,0.0,13812,17036,0.02180691024456967,-3.8034801805730094,20688
683,0.0,14,0.0,1.0,0.0,13832,8777,0.008072642762284197,-4.811168967503526,591
684,0.0,12,0.0,1.0,0.0,13902,14322,5.97609561752988e-06,-12.027737133892282,19653
685,0.0,12,0.0,1.0,0.0,13910,7161,0.0028936511656455412,-5.842338349265415,19210
686,0.0,12,0.0,1.0,0.0,13910,8611,0.00024127021326458869,-8.329351736378689,16218
687,0.0,12,0.0,0.0,0.0,13910,13427,0.00044627378314198314,-7.714131557341395,19210
688,0.0,12,0.0,1.0,0.0,13910,14859,5.97609561752988e-06,-12.027737133892282,15072
689,0.0,12,0.0,1.0,0.0,14063,11100,5.97609561752988e-06,-12.027737133892282,14777
690,0.0,16,0.0,1.0,0.0,14067,24706,0.004672642762284196,-5.361346871691471,37829
691,0.0,16,0.0,0.0,0.0,14106,6266,0.02862988061519518,-3.524256619895503,2955
692,0.0,14,0.0,1.0,0.0,14106,14322,5.97609561752988e-06,-12.027737133892282,17732
693,0.0,12,0.0,0.0,0.0,14106,17903,0.00044627378314198314,-7.714131557341395,22165
694,0.0,12,0.0,1.0,0.0,14106,23453,5.97609561752988e-06,-12.027737133892282,0
695,0.0,12,1.0,1.0,0.0,14322,17903,0.004650902706786916,-5.366032195925358,14777
696,0.0,12,0.0,1.0,0.0,14373,19693,0.00200597609561753,-6.209616515194941,7388
697,0.0,12,1.0,1.0,0.0,14392,15396,0.004650902706786916,-5.366032195925358,14777
698,0.0,12,0.0,1.0,0.0,14498,14322,0.00100597609561753,-6.900790486969335,10048
699,0.0,12,0.0,1.0,0.0,14498,14424,0.00100597609561753,-6.900790486969335,14579
700,0.0,12,0.0,1.0,0.0,14498,19335,0.00100597609561753,-6.900790486969335,19210
701,0.0,14,1.0,1.0,0.0,14506,17187,0.0038481426485920747,-5.556309110226652,21678
702,0.0,12,0.0,1.0,0.0,14533,19245,0.00200597609561753,-6.209616515194941,17732
703,0.0,12,0.0,1.0,0.0,14684,23274,0.00600597609561753,-5.108976205000315,26599
704,0.0,13,0.0,1.0,0.0,14694,8951,0.0032250237146651487,-5.733584740065218,17732
705,0.0,16,0.0,1.0,0.0,14694,11637,5.97609561752988e-06,-12.027737133892282,20688
706,0.0,12,1.0,1.0,0.0,14694,11816,0.0020413788972631058,-6.192086304081751,11821
707,0.0,14,1.0,1.0,0.0,14694,12532,0.007652904553353979,-4.8649876847343485,21397
708,0.0,12,1.0,1.0,0.0,14694,13427,0.0005747122305964394,-7.461066233530056,14079
709,0.0,13,0.0,1.0,0.0,14694,14322,5.97609561752988e-06,-12.027737133892282,20688
710,0.0,12,0.0,1.0,0.0,14694,14322,5.97609561752988e-06,-12.027737133892282,19210
711,0.0,12,1.0,1.0,0.0,14694,14859,0.0005747122305964394,-7.461066233530056,19210
712,0.0,12,0.0,1.0,0.0,14694,15217,5.97609561752988e-06,-12.027737133892282,23643
713,0.0,12,0.0,1.0,0.0,14694,15933,5.97609561752988e-06,-12.027737133892282,0
714,0.0,13,0.0,1.0,0.0,14694,16112,5.97609561752988e-06,-12.027737133892282,0
715,0.0,12,0.0,1.0,0.0,14694,16112,5.97609561752988e-06,-12.027737133892282,26599
716,0.0,16,0.0,1.0,0.0,14694,16470,5.97609561752988e-06,-12.027737133892282,27337
717,0.0,12,0.0,1.0,0.0,14694,16829,5.97609561752988e-06,-12.027737133892282,21870
718,0.0,12,0.0,1.0,0.0,14694,16829,5.97609561752988e-06,-12.027737133892282,37829
719,0.0,12,1.0,1.0,0.0,14694,17187,0.0020747122305964393,-6.175855951539432,21279
720,0.0,16,0.0,1.0,0.0,14694,19693,5.97609561752988e-06,-12.027737133892282,29554
721,0.0,16,0.0,1.0,0.0,14694,19693,5.97609561752988e-06,-12.027737133892282,2955
722,0.0,16,0.0,1.0,0.0,14694,23274,0.00600597609561753,-5.108976205000315,25121
723,0.0,12,0.0,1.0,0.0,14694,26854,0.019672642762284198,-3.9086575755366337,31032
724,0.0,12,1.0,1.0,0.0,14790,14680,0.007408045563929773,-4.897753009612097,14038
725,0.0,12,0.0,1.0,0.0,14890,719,0.0481588019823314,-2.9838942871632566,27963
726,0.0,12,0.0,1.0,0.0,14890,10741,0.0047964522860937196,-5.335070749227878,0
727,0.0,12,1.0,1.0,0.0,14988,11185,0.027855664611548817,-3.5524679437604387,0
728,0.0,15,0.0,1.0,0.0,15082,18619,5.97609561752988e-06,-12.027737133892282,13986
729,0.0,13,0.0,1.0,0.0,15282,14322,5.97609561752988e-06,-12.027737133892282,32509
730,0.0,12,0.0,1.0,0.0,15282,14322,5.97609561752988e-06,-12.027737133892282,13151
731,0.0,12,0.0,1.0,0.0,15282,14322,5.97609561752988e-06,-12.027737133892282,13151
732,0.0,13,0.0,1.0,0.0,15282,14322,5.97609561752988e-06,-12.027737133892282,14038
733,0.0,12,0.0,1.0,0.0,15282,16112,5.97609561752988e-06,-12.027737133892282,25121
734,0.0,12,1.0,0.0,0.0,15282,17903,0.022886058521917742,-3.754075342071026,14777
735,0.0,16,1.0,1.0,0.0,15282,19693,4.065817654238537e-05,-10.110269938240151,28076
736,0.0,12,0.0,1.0,0.0,15282,19693,5.97609561752988e-06,-12.027737133892282,21870
737,0.0,13,1.0,1.0,0.0,15403,14320,4.065817654238537e-05,-10.110269938240151,18660
738,0.0,12,1.0,1.0,0.0,15411,8951,0.0007906581765423854,-7.141853853592062,11082
739,0.0,12,0.0,1.0,0.0,15478,8951,5.97609561752988e-06,-12.027737133892282,14186
740,0.0,12,0.0,0.0,0.0,15478,14370,0.00011294044980864979,-9.088536924177212,12615
741,0.0,17,0.0,1.0,0.0,15478,16399,5.97609561752988e-06,-12.027737133892282,15663
742,0.0,12,0.0,1.0,0.0,15478,17724,5.97609561752988e-06,-12.027737133892282,31327
743,0.0,12,1.0,1.0,0.0,15478,18175,4.065817654238537e-05,-10.110269938240151,19949
744,0.0,16,0.0,0.0,0.0,15587,19505,5.2334389202589174e-05,-9.857804529883257,19210
745,0.0,17,0.0,0.0,0.0,15674,0,0.05417246548410635,-2.859887479731559,41376
746,0.0,12,0.0,1.0,0.0,15674,734,0.04830165912518854,-2.9807822052623036,20688
747,0.0,12,1.0,1.0,0.0,15674,3738,0.1639392085266494,-1.6292056481243915,10512
748,0.0,13,0.0,0.0,0.0,15674,4946,0.07852082451690293,-2.462616308277626,1733
749,0.0,12,0.0,1.0,0.0,15674,8951,5.97609561752988e-06,-12.027737133892282,28076
750,0.0,12,0.0,1.0,0.0,15674,8951,5.97609561752988e-06,-12.027737133892282,28076
751,0.0,15,1.0,1.0,0.0,15674,9452,0.06358907087495508,-2.6896127929856393,31032
752,0.0,12,0.0,0.0,0.0,15674,10741,0.00511294044980865,-5.270854553516413,28963
753,0.0,12,0.0,0.0,0.0,15674,11637,0.00011294044980864979,-9.088536924177212,20688
754,0.0,12,0.0,1.0,0.0,15674,12532,5.97609561752988e-06,-12.027737133892282,19210
755,0.0,13,1.0,1.0,0.0,15674,12532,4.065817654238537e-05,-10.110269938240151,25121
756,0.0,16,0.0,1.0,0.0,15674,12890,5.97609561752988e-06,-12.027737133892282,17732
757,0.0,12,0.0,1.0,0.0,15674,13427,5.97609561752988e-06,-12.027737133892282,0
758,0.0,14,0.0,1.0,0.0,15674,13427,5.97609561752988e-06,-12.027737133892282,13890
759,0.0,15,0.0,1.0,0.0,15674,13785,5.97609561752988e-06,-12.027737133892282,15959
760,0.0,17,0.0,1.0,0.0,15674,14143,5.97609561752988e-06,-12.027737133892282,25860
761,0.0,16,1.0,1.0,0.0,15674,14322,0.0010406581765423854,-6.86686070390439,11821
762,0.0,14,0.0,1.0,0.0,15674,14322,5.97609561752988e-06,-12.027737133892282,20702
763,0.0,12,0.0,1.0,0.0,15674,14322,5.97609561752988e-06,-12.027737133892282,13299
764,0.0,12,0.0,1.0,0.0,15674,14322,5.97609561752988e-06,-12.027737133892282,16254
765,0.0,12,0.0,1.0,0.0,15674,14322,5.97609561752988e-06,-12.027737133892282,16254
766,0.0,16,0.0,1.0,0.0,15674,14322,5.97609561752988e-06,-12.027737133892282,22165
767,0.0,12,0.0,1.0,0.0,15674,14680,5.97609561752988e-06,-12.027737133892282,17732
768,0.0,12,0.0,1.0,0.0,15674,14680,5.97609561752988e-06,-12.027737133892282,13831
769,0.0,16,0.0,1.0,0.0,15674,15217,5.97609561752988e-06,-12.027737133892282,19062
770,0.0,12,1.0,1.0,0.0,15674,15217,4.065817654238537e-05,-10.110269938240151,15516
771,0.0,12,1.0,1.0,0.0,15674,15754,4.065817654238537e-05,-10.110269938240151,17732
772,0.0,13,0.0,1.0,0.0,15674,15933,5.97609561752988e-06,-12.027737133892282,25121
773,0.0,12,1.0,1.0,0.0,15674,16112,4.065817654238537e-05,-10.110269938240151,11821
774,0.0,12,1.0,1.0,0.0,15674,16202,4.065817654238537e-05,-10.110269938240151,19210
775,0.0,12,0.0,1.0,0.0,15674,16470,5.97609561752988e-06,-12.027737133892282,35022
776,0.0,14,0.0,1.0,0.0,15674,16757,5.97609561752988e-06,-12.027737133892282,16254
777,0.0,17,0.0,1.0,0.0,15674,16829,5.97609561752988e-06,-12.027737133892282,19210
778,0.0,14,0.0,0.0,0.0,15674,17008,5.2334389202589174e-05,-9.857804529883257,26599
779,0.0,12,1.0,1.0,0.0,15674,17983,4.065817654238537e-05,-10.110269938240151,20688
780,0.0,12,1.0,1.0,0.0,15674,19693,4.065817654238537e-05,-10.110269938240151,19210
781,0.0,12,0.0,1.0,0.0,15674,19693,5.97609561752988e-06,-12.027737133892282,32509
782,0.0,16,0.0,1.0,0.0,15674,19693,5.97609561752988e-06,-12.027737133892282,28815
783,0.0,16,0.0,0.0,0.0,15674,21483,5.2334389202589174e-05,-9.857804529883257,26599
784,0.0,12,0.0,1.0,0.0,15674,22916,5.97609561752988e-06,-12.027737133892282,31771
785,0.0,14,0.0,0.0,0.0,15674,23274,5.2334389202589174e-05,-9.857804529883257,27337
786,0.0,16,0.0,1.0,0.0,15674,23274,5.97609561752988e-06,-12.027737133892282,29554
787,0.0,12,0.0,1.0,0.0,15674,25064,5.97609561752988e-06,-12.027737133892282,0
788,0.0,12,0.0,1.0,0.0,15674,25064,5.97609561752988e-06,-12.027737133892282,0
789,0.0,12,1.0,0.0,0.0,15674,25064,0.03188605852191774,-3.4131809111561853,20688
790,0.0,16,0.0,0.0,0.0,15674,26854,0.001219001055869256,-6.708503817664788,29258
791,0.0,13,0.0,1.0,0.0,15674,30435,5.97609561752988e-06,-12.027737133892282,22018
792,0.0,12,0.0,1.0,0.0,15678,17487,5.97609561752988e-06,-12.027737133892282,10196
793,0.0,13,0.0,1.0,0.0,15870,15826,5.97609561752988e-06,-12.027737133892282,35465
794,0.0,12,1.0,1.0,0.0,15870,30435,0.0033739915098757187,-5.688279114944803,27781
795,0.0,12,0.0,1.0,0.0,15873,12727,5.97609561752988e-06,-12.027737133892282,17444
796,0.0,13,0.0,1.0,0.0,15960,21483,5.97609561752988e-06,-12.027737133892282,14777
797,0.0,12,0.0,1.0,0.0,15987,16291,5.97609561752988e-06,-12.027737133892282,14481
798,0.0,12,1.0,1.0,0.0,15987,17903,4.065817654238537e-05,-10.110269938240151,19505
799,0.0,12,1.0,1.0,0.0,15987,19693,4.065817654238537e-05,-10.110269938240151,13299
800,0.0,12,0.0,1.0,0.0,15989,14322,5.97609561752988e-06,-12.027737133892282,14777
801,0.0,12,1.0,1.0,0.0,16011,16112,4.065817654238537e-05,-10.110269938240151,20460
802,0.0,17,0.0,0.0,0.0,16015,30793,0.003219001055869256,-5.735460005468871,29584
803,0.0,12,0.0,1.0,0.0,16065,4833,0.02514031458737341,-3.6578208317405636,25564
804,0.0,12,0.0,1.0,0.0,16065,15038,5.97609561752988e-06,-12.027737133892282,17732
805,0.0,14,0.0,1.0,0.0,16065,15217,5.97609561752988e-06,-12.027737133892282,18471
806,0.0,12,1.0,1.0,0.0,16065,16086,4.065817654238537e-05,-10.110269938240151,19210
807,0.0,16,0.0,1.0,0.0,16065,16829,5.97609561752988e-06,-12.027737133892282,20688
808,0.0,12,0.0,1.0,0.0,16065,20588,5.97609561752988e-06,-12.027737133892282,28815
809,0.0,12,0.0,0.0,0.0,16230,9846,0.008446273783141982,-4.765547761593573,2955
810,0.0,12,1.0,1.0,0.0,16261,21304,4.065817654238537e-05,-10.110269938240151,22165
811,0.0,12,0.0,1.0,0.0,16306,18529,5.97609561752988e-06,-12.027737133892282,11969
812,0.0,12,0.0,1.0,0.0,16393,13298,5.97609561752988e-06,-12.027737133892282,0
813,0.0,12,0.0,1.0,0.0,16457,8951,5.97609561752988e-06,-12.027737133892282,21870
814,0.0,12,0.0,0.0,0.0,16457,14680,0.00011294044980864979,-9.088536924177212,15146
815,0.0,12,0.0,1.0,0.0,16457,16112,5.97609561752988e-06,-12.027737133892282,17289
816,0.0,12,0.0,1.0,0.0,16457,16650,5.97609561752988e-06,-12.027737133892282,19949
817,0.0,12,0.0,1.0,0.0,16457,16829,5.97609561752988e-06,-12.027737133892282,20688
818,0.0,16,0.0,1.0,0.0,16457,21483,5.97609561752988e-06,-12.027737133892282,40637
819,0.0,16,0.0,1.0,0.0,16457,21483,5.97609561752988e-06,-12.027737133892282,18471
820,0.0,12,0.0,0.0,0.0,16497,19604,0.00011294044980864979,-9.088536924177212,19653
821,0.0,13,0.0,0.0,0.0,16653,3580,0.1119886689857689,-2.0705868066547537,8866
822,0.0,12,1.0,1.0,0.0,16653,9846,0.0037906581765423854,-5.571417752679235,7388
823,0.0,12,0.0,1.0,0.0,16653,12181,5.97609561752988e-06,-12.027737133892282,17732
824,0.0,15,0.0,1.0,0.0,16653,13427,5.97609561752988e-06,-12.027737133892282,16993
825,0.0,12,1.0,0.0,0.0,16653,14859,0.014791415664774887,-4.198806389658855,22904
826,0.0,16,0.0,1.0,0.0,16653,15396,5.97609561752988e-06,-12.027737133892282,17437
827,0.0,14,0.0,1.0,0.0,16653,16112,5.97609561752988e-06,-12.027737133892282,19505
828,0.0,17,0.0,1.0,0.0,16653,16112,5.97609561752988e-06,-12.027737133892282,17732
829,0.0,17,0.0,1.0,0.0,16653,16650,5.97609561752988e-06,-12.027737133892282,20688
830,0.0,16,1.0,1.0,0.0,16653,17008,4.065817654238537e-05,-10.110269938240151,21870
831,0.0,12,0.0,1.0,0.0,16653,17545,5.97609561752988e-06,-12.027737133892282,16254
832,0.0,14,0.0,1.0,0.0,16653,17545,5.97609561752988e-06,-12.027737133892282,0
833,0.0,12,0.0,0.0,0.0,16653,17903,0.00011294044980864979,-9.088536924177212,19210
834,0.0,12,0.0,1.0,0.0,16653,17903,5.97609561752988e-06,-12.027737133892282,17732
835,0.0,12,0.0,1.0,0.0,16653,19532,5.97609561752988e-06,-12.027737133892282,16254
836,0.0,12,0.0,1.0,0.0,16653,19693,5.97609561752988e-06,-12.027737133892282,26007
837,0.0,16,0.0,0.0,0.0,16653,22737,5.2334389202589174e-05,-9.857804529883257,37682
838,0.0,15,0.0,0.0,0.0,16653,23274,5.2334389202589174e-05,-9.857804529883257,23643
839,0.0,12,0.0,0.0,0.0,16653,23274,0.00011294044980864979,-9.088536924177212,2955
840,0.0,16,0.0,1.0,0.0,16653,24706,5.97609561752988e-06,-12.027737133892282,29554
841,0.0,14,1.0,1.0,0.0,16653,28466,0.0003395712200206462,-7.987487224931003,40637
842,0.0,14,1.0,0.0,0.0,16667,21483,0.0120962617592885,-4.402688802714861,28815
843,0.0,12,1.0,1.0,0.0,16708,10491,0.008457324843209052,-4.764229076813133,7565
844,0.0,14,0.0,0.0,0.0,16849,12174,5.2334389202589174e-05,-9.857804529883257,1921
845,0.0,12,0.0,1.0,0.0,16849,15396,5.97609561752988e-06,-12.027737133892282,0
846,0.0,12,0.0,1.0,0.0,16849,17366,5.97609561752988e-06,-12.027737133892282,18978
847,0.0,12,0.0,1.0,0.0,16849,18619,5.97609561752988e-06,-12.027737133892282,25121
848,0.0,12,0.0,1.0,0.0,16849,19693,5.97609561752988e-06,-12.027737133892282,17732
849,0.0,14,0.0,0.0,0.0,16849,19693,5.2334389202589174e-05,-9.857804529883257,35465
850,0.0,14,1.0,1.0,0.0,16849,21125,0.0003395712200206462,-7.987487224931003,24086
851,0.0,12,0.0,1.0,0.0,16884,9311,5.97609561752988e-06,-12.027737133892282,23080
852,0.0,15,0.0,1.0,0.0,16955,20844,5.97609561752988e-06,-12.027737133892282,25514
853,0.0,14,0.0,1.0,0.0,17045,25064,5.97609561752988e-06,-12.027737133892282,38716
854,0.0,12,0.0,1.0,0.0,17104,16381,5.97609561752988e-06,-12.027737133892282,18176
855,0.0,13,0.0,1.0,0.0,17241,15754,5.97609561752988e-06,-12.027737133892282,14777
856,0.0,12,0.0,1.0,0.0,17241,19686,5.97609561752988e-06,-12.027737133892282,33544
857,0.0,14,0.0,1.0,0.0,17241,20588,5.97609561752988e-06,-12.027737133892282,24530
858,0.0,16,0.0,1.0,0.0,17241,24885,5.97609561752988e-06,-12.027737133892282,22165
859,0.0,14,0.0,1.0,0.0,17437,7161,0.014950794022788398,-4.1879271849126685,14771
860,0.0,15,0.0,1.0,0.0,17437,8056,0.018417460689455066,-3.9758669400901447,18471
861,0.0,12,0.0,1.0,0.0,17437,12532,5.97609561752988e-06,-12.027737133892282,21427
862,0.0,16,0.0,1.0,0.0,17437,17867,5.97609561752988e-06,-12.027737133892282,15516
863,0.0,12,0.0,1.0,0.0,17437,22379,5.97609561752988e-06,-12.027737133892282,16254
864,0.0,12,0.0,1.0,0.0,17633,0,0.004121902898373486,-5.487309932355536,23643
865,0.0,12,0.0,1.0,0.0,17633,0,0.004121902898373486,-5.487309932355536,0
866,0.0,12,0.0,1.0,0.0,17633,4848,0.02176776556776557,-3.8053168685235,22165
867,0.0,12,1.0,1.0,0.0,17633,10741,0.017707324843209055,-4.0159109168997285,21858
868,0.0,14,1.0,1.0,0.0,17633,12532,0.00917290455335398,-4.682286062979661,16254
869,0.0,12,0.0,1.0,0.0,17633,15217,5.97609561752988e-06,-12.027737133892282,28815
870,0.0,12,1.0,1.0,0.0,17633,15217,4.065817654238537e-05,-10.110269938240151,15516
871,0.0,14,1.0,1.0,0.0,17633,16112,0.0018395712200206461,-6.296381501805958,26599
872,0.0,12,0.0,1.0,0.0,17633,16112,5.97609561752988e-06,-12.027737133892282,19210
873,0.0,16,0.0,1.0,0.0,17633,16112,5.97609561752988e-06,-12.027737133892282,22165
874,0.0,12,0.0,1.0,0.0,17633,16112,5.97609561752988e-06,-12.027737133892282,25121
875,0.0,15,0.0,1.0,0.0,17633,16112,5.97609561752988e-06,-12.027737133892282,18619
876,0.0,14,0.0,1.0,0.0,17633,17187,5.97609561752988e-06,-12.027737133892282,19699
877,0.0,12,1.0,1.0,0.0,17633,17416,4.065817654238537e-05,-10.110269938240151,23643
878,0.0,16,0.0,1.0,0.0,17633,17903,5.97609561752988e-06,-12.027737133892282,22165
879,0.0,12,0.0,1.0,0.0,17633,17903,5.97609561752988e-06,-12.027737133892282,14777
880,0.0,12,0.0,1.0,0.0,17633,17903,5.97609561752988e-06,-12.027737133892282,15811
881,0.0,14,0.0,1.0,0.0,17633,17903,5.97609561752988e-06,-12.027737133892282,8866
882,0.0,12,0.0,1.0,0.0,17633,18440,5.97609561752988e-06,-12.027737133892282,19949
883,0.0,12,0.0,1.0,0.0,17633,18750,5.97609561752988e-06,-12.027737133892282,32509
884,0.0,12,1.0,1.0,0.0,17633,18798,4.065817654238537e-05,-10.110269938240151,18471
885,0.0,12,0.0,1.0,0.0,17633,18798,5.97609561752988e-06,-12.027737133892282,19949
886,0.0,12,0.0,1.0,0.0,17633,19693,5.97609561752988e-06,-12.027737133892282,23643
887,0.0,14,0.0,1.0,0.0,17633,19693,5.97609561752988e-06,-12.027737133892282,2068
888,0.0,12,0.0,1.0,0.0,17633,19693,5.97609561752988e-06,-12.027737133892282,11526
889,0.0,12,0.0,1.0,0.0,17633,21546,5.97609561752988e-06,-12.027737133892282,4433
890,0.0,13,1.0,0.0,0.0,17633,25064,0.007807548629479479,-4.844826053150999,22165
891,0.0,13,0.0,1.0,0.0,17633,25064,5.97609561752988e-06,-12.027737133892282,23643
892,0.0,12,0.0,1.0,0.0,17633,26854,5.97609561752988e-06,-12.027737133892282,28076
893,0.0,12,0.0,1.0,0.0,17633,26854,5.97609561752988e-06,-12.027737133892282,28076
894,0.0,12,1.0,1.0,0.0,17672,14322,4.065817654238537e-05,-10.110269938240151,12294
