,treat,age,education*,black,hispanic,married,nodegree,re74,re75,propensity_score,propensity_logit,re78
1258,0.0,52,3,1.0,0.0,1.0,1.0,25862,25243,0.015230488,-4.1691084,25564
1259,0.0,37,13,0.0,0.0,1.0,0.0,16273,18388,0.0055928864,-5.180651,20286
1260,0.0,34,16,0.0,0.0,1.0,0.0,25862,22545,0.003520873,-5.6455193,25564
1261,0.0,53,12,0.0,0.0,1.0,0.0,2978,0,0.0144225955,-4.2244315,0
1262,0.0,28,16,0.0,0.0,1.0,0.0,18526,18622,0.0035749988,-5.630209,22288
1263,0.0,29,9,0.0,0.0,1.0,1.0,17703,18331,0.020495417,-3.8668456,19374
1264,0.0,25,18,0.0,0.0,0.0,0.0,0,7707,0.067890935,-2.6195474,25564
1265,0.0,34,15,0.0,0.0,1.0,0.0,24445,24011,0.004287695,-5.447709,17120
1266,0.0,28,12,0.0,0.0,1.0,0.0,19641,21279,0.0070669367,-4.945236,25564
1267,0.0,36,18,0.0,0.0,1.0,0.0,22414,12979,0.0031467795,-5.758224,2045
1268,0.0,47,11,0.0,0.0,0.0,1.0,8060,4232,0.037179727,-3.2541032,3358
1269,0.0,28,9,0.0,1.0,1.0,1.0,20013,16327,0.01219743,-4.3942575,24051
1270,0.0,53,10,0.0,0.0,1.0,1.0,20603,18137,0.009692366,-4.626677,7394
1271,0.0,53,12,0.0,0.0,0.0,0.0,17104,5775,0.021848496,-3.8015325,19965
1272,0.0,55,17,0.0,0.0,0.0,0.0,25862,25243,0.005048017,-5.283699,25564
1273,0.0,18,8,0.0,0.0,0.0,1.0,1873,2468,0.2767926,-0.96042764,0
1274,0.0,43,12,0.0,0.0,1.0,0.0,25862,21824,0.0054472983,-5.2071733,25564
1275,0.0,24,12,0.0,0.0,1.0,0.0,146,4921,0.042927235,-3.104373,11507
1276,0.0,20,9,0.0,0.0,0.0,1.0,7690,11907,0.059331466,-2.763451,21418
1277,0.0,43,6,0.0,0.0,1.0,1.0,22202,18844,0.01194156,-4.415717,25564
1278,0.0,28,11,0.0,0.0,1.0,1.0,12901,14775,0.034777362,-3.3233922,0
1279,0.0,49,12,0.0,0.0,1.0,0.0,0,0,0.046003193,-3.0319495,0
1280,0.0,34,8,0.0,0.0,1.0,1.0,14537,15534,0.047867715,-2.9902627,7342
1281,0.0,36,12,0.0,0.0,1.0,0.0,25815,25243,0.0054875594,-5.199769,25564
1282,0.0,41,7,0.0,0.0,1.0,1.0,19573,565,0.022896426,-3.7536118,0
1283,0.0,32,10,1.0,0.0,1.0,1.0,25862,25243,0.12936741,-1.9065635,25564
1284,0.0,25,16,0.0,0.0,1.0,0.0,21732,19364,0.003643317,-5.611211,25564
1285,0.0,30,16,0.0,0.0,1.0,0.0,25862,15346,0.003379388,-5.6866755,15216
1286,0.0,50,14,0.0,0.0,1.0,0.0,25862,25243,0.0043423204,-5.4349947,25564
1287,0.0,28,12,0.0,0.0,0.0,0.0,11063,8595,0.054862063,-2.8465087,7333
1288,0.0,41,12,0.0,0.0,1.0,0.0,0,0,0.12484778,-1.9473027,0
1289,0.0,30,8,0.0,0.0,1.0,1.0,3050,5329,0.10174808,-2.1779506,13664
1290,0.0,16,9,0.0,0.0,0.0,1.0,0,2293,0.1490411,-1.7421417,5594
1291,0.0,47,12,0.0,0.0,1.0,0.0,25862,25243,0.0050151646,-5.2902613,25564
1292,0.0,29,12,0.0,0.0,1.0,0.0,24404,20277,0.006045407,-5.1023927,0
1293,0.0,30,14,0.0,0.0,1.0,0.0,356,0,0.02585848,-3.628918,25564
1294,0.0,44,16,0.0,0.0,1.0,0.0,0,0,0.04387231,-3.081608,4499
1295,0.0,16,10,0.0,0.0,0.0,1.0,0,2839,0.17735513,-1.5343705,12522
1296,0.0,31,15,0.0,0.0,1.0,0.0,0,0,0.058490936,-2.7786121,0
1297,0.0,28,13,0.0,0.0,1.0,0.0,5154,6735,0.026472956,-3.604802,4629
1298,0.0,29,16,0.0,0.0,1.0,0.0,24204,23988,0.0035136614,-5.647577,25564
1299,0.0,16,7,0.0,1.0,0.0,1.0,289,0,0.023721369,-3.7173717,7515
1300,0.0,26,6,0.0,1.0,1.0,1.0,18127,17743,0.011733587,-4.433497,23402
1301,0.0,32,8,0.0,1.0,1.0,1.0,17582,17088,0.010509947,-4.5448675,20602
1302,0.0,36,8,0.0,1.0,1.0,1.0,22999,22919,0.009248467,-4.674006,25297
1303,0.0,49,8,0.0,0.0,0.0,1.0,13391,13262,0.032365613,-3.3977578,10769
1304,0.0,50,17,0.0,0.0,0.0,0.0,25862,9458,0.0054484894,-5.2069535,25564
1305,0.0,52,8,0.0,0.0,1.0,1.0,25862,25243,0.009143522,-4.685524,25564
1306,0.0,28,12,1.0,0.0,1.0,0.0,12960,15283,0.09327835,-2.2742474,10345
1307,0.0,47,12,1.0,0.0,1.0,0.0,0,0,0.33706847,-0.67638564,0
1308,0.0,35,12,1.0,0.0,1.0,0.0,25862,24998,0.04449553,-3.0668507,25564
1309,0.0,46,16,1.0,0.0,1.0,0.0,5207,461,0.059760205,-2.755795,1359
1310,0.0,39,13,0.0,0.0,1.0,0.0,21477,25243,0.005478165,-5.201492,25564
1311,0.0,43,12,0.0,0.0,1.0,0.0,25862,25241,0.0053514047,-5.2250304,25564
1312,0.0,33,13,0.0,0.0,1.0,0.0,25860,25243,0.0057935603,-5.145198,25564
1313,0.0,29,14,0.0,0.0,0.0,0.0,10515,3645,0.061712086,-2.7215772,15430
1314,0.0,27,12,0.0,0.0,0.0,0.0,14204,13713,0.048589744,-2.9745328,23340
1315,0.0,32,14,0.0,1.0,0.0,0.0,6481,10450,0.013842009,-4.2661085,9806
1316,0.0,26,17,0.0,0.0,1.0,0.0,7055,8500,0.007502297,-4.8850155,9849
1317,0.0,38,5,0.0,1.0,1.0,1.0,21977,22960,0.009414346,-4.6560616,21576
1318,0.0,47,11,0.0,0.0,0.0,1.0,19863,22801,0.020961976,-3.8438604,15966
1319,0.0,20,8,0.0,0.0,1.0,1.0,209,13139,0.047738492,-2.9931016,4883
1320,0.0,28,13,1.0,0.0,0.0,0.0,0,0,0.8945599,2.138189,96
1321,0.0,29,12,0.0,0.0,1.0,0.0,14059,12088,0.012688924,-4.3542557,17939
1322,0.0,38,6,1.0,0.0,0.0,1.0,7995,9311,0.291938,-0.8859902,9515
1323,0.0,31,14,1.0,0.0,0.0,0.0,7962,8219,0.22886425,-1.2147354,8378
1324,0.0,23,12,1.0,0.0,0.0,0.0,2482,0,0.71805114,0.93481505,12538
1325,0.0,54,7,1.0,0.0,1.0,1.0,16726,14111,0.03457142,-3.3295448,15705
1326,0.0,38,10,0.0,0.0,1.0,1.0,17884,18076,0.01903545,-3.9422333,20428
1327,0.0,20,12,0.0,0.0,0.0,0.0,17284,15350,0.022847118,-3.7558181,18459
1328,0.0,21,12,0.0,0.0,1.0,0.0,7278,7616,0.016971692,-4.059091,14527
1329,0.0,23,12,0.0,0.0,1.0,0.0,18415,19211,0.008089727,-4.8090377,19968
1330,0.0,24,12,0.0,0.0,0.0,0.0,25862,25243,0.019831154,-3.9004707,25564
1331,0.0,34,9,0.0,0.0,1.0,1.0,16992,14754,0.016996786,-4.057588,20428
1332,0.0,32,14,0.0,0.0,1.0,0.0,1183,528,0.017591141,-4.022612,478
1333,0.0,18,8,0.0,0.0,1.0,1.0,8906,9171,0.022576008,-3.7680328,2883
1334,0.0,27,17,0.0,0.0,1.0,0.0,0,0,0.053886306,-2.8654864,0
1335,0.0,43,12,0.0,0.0,1.0,0.0,25862,25243,0.0053514047,-5.2250304,25564
1336,0.0,21,10,1.0,0.0,0.0,1.0,8038,13769,0.48004106,-0.079878256,16312
1337,0.0,23,12,1.0,0.0,1.0,0.0,10558,524,0.38436332,-0.4710688,3734
1338,0.0,42,12,0.0,0.0,1.0,0.0,25862,23401,0.0071111596,-4.9389534,25564
1339,0.0,46,14,0.0,0.0,1.0,0.0,19776,25243,0.0043976447,-5.422279,25564
1340,0.0,51,8,0.0,0.0,1.0,1.0,20693,23141,0.009519576,-4.64484,25564
1341,0.0,41,10,0.0,0.0,1.0,1.0,22355,23143,0.016406802,-4.0935163,25564
1342,0.0,22,16,0.0,0.0,1.0,0.0,577,1312,0.026193868,-3.615687,0
1343,0.0,26,12,0.0,0.0,1.0,0.0,1422,556,0.037002534,-3.2590644,0
1344,0.0,27,12,0.0,0.0,1.0,0.0,18991,18791,0.008213546,-4.793723,18739
1345,0.0,24,12,0.0,0.0,1.0,0.0,22886,19616,0.0081288945,-4.804168,25564
1346,0.0,42,12,0.0,0.0,1.0,0.0,25862,25243,0.0071111596,-4.9389534,25564
1347,0.0,24,12,0.0,0.0,1.0,0.0,22229,17246,0.008150696,-4.801468,25564
1348,0.0,31,6,0.0,0.0,0.0,1.0,2666,1321,0.16005865,-1.6577917,0
1349,0.0,29,16,0.0,0.0,0.0,0.0,0,0,0.097229,-2.2284,19223
1350,0.0,29,12,0.0,0.0,1.0,0.0,2151,25243,0.008235961,-4.790975,0
1351,0.0,26,12,0.0,0.0,1.0,0.0,8032,9406,0.014013821,-4.253598,4709
1352,0.0,36,4,0.0,0.0,1.0,1.0,17535,17187,0.012770851,-4.347737,20147
1353,0.0,29,12,0.0,0.0,1.0,0.0,25862,25243,0.0060775857,-5.0970516,25564
1354,0.0,51,12,0.0,0.0,1.0,0.0,2615,3808,0.0109657245,-4.5019546,2079
1355,0.0,21,13,0.0,1.0,0.0,0.0,5640,7660,0.04408248,-3.0766091,7090
1356,0.0,50,10,0.0,1.0,1.0,1.0,0,0,0.030160924,-3.470583,0
1357,0.0,20,11,0.0,1.0,0.0,1.0,2239,3002,0.10708906,-2.120826,9917
1358,0.0,20,11,0.0,1.0,1.0,1.0,8822,9621,0.016014691,-4.1181045,13286
1359,0.0,28,13,0.0,1.0,1.0,0.0,5368,9023,0.00728827,-4.914174,4839
1360,0.0,46,14,0.0,0.0,1.0,0.0,25862,25243,0.0043976447,-5.422279,25564
1361,0.0,23,13,0.0,0.0,1.0,0.0,11538,13169,0.0127351,-4.3505764,18393
1362,0.0,41,16,0.0,0.0,0.0,0.0,0,0,0.11431257,-2.0474274,288
1363,0.0,29,17,0.0,0.0,1.0,0.0,12639,19100,0.0060469923,-5.102129,21088
1364,0.0,27,14,0.0,0.0,1.0,0.0,25862,20187,0.007677931,-4.8616977,24567
1365,0.0,29,18,0.0,0.0,1.0,0.0,22253,25243,0.0035136614,-5.647577,25564
1366,0.0,52,16,0.0,0.0,1.0,0.0,15911,13778,0.0030403433,-5.79274,737
1367,0.0,37,12,0.0,0.0,1.0,0.0,17270,16494,0.0056785494,-5.1653647,16349
1368,0.0,28,18,0.0,0.0,1.0,0.0,4143,0,0.013026681,-4.3276434,5002
1369,0.0,30,14,0.0,0.0,1.0,0.0,16500,18660,0.005075231,-5.278295,15748
1370,0.0,27,15,0.0,0.0,1.0,0.0,17819,14890,0.0042891772,-5.447362,19377
1371,0.0,25,12,0.0,0.0,1.0,0.0,7143,10204,0.0149331065,-4.189129,9194
1372,0.0,19,10,0.0,0.0,1.0,1.0,9453,10849,0.026468625,-3.60497,11706
1373,0.0,33,12,0.0,0.0,1.0,0.0,7025,9114,0.009803339,-4.6151805,9187
1374,0.0,30,12,0.0,0.0,1.0,0.0,11867,6319,0.025824895,-3.6302521,7797
1375,0.0,22,12,0.0,0.0,1.0,0.0,636,517,0.057039473,-2.805281,0
1376,0.0,25,11,0.0,0.0,1.0,1.0,0,0,0.33168346,-0.70058084,0
1377,0.0,30,12,0.0,0.0,1.0,0.0,14459,71,0.044448737,-3.067952,25564
1378,0.0,24,16,0.0,0.0,1.0,0.0,0,5431,0.027300637,-3.573165,16089
1379,0.0,21,12,1.0,0.0,0.0,0.0,9567,7053,0.5487654,0.1956837,585
1380,0.0,38,16,0.0,0.0,1.0,0.0,0,0,0.050873753,-2.9261947,0
1381,0.0,20,14,0.0,0.0,0.0,0.0,2866,1983,0.069915175,-2.587993,10457
1382,0.0,45,14,0.0,0.0,1.0,0.0,9143,14764,0.005527825,-5.1924176,14642
1383,0.0,28,16,0.0,0.0,1.0,0.0,11792,18316,0.006134082,-5.087742,22225
1384,0.0,34,12,0.0,0.0,1.0,0.0,21855,22260,0.0060900245,-5.0949945,25150
1385,0.0,30,18,0.0,0.0,1.0,0.0,12114,25243,0.005778679,-5.1477847,0
1386,0.0,49,8,0.0,0.0,1.0,1.0,23850,21568,0.009689433,-4.6269827,24929
1387,0.0,23,14,0.0,0.0,0.0,0.0,2966,2117,0.06741453,-2.6271002,1968
1388,0.0,24,17,0.0,0.0,0.0,0.0,0,0,0.1173534,-2.017735,10682
1389,0.0,21,13,0.0,0.0,1.0,0.0,1628,6618,0.024193736,-3.6971703,8272
1390,0.0,25,18,0.0,0.0,1.0,0.0,0,7213,0.031348985,-3.4307225,6465
1391,0.0,16,9,1.0,0.0,0.0,1.0,0,961,0.8101106,1.4507293,0
1392,0.0,24,10,0.0,0.0,1.0,1.0,15198,15131,0.01990616,-3.896619,7056
1393,0.0,37,12,0.0,0.0,0.0,0.0,23765,25243,0.0135151455,-4.290337,23246
1394,0.0,27,12,0.0,0.0,1.0,0.0,23548,20860,0.008213546,-4.793723,22235
1395,0.0,19,12,0.0,0.0,0.0,0.0,1820,2135,0.06466847,-2.6716273,11484
1396,0.0,39,12,0.0,0.0,1.0,0.0,18705,20726,0.005476542,-5.20179,25564
1397,0.0,55,10,0.0,0.0,1.0,1.0,25862,25243,0.0096605765,-4.6299944,25564
1398,0.0,30,12,0.0,0.0,1.0,0.0,25862,25243,0.005892177,-5.12822,25564
1399,0.0,20,14,0.0,0.0,0.0,0.0,3930,5217,0.04778231,-2.9921381,11518
1400,0.0,17,11,0.0,0.0,0.0,1.0,429,2538,0.1687436,-1.5945579,14483
1401,0.0,49,8,0.0,0.0,1.0,1.0,21124,25243,0.009143522,-4.685524,25564
1402,0.0,27,7,0.0,0.0,1.0,1.0,9447,8421,0.031530388,-3.4247653,25564
1403,0.0,53,12,0.0,0.0,0.0,0.0,15376,16857,0.012738651,-4.350294,16543
1404,0.0,35,12,0.0,0.0,1.0,0.0,25862,19417,0.005903766,-5.1262436,0
1405,0.0,33,9,0.0,0.0,1.0,1.0,16916,14745,0.016996786,-4.057588,0
1406,0.0,28,11,0.0,0.0,0.0,1.0,4892,0,0.21624047,-1.2877111,424
1407,0.0,27,10,0.0,0.0,0.0,1.0,6444,0,0.25399485,-1.0774184,1102
1408,0.0,26,9,0.0,0.0,1.0,1.0,8554,9302,0.030922513,-3.44486,8041
1409,0.0,16,9,0.0,1.0,0.0,1.0,0,0,0.037848704,-3.235575,0
1410,0.0,19,8,0.0,1.0,0.0,1.0,368,300,0.14484349,-1.7756307,18510
1411,0.0,17,8,0.0,1.0,0.0,1.0,391,300,0.10689027,-2.1229067,18891
1412,0.0,47,2,0.0,1.0,1.0,1.0,5094,4654,0.0068196,-4.9811115,183
1413,0.0,22,12,0.0,1.0,0.0,0.0,6604,11091,0.022308458,-3.7802284,10078
1414,0.0,29,12,1.0,0.0,1.0,0.0,11739,10929,0.09679478,-2.2333567,14833
1415,0.0,38,12,0.0,0.0,1.0,0.0,23957,23936,0.006245576,-5.069617,25564
1416,0.0,40,7,0.0,0.0,0.0,1.0,25862,25243,0.027717726,-3.557574,20097
1417,0.0,45,12,0.0,0.0,1.0,0.0,21753,20859,0.005081741,-5.2770066,17725
1418,0.0,47,4,0.0,0.0,1.0,1.0,13873,13690,0.013264335,-4.3093233,14152
1419,0.0,30,10,0.0,0.0,1.0,1.0,15292,11789,0.020427499,-3.8702343,10685
1420,0.0,30,17,0.0,0.0,0.0,0.0,0,0,0.09452725,-2.259569,0
1421,0.0,22,12,0.0,0.0,1.0,0.0,21783,23761,0.008167883,-4.799344,25564
1422,0.0,28,18,0.0,0.0,1.0,0.0,135,0,0.019029405,-3.942557,0
1423,0.0,45,6,0.0,1.0,1.0,1.0,0,0,0.05530178,-2.8380604,0
1424,0.0,17,10,0.0,1.0,0.0,1.0,0,635,0.14223798,-1.7968252,6649
1425,0.0,17,11,0.0,0.0,0.0,1.0,0,3308,0.29936415,-0.8503276,0
1426,0.0,26,14,0.0,0.0,0.0,0.0,1579,0,0.054845277,-2.8468325,0
1427,0.0,24,10,0.0,0.0,1.0,1.0,8630,5091,0.06226645,-2.712043,18647
1428,0.0,22,12,0.0,0.0,0.0,0.0,6996,8724,0.03934936,-3.195131,2724
1429,0.0,20,7,0.0,0.0,0.0,1.0,1902,2792,0.24042307,-1.1503614,6098
1430,0.0,18,11,0.0,0.0,0.0,1.0,2400,5310,0.19022472,-1.4485507,1063
1431,0.0,19,11,1.0,0.0,0.0,1.0,811,859,0.89462394,2.1388679,8222
1432,0.0,47,12,0.0,0.0,1.0,0.0,1565,0,0.0114240935,-4.460541,0
1433,0.0,54,10,0.0,0.0,1.0,1.0,25862,20415,0.009692366,-4.626677,25564
1434,0.0,36,17,0.0,1.0,1.0,0.0,25862,25243,0.0033478797,-5.6960745,25564
1435,0.0,27,13,0.0,0.0,0.0,0.0,25862,14596,0.021386385,-3.8233824,25564
1436,0.0,45,14,0.0,0.0,0.0,0.0,24549,17054,0.009828436,-4.6125984,25564
1437,0.0,30,16,0.0,0.0,1.0,0.0,25862,25241,0.0034062024,-5.6787453,25564
1438,0.0,30,15,0.0,0.0,0.0,0.0,25102,23347,0.0081665,-4.799515,24983
1439,0.0,24,13,0.0,0.0,1.0,0.0,14053,19079,0.014212142,-4.2393446,4731
1440,0.0,48,8,0.0,0.0,1.0,1.0,16050,2116,0.02375195,-3.716052,11600
1441,0.0,32,13,0.0,0.0,1.0,0.0,0,0,0.09037056,-2.3091187,0
1442,0.0,54,12,0.0,0.0,1.0,0.0,21058,21303,0.005105064,-5.272404,22508
1443,0.0,18,11,0.0,0.0,0.0,1.0,950,11911,0.07922448,-2.452931,0
1444,0.0,29,12,0.0,0.0,0.0,0.0,12980,0,0.08301344,-2.4020903,0
1445,0.0,28,12,0.0,0.0,0.0,0.0,8640,10706,0.028882626,-3.515207,10048
1446,0.0,16,10,0.0,0.0,0.0,1.0,0,0,0.16430123,-1.6265666,13535
1447,0.0,27,16,0.0,0.0,0.0,0.0,476,213,0.055658903,-2.8312454,0
1448,0.0,37,15,0.0,0.0,0.0,0.0,25862,25243,0.008222877,-4.792578,25564
1449,0.0,45,16,0.0,0.0,1.0,0.0,25703,5564,0.005593865,-5.180475,15702
1450,0.0,39,12,0.0,0.0,1.0,0.0,25862,25243,0.005505709,-5.196449,25564
1451,0.0,18,11,0.0,0.0,0.0,1.0,1059,2300,0.18575865,-1.4778086,4199
1452,0.0,52,12,0.0,0.0,1.0,0.0,2645,0,0.011756401,-4.4315314,0
1453,0.0,34,12,0.0,0.0,1.0,0.0,0,0,0.090785995,-2.3040755,0
1454,0.0,34,5,0.0,0.0,1.0,1.0,25862,25243,0.013342217,-4.30339,25564
1455,0.0,53,12,0.0,0.0,1.0,0.0,20533,18263,0.004988583,-5.2956023,18072
1456,0.0,27,16,0.0,0.0,0.0,0.0,14335,11134,0.018136282,-3.991538,0
1457,0.0,37,8,1.0,0.0,1.0,1.0,13916,18302,0.25808465,-1.0559475,11613
1458,0.0,41,7,1.0,0.0,0.0,1.0,1606,350,0.8164146,1.4922423,0
1459,0.0,32,10,0.0,0.0,1.0,1.0,9580,322,0.089464076,-2.3201962,0
1460,0.0,44,10,0.0,0.0,1.0,1.0,18712,17650,0.01637092,-4.095742,18770
1461,0.0,43,12,0.0,0.0,1.0,0.0,25862,25243,0.0053514047,-5.2250304,0
1462,0.0,31,12,0.0,0.0,1.0,0.0,20392,21752,0.0058975816,-5.127298,21894
1463,0.0,23,14,0.0,0.0,1.0,0.0,10205,11549,0.009042937,-4.696687,15464
1464,0.0,36,12,0.0,0.0,1.0,0.0,21736,25243,0.0054875594,-5.199769,25564
1465,0.0,38,12,0.0,0.0,1.0,0.0,8885,7449,0.010981228,-4.500526,8488
1466,0.0,31,12,0.0,0.0,1.0,0.0,16977,14361,0.0057483055,-5.153085,19296
1467,0.0,48,12,0.0,0.0,1.0,0.0,21755,25243,0.0050151646,-5.2902613,0
1468,0.0,40,12,0.0,0.0,1.0,0.0,15429,17507,0.0073033487,-4.912092,14669
1469,0.0,17,10,0.0,0.0,0.0,1.0,0,1118,0.43378922,-0.26640758,2215
1470,0.0,45,12,0.0,0.0,1.0,0.0,19639,16621,0.005286695,-5.2372613,20838
1471,0.0,17,10,0.0,0.0,0.0,1.0,0,1443,0.42200616,-0.31454334,9110
1472,0.0,53,12,0.0,0.0,1.0,0.0,0,0,0.046003193,-3.0319495,0
1473,0.0,54,17,0.0,0.0,0.0,0.0,25862,25243,0.005048017,-5.283699,0
1474,0.0,25,12,0.0,0.0,0.0,0.0,13530,13244,0.048506662,-2.9763315,25564
1475,0.0,25,5,0.0,0.0,1.0,1.0,491,0,0.106972076,-2.12205,0
1476,0.0,18,10,1.0,0.0,0.0,1.0,0,0,0.9700177,3.4767063,2281
1477,0.0,52,15,0.0,0.0,1.0,0.0,7974,10276,0.0040933476,-5.4942904,7995
1478,0.0,28,11,0.0,0.0,1.0,1.0,456,3775,0.13544883,-1.8536166,500
1479,0.0,17,11,0.0,0.0,0.0,1.0,0,114,0.38050318,-0.48741305,2222
1480,0.0,51,12,0.0,0.0,1.0,0.0,20870,22275,0.005105064,-5.272404,25564
1481,0.0,32,12,0.0,1.0,1.0,0.0,20360,21303,0.004636614,-5.3691235,25208
1482,0.0,29,12,0.0,0.0,1.0,0.0,7276,3591,0.019621646,-3.9113052,7313
1483,0.0,50,11,0.0,0.0,1.0,1.0,13497,25243,0.016099777,-4.112719,25564
1484,0.0,42,12,0.0,0.0,0.0,0.0,8959,2246,0.079545975,-2.4485319,0
1485,0.0,23,12,0.0,0.0,1.0,0.0,10053,9805,0.0151800215,-4.1724787,0
1486,0.0,32,12,0.0,0.0,1.0,0.0,9288,20907,0.009099387,-4.6904073,16096
1487,0.0,28,12,0.0,0.0,0.0,0.0,940,6803,0.101792715,-2.1774623,0
1488,0.0,26,11,0.0,1.0,1.0,1.0,9782,0,0.03970444,-3.1857781,542
1489,0.0,23,12,0.0,1.0,1.0,0.0,9480,25243,0.010251582,-4.570019,0
1490,0.0,20,12,0.0,0.0,0.0,0.0,0,862,0.39822516,-0.4128657,4316
1491,0.0,28,12,0.0,0.0,1.0,0.0,2388,3082,0.03622431,-3.2811282,12882
1492,0.0,35,12,0.0,1.0,1.0,0.0,12929,12372,0.006996755,-4.9552875,17354
1493,0.0,47,8,1.0,0.0,0.0,1.0,16967,0,0.35353756,-0.60352534,10364
1494,0.0,44,6,1.0,0.0,1.0,1.0,12878,11971,0.13729717,-1.8379226,19989
1495,0.0,37,15,1.0,0.0,1.0,0.0,22294,7367,0.039151423,-3.20038,12203
1496,0.0,55,12,0.0,0.0,1.0,0.0,9614,9809,0.00790921,-4.8317866,8916
1497,0.0,35,12,0.0,0.0,1.0,0.0,0,0,0.090785995,-2.3040755,0
1498,0.0,26,7,0.0,1.0,1.0,1.0,9275,10437,0.012724511,-4.351419,11996
1499,0.0,26,5,0.0,1.0,1.0,1.0,4847,1459,0.03453346,-3.3306828,769
1500,0.0,20,13,0.0,1.0,0.0,0.0,0,5156,0.07504814,-2.511612,8548
1501,0.0,18,9,0.0,1.0,0.0,1.0,626,7019,0.12351829,-1.9595265,762
1502,0.0,17,10,0.0,1.0,0.0,1.0,697,2696,0.076368436,-2.4927437,13583
1503,0.0,46,9,0.0,0.0,1.0,1.0,3775,8006,0.02346312,-3.7285826,0
1504,0.0,45,12,0.0,0.0,1.0,0.0,0,20934,0.020734936,-3.8549824,11631
1505,0.0,37,12,0.0,0.0,1.0,0.0,11216,12218,0.0087146675,-4.733995,12146
1506,0.0,17,10,0.0,0.0,0.0,1.0,219,105,0.21284911,-1.3078364,7415
1507,0.0,24,13,0.0,0.0,0.0,0.0,15664,12073,0.019978737,-3.8929057,14904
1508,0.0,32,12,0.0,0.0,1.0,0.0,1338,2227,0.02376479,-3.7154984,799
1509,0.0,31,6,1.0,0.0,1.0,1.0,13983,12380,0.19672944,-1.4068623,14072
1510,0.0,18,11,1.0,0.0,0.0,1.0,587,841,0.8827902,2.0191221,7933
1511,0.0,17,7,1.0,0.0,0.0,1.0,1054,2286,0.8185886,1.5068144,1613
1512,0.0,32,12,0.0,0.0,1.0,0.0,20376,25243,0.0057938076,-5.145155,25564
1513,0.0,38,10,0.0,0.0,1.0,1.0,19400,25243,0.018973602,-3.9455507,19584
1514,0.0,18,12,0.0,0.0,0.0,0.0,470,5218,0.06721654,-2.6302538,14128
1515,0.0,52,11,0.0,0.0,1.0,1.0,25862,25243,0.010113881,-4.583681,25564
1516,0.0,18,12,0.0,0.0,0.0,0.0,662,1131,0.091190934,-2.2991796,4736
1517,0.0,20,12,0.0,0.0,0.0,0.0,12574,14945,0.04252267,-3.1142647,12336
1518,0.0,48,9,0.0,0.0,1.0,1.0,6994,10351,0.011023293,-4.49666,0
1519,0.0,49,12,0.0,0.0,1.0,0.0,92,594,0.020557713,-3.8637471,396
1520,0.0,20,12,0.0,0.0,0.0,0.0,0,15334,0.09931694,-2.2048373,8207
1521,0.0,51,15,0.0,0.0,1.0,0.0,5593,12396,0.005936298,-5.1207156,2523
1522,0.0,43,13,0.0,0.0,0.0,0.0,25862,20466,0.012852055,-4.341316,25564
1523,0.0,16,9,0.0,0.0,0.0,1.0,1232,415,0.09395311,-2.2662952,2395
1524,0.0,36,4,0.0,0.0,1.0,1.0,9855,9435,0.013129227,-4.3196983,10131
1525,0.0,51,14,1.0,0.0,1.0,0.0,14526,14660,0.04059018,-3.1627922,25564
1526,0.0,21,12,1.0,0.0,0.0,0.0,6939,11662,0.37616092,-0.50587535,14218
1527,0.0,21,13,0.0,0.0,1.0,0.0,12074,13354,0.013262994,-4.309426,21864
1528,0.0,40,17,0.0,0.0,1.0,0.0,23138,24670,0.0035325948,-5.642184,9150
1529,0.0,45,11,0.0,0.0,1.0,1.0,10435,13185,0.016705768,-4.0751543,8443
1530,0.0,41,7,0.0,0.0,1.0,1.0,8397,0,0.03392024,-3.3492346,0
1531,0.0,18,12,0.0,0.0,0.0,0.0,4186,7034,0.040315855,-3.1698594,7967
1532,0.0,17,11,0.0,0.0,0.0,1.0,0,3424,0.28140607,-0.93749774,7378
1533,0.0,22,13,0.0,0.0,0.0,0.0,9204,16843,0.030392481,-3.462696,18115
1534,0.0,26,12,0.0,0.0,0.0,0.0,190,0,0.14219162,-1.7972052,0
1535,0.0,25,16,0.0,0.0,0.0,0.0,9851,11681,0.014314279,-4.23208,12375
1536,0.0,29,10,0.0,0.0,0.0,1.0,13609,14464,0.09760692,-2.2241018,21335
1537,0.0,36,12,0.0,0.0,1.0,0.0,15172,19303,0.0056210035,-5.175608,25564
1538,0.0,50,10,1.0,0.0,1.0,1.0,25862,24144,0.061504792,-2.7251627,20160
1539,0.0,29,8,0.0,0.0,1.0,1.0,9757,10951,0.03179822,-3.4160302,0
1540,0.0,25,16,0.0,0.0,1.0,0.0,22406,21215,0.0037285043,-5.5880127,24151
1541,0.0,27,16,0.0,0.0,1.0,0.0,15556,15543,0.0037191776,-5.5905266,20309
1542,0.0,47,6,0.0,0.0,1.0,1.0,19161,18793,0.008357699,-4.7761793,7175
1543,0.0,24,12,0.0,0.0,0.0,0.0,16538,15989,0.019677602,-3.9084005,11764
1544,0.0,49,12,0.0,0.0,1.0,0.0,25862,23308,0.0050151646,-5.2902613,24635
1545,0.0,20,12,0.0,0.0,0.0,0.0,10139,7755,0.053243972,-2.8781567,16343
1546,0.0,32,18,0.0,0.0,1.0,0.0,19306,23830,0.003349196,-5.69568,25564
1547,0.0,23,12,0.0,0.0,1.0,0.0,10446,13357,0.01490028,-4.191363,10159
