treat,age,black,hispanic,married,nodegree,re75,re78,education*,u75,educ_re75,hisp_u75,black_u75,married_u75,nodegree_re75,nodegree_u75,nodegree_education,black_age,black_education,hisp_re75,agesq,re78sq,re75sq,educsq,ageboxcox,re78boxcox,re75boxcox,lnre78,lnre75,education_4,education_5,education_6,education_7,education_8,education_9,education_10,education_11,education_12,education_13,education_14,education_15,education_16
1,19,1,0,0,1,0,7458,11,1,0,0,1,0,0,1,11,19,11,0,361,55621764,1,121,0.7610559845010243,28.18463706295821,0.0,8.917042560738766,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0
1,43,1,0,0,1,0,0,9,1,0,0,1,0,0,1,9,43,9,0,1849,1,1,81,0.7725952537136701,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0
1,27,1,0,0,0,0,34099,13,1,0,0,1,0,0,0,0,27,13,0,729,1162741801,1,169,0.7675064085921748,41.33349220283954,0.0,10.43702333732841,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0
1,26,0,0,0,1,2226,13385,11,0,24486,0,0,0,2226,0,11,0,0,0,676,179158225,4955076,121,0.7669447053037863,32.72568173119921,10.419652823293207,9.501889955954454,7.70796153183549,0,0,0,0,0,0,0,1,0,0,0,0,0
1,29,0,1,0,1,8853,5112,10,0,88530,0,0,0,8853,0,10,0,0,0,841,26132544,78375609,100,0.7684982022903364,25.550867239526344,13.004894533826183,8.53934599605737,9.08851166361105,0,0,0,0,0,0,1,0,0,0,0,0,0
1,17,1,0,0,1,0,1953,9,1,0,0,1,0,0,1,9,17,9,0,289,3814209,1,81,0.7583290653802051,19.760828783370417,0.0,7.577121930876679,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0
1,30,1,0,0,1,0,0,11,1,0,0,1,0,0,1,11,30,11,0,900,1,1,121,0.7689378349730367,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0
1,17,1,0,0,1,156,10641,10,0,1560,0,0,0,156,0,10,17,10,0,289,113230881,24336,100,0.7583290653802051,30.873616883181036,6.133398131539276,9.272469743441732,5.049856007249537,0,0,0,0,0,0,1,0,0,0,0,0,0
1,20,0,0,1,0,8644,11656,12,0,103728,0,0,0,0,0,0,0,0,0,400,135862336,74718736,144,0.7621881881912876,31.59780738498719,12.957853101689262,9.363576347875041,9.064620717626777,0,0,0,0,0,0,0,0,1,0,0,0,0
1,17,1,0,0,1,375,3621,9,0,3375,0,0,0,375,0,9,17,9,0,289,13111641,140625,81,0.7583290653802051,23.332024786399245,7.454804223841312,8.19450550976564,5.926926025970411,0,0,0,0,0,1,0,0,0,0,0,0,0
1,18,1,0,0,0,562,0,12,0,6744,0,0,0,0,0,0,18,12,0,324,1,315844,144,0.7597790079157395,0.0,8.094119850399087,0.0,6.331501849893691,0,0,0,0,0,0,0,0,1,0,0,0,0
1,21,0,1,0,1,1395,0,11,0,15345,0,0,0,1395,0,11,0,0,0,441,1,1946025,121,0.7631981010781591,0.0,9.603195821443224,0.0,7.240649694255466,0,0,0,0,0,0,0,1,0,0,0,0,0
1,30,1,0,0,1,1913,0,11,0,21043,0,0,0,1913,0,11,30,11,0,900,1,3659569,121,0.7689378349730367,0.0,10.151776599922975,0.0,7.556427969440253,0,0,0,0,0,0,0,1,0,0,0,0,0
1,18,0,1,0,1,5491,2454,11,0,60401,0,0,0,5491,0,11,0,0,0,324,6022116,30151081,121,0.7597790079157395,21.0249138314786,12.080151037690024,7.805474625270857,8.610865667278873,0,0,0,0,0,0,0,1,0,0,0,0,0
1,20,1,0,0,0,9227,0,12,0,110724,0,0,0,0,0,0,20,12,0,400,1,85137529,144,0.7621881881912876,0.0,13.086566005382608,0.0,9.129889247578555,0,0,0,0,0,0,0,0,1,0,0,0,0
1,20,0,1,1,1,10802,4488,6,0,64812,0,0,0,10802,0,6,0,0,0,400,20142144,116683204,36,0.7621881881912876,24.69315235882269,13.399953502905523,8.409162447202533,9.287486581152837,0,0,1,0,0,0,0,0,0,0,0,0,0
1,20,1,0,0,1,11073,0,10,0,110730,0,0,0,11073,0,10,20,10,0,400,1,122611329,100,0.7621881881912876,0.0,13.449562444538474,0.0,9.312264991698108,0,0,0,0,0,0,1,0,0,0,0,0,0
1,25,1,0,0,1,37431,2346,8,0,299448,0,0,0,37431,0,8,25,8,0,625,5503716,1401079761,64,0.7663313979847909,20.77065949488583,16.004756037727248,7.76046702921342,10.53025451707913,0,0,0,0,1,0,0,0,0,0,0,0,0
1,17,0,0,0,1,1618,6011,9,0,14562,0,0,0,1618,0,9,0,0,0,289,36132121,2617924,81,0.7583290653802051,26.653488826924157,9.859211391297027,8.701346403039162,7.388946097618437,0,0,0,0,0,1,0,0,0,0,0,0,0
1,18,0,1,0,1,2589,0,10,0,25890,0,0,0,2589,0,10,0,0,0,324,1,6702921,100,0.7597790079157395,0.0,10.689734636265321,0.0,7.859026979751538,0,0,0,0,0,0,1,0,0,0,0,0,0
1,19,0,1,0,1,6511,7913,9,0,58599,0,0,0,6511,0,9,0,0,0,361,62615569,42393121,81,0.7610559845010243,28.618031644810777,12.406242925071998,8.976262255609193,8.781248333236862,0,0,0,0,0,1,0,0,0,0,0,0,0
1,19,1,0,0,1,192,661,11,0,2112,0,0,0,192,0,11,19,11,0,361,436921,36864,121,0.7610559845010243,14.565873990227566,6.438459774822573,6.493753839851686,5.2574953720277815,0,0,0,0,0,0,0,1,0,0,0,0,0
1,27,0,1,0,1,421,3075,10,0,4210,0,0,0,421,0,10,0,0,0,729,9455625,177241,100,0.7675064085921748,22.338352457350712,7.635678507790621,8.031060180240619,6.042632833682381,0,0,0,0,0,0,1,0,0,0,0,0,0
1,18,0,1,0,0,535,1115,12,0,6420,0,0,0,0,0,0,0,0,0,324,1243225,286225,144,0.7597790079157395,16.91715128393539,8.015282183988402,7.016609683894219,6.282266746896006,0,0,0,0,0,0,0,0,1,0,0,0,0
1,22,1,0,0,1,606,317,11,0,6666,0,0,0,606,0,11,22,11,0,484,100489,367236,121,0.7641038566896158,11.69111491150216,8.215381789787507,5.75890177387728,6.406879986069314,0,0,0,0,0,0,0,1,0,0,0,0,0
1,20,1,0,0,1,660,12229,9,0,5940,0,0,0,660,0,9,20,9,0,400,149548441,435600,81,0.7621881881912876,31.9852076606486,8.353527798974524,9.41156545918937,6.492239835020471,0,0,0,0,0,1,0,0,0,0,0,0,0
1,20,1,0,0,1,696,0,11,0,7656,0,0,0,696,0,11,20,11,0,400,1,484416,121,0.7621881881912876,0.0,8.43992578242437,0.0,6.54534966033442,0,0,0,0,0,0,0,1,0,0,0,0,0
1,18,1,0,0,1,699,480,10,0,6990,0,0,0,699,0,10,18,10,0,324,230400,488601,100,0.7597790079157395,13.25621365882033,8.446937699085929,6.173786103901937,6.54965074223381,0,0,0,0,0,0,1,0,0,0,0,0,0
1,17,1,0,0,1,856,3251,10,0,8560,0,0,0,856,0,10,17,10,0,289,10569001,732736,100,0.7583290653802051,22.672676760444403,8.779826135755783,8.086717920303906,6.752270376141742,0,0,0,0,0,0,1,0,0,0,0,0,0
1,26,1,0,0,0,1088,11460,12,0,13056,0,0,0,0,0,0,26,12,0,676,131331600,1183744,144,0.7669447053037863,31.461894187089076,9.180403934234134,9.346617990268731,6.992096427415888,0,0,0,0,0,0,0,0,1,0,0,0,0
1,22,1,0,0,1,1071,7315,10,0,10710,0,0,0,1071,0,10,22,10,0,484,53509225,1147041,100,0.7641038566896158,28.044184632068852,9.153879134898482,8.897682313454224,6.976348070447749,0,0,0,0,0,0,1,0,0,0,0,0,0
1,20,1,0,0,0,1160,702,12,0,13920,0,0,0,0,0,0,20,12,0,400,492804,1345600,144,0.7621881881912876,14.822782062951827,9.28865344258837,6.553933404025811,7.05617528410041,0,0,0,0,0,0,0,0,1,0,0,0,0
1,18,1,0,0,1,1199,0,8,0,9592,0,0,0,1199,0,8,18,8,0,324,1,1437601,64,0.7597790079157395,0.0,9.34471843602821,0.0,7.089243155027514,0,0,0,0,1,0,0,0,0,0,0,0,0
1,18,1,0,0,1,1285,15369,9,0,11565,0,0,0,1285,0,9,18,9,0,324,236206161,1651225,81,0.7597790079157395,33.887983422907745,9.462613387793613,9.640107772607312,7.158513997329321,0,0,0,0,0,1,0,0,0,0,0,0,0
1,18,1,0,0,1,1371,12064,10,0,13710,0,0,0,1371,0,10,18,10,0,324,145540096,1879641,100,0.7597790079157395,31.875125521586842,9.573421047103885,9.397981090247738,7.223295679562314,0,0,0,0,0,0,1,0,0,0,0,0,0
1,19,1,0,0,1,1374,13278,10,0,13740,0,0,0,1374,0,10,19,10,0,361,176305284,1887876,100,0.7610559845010243,32.65927991955685,9.57716915166798,9.493863809279105,7.2254814727822945,0,0,0,0,0,0,1,0,0,0,0,0,0
1,18,0,1,0,1,1713,8836,9,0,15417,0,0,0,1713,0,9,0,0,0,324,78074896,2934369,81,0.7597790079157395,29.440840213868075,9.95846794959313,9.086589564540008,7.44600149832412,0,0,0,0,0,1,0,0,0,0,0,0,0
1,17,0,1,0,1,2202,4387,10,0,22020,0,0,0,2202,0,10,0,0,0,289,19245769,4848804,100,0.7583290653802051,24.545722584470752,10.400389046804797,8.386400901166214,7.697121317282625,0,0,0,0,0,0,1,0,0,0,0,0,0
1,19,1,0,0,1,1927,11965,11,0,21197,0,0,0,1927,0,11,19,11,0,361,143161225,3713329,121,0.7610559845010243,31.808513147583287,10.164597358296028,9.389741000342473,7.563719668414366,0,0,0,0,0,0,0,1,0,0,0,0,0
1,27,1,0,1,1,2142,2186,11,0,23562,0,0,0,2142,0,11,27,11,0,729,4778596,4588164,121,0.7675064085921748,20.376711372609822,10.351366128522042,7.689828668736484,7.669495251007694,0,0,0,0,0,0,0,1,0,0,0,0,0
1,19,1,0,0,1,3213,2975,10,0,32130,0,0,0,3213,0,10,19,10,0,361,8850625,10323369,100,0.7610559845010243,22.14171383573143,11.081116885016899,7.99799931797973,8.074960359115858,0,0,0,0,0,0,1,0,0,0,0,0,0
1,19,0,1,0,1,3276,14271,9,0,29484,0,0,0,3276,0,9,0,0,0,361,203661441,10732176,81,0.7610559845010243,33.26022586842185,11.11662257422389,9.56598478510039,8.09437844497296,0,0,0,0,0,1,0,0,0,0,0,0,0
1,27,1,0,0,1,3213,2094,10,0,32130,0,0,0,3213,0,10,27,10,0,729,4384836,10323369,100,0.7675064085921748,20.139930344777706,11.081116885016899,7.646831391430482,8.074960359115858,0,0,0,0,0,0,1,0,0,0,0,0,0
1,21,1,0,1,1,4167,11300,11,0,45837,0,0,0,4167,0,11,21,11,0,441,127690000,17363889,121,0.7631981010781591,31.349598219921138,11.560802359603352,9.332558004700433,8.334951631422454,0,0,0,0,0,0,0,1,0,0,0,0,0
1,29,1,0,1,1,4923,130,10,0,49230,0,0,0,4923,0,10,29,10,0,841,16900,24235929,100,0.7684982022903364,8.779563543053248,11.873340269507306,4.867534450455582,8.5016733797582,0,0,0,0,0,0,1,0,0,0,0,0,0
1,34,0,1,0,1,4641,2877,11,0,51051,0,0,0,4641,0,11,0,0,0,1156,8277129,21538881,121,0.770404834768811,21.94395690613794,11.762315543921599,7.964503363551548,8.442685139241176,0,0,0,0,0,0,0,1,0,0,0,0,0
1,25,0,0,0,1,4712,6103,10,0,47120,0,0,0,4712,0,10,0,0,0,625,37246609,22202944,100,0.7663313979847909,26.758924024011534,11.790844746822318,8.716535732544495,8.457867725331422,0,0,0,0,0,0,1,0,0,0,0,0,0
1,31,0,0,0,0,5498,2329,13,0,71474,0,0,0,0,0,0,0,0,0,961,5424241,30228004,169,0.7693452271015038,20.72981303991191,12.08257396546721,7.753194269884341,8.612139668725192,0,0,0,0,0,0,0,0,0,1,0,0,0
1,41,1,0,1,1,5783,0,9,0,52047,0,0,0,5783,0,9,41,9,0,1681,1,33443089,81,0.7722027491359185,0.0,12.178874858944493,0.0,8.662677858158219,0,0,0,0,0,1,0,0,0,0,0,0,0
1,21,0,1,0,1,6658,9381,11,0,73238,0,0,0,6658,0,11,0,0,0,441,88003161,44328964,121,0.7631981010781591,29.89573253416485,12.449280513518142,9.14644164612595,8.80357441813497,0,0,0,0,0,0,0,1,0,0,0,0,0
1,20,1,0,0,1,6426,16451,11,0,70686,0,0,0,6426,0,11,20,11,0,400,270635401,41293476,121,0.7621881881912876,34.47335321944725,12.380945167426955,9.708141544619421,8.768107539675803,0,0,0,0,0,0,0,1,0,0,0,0,0
1,24,0,1,1,0,7212,6485,12,0,86544,0,0,0,0,0,0,0,0,0,576,42055225,52012944,144,0.7656593846532138,27.183921950531204,12.603944003383965,8.777247096750544,8.883501584323207,0,0,0,0,0,0,0,0,1,0,0,0,0
1,41,1,0,1,1,7212,3154,9,0,64908,0,0,0,7212,0,9,41,9,0,1681,9947716,52012944,81,0.7722027491359185,22.49021087779931,12.603944003383965,8.056426767522984,8.883501584323207,0,0,0,0,0,1,0,0,0,0,0,0,0
1,21,0,0,0,0,7390,3557,12,0,88680,0,0,0,0,0,0,0,0,0,441,12652249,54612100,144,0.7631981010781591,23.221845611392332,12.651307387847824,8.176672771948455,8.907883013942248,0,0,0,0,0,0,0,0,1,0,0,0,0
1,22,1,0,0,1,7497,668,11,0,82467,0,0,0,7497,0,11,22,11,0,484,446224,56205009,121,0.7641038566896158,14.610597338505048,12.679273094548526,6.504288173536645,8.922258219503062,0,0,0,0,0,0,0,1,0,0,0,0,0
1,20,0,1,0,1,8015,5487,9,0,72135,0,0,0,8015,0,9,0,0,0,400,30107169,64240225,81,0.7621881881912876,26.027806180464157,12.80964427770378,8.610136937058975,8.989070065043654,0,0,0,0,0,1,0,0,0,0,0,0,0
1,17,1,0,0,1,8497,9017,11,0,93467,0,0,0,8497,0,11,17,11,0,289,81306289,72199009,121,0.7583290653802051,29.594276092232246,12.924131848416945,9.106866963499908,9.047468439003541,0,0,0,0,0,0,0,1,0,0,0,0,0
1,24,1,0,0,1,9180,0,11,0,100980,0,0,0,9180,0,11,24,11,0,576,1,84272400,121,0.7656593846532138,0.0,13.076472575115105,0.0,9.124782483614537,0,0,0,0,0,0,0,1,0,0,0,0,0
1,23,1,0,1,0,15079,10283,12,0,180948,0,0,0,0,0,0,23,12,0,529,105740089,227376241,144,0.7649202325815845,30.605358867595694,14.075557506062395,9.23824732522919,9.621058326365796,0,0,0,0,0,0,0,0,1,0,0,0,0
1,23,1,0,0,1,15709,5665,10,0,157090,0,0,0,15709,0,10,23,10,0,529,32092225,246772681,100,0.7649202325815845,26.245365552838035,14.159621878109606,8.642062173462106,9.661989075499939,0,0,0,0,0,0,1,0,0,0,0,0,0
1,26,0,0,0,1,22959,2746,11,0,252549,0,0,0,22959,0,11,0,0,0,676,7540516,527115681,121,0.7669447053037863,21.671258516313387,14.95134921844326,7.917900586327916,10.04146529547803,0,0,0,0,0,0,0,1,0,0,0,0,0
1,21,1,0,0,0,24806,8803,13,0,322478,0,0,0,0,0,0,21,13,0,441,77492809,615337636,169,0.7631981010781591,29.41260283011255,15.115554096993401,9.082847851460906,10.118840838375275,0,0,0,0,0,0,0,0,0,1,0,0,0
1,18,1,0,1,1,1958,10989,10,0,19580,0,0,0,1958,0,10,18,10,0,324,120758121,3833764,100,0.7597790079157395,31.127737535731043,10.192682186090419,9.304650051446924,7.579678823090456,0,0,0,0,0,0,1,0,0,0,0,0,0
1,22,1,0,0,1,653,11134,10,0,6530,0,0,0,653,0,10,22,10,0,484,123965956,426409,100,0.7641038566896158,31.231776752320503,8.336223174271828,9.317758768743452,6.481577129276431,0,0,0,0,0,0,1,0,0,0,0,0,0
1,17,1,0,0,1,1000,1433,10,0,10000,0,0,0,1000,0,10,17,10,0,289,2053489,1000000,100,0.7583290653802051,18.146405701228844,9.038711967889268,7.267525427828172,6.907755278982137,0,0,0,0,0,0,1,0,0,0,0,0,0
1,20,1,0,0,1,1569,5518,7,0,10983,0,0,0,1569,0,7,20,7,0,400,30448324,2461761,49,0.7621881881912876,26.06608649174237,9.805888073242057,8.615770754777232,7.358193752733032,0,0,0,1,0,0,0,0,0,0,0,0,0
1,17,1,0,0,1,1667,5594,9,0,15003,0,0,0,1667,0,9,17,9,0,289,31292836,2778889,81,0.7583290653802051,26.15923243206187,9.911060811546081,8.629449873761905,7.418780882750794,0,0,0,0,0,1,0,0,0,0,0,0,0
1,23,1,0,0,1,1961,3689,11,0,21571,0,0,0,1961,0,11,23,11,0,529,13608721,3845521,121,0.7649202325815845,23.447443404109443,10.195378195654465,8.213110697596676,7.581209826196346,0,0,0,0,0,0,0,1,0,0,0,0,0
1,32,1,0,0,1,2321,179,10,0,23210,0,0,0,2321,0,10,32,10,0,1024,32041,5387041,100,0.7697236723994276,9.758572395503297,10.494065802029496,5.187385805840755,7.749753406274437,0,0,0,0,0,0,1,0,0,0,0,0,0
1,19,1,0,0,0,2534,4551,12,0,30408,0,0,0,0,0,0,19,12,0,361,20711601,6421156,144,0.7610559845010243,24.783811868193236,10.65115895983006,8.423102268016642,7.837554360881084,0,0,0,0,0,0,0,0,1,0,0,0,0
1,30,1,0,0,1,2615,0,10,0,26150,0,0,0,2615,0,10,30,10,0,900,1,6838225,100,0.7689378349730367,0.0,10.707707123723436,0.0,7.869019376499023,0,0,0,0,0,0,1,0,0,0,0,0,0
1,25,1,0,0,0,2746,2090,12,0,32952,0,0,0,0,0,0,25,12,0,625,4368100,7540516,144,0.7663313979847909,20.12945343520113,10.795819109512557,7.644919344958857,7.917900586327916,0,0,0,0,0,0,0,0,1,0,0,0,0
1,26,0,0,0,1,4676,1973,11,0,51436,0,0,0,4676,0,11,0,0,0,676,3892729,21864976,121,0.7669447053037863,19.81587121717522,11.776429330326076,7.587310506022615,8.450198322591959,0,0,0,0,0,0,0,1,0,0,0,0,0
1,19,1,0,0,1,3473,5861,10,0,34730,0,0,0,3473,0,10,19,10,0,361,34351321,12061729,100,0.7610559845010243,26.478861081472733,11.223708726450791,8.676075516476429,8.152774052744075,0,0,0,0,0,0,1,0,0,0,0,0,0
1,19,0,0,0,1,3416,9251,8,0,27328,0,0,0,3416,0,8,0,0,0,361,85581001,11669056,64,0.7610559845010243,29.789130742399312,11.193314597679548,9.132486932771318,8.13622555490846,0,0,0,0,1,0,0,0,0,0,0,0,0
1,20,1,0,0,1,5100,13626,10,0,51000,0,0,0,5100,0,10,20,10,0,400,185667876,26010000,100,0.7621881881912876,32.87374276765727,11.940056795144642,9.519735011333614,8.536995818712418,0,0,0,0,0,0,1,0,0,0,0,0,0
1,21,1,0,0,1,5310,7906,11,0,58410,0,0,0,5310,0,11,21,11,0,441,62504836,28196100,121,0.7631981010781591,28.611512639701306,12.016487324537282,8.97537724385663,8.577347114235984,0,0,0,0,0,0,0,1,0,0,0,0,0
1,23,1,0,0,0,7841,7947,12,0,94092,0,0,0,0,0,0,23,12,0,529,63154809,61481281,144,0.7649202325815845,28.649631753477273,12.766744210092178,8.98054977794018,8.967121656230923,0,0,0,0,0,0,0,0,1,0,0,0,0
1,19,1,0,0,1,6409,11648,11,0,70499,0,0,0,6409,0,11,19,11,0,361,135675904,41075281,121,0.7610559845010243,31.592294826728732,12.375848482616176,9.362889770436468,8.765458531504226,0,0,0,0,0,0,0,1,0,0,0,0,0
1,22,1,0,0,1,8774,18295,11,0,96514,0,0,0,8774,0,11,22,11,0,484,334707025,76983076,121,0.7641038566896158,35.40537310961392,12.987235347475588,9.814383077453307,9.07954808172616,0,0,0,0,0,0,0,1,0,0,0,0,0
1,23,1,0,0,0,7782,14416,12,0,93384,0,0,0,0,0,0,23,12,0,529,207821056,60559524,144,0.7649202325815845,33.34523357526361,12.751997459373877,9.57609397984812,8.9595686535445,0,0,0,0,0,0,0,0,1,0,0,0,0
1,26,1,0,1,1,8141,4635,10,0,81410,0,0,0,8141,0,10,26,10,0,676,21483225,66275881,100,0.7669447053037863,24.90318544554369,12.840175135980372,8.441391477999955,9.004668301573977,0,0,0,0,0,0,1,0,0,0,0,0,0
1,24,1,0,0,0,12982,0,12,0,155784,0,0,0,0,0,0,24,12,0,576,1,168532324,144,0.7656593846532138,0.0,13.770199390940531,0.0,9.471319061593414,0,0,0,0,0,0,0,0,1,0,0,0,0
1,18,0,1,0,1,12625,0,10,0,126250,0,0,0,12625,0,10,0,0,0,324,1,159390625,100,0.7597790079157395,0.0,13.713710883558496,0.0,9.443434254143561,0,0,0,0,0,0,1,0,0,0,0,0,0
1,27,1,0,0,1,14223,7661,11,0,156453,0,0,0,14223,0,11,27,11,0,729,58690921,202293729,121,0.7675064085921748,28.38046758326771,13.95597110958015,8.94389780251682,9.562615651570228,0,0,0,0,0,0,0,1,0,0,0,0,0
1,21,0,1,0,1,17983,15191,11,0,197813,0,0,0,17983,0,11,0,0,0,441,230766481,323388289,121,0.7631981010781591,33.78863662934987,14.439116339628201,9.628458426207663,9.797182146165197,0,0,0,0,0,0,0,1,0,0,0,0,0
1,25,0,0,0,1,23096,6421,8,0,184768,0,0,0,23096,0,8,0,0,0,625,41229241,533425216,64,0.7663313979847909,27.114100434751887,14.96394134401816,8.76732914779405,10.04741472134277,0,0,0,0,1,0,0,0,0,0,0,0,0
1,21,1,0,0,0,807,4350,12,0,9684,0,0,0,0,0,0,21,12,0,441,18922500,651249,144,0.7631981010781591,24.49105293886563,8.682461382522384,8.37793112408273,6.693323668269949,0,0,0,0,0,0,0,0,1,0,0,0,0
1,19,1,0,0,1,532,0,11,0,5852,0,0,0,532,0,11,19,11,0,361,1,283024,121,0.7610559845010243,0.0,8.006296369759955,0.0,6.2766434893416445,0,0,0,0,0,0,0,1,0,0,0,0,0
1,18,1,0,0,1,851,0,11,0,9361,0,0,0,851,0,11,18,11,0,324,1,724201,121,0.7597790079157395,0.0,8.770130638091256,0.0,6.7464121285733745,0,0,0,0,0,0,0,1,0,0,0,0,0
1,34,1,0,0,1,857,0,7,0,5999,0,0,0,857,0,7,34,7,0,1156,1,734449,49,0.770404834768811,0.0,8.78175894478625,0.0,6.75343791859778,0,0,0,1,0,0,0,0,0,0,0,0,0
1,21,0,0,0,1,946,11412,11,0,10406,0,0,0,946,0,11,0,0,0,441,130233744,894916,121,0.7631981010781591,31.42833408191813,8.945936997447193,9.342420712333391,6.852242569051878,0,0,0,0,0,0,0,1,0,0,0,0,0
1,25,1,0,0,1,1536,1709,9,0,13824,0,0,0,1536,0,9,25,9,0,625,2920681,2359296,81,0.7663313979847909,19.051241266514737,9.769101059251685,7.443663683115591,7.336936913707618,0,0,0,0,0,1,0,0,0,0,0,0,0
1,17,1,0,0,1,1341,1374,9,0,12069,0,0,0,1341,0,9,17,9,0,289,1887876,1798281,81,0.7583290653802051,17.93561420397111,9.535516797891503,7.2254814727822945,7.201170883281678,0,0,0,0,0,1,0,0,0,0,0,0,0
1,28,1,0,0,1,1182,7779,8,0,9456,0,0,0,1182,0,8,28,8,0,784,60512841,1397124,64,0.7680225288978041,28.49245257399971,9.320490473675266,8.959183074206774,7.074963197966044,0,0,0,0,1,0,0,0,0,0,0,0,0
1,18,1,0,0,1,1182,5100,9,0,10638,0,0,0,1182,0,9,18,9,0,324,26010000,1397124,81,0.7597790079157395,25.53516188122123,9.320490473675266,8.536995818712418,7.074963197966044,0,0,0,0,0,1,0,0,0,0,0,0,0
1,27,1,0,0,0,4310,0,12,0,51720,0,0,0,0,0,0,27,12,0,729,1,18576100,144,0.7675064085921748,0.0,11.623740993521903,0.0,8.368693183097793,0,0,0,0,0,0,0,0,1,0,0,0,0
1,23,1,0,0,1,1774,11464,9,0,15966,0,0,0,1774,0,9,23,9,0,529,131423296,3147076,81,0.7649202325815845,31.464685925921987,10.019548990310332,9.346966969508008,7.480992162869525,0,0,0,0,0,1,0,0,0,0,0,0,0
1,19,0,1,0,1,1862,8774,8,0,14896,0,0,0,1862,0,8,0,0,0,361,76983076,3467044,64,0.7610559845010243,29.387720133943013,10.104326350028254,9.07954808172616,7.529406457837013,0,0,0,0,1,0,0,0,0,0,0,0,0
1,21,1,0,0,1,2158,0,11,0,23738,0,0,0,2158,0,11,21,11,0,441,1,4656964,121,0.7631981010781591,0.0,10.364561948999345,0.0,7.67693714581808,0,0,0,0,0,0,0,1,0,0,0,0,0
1,21,1,0,0,1,2217,4082,11,0,24387,0,0,0,2217,0,11,21,11,0,441,16662724,4915089,121,0.7631981010781591,24.083881571778665,10.412451532131616,8.31434234336979,7.7039102096163115,0,0,0,0,0,0,0,1,0,0,0,0,0
1,23,1,0,0,1,2217,0,10,0,22170,0,0,0,2217,0,10,23,10,0,529,1,4915089,100,0.7649202325815845,0.0,10.412451532131616,0.0,7.7039102096163115,0,0,0,0,0,0,1,0,0,0,0,0,0
1,27,1,0,0,1,2294,2018,9,0,20646,0,0,0,2294,0,9,27,9,0,729,4072324,5262436,81,0.7675064085921748,19.938148389538085,10.473207861126154,7.609862200913554,7.738052297689316,0,0,0,0,0,1,0,0,0,0,0,0,0
1,27,1,0,0,1,2483,0,11,0,27313,0,0,0,2483,0,11,27,11,0,729,1,6165289,121,0.7675064085921748,0.0,10.614690119825399,0.0,7.817222785508166,0,0,0,0,0,0,0,1,0,0,0,0,0
1,23,0,0,0,0,3903,796,12,0,46836,0,0,0,0,0,0,0,0,0,529,633616,15233409,144,0.7649202325815845,15.370471948695439,11.439166917481886,6.679599185844383,8.269500767180615,0,0,0,0,0,0,0,0,1,0,0,0,0
1,27,1,0,0,1,7218,7976,8,0,57744,0,0,0,7218,0,8,27,8,0,729,63616576,52099524,64,0.7675064085921748,28.676501826771887,12.60555805239583,8.984192311641674,8.884333185202735,0,0,0,0,1,0,0,0,0,0,0,0,0
1,28,1,0,1,1,6952,7318,11,0,76472,0,0,0,6952,0,11,28,11,0,784,53553124,48330304,121,0.7680225288978041,28.047153018484938,12.532780143447207,8.898092345579153,8.846784666945227,0,0,0,0,0,0,0,1,0,0,0,0,0
1,25,1,0,0,0,5204,0,12,0,62448,0,0,0,0,0,0,25,12,0,625,1,27081616,144,0.7663313979847909,0.0,11.97826482538629,0.0,8.557182839632397,0,0,0,0,0,0,0,0,1,0,0,0,0
1,20,1,0,0,0,6085,9750,12,0,73020,0,0,0,0,0,0,20,12,0,400,95062500,37027225,144,0.7621881881912876,30.19218513277562,12.276241032680613,9.185022563991893,8.713582005421628,0,0,0,0,0,0,0,0,1,0,0,0,0
1,26,1,0,0,0,6608,5811,12,0,79296,0,0,0,0,0,0,26,12,0,676,33767721,43665664,144,0.7669447053037863,26.419879701941497,12.434741428497352,8.667507952075105,8.796036315200814,0,0,0,0,0,0,0,0,1,0,0,0,0
1,23,1,0,1,1,10495,3385,10,0,104950,0,0,0,10495,0,10,23,10,0,529,11458225,110145025,100,0.7649202325815845,22.917903931535292,13.342343542282064,8.127109185346375,9.258654232254733,0,0,0,0,0,0,1,0,0,0,0,0,0
1,49,0,0,1,1,7285,16717,8,0,58280,0,0,0,7285,0,8,0,0,0,2401,279458089,53071225,64,0.7735562793676278,34.61265768843773,12.623497748112394,9.72418144470263,8.893572718629306,0,0,0,0,1,0,0,0,0,0,0,0,0
1,19,1,0,0,1,10224,11293,11,0,112464,0,0,0,10224,0,11,19,11,0,361,127531849,104530176,121,0.7610559845010243,31.344657114826642,13.290178278704342,9.331938343723671,9.232493176617316,0,0,0,0,0,0,0,1,0,0,0,0,0
1,21,0,0,0,0,8616,99,13,0,112008,0,0,0,0,0,0,0,0,0,441,9801,74235456,169,0.7631981010781591,7.998957963352039,12.951471129522446,4.59511985013459,9.061376218836225,0,0,0,0,0,0,0,0,0,1,0,0,0
1,27,1,0,1,0,7806,2777,12,0,93672,0,0,0,0,0,0,27,12,0,729,7711729,60933636,144,0.7675064085921748,21.736689148350017,12.758008578895268,7.9291264873067995,8.96264794774056,0,0,0,0,0,0,0,0,1,0,0,0,0
