treat,age,black,hispanic,married,nodegree,re74,re75,re78,education*,u75,educ_re75,hisp_u75,black_u75,married_u75,nodegree_re75,nodegree_u75,nodegree_education,black_age,black_education,hisp_re75,u74,educ_re74,hisp_u74,black_u74,married_u74,married_re74,nodegree_u74,nodegree_re74,agesq,re78sq,re75sq,educsq,re74sq,ageboxcox,re78boxcox,re75boxcox,re74boxcox,lnre78,lnre75,lnre74,education_4,education_5,education_6,education_7,education_8,education_9,education_10,education_11,education_12,education_13,education_14,education_15,education_16
0,32,1,0,0,1,0,0,0,10,1,0,0,1,0,0,1,10,32,10,0,1,0,0,1,0,0,1,0,1024,1,1,100,1,0.9670516005594136,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,22,1,0,0,1,0,0,0,10,1,0,0,1,0,0,1,10,22,10,0,1,0,0,1,0,0,1,0,484,1,1,100,1,0.9529384923193408,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,19,1,0,0,1,0,0,5712,9,1,0,0,1,0,0,1,9,19,9,0,1,0,0,1,0,0,1,0,361,32626944,1,81,1,0.9458041228797351,21.517907019390062,0.0,0.0,8.65032450401942,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0
0,31,1,0,1,1,0,0,0,10,1,0,0,1,1,0,1,10,31,10,0,1,0,0,1,1,0,1,0,961,1,1,100,1,0.9660503875578612,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,23,1,0,0,1,0,0,0,11,1,0,0,1,0,0,1,11,23,11,0,1,0,0,1,0,0,1,0,529,1,1,121,1,0.9549026515456931,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0
0,33,1,0,0,1,0,0,0,11,1,0,0,1,0,0,1,11,33,11,0,1,0,0,1,0,0,1,0,1089,1,1,121,1,0.967992075853778,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0
0,27,1,0,0,1,0,0,1184,10,1,0,0,1,0,0,1,10,27,10,0,1,0,0,1,0,0,1,0,729,1401856,1,100,1,0.9613030849621761,14.688069539130238,0.0,0.0,7.076653815443951,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,29,1,0,1,1,0,0,10225,11,1,0,0,1,1,0,1,11,29,11,0,1,0,0,1,1,0,1,0,841,104550625,1,121,1,0.9638405977737807,24.597240259505796,0.0,0.0,9.232590980911002,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0
0,23,1,0,0,1,0,0,0,10,1,0,0,1,0,0,1,10,23,10,0,1,0,0,1,0,0,1,0,529,1,1,100,1,0.9549026515456931,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,25,1,0,1,1,0,0,4715,9,1,0,0,1,1,0,1,9,25,9,0,1,0,0,1,1,0,1,0,625,22231225,1,81,1,0.9583591378395542,20.57441439427279,0.0,0.0,8.458504195067558,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0
0,25,1,0,0,1,0,0,289,10,1,0,0,1,0,0,1,10,25,10,0,1,0,0,1,0,0,1,0,625,83521,1,100,1,0.9583591378395542,10.055503548686321,0.0,0.0,5.666426688112432,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,24,1,0,0,1,0,0,0,10,1,0,0,1,0,0,1,10,24,10,0,1,0,0,1,0,0,1,0,576,1,1,100,1,0.9567029759406541,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,28,0,0,0,1,0,0,8190,8,1,0,0,0,0,0,1,8,0,0,0,1,0,0,0,0,0,1,0,784,67076100,1,64,1,0.9626171988577635,23.384063367714113,0.0,0.0,9.010669176847115,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0
0,26,1,0,0,1,0,0,4813,6,1,0,0,1,0,0,1,6,26,6,0,1,0,0,1,0,0,1,0,676,23164969,1,36,1,0.9598877816879293,20.67399300132219,0.0,0.0,8.47907586930311,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0
0,30,1,0,1,0,0,0,7344,14,1,0,0,1,1,0,0,0,30,14,0,1,0,0,1,1,0,0,0,900,53934336,1,196,1,0.9649823588799495,22.806146778646454,0.0,0.0,8.901638932300326,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0
0,25,1,0,1,1,0,0,0,10,1,0,0,1,1,0,1,10,25,10,0,1,0,0,1,1,0,1,0,625,1,1,100,1,0.9583591378395542,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,29,1,0,1,1,0,0,0,11,1,0,0,1,1,0,1,11,29,11,0,1,0,0,1,1,0,1,0,841,1,1,121,1,0.9638405977737807,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0
0,25,1,0,1,0,0,0,0,12,1,0,0,1,1,0,0,0,25,12,0,1,0,0,1,1,0,0,0,625,1,1,144,1,0.9583591378395542,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0
0,28,1,0,0,0,0,0,0,13,1,0,0,1,0,0,0,0,28,13,0,1,0,0,1,0,0,0,0,784,1,1,169,1,0.9626171988577635,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0
0,23,1,0,0,1,0,0,4350,11,1,0,0,1,0,0,1,11,23,11,0,1,0,0,1,0,0,1,0,529,18922500,1,121,1,0.9549026515456931,20.18804724302798,0.0,0.0,8.37793112408273,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0
0,54,1,0,0,1,0,0,7812,11,1,0,0,1,0,0,1,11,54,11,0,1,0,0,1,0,0,1,0,2916,61027344,1,121,1,0.979690180877642,23.13215737252319,0.0,0.0,8.96341629199657,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0
0,33,0,1,0,1,0,0,0,5,1,0,1,0,0,0,1,5,0,0,1,1,0,1,0,0,0,1,0,1089,1,1,25,1,0.967992075853778,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0
0,20,1,0,0,1,0,0,3644,8,1,0,0,1,0,0,1,8,20,8,0,1,0,0,1,0,0,1,0,400,13278736,1,64,1,0.9484202966655324,19.358940860178013,0.0,0.0,8.200837258379849,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0
0,45,1,0,0,1,0,0,4844,9,1,0,0,1,0,0,1,9,45,9,0,1,0,0,1,0,0,1,0,2025,23464336,1,81,1,0.9760148868153693,20.705148777592765,0.0,0.0,8.485496104672983,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0
0,39,1,0,0,1,0,0,0,6,1,0,0,1,0,0,1,6,39,6,0,1,0,0,1,0,0,1,0,1521,1,1,36,1,0.9726212233655854,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0
0,26,1,0,0,0,0,0,0,12,1,0,0,1,0,0,0,0,26,12,0,1,0,0,1,0,0,0,0,676,1,1,144,1,0.9598877816879293,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0
0,23,1,0,0,1,0,0,0,10,1,0,0,1,0,0,1,10,23,10,0,1,0,0,1,0,0,1,0,529,1,1,100,1,0.9549026515456931,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,27,0,0,0,0,0,0,14792,12,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,729,218803264,1,144,1,0.9613030849621761,26.730310617534577,0.0,0.0,9.60184177306696,0.0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0
0,33,0,1,1,1,0,0,0,9,1,0,1,0,1,0,1,9,0,0,1,1,0,1,0,1,0,1,0,1089,1,1,81,1,0.967992075853778,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0
0,25,1,0,1,1,0,0,0,10,1,0,0,1,1,0,1,10,25,10,0,1,0,0,1,1,0,1,0,625,1,1,100,1,0.9583591378395542,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,23,1,0,0,1,0,0,3746,8,1,0,0,1,0,0,1,8,23,8,0,1,0,0,1,0,0,1,0,529,14032516,1,64,1,0.9549026515456931,19.486395635347872,0.0,0.0,8.228443883004033,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0
0,18,1,0,0,1,0,0,1568,8,1,0,0,1,0,0,1,8,18,8,0,1,0,0,1,0,0,1,0,324,2458624,1,64,1,0.9428969602292465,15.765213140176193,0.0,0.0,7.357556200910353,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0
0,17,1,0,0,1,0,0,7010,8,1,0,0,1,0,0,1,8,17,8,0,1,0,0,1,0,0,1,0,289,49140100,1,64,1,0.9396474210192167,22.56298067228516,0.0,0.0,8.855092980028635,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0
0,19,0,1,0,1,0,0,3811,9,1,0,1,0,0,0,1,9,0,0,1,1,0,1,0,0,0,1,0,361,14523721,1,81,1,0.9458041228797351,19.5661508509466,0.0,0.0,8.24564690087386,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0
0,18,0,1,0,1,0,0,10798,8,1,0,1,0,0,0,1,8,0,0,1,1,0,1,0,0,0,1,0,324,116596804,1,64,1,0.9428969602292465,24.90306398037135,0.0,0.0,9.287116210778231,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0
0,18,1,0,0,1,0,0,4657,11,1,0,0,1,0,0,1,11,18,11,0,1,0,0,1,0,0,1,0,324,21687649,1,121,1,0.9428969602292465,20.514684032370845,0.0,0.0,8.446126742982377,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0
0,17,1,0,0,1,0,0,8551,11,1,0,0,1,0,0,1,11,17,11,0,1,0,0,1,0,0,1,0,289,73119601,1,121,1,0.9396474210192167,23.615956567611406,0.0,0.0,9.053803514155955,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0
0,19,1,0,0,1,0,0,4309,10,1,0,0,1,0,0,1,10,19,10,0,1,0,0,1,0,0,1,0,361,18567481,1,100,1,0.9458041228797351,20.143015931537366,0.0,0.0,8.368461137615839,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,19,1,0,0,1,0,0,5286,10,1,0,0,1,0,0,1,10,19,10,0,1,0,0,1,0,0,1,0,361,27941796,1,100,1,0.9458041228797351,21.132614803918653,0.0,0.0,8.572817095164234,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,18,1,0,0,1,0,0,12486,9,1,0,0,1,0,0,1,9,18,9,0,1,0,0,1,0,0,1,0,324,155900196,1,81,1,0.9428969602292465,25.733049564950313,0.0,0.0,9.43236329562169,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0
0,18,1,0,0,1,0,0,10877,9,1,0,0,1,0,0,1,9,18,9,0,1,0,0,1,0,0,1,0,324,118309129,1,81,1,0.9428969602292465,24.944185703639395,0.0,0.0,9.294405747093851,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0
0,18,1,0,0,1,0,0,202,10,1,0,0,1,0,0,1,10,18,10,0,1,0,0,1,0,0,1,0,324,40804,1,100,1,0.9428969602292465,9.060248533019234,0.0,0.0,5.308267697401205,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,17,1,0,0,1,0,0,2657,10,1,0,0,1,0,0,1,10,17,10,0,1,0,0,1,0,0,1,0,289,7059649,1,100,1,0.9396474210192167,17.946262058823407,0.0,0.0,7.884952945759814,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,18,1,0,0,1,0,0,4132,7,1,0,0,1,0,0,1,7,18,7,0,1,0,0,1,0,0,1,0,324,17073424,1,49,1,0.9428969602292465,19.944516028470574,0.0,0.0,8.326516830239528,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0
0,18,1,0,0,1,0,0,11303,11,1,0,0,1,0,0,1,11,18,11,0,1,0,0,1,0,0,1,0,324,127757809,1,121,1,0.9428969602292465,25.16183235964394,0.0,0.0,9.33282345619073,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0
0,19,0,1,0,1,0,0,0,10,1,0,1,0,0,0,1,10,0,0,1,1,0,1,0,0,0,1,0,361,1,1,100,1,0.9458041228797351,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,18,1,0,0,1,0,0,0,9,1,0,0,1,0,0,1,9,18,9,0,1,0,0,1,0,0,1,0,324,1,1,81,1,0.9428969602292465,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0
0,17,1,0,0,1,0,0,0,10,1,0,0,1,0,0,1,10,17,10,0,1,0,0,1,0,0,1,0,289,1,1,100,1,0.9396474210192167,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,17,1,0,0,1,0,0,2189,10,1,0,0,1,0,0,1,10,17,10,0,1,0,0,1,0,0,1,0,289,4791721,1,100,1,0.9396474210192167,17.12000253965097,0.0,0.0,7.691200097522863,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,19,1,0,0,1,0,0,0,11,1,0,0,1,0,0,1,11,19,11,0,1,0,0,1,0,0,1,0,361,1,1,121,1,0.9458041228797351,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0
0,17,0,0,0,1,0,0,10210,8,1,0,0,0,0,0,1,8,0,0,0,1,0,0,0,0,0,1,0,289,104244100,1,64,1,0.9396474210192167,24.589048931490936,0.0,0.0,9.231122911158712,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0
0,18,1,0,0,1,0,0,11048,10,1,0,0,1,0,0,1,10,18,10,0,1,0,0,1,0,0,1,0,324,122058304,1,100,1,0.9428969602292465,25.032370224901456,0.0,0.0,9.310004695089129,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,18,1,0,0,1,0,0,0,9,1,0,0,1,0,0,1,9,18,9,0,1,0,0,1,0,0,1,0,324,1,1,81,1,0.9428969602292465,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0
0,17,1,0,0,1,0,0,8993,8,1,0,0,1,0,0,1,8,17,8,0,1,0,0,1,0,0,1,0,289,80874049,1,64,1,0.9396474210192167,23.889271271496654,0.0,0.0,9.104201775914515,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0
0,19,0,1,0,1,0,0,5071,6,1,0,1,0,0,0,1,6,0,0,1,1,0,1,0,0,0,1,0,361,25715041,1,36,1,0.9458041228797351,20.928474855376805,0.0,0.0,8.531293315795018,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0
0,19,0,0,0,1,0,0,3194,10,1,0,0,0,0,0,1,10,0,0,0,1,0,0,0,0,0,1,0,361,10201636,1,100,1,0.9458041228797351,18.75935884253666,0.0,0.0,8.069029328774958,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,17,0,0,0,1,0,0,0,11,1,0,0,0,0,0,1,11,0,0,0,1,0,0,0,0,0,1,0,289,1,1,121,1,0.9396474210192167,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0
0,20,1,0,0,1,0,0,5193,9,1,0,0,1,0,0,1,9,20,9,0,1,0,0,1,0,0,1,0,400,26967249,1,81,1,0.9484202966655324,21.045157503794453,0.0,0.0,8.555066843844319,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0
0,17,1,0,0,1,0,0,0,9,1,0,0,1,0,0,1,9,17,9,0,1,0,0,1,0,0,1,0,289,1,1,81,1,0.9396474210192167,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0
0,17,1,0,0,1,0,0,275,10,1,0,0,1,0,0,1,10,17,10,0,1,0,0,1,0,0,1,0,289,75625,1,100,1,0.9396474210192167,9.913525070736146,0.0,0.0,5.616771097666572,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,17,1,0,0,1,0,0,3590,9,1,0,0,1,0,0,1,9,17,9,0,1,0,0,1,0,0,1,0,289,12888100,1,81,1,0.9396474210192167,19.29028529315799,0.0,0.0,8.185907481482324,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0
0,19,1,0,0,1,0,0,0,11,1,0,0,1,0,0,1,11,19,11,0,1,0,0,1,0,0,1,0,361,1,1,121,1,0.9458041228797351,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0
0,19,1,0,1,1,0,0,12797,10,1,0,0,1,1,0,1,10,19,10,0,1,0,0,1,1,0,1,0,361,163763209,1,100,1,0.9458041228797351,25.875873857637743,0.0,0.0,9.456966047437597,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,20,1,0,0,1,0,0,2035,9,1,0,0,1,0,0,1,9,20,9,0,1,0,0,1,0,0,1,0,400,4141225,1,81,1,0.9484202966655324,16.816555419601368,0.0,0.0,7.618251097876695,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0
0,18,1,0,0,1,0,0,2389,9,1,0,0,1,0,0,1,9,18,9,0,1,0,0,1,0,0,1,0,324,5707321,1,81,1,0.9428969602292465,17.489159470693956,0.0,0.0,7.77863014732581,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0
0,18,1,0,0,1,0,0,0,11,1,0,0,1,0,0,1,11,18,11,0,1,0,0,1,0,0,1,0,324,1,1,121,1,0.9428969602292465,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0
0,17,0,1,0,1,0,0,8469,10,1,0,1,0,0,0,1,10,0,0,1,1,0,1,0,0,0,1,0,289,71723961,1,100,1,0.9396474210192167,23.56399215892619,0.0,0.0,9.0441677169216,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,19,1,0,0,1,0,0,0,11,1,0,0,1,0,0,1,11,19,11,0,1,0,0,1,0,0,1,0,361,1,1,121,1,0.9458041228797351,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0
0,17,1,0,0,1,0,0,1143,10,1,0,0,1,0,0,1,10,17,10,0,1,0,0,1,0,0,1,0,289,1306449,1,100,1,0.9396474210192167,14.556865233078573,0.0,0.0,7.04141166379481,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,17,0,1,0,1,0,0,5114,9,1,0,1,0,0,0,1,9,0,0,1,1,0,1,0,0,0,1,0,289,26152996,1,81,1,0.9396474210192167,20.969858853991376,0.0,0.0,8.539737155851132,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0
0,18,1,0,0,1,0,0,781,10,1,0,0,1,0,0,1,10,18,10,0,1,0,0,1,0,0,1,0,324,609961,1,100,1,0.9428969602292465,13.19262854903282,0.0,0.0,6.660575149839686,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,21,1,0,0,1,591,0,3343,9,1,0,0,1,0,0,0,9,21,9,0,0,5319,0,0,0,0,0,591,441,11175649,1,81,349281,0.950787076792791,18.965101480961717,0.0,2.394807771137641,8.114623886420098,0.0,6.3818160174060985,0,0,0,0,0,1,0,0,0,0,0,0,0
0,18,1,0,0,1,1563,0,9602,10,1,0,0,1,0,0,0,10,18,10,0,0,15630,0,0,0,0,0,1563,324,92198404,1,100,2442969,0.9428969602292465,24.248476391730616,0.0,2.4663378082181038,9.169726689090886,0.0,7.354362330421477,0,0,0,0,0,0,1,0,0,0,0,0,0
0,19,1,0,0,1,1626,0,0,11,1,0,0,1,0,0,0,11,19,11,0,0,17886,0,0,0,0,0,1626,361,1,1,121,2643876,0.9458041228797351,0.0,0.0,2.4687211363275345,0.0,0.0,7.3938782901077555,0,0,0,0,0,0,0,1,0,0,0,0,0
0,24,1,0,0,1,2788,0,16461,9,1,0,0,1,0,0,0,9,24,9,0,0,25092,0,0,0,0,0,2788,576,270964521,1,81,7772944,0.9567029759406541,27.375767905622908,0.0,2.4978997374572063,9.708749225727084,0.0,7.933079771880415,0,0,0,0,0,1,0,0,0,0,0,0,0
0,28,0,1,1,1,3472,0,6771,11,1,0,1,0,1,0,0,11,0,0,1,0,38192,0,0,0,3472,0,3472,784,45846441,1,121,12054784,0.9626171988577635,22.383124074126307,0.0,2.508160832137435,8.820404065485645,0.0,8.15248607578024,0,0,0,0,0,0,0,1,0,0,0,0,0
0,25,1,0,0,1,5281,0,0,11,1,0,0,1,0,0,0,11,25,11,0,0,58091,0,0,0,0,0,5281,625,1,1,121,27888961,0.9583591378395542,0.0,0.0,2.5255415633092144,0.0,0.0,8.571870752706934,0,0,0,0,0,0,0,1,0,0,0,0,0
0,21,1,0,0,1,33799,0,11011,7,1,0,0,1,0,0,0,7,21,7,0,0,236593,0,0,0,0,0,33799,441,121242121,1,49,1142372401,0.950787076792791,25.013384012780733,0.0,2.576411892678784,9.306650052113591,0.0,10.428186495234625,0,0,0,1,0,0,0,0,0,0,0,0,0
0,39,1,0,0,1,0,83,0,11,0,913,0,0,0,83,1,11,39,11,0,1,0,0,1,0,0,1,0,1521,1,6889,121,1,0.9726212233655854,0.0,2.6720682635900763,0.0,0.0,4.418840607796598,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0
0,36,1,0,0,0,0,142,0,12,0,1704,0,0,0,0,0,0,36,12,0,1,0,0,1,0,0,0,0,1296,1,20164,144,1,0.9704997207458745,0.0,2.838115858583478,0.0,0.0,4.955827057601261,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0
0,24,1,0,0,0,0,159,0,12,0,1908,0,0,0,0,0,0,24,12,0,1,0,0,1,0,0,0,0,576,1,25281,144,1,0.9567029759406541,0.0,2.8703237531895356,0.0,0.0,5.0689042022202315,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0
0,17,1,0,0,1,989,165,4251,11,0,1815,0,0,0,165,0,11,17,11,0,0,10879,0,0,0,0,0,989,289,18071001,27225,121,978121,0.9396474210192167,20.07871381700581,2.8806773860256465,2.4359554494481728,8.35490952835879,5.10594547390058,6.8966943316227125,0,0,0,0,0,0,0,1,0,0,0,0,0
0,18,1,0,0,1,960,240,2891,10,0,2400,0,0,0,240,0,10,18,10,0,0,9600,0,0,0,0,0,960,324,8357881,57600,100,921600,0.9428969602292465,18.31563420011625,2.9801810731360687,2.433790342054391,7.969357742016346,5.480638923341991,6.866933284461882,0,0,0,0,0,0,1,0,0,0,0,0,0
0,18,1,0,0,1,0,273,5514,10,0,2730,0,0,0,273,1,10,18,10,0,1,0,0,1,0,0,1,0,324,30404196,74529,100,1,0.9428969602292465,21.341844550395344,3.012292026643543,0.0,8.615045591583742,5.60947179518496,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,28,1,0,0,1,1471,367,4858,10,0,3670,0,0,0,367,0,10,28,10,0,0,14710,0,0,0,0,0,1471,784,23600164,134689,100,2163841,0.9626171988577635,20.719165968236876,3.0822325848386973,2.4626084284166994,8.488382109562117,5.905361848054571,7.293697720601438,0,0,0,0,0,0,1,0,0,0,0,0,0
0,27,0,0,0,0,5214,474,4812,13,0,6162,0,0,0,0,0,0,0,0,0,0,67782,0,0,0,0,0,0,729,23155344,224676,169,27185796,0.9613030849621761,20.672985260513578,3.1386654971048875,2.5250523504116678,8.47886807709457,6.161207321695077,8.559102594493448,0,0,0,0,0,0,0,0,0,1,0,0,0
0,31,0,0,0,0,0,494,0,12,0,5928,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,961,1,244036,144,1,0.9660503875578612,0.0,3.147446822732147,0.0,0.0,6.202535517187923,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0
0,22,1,0,0,1,0,506,604,9,0,4554,0,0,0,506,1,9,22,9,0,1,0,0,1,0,0,1,0,484,364816,256036,81,1,0.9529384923193408,12.325178630951932,3.152504952805651,0.0,6.403574197934815,6.226536669287466,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0
0,31,1,0,0,1,0,520,14527,10,0,5200,0,0,0,520,1,10,31,10,0,1,0,0,1,0,0,1,0,961,211033729,270400,100,1,0.9660503875578612,26.622431557989888,3.1582198043065635,0.0,9.583764265872883,6.253828811575473,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,26,1,0,1,1,6140,558,0,10,0,5580,0,0,0,558,0,10,26,10,0,0,61400,0,0,0,6140,0,6140,676,1,311364,100,37699600,0.9598877816879293,0.0,3.1728087736291113,2.5311397858598754,0.0,6.324358962381311,8.722580021141189,0,0,0,0,0,0,1,0,0,0,0,0,0
0,18,0,0,0,1,0,559,7300,9,0,5031,0,0,0,559,1,9,0,0,0,1,0,0,0,0,0,1,0,324,53290000,312481,81,1,0.9428969602292465,22.774634253708086,3.173175790693076,0.0,8.895629627136483,6.326149473155099,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0
0,23,1,0,0,1,6382,580,0,11,0,6380,0,0,0,580,0,11,23,11,0,0,70202,0,0,0,0,0,6382,529,1,336400,121,40729924,0.9549026515456931,0.0,3.1806986289929418,2.532524693447402,0.0,6.363028103540465,8.76123680683819,0,0,0,0,0,0,0,1,0,0,0,0,0
0,20,1,0,0,0,0,591,4159,12,0,7092,0,0,0,0,0,0,20,12,0,1,0,0,1,0,0,0,0,400,17297281,349281,144,1,0.9484202966655324,19.975237489187755,3.184504513861486,0.0,8.33302993974291,6.3818160174060985,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0
0,19,1,0,0,1,0,604,0,10,0,6040,0,0,0,604,1,10,19,10,0,1,0,0,1,0,0,1,0,361,1,364816,100,1,0.9458041228797351,0.0,3.1888897578386133,0.0,0.0,6.403574197934815,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,18,1,0,0,1,1064,645,5497,11,0,7095,0,0,0,645,0,11,18,11,0,0,11704,0,0,0,0,0,1064,324,30217009,416025,121,1132096,0.9428969602292465,21.326489476595466,3.2019823575306443,2.441170191767101,8.61195776786066,6.4692503167957724,6.96979066990159,0,0,0,0,0,0,0,1,0,0,0,0,0
0,17,1,0,0,1,0,664,0,10,0,6640,0,0,0,664,1,10,17,10,0,1,0,0,1,0,0,1,0,289,1,440896,100,1,0.9396474210192167,0.0,3.2077015674202367,0.0,0.0,6.498282149476434,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,27,1,0,1,0,0,752,0,12,0,9024,0,0,0,0,0,0,27,12,0,1,0,0,1,1,0,0,0,729,1,565504,144,1,0.9613030849621761,0.0,3.2317527702398836,0.0,0.0,6.62273632394984,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0
0,27,1,0,0,1,3065,766,0,11,0,8426,0,0,0,766,0,11,27,11,0,0,33715,0,0,0,0,0,3065,729,1,586756,121,9394225,0.9613030849621761,0.0,3.235254106099599,2.5024350600179273,0.0,6.641182169740591,8.027802848370312,0,0,0,0,0,0,0,1,0,0,0,0,0
0,28,0,0,0,0,0,803,16477,12,0,9636,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,784,271491529,644809,144,1,0.9626171988577635,27.381692619608533,3.244134995568797,0.0,9.709720748057432,6.688354713946762,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0
