treat,age,education,black,hispanic,married,nodegree,lnre74,lnre75,lnre78,propensity_score,propensity_logit,re78
1.0,0.4039291524194548,0.403799251063693,1.0,0.0,0.0,1.0,1.474545438073229,1.6818217039944952,-1.4392541475612037,0.6,0.4054651081081642,1
1.0,0.25966874084107816,-1.80618313651463,1.0,0.0,0.0,1.0,-0.5861590880804063,-0.7225472790764654,-1.4392541475612037,0.3523809523809524,-0.6085897925318822,1
1.0,1.4137520334680918,-0.332861544795748,1.0,0.0,0.0,1.0,-0.5861590880804063,-0.7225472790764654,0.6447189258838162,0.3523809523809524,-0.6085897925318822,4666
1.0,2.135054091359975,1.140460046923134,1.0,0.0,0.0,0.0,-0.5861590880804063,-0.7225472790764654,0.8518355943723612,0.3523809523809524,-0.6085897925318822,10804
1.0,-1.038674963364312,-0.332861544795748,1.0,0.0,0.0,1.0,-0.5861590880804063,-0.7225472790764654,0.8598991689609621,0.6,0.4054651081081642,11163
0.0,1.5580124450464683,-0.332861544795748,1.0,0.0,0.0,1.0,-0.5861590880804063,-0.7225472790764654,0.9276283888062694,0.3523809523809524,-0.6085897925318822,14690
0.0,-0.4616333170508053,0.403799251063693,1.0,0.0,1.0,1.0,-0.5861590880804063,-0.7225472790764654,0.3953614308967536,1.0,inf,1698
0.0,-0.31737290547242863,1.140460046923134,0.0,1.0,0.0,0.0,1.7706921869606695,1.7540639758606218,0.7475081286107781,0.3523809523809524,-0.6085897925318822,7078
0.0,-1.038674963364312,-1.069522340655189,1.0,0.0,0.0,1.0,-0.5861590880804063,-0.7225472790764654,-1.4392541475612037,0.3523809523809524,-0.6085897925318822,1
0.0,-0.028852082315675234,-0.332861544795748,1.0,0.0,0.0,1.0,-0.5861590880804063,-0.7225472790764654,-0.04145581262347096,0.3523809523809524,-0.6085897925318822,289
0.0,-0.7501541402075587,-1.80618313651463,1.0,0.0,0.0,1.0,-0.5861590880804063,-0.7225472790764654,-1.4392541475612037,0.3523809523809524,-0.6085897925318822,1
0.0,-1.1829353749426887,-0.332861544795748,1.0,0.0,0.0,1.0,-0.5861590880804063,-0.7225472790764654,-1.4392541475612037,0.3523809523809524,-0.6085897925318822,1
0.0,-0.17311249389405192,1.140460046923134,0.0,0.0,0.0,0.0,-0.5861590880804063,-0.7225472790764654,0.862777161892969,1.0,inf,11294
0.0,-0.17311249389405192,1.140460046923134,1.0,0.0,0.0,0.0,-0.5861590880804063,-0.7225472790764654,-1.4392541475612037,0.3523809523809524,-0.6085897925318822,1
0.0,-0.8944145517859353,-0.332861544795748,1.0,0.0,0.0,1.0,-0.5861590880804063,1.0201173527657474,-1.4392541475612037,0.3523809523809524,-0.6085897925318822,1
0.0,-0.028852082315675234,1.140460046923134,1.0,0.0,0.0,0.0,-0.5861590880804063,-0.7225472790764654,-1.4392541475612037,0.3523809523809524,-0.6085897925318822,1
0.0,-0.8944145517859353,-0.332861544795748,0.0,0.0,0.0,1.0,-0.5861590880804063,-0.7225472790764654,0.5512199873971226,0.3523809523809524,-0.6085897925318822,3194
0.0,-1.038674963364312,-1.069522340655189,0.0,0.0,0.0,1.0,-0.5861590880804063,0.9990470371368221,0.7551263616087087,0.6,0.4054651081081642,7300
0.0,0.11540832926270145,-0.332861544795748,1.0,0.0,1.0,1.0,1.7899463305916734,0.9985597686673758,-1.4392541475612037,0.6,0.4054651081081642,1
0.0,-1.1829353749426887,-1.80618313651463,1.0,0.0,0.0,1.0,-0.5861590880804063,-0.7225472790764654,0.8065770938467072,0.3523809523809524,-0.6085897925318822,8993
0.0,-0.4616333170508053,-1.069522340655189,1.0,0.0,0.0,1.0,-0.5861590880804063,0.9719384716992975,0.1403842814158394,0.6,0.4054651081081642,604
0.0,-1.038674963364312,-0.332861544795748,1.0,0.0,0.0,1.0,1.4172321266563142,-0.7225472790764654,0.8227408279910167,0.3523809523809524,-0.6085897925318822,9602
0.0,-0.31737290547242863,0.403799251063693,1.0,0.0,0.0,1.0,-0.5861590880804063,1.3314250549449094,0.6885371552452074,0.6,0.4054651081081642,5573
0.0,-0.4616333170508053,0.403799251063693,1.0,0.0,0.0,1.0,1.859085964761231,1.2330854865818375,0.5041350495226182,0.3523809523809524,-0.6085897925318822,2639
0.0,-0.4616333170508053,-1.80618313651463,0.0,1.0,0.0,1.0,-0.5861590880804063,-0.7225472790764654,0.8307780593177592,0.3523809523809524,-0.6085897925318822,9920
0.0,-1.038674963364312,-1.069522340655189,1.0,0.0,0.0,1.0,-0.5861590880804063,-0.7225472790764654,-1.4392541475612037,0.3523809523809524,-0.6085897925318822,1
0.0,0.9809707987329616,1.140460046923134,0.0,1.0,1.0,0.0,-0.5861590880804063,-0.7225472790764654,0.7352546150406012,0.3523809523809524,-0.6085897925318822,6735
0.0,0.11540832926270145,0.403799251063693,1.0,0.0,0.0,1.0,-0.5861590880804063,-0.7225472790764654,0.7509001720438571,0.3523809523809524,-0.6085897925318822,7176
0.0,0.5481895639978315,0.403799251063693,1.0,0.0,0.0,1.0,-0.5861590880804063,-0.7225472790764654,-1.4392541475612037,0.6,0.4054651081081642,1
0.0,-1.038674963364312,-1.069522340655189,1.0,0.0,0.0,1.0,-0.5861590880804063,-0.7225472790764654,-1.4392541475612037,0.3523809523809524,-0.6085897925318822,1
0.0,-0.4616333170508053,-1.069522340655189,1.0,0.0,0.0,1.0,-0.5861590880804063,-0.7225472790764654,0.8955365244930517,0.3523809523809524,-0.6085897925318822,12898
0.0,-0.028852082315675234,-0.332861544795748,1.0,0.0,1.0,1.0,-0.5861590880804063,-0.7225472790764654,-1.4392541475612037,0.3523809523809524,-0.6085897925318822,1
0.0,-0.17311249389405192,-1.069522340655189,1.0,0.0,0.0,1.0,1.5748797085870923,-0.7225472790764654,0.9557073068099587,1.0,inf,16461
0.0,-0.028852082315675234,0.403799251063693,1.0,0.0,1.0,1.0,-0.5861590880804063,-0.7225472790764654,-0.5057674441196044,0.6,0.4054651081081642,44
0.0,-0.605893728629182,-1.069522340655189,1.0,0.0,0.0,1.0,1.1523021909418283,-0.7225472790764654,0.562467286668161,0.3523809523809524,-0.6085897925318822,3343
0.0,-0.17311249389405192,-1.80618313651463,0.0,0.0,0.0,1.0,-0.5861590880804063,-0.7225472790764654,0.8464107770414097,0.3523809523809524,-0.6085897925318822,10569
0.0,0.11540832926270145,1.140460046923134,0.0,0.0,0.0,0.0,-0.5861590880804063,-0.7225472790764654,0.8854848525571264,0.3523809523809524,-0.6085897925318822,12383
0.0,-0.17311249389405192,-0.332861544795748,1.0,0.0,0.0,1.0,-0.5861590880804063,-0.7225472790764654,-1.4392541475612037,0.3523809523809524,-0.6085897925318822,1
0.0,-0.7501541402075587,-1.069522340655189,1.0,0.0,0.0,1.0,-0.5861590880804063,-0.7225472790764654,0.671116081827586,0.3523809523809524,-0.6085897925318822,5193
0.0,-0.8944145517859353,-1.069522340655189,1.0,0.0,0.0,1.0,1.8756127787336738,1.3139381230179383,0.7507282331359957,0.3523809523809524,-0.6085897925318822,7171
0.0,-1.038674963364312,0.403799251063693,1.0,0.0,0.0,1.0,-0.5861590880804063,-0.7225472790764654,0.6442426570090438,0.3523809523809524,-0.6085897925318822,4657
0.0,-1.1829353749426887,-0.332861544795748,1.0,0.0,0.0,1.0,-0.5861590880804063,-0.7225472790764654,-0.05370489047551231,0.3523809523809524,-0.6085897925318822,275
0.0,-0.8944145517859353,0.403799251063693,1.0,0.0,0.0,1.0,1.2064633097113204,1.4006297475103242,0.8270700116714937,0.6,0.4054651081081642,9772
0.0,-0.31737290547242863,-0.332861544795748,1.0,0.0,0.0,1.0,-0.5861590880804063,-0.7225472790764654,-1.4392541475612037,0.3523809523809524,-0.6085897925318822,1
0.0,-0.8944145517859353,-1.069522340655189,0.0,1.0,0.0,1.0,-0.5861590880804063,-0.7225472790764654,0.5947881409776691,0.3523809523809524,-0.6085897925318822,3811
0.0,0.4039291524194548,-1.069522340655189,1.0,0.0,0.0,1.0,-0.5861590880804063,-0.7225472790764654,-1.4392541475612037,0.3523809523809524,-0.6085897925318822,1
0.0,-0.17311249389405192,0.403799251063693,0.0,0.0,0.0,1.0,1.5629970778540296,1.2617994295755621,0.8415076443712636,0.6,0.4054651081081642,10361
0.0,0.11540832926270145,1.140460046923134,1.0,0.0,1.0,0.0,-0.5861590880804063,-0.7225472790764654,0.7144788706263896,0.3523809523809524,-0.6085897925318822,6191
0.0,-0.17311249389405192,0.403799251063693,1.0,0.0,0.0,1.0,-0.5861590880804063,-0.7225472790764654,-1.4392541475612037,0.3523809523809524,-0.6085897925318822,1
0.0,2.8563561492518583,0.403799251063693,1.0,0.0,0.0,1.0,-0.5861590880804063,-0.7225472790764654,0.8735050309685234,0.3523809523809524,-0.6085897925318822,11796
0.0,-0.7501541402075587,-1.069522340655189,1.0,0.0,0.0,1.0,-0.5861590880804063,-0.7225472790764654,0.44002167931742114,0.6,0.4054651081081642,2035
0.0,-1.038674963364312,-1.069522340655189,1.0,0.0,0.0,1.0,-0.5861590880804063,-0.7225472790764654,0.8129136983943457,0.3523809523809524,-0.6085897925318822,9227
0.0,0.25966874084107816,1.877120842782575,0.0,0.0,0.0,0.0,1.7454136810376661,0.9541597843675729,0.6523193135731662,0.3523809523809524,-0.6085897925318822,4812
0.0,1.269491621889715,0.403799251063693,1.0,0.0,1.0,1.0,-0.5861590880804063,-0.7225472790764654,0.7083876786523554,0.3523809523809524,-0.6085897925318822,6040
0.0,0.8367103871545849,-0.332861544795748,1.0,0.0,0.0,1.0,-0.5861590880804063,-0.7225472790764654,0.9638582768592129,0.3523809523809524,-0.6085897925318822,17014
0.0,-0.028852082315675234,0.403799251063693,0.0,1.0,1.0,1.0,-0.5861590880804063,-0.7225472790764654,0.6349593284514332,0.3523809523809524,-0.6085897925318822,4485
0.0,0.25966874084107816,-1.80618313651463,1.0,0.0,0.0,1.0,-0.5861590880804063,-0.7225472790764654,0.592969049049342,0.3523809523809524,-0.6085897925318822,3783
0.0,0.4039291524194548,0.403799251063693,1.0,0.0,1.0,1.0,1.8815091592854656,1.6159074157013253,0.6604872945931293,0.3523809523809524,-0.6085897925318822,4974
0.0,-0.028852082315675234,-0.332861544795748,1.0,0.0,1.0,1.0,-0.5861590880804063,-0.7225472790764654,0.5875632151967163,0.6,0.4054651081081642,3701
0.0,-0.17311249389405192,-0.332861544795748,1.0,0.0,0.0,1.0,-0.5861590880804063,-0.7225472790764654,0.7656447099792417,0.3523809523809524,-0.6085897925318822,7618
0.0,0.8367103871545849,-0.332861544795748,1.0,0.0,0.0,1.0,-0.5861590880804063,-0.7225472790764654,-1.4392541475612037,0.3523809523809524,-0.6085897925318822,1
0.0,0.5481895639978315,-1.80618313651463,1.0,0.0,0.0,1.0,-0.5861590880804063,-0.7225472790764654,-1.4392541475612037,0.3523809523809524,-0.6085897925318822,1
0.0,0.4039291524194548,0.403799251063693,1.0,0.0,0.0,1.0,-0.5861590880804063,-0.7225472790764654,0.6969782016766959,0.3523809523809524,-0.6085897925318822,5767
0.0,-1.1829353749426887,-0.332861544795748,1.0,0.0,0.0,1.0,-0.5861590880804063,-0.7225472790764654,0.2977265002096377,0.3523809523809524,-0.6085897925318822,1143
0.0,-1.038674963364312,0.403799251063693,1.0,0.0,0.0,1.0,-0.5861590880804063,-0.7225472790764654,0.862973659373828,0.6,0.4054651081081642,11303
0.0,-0.028852082315675234,0.403799251063693,1.0,0.0,0.0,1.0,-0.5861590880804063,-0.7225472790764654,0.3225487278087554,0.6,0.4054651081081642,1264
0.0,-0.028852082315675234,-0.332861544795748,1.0,0.0,1.0,1.0,2.004950601536706,1.7647549980761519,-1.4392541475612037,0.3523809523809524,-0.6085897925318822,1
0.0,0.6924499755762082,0.403799251063693,1.0,0.0,1.0,1.0,-0.5861590880804063,1.764521276651174,0.6056155960669533,0.3523809523809524,-0.6085897925318822,3982
0.0,-1.1829353749426887,-1.069522340655189,1.0,0.0,0.0,1.0,-0.5861590880804063,1.4168333047283215,-1.4392541475612037,0.3523809523809524,-0.6085897925318822,1
0.0,-1.038674963364312,-0.332861544795748,0.0,1.0,0.0,1.0,-0.5861590880804063,-0.7225472790764654,0.727516143934494,0.3523809523809524,-0.6085897925318822,6527
0.0,1.5580124450464683,-0.332861544795748,1.0,0.0,0.0,1.0,-0.5861590880804063,-0.7225472790764654,-1.4392541475612037,0.3523809523809524,-0.6085897925318822,1
0.0,-0.17311249389405192,0.403799251063693,1.0,0.0,0.0,1.0,-0.5861590880804063,1.2343187486658926,0.8199765073634314,0.3523809523809524,-0.6085897925318822,9495
0.0,2.8563561492518583,-1.069522340655189,1.0,0.0,0.0,1.0,-0.5861590880804063,-0.7225472790764654,0.6539543203283871,0.3523809523809524,-0.6085897925318822,4844
0.0,2.5678353260951052,-0.332861544795748,1.0,0.0,0.0,1.0,1.5453958190294377,1.543162171165102,0.7639225032501686,0.3523809523809524,-0.6085897925318822,7565
0.0,0.25966874084107816,0.403799251063693,1.0,0.0,0.0,1.0,-0.5861590880804063,-0.7225472790764654,0.8606493614173345,0.3523809523809524,-0.6085897925318822,11197
0.0,-0.8944145517859353,-0.332861544795748,1.0,0.0,1.0,1.0,-0.5861590880804063,-0.7225472790764654,0.8935972457874252,1.0,inf,12797
0.0,0.5481895639978315,0.403799251063693,1.0,0.0,1.0,1.0,-0.5861590880804063,-0.7225472790764654,-1.4392541475612037,0.3523809523809524,-0.6085897925318822,1
0.0,-1.1829353749426887,-0.332861544795748,0.0,1.0,0.0,1.0,-0.5861590880804063,-0.7225472790764654,0.7917678476817652,0.3523809523809524,-0.6085897925318822,8469
0.0,-0.31737290547242863,0.403799251063693,1.0,0.0,0.0,1.0,-0.5861590880804063,-0.7225472790764654,-1.4392541475612037,0.3523809523809524,-0.6085897925318822,1
0.0,-1.1829353749426887,-1.069522340655189,1.0,0.0,0.0,1.0,-0.5861590880804063,-0.7225472790764654,-1.4392541475612037,0.3523809523809524,-0.6085897925318822,1
0.0,0.4039291524194548,-1.069522340655189,1.0,0.0,1.0,1.0,1.928797743134845,1.7615531487334528,0.3176208623551889,0.3523809523809524,-0.6085897925318822,1239
0.0,-0.028852082315675234,-1.80618313651463,1.0,0.0,0.0,1.0,-0.5861590880804063,-0.7225472790764654,0.574843485859927,0.3523809523809524,-0.6085897925318822,3515
0.0,0.9809707987329616,-0.332861544795748,1.0,0.0,0.0,1.0,-0.5861590880804063,-0.7225472790764654,-1.4392541475612037,0.6,0.4054651081081642,1
0.0,0.11540832926270145,-1.80618313651463,1.0,0.0,0.0,1.0,1.3278996850794267,1.6243045315480924,0.5754042834668924,0.3523809523809524,-0.6085897925318822,3523
0.0,0.4039291524194548,-0.332861544795748,1.0,0.0,1.0,1.0,1.8718288126853262,1.664572265568185,0.9634810225495124,0.3523809523809524,-0.6085897925318822,16988
0.0,-1.1829353749426887,-0.332861544795748,0.0,1.0,0.0,1.0,1.7287716369916564,1.1995861805942647,0.8630391237665662,0.6,0.4054651081081642,11306
0.0,0.4039291524194548,-0.332861544795748,1.0,0.0,0.0,1.0,1.4007065679608763,0.8845341589982254,0.6546662421533208,0.3523809523809524,-0.6085897925318822,4858
0.0,-0.4616333170508053,-0.332861544795748,1.0,0.0,0.0,1.0,-0.5861590880804063,-0.7225472790764654,-1.4392541475612037,0.6,0.4054651081081642,1
0.0,0.5481895639978315,-1.069522340655189,1.0,0.0,0.0,1.0,1.9021086092816346,1.7600717113925783,-1.4392541475612037,0.3523809523809524,-0.6085897925318822,1
0.0,-1.038674963364312,-0.332861544795748,1.0,0.0,0.0,1.0,1.2844522846238386,0.7689503309123579,0.5266329265066905,0.6,0.4054651081081642,2891
0.0,-1.1829353749426887,-0.332861544795748,0.0,1.0,0.0,1.0,1.3952825315096757,1.3071187843360712,0.720889587848613,0.3523809523809524,-0.6085897925318822,6354
0.0,-0.028852082315675234,-1.069522340655189,1.0,0.0,1.0,1.0,-0.5861590880804063,-0.7225472790764654,0.6472959360626197,0.3523809523809524,-0.6085897925318822,4715
0.0,-1.038674963364312,0.403799251063693,1.0,0.0,0.0,1.0,-0.5861590880804063,-0.7225472790764654,-1.4392541475612037,1.0,inf,1
0.0,1.9907936797815984,-1.069522340655189,1.0,0.0,0.0,1.0,-0.5861590880804063,-0.7225472790764654,-1.4392541475612037,0.3523809523809524,-0.6085897925318822,1
0.0,1.9907936797815984,0.403799251063693,1.0,0.0,0.0,1.0,-0.5861590880804063,0.47999320892767877,-1.4392541475612037,0.3523809523809524,-0.6085897925318822,1
0.0,-0.028852082315675234,0.403799251063693,1.0,0.0,0.0,1.0,-0.5861590880804063,-0.7225472790764654,-1.4392541475612037,0.3523809523809524,-0.6085897925318822,1
0.0,0.11540832926270145,1.140460046923134,1.0,0.0,0.0,0.0,-0.5861590880804063,-0.7225472790764654,-1.4392541475612037,0.3523809523809524,-0.6085897925318822,1
0.0,-0.8944145517859353,0.403799251063693,1.0,0.0,0.0,1.0,-0.5861590880804063,-0.7225472790764654,-1.4392541475612037,0.3523809523809524,-0.6085897925318822,1
0.0,-0.31737290547242863,0.403799251063693,1.0,0.0,0.0,1.0,1.8486661328010079,1.6317370670412272,0.8394275521354918,0.3523809523809524,-0.6085897925318822,10274
0.0,-0.17311249389405192,-0.332861544795748,1.0,0.0,0.0,1.0,-0.5861590880804063,-0.7225472790764654,-1.4392541475612037,0.6,0.4054651081081642,1
0.0,1.1252312103113382,0.403799251063693,1.0,0.0,0.0,1.0,1.9367033328948262,1.4469807224284221,0.9892549765576228,1.0,inf,18859
0.0,-1.038674963364312,-1.80618313651463,1.0,0.0,0.0,1.0,-0.5861590880804063,-0.7225472790764654,0.37571326892700924,0.6,0.4054651081081642,1568
0.0,-0.8944145517859353,-0.332861544795748,1.0,0.0,0.0,1.0,-0.5861590880804063,-0.7225472790764654,0.6250840479175279,0.6,0.4054651081081642,4309
0.0,0.25966874084107816,1.140460046923134,0.0,0.0,0.0,0.0,-0.5861590880804063,-0.7225472790764654,0.9293352971562815,0.3523809523809524,-0.6085897925318822,14792
0.0,-0.7501541402075587,-1.80618313651463,1.0,0.0,0.0,1.0,-0.5861590880804063,-0.7225472790764654,0.5837344651578293,0.3523809523809524,-0.6085897925318822,3644
0.0,0.4039291524194548,1.140460046923134,1.0,0.0,1.0,0.0,1.9383036151552226,1.623765787011074,0.8932693282664789,0.3523809523809524,-0.6085897925318822,12780
0.0,0.25966874084107816,0.403799251063693,1.0,0.0,0.0,1.0,1.6006830849706188,1.0847798359213618,-1.4392541475612037,0.0,-inf,1
0.0,-1.1829353749426887,-0.332861544795748,1.0,0.0,0.0,1.0,-0.5861590880804063,-0.7225472790764654,0.4580167926142551,0.3523809523809524,-0.6085897925318822,2189
0.0,-0.8944145517859353,-0.332861544795748,0.0,1.0,0.0,1.0,-0.5861590880804063,-0.7225472790764654,-1.4392541475612037,0.6,0.4054651081081642,1
0.0,-0.7501541402075587,-0.332861544795748,1.0,0.0,0.0,1.0,-0.5861590880804063,-0.7225472790764654,0.43758530651366545,0.3523809523809524,-0.6085897925318822,2015
0.0,-0.028852082315675234,-1.069522340655189,0.0,1.0,0.0,1.0,-0.5861590880804063,-0.7225472790764654,0.9454567872787609,0.3523809523809524,-0.6085897925318822,15791
0.0,-0.8944145517859353,0.403799251063693,1.0,0.0,0.0,1.0,1.7985491911189218,1.5668249104550083,-1.4392541475612037,0.3523809523809524,-0.6085897925318822,1
0.0,0.9809707987329616,0.403799251063693,1.0,0.0,0.0,1.0,-0.5861590880804063,-0.7225472790764654,0.8589471171694768,0.3523809523809524,-0.6085897925318822,11120
0.0,-0.4616333170508053,0.403799251063693,1.0,0.0,0.0,1.0,-0.5861590880804063,-0.7225472790764654,-1.4392541475612037,0.3523809523809524,-0.6085897925318822,1
0.0,-1.1829353749426887,0.403799251063693,1.0,0.0,0.0,1.0,1.2925594484736183,0.6669814925821813,0.621741126902602,0.3523809523809524,-0.6085897925318822,4251
0.0,0.6924499755762082,-1.80618313651463,1.0,0.0,0.0,1.0,-0.5861590880804063,1.3026885107464519,-1.4392541475612037,0.3523809523809524,-0.6085897925318822,1
0.0,0.4039291524194548,0.403799251063693,0.0,1.0,1.0,1.0,1.6346478627712464,-0.7225472790764654,0.7365696643093524,0.6,0.4054651081081642,6771
0.0,0.4039291524194548,0.403799251063693,1.0,0.0,1.0,1.0,1.242838403411687,1.7848455054015506,-1.4392541475612037,0.3523809523809524,-0.6085897925318822,1
0.0,0.6924499755762082,1.140460046923134,1.0,0.0,0.0,0.0,-0.5861590880804063,-0.7225472790764654,0.9088456801439516,1.0,inf,13613
0.0,-0.8944145517859353,0.403799251063693,1.0,0.0,0.0,1.0,1.637147041354831,1.4809983616184907,0.860605295547064,0.3523809523809524,-0.6085897925318822,11195
0.0,-0.028852082315675234,1.140460046923134,1.0,0.0,1.0,0.0,-0.5861590880804063,-0.7225472790764654,-1.4392541475612037,0.3523809523809524,-0.6085897925318822,1
0.0,-0.31737290547242863,0.403799251063693,1.0,0.0,0.0,1.0,-0.5861590880804063,-0.7225472790764654,0.6660771987556847,0.3523809523809524,-0.6085897925318822,5088
0.0,-0.4616333170508053,1.140460046923134,1.0,0.0,0.0,0.0,-0.5861590880804063,-0.7225472790764654,-1.4392541475612037,0.3523809523809524,-0.6085897925318822,1
0.0,-0.8944145517859353,0.403799251063693,1.0,0.0,0.0,1.0,-0.5861590880804063,-0.7225472790764654,-1.4392541475612037,0.3523809523809524,-0.6085897925318822,1
0.0,-1.1829353749426887,0.403799251063693,1.0,0.0,0.0,1.0,1.6786053938417111,1.5203446057767394,-1.4392541475612037,0.3523809523809524,-0.6085897925318822,1
0.0,1.1252312103113382,0.403799251063693,1.0,0.0,0.0,1.0,-0.5861590880804063,-0.7225472790764654,-1.4392541475612037,0.6,0.4054651081081642,1
0.0,-0.7501541402075587,1.140460046923134,1.0,0.0,0.0,0.0,-0.5861590880804063,-0.7225472790764654,-1.4392541475612037,0.3523809523809524,-0.6085897925318822,1
0.0,-1.1829353749426887,-0.332861544795748,1.0,0.0,0.0,1.0,-0.5861590880804063,1.0458911147936836,-1.4392541475612037,0.3523809523809524,-0.6085897925318822,1
0.0,-0.605893728629182,0.403799251063693,0.0,1.0,0.0,1.0,1.5941165380233169,1.7528463480240166,1.0140955717265372,0.6,0.4054651081081642,20857
0.0,0.8367103871545849,1.140460046923134,1.0,0.0,0.0,0.0,-0.5861590880804063,-0.7225472790764654,0.7545850981087823,0.3523809523809524,-0.6085897925318822,7284
0.0,-0.4616333170508053,-1.069522340655189,1.0,0.0,0.0,1.0,-0.5861590880804063,-0.7225472790764654,-1.4392541475612037,0.3523809523809524,-0.6085897925318822,1
0.0,-1.1829353749426887,-1.80618313651463,0.0,0.0,0.0,1.0,-0.5861590880804063,-0.7225472790764654,0.8378860935528061,0.3523809523809524,-0.6085897925318822,10210
0.0,-0.7501541402075587,1.140460046923134,1.0,0.0,0.0,0.0,1.8326472306541197,1.6451145276875956,0.6506217853527221,0.3523809523809524,-0.6085897925318822,4779
0.0,2.712095737673482,-1.069522340655189,1.0,0.0,1.0,1.0,1.97832152856733,1.8063255672681322,0.8850062865847886,0.6,0.4054651081081642,12359
0.0,0.25966874084107816,-0.332861544795748,1.0,0.0,0.0,1.0,-0.5861590880804063,-0.7225472790764654,0.2959938803308458,0.3523809523809524,-0.6085897925318822,1135
0.0,0.5481895639978315,1.877120842782575,1.0,0.0,0.0,0.0,1.2053274836533432,1.3798191510225606,0.5120456989473298,0.3523809523809524,-0.6085897925318822,2725
0.0,1.5580124450464683,0.403799251063693,0.0,1.0,0.0,1.0,1.7571226353714997,1.4619562736702678,0.333988833769549,0.3523809523809524,-0.6085897925318822,1324
0.0,0.5481895639978315,1.140460046923134,1.0,0.0,0.0,0.0,-0.5861590880804063,-0.7225472790764654,0.42178728812488325,0.3523809523809524,-0.6085897925318822,1890
0.0,-1.1829353749426887,-1.069522340655189,0.0,1.0,0.0,1.0,-0.5861590880804063,-0.7225472790764654,0.6673345430322557,0.6,0.4054651081081642,5114
0.0,1.1252312103113382,1.140460046923134,1.0,0.0,0.0,0.0,-0.5861590880804063,-0.7225472790764654,0.7055121003981591,0.3523809523809524,-0.6085897925318822,5970
0.0,0.11540832926270145,0.403799251063693,1.0,0.0,1.0,1.0,-0.5861590880804063,1.546829167114572,-1.4392541475612037,0.3523809523809524,-0.6085897925318822,1
0.0,1.8465332682032216,-0.332861544795748,1.0,0.0,0.0,1.0,-0.5861590880804063,-0.7225472790764654,0.8863995170011255,0.3523809523809524,-0.6085897925318822,12429
0.0,-1.038674963364312,-1.069522340655189,1.0,0.0,0.0,1.0,-0.5861590880804063,-0.7225472790764654,0.8534967504215961,0.3523809523809524,-0.6085897925318822,10877
0.0,4.154699853457249,0.403799251063693,1.0,0.0,0.0,1.0,-0.5861590880804063,-0.7225472790764654,0.7718480263345917,0.3523809523809524,-0.6085897925318822,7812
0.0,0.25966874084107816,0.403799251063693,1.0,0.0,1.0,1.0,-0.5861590880804063,1.5660987209180797,-1.4392541475612037,0.6,0.4054651081081642,1
0.0,-0.17311249389405192,1.140460046923134,1.0,0.0,0.0,0.0,-0.5861590880804063,0.6569011043364077,-1.4392541475612037,0.3523809523809524,-0.6085897925318822,1
0.0,-0.8944145517859353,-1.069522340655189,1.0,0.0,1.0,1.0,-0.5861590880804063,-0.7225472790764654,0.9586419774914373,0.3523809523809524,-0.6085897925318822,16658
0.0,-0.31737290547242863,-0.332861544795748,1.0,0.0,1.0,1.0,-0.5861590880804063,-0.7225472790764654,-1.4392541475612037,0.3523809523809524,-0.6085897925318822,1
0.0,1.269491621889715,1.140460046923134,1.0,0.0,0.0,0.0,-0.5861590880804063,-0.7225472790764654,0.4493000622344936,0.3523809523809524,-0.6085897925318822,2113
0.0,-0.7501541402075587,0.403799251063693,1.0,0.0,0.0,1.0,1.8623364979247508,1.7116169672538222,0.7669687833795678,0.3523809523809524,-0.6085897925318822,7659
0.0,-1.1829353749426887,-0.332861544795748,0.0,1.0,0.0,1.0,1.3459186685021851,1.215645592270316,0.6660771987556847,0.3523809523809524,-0.6085897925318822,5088
0.0,-0.4616333170508053,-0.332861544795748,1.0,0.0,0.0,1.0,-0.5861590880804063,-0.7225472790764654,-1.4392541475612037,0.6,0.4054651081081642,1
0.0,-0.028852082315675234,-0.332861544795748,1.0,0.0,1.0,1.0,-0.5861590880804063,-0.7225472790764654,-1.4392541475612037,0.3523809523809524,-0.6085897925318822,1
0.0,-0.8944145517859353,1.140460046923134,1.0,0.0,0.0,0.0,1.8758718145833733,1.438882156587447,0.3985370021376724,0.3523809523809524,-0.6085897925318822,1720
0.0,-0.8944145517859353,1.140460046923134,1.0,0.0,0.0,0.0,-0.5861590880804063,-0.7225472790764654,-1.4392541475612037,0.6,0.4054651081081642,1
0.0,-0.31737290547242863,0.403799251063693,1.0,0.0,0.0,1.0,-0.5861590880804063,-0.7225472790764654,0.6274201111975971,0.3523809523809524,-0.6085897925318822,4350
0.0,-1.038674963364312,-0.332861544795748,1.0,0.0,0.0,1.0,-0.5861590880804063,-0.7225472790764654,0.20378146670082323,0.3523809523809524,-0.6085897925318822,781
0.0,-0.028852082315675234,0.403799251063693,1.0,0.0,0.0,1.0,-0.5861590880804063,-0.7225472790764654,0.618528712436002,0.3523809523809524,-0.6085897925318822,4196
0.0,-1.038674963364312,-0.332861544795748,1.0,0.0,0.0,1.0,-0.5861590880804063,-0.7225472790764654,0.8573447104737961,0.3523809523809524,-0.6085897925318822,11048
0.0,2.712095737673482,-1.069522340655189,1.0,0.0,0.0,1.0,-0.5861590880804063,-0.7225472790764654,0.8258045900952756,0.3523809523809524,-0.6085897925318822,9722
0.0,-1.1829353749426887,0.403799251063693,1.0,0.0,0.0,1.0,-0.5861590880804063,-0.7225472790764654,0.7941448132848387,0.3523809523809524,-0.6085897925318822,8551
