,treat,age,education*,black,married,hispanic,married_u75,nodegree,re74,re75,propensity_score,propensity_logit,re78
611,0.0,22,12,0.0,1.0,0.0,0.0,0.0,12539,12532,0.026330199788350588,-3.610355670668519,14369
612,0.0,28,16,0.0,1.0,0.0,0.0,0.0,12572,21483,0.004895787844891056,-5.3144722555716495,23495
613,0.0,24,12,1.0,1.0,0.0,0.0,0.0,12658,19693,0.03472006596644105,-3.325100356607828,19210
614,0.0,37,17,1.0,1.0,0.0,0.0,0.0,12735,1306,0.7086339279835261,0.8887586155729263,4236
615,0.0,22,13,0.0,0.0,0.0,0.0,0.0,12735,12532,0.09666928260949248,-2.2347930339000137,17732
616,0.0,23,17,0.0,0.0,0.0,0.0,0.0,12735,14322,0.12363826274220038,-1.958418881545778,28076
617,0.0,23,12,1.0,0.0,0.0,0.0,0.0,12735,14322,0.30212441048233407,-0.8372019605785048,20688
618,0.0,26,12,0.0,1.0,0.0,0.0,0.0,12735,14322,0.013242518721761293,-4.310991528051554,14925
619,0.0,22,12,0.0,0.0,0.0,0.0,0.0,12735,16112,0.03776837305991489,-3.2377831372615353,21131
620,0.0,31,14,0.0,1.0,0.0,0.0,0.0,12735,17724,0.006324550650604248,-5.05697165492466,29850
621,0.0,31,14,0.0,1.0,0.0,0.0,0.0,12735,17724,0.006324550650604248,-5.05697165492466,29850
622,0.0,54,12,0.0,1.0,0.0,0.0,0.0,12735,17894,0.0008447096145436972,-7.0756725745136135,19343
623,0.0,25,16,1.0,1.0,0.0,0.0,0.0,12735,18261,0.08937917286025947,-2.3212389052556888,10521
624,0.0,28,12,1.0,1.0,0.0,0.0,0.0,12735,19693,0.026348915623981367,-3.6096258885190853,17732
625,0.0,19,13,0.0,1.0,0.0,0.0,0.0,12735,19693,0.00771486345728807,-4.856861714697945,28815
626,0.0,26,17,0.0,1.0,0.0,0.0,0.0,12735,25064,0.00297773367728097,-5.813610602832547,26599
627,0.0,28,12,0.0,1.0,0.0,0.0,0.0,12813,7161,0.05590008873633191,-2.826666031176258,16254
628,0.0,20,12,0.0,1.0,0.0,0.0,0.0,12931,2363,0.23399136869886805,-1.1859092089191248,14777
629,0.0,26,12,0.0,1.0,0.0,0.0,0.0,12931,11100,0.026797204809088048,-3.5922948991611525,22165
630,0.0,25,17,0.0,1.0,0.0,0.0,0.0,12935,22379,0.005779188839007949,-5.1476959924475585,36943
631,0.0,24,12,0.0,1.0,0.0,0.0,0.0,13029,13964,0.016113914066969114,-4.111826997499911,41571
632,0.0,22,12,0.0,1.0,0.0,0.0,0.0,13127,8951,0.05525662644606057,-2.8389250593557613,13595
633,0.0,27,17,0.0,1.0,0.0,0.0,0.0,13127,10741,0.06580203740998407,-2.6530375656220193,29554
634,0.0,26,12,0.0,1.0,0.0,0.0,0.0,13127,12174,0.020812580198315795,-3.851165443145013,12687
635,0.0,27,12,1.0,1.0,0.0,0.0,0.0,13127,12353,0.13026294290176135,-1.8986358873626865,11526
636,0.0,19,12,0.0,1.0,0.0,0.0,0.0,13127,12532,0.030928394293329137,-3.4446638345243077,24382
637,0.0,29,17,0.0,1.0,0.0,0.0,0.0,13127,19693,0.007927097245695012,-4.829509673830315,0
638,0.0,20,12,0.0,1.0,0.0,0.0,0.0,13244,8772,0.0649235846565953,-2.6674172959453553,17289
639,0.0,25,12,0.0,1.0,0.0,0.0,0.0,13291,14202,0.013993801020857045,-4.255048194247094,14777
640,0.0,29,16,0.0,1.0,0.0,0.0,0.0,13323,5370,0.14515732205294982,-1.7730993156740955,17732
641,0.0,23,14,0.0,0.0,0.0,0.0,0.0,13323,12174,0.11124131275918275,-2.078123925303441,14777
642,0.0,28,12,0.0,1.0,0.0,0.0,0.0,13323,12532,0.01651997860882358,-4.0865268506098955,10935
643,0.0,30,14,0.0,1.0,0.0,0.0,0.0,13323,14322,0.01397290624491171,-4.256563646334964,14777
644,0.0,26,16,1.0,1.0,0.0,0.0,0.0,13323,19693,0.05951091821167422,-2.7602402446563628,19934
645,0.0,24,12,0.0,1.0,1.0,0.0,0.0,13493,16470,0.010289423806198135,-4.566296000340086,21035
646,0.0,22,12,1.0,1.0,0.0,0.0,0.0,13518,13427,0.13903064956480224,-1.8233644968676403,12560
647,0.0,27,12,0.0,1.0,0.0,0.0,0.0,13597,15833,0.008258575908760748,-4.788210247579941,13246
648,0.0,22,12,1.0,1.0,0.0,0.0,0.0,13665,17903,0.05453932722489315,-2.852750251232394,13299
649,0.0,42,13,0.0,1.0,0.0,1.0,0.0,13701,0,0.05528633380802334,-2.8383561331001377,33987
650,0.0,22,12,1.0,1.0,0.0,1.0,0.0,13714,0,0.605752090961427,0.42949088936046664,664
651,0.0,47,12,0.0,1.0,0.0,1.0,0.0,13714,0,0.03304716088104442,-3.376214065105798,12560
652,0.0,26,12,0.0,1.0,0.0,0.0,0.0,13714,716,0.2163225525141825,-1.287226924171975,22904
653,0.0,21,12,0.0,1.0,0.0,0.0,0.0,13714,3222,0.18109777306210337,-1.5089276276151327,14038
654,0.0,25,16,0.0,0.0,0.0,0.0,0.0,13714,6042,0.3835823432056449,-0.47437043529469,0
655,0.0,25,12,1.0,1.0,0.0,0.0,0.0,13714,8235,0.29618802179617504,-0.8655167826365404,17732
656,0.0,23,12,0.0,0.0,0.0,0.0,0.0,13714,10741,0.1036207621133289,-2.1576258637510843,15959
657,0.0,33,12,1.0,0.0,0.0,0.0,0.0,13714,11100,0.29453899500241,-0.8734400917055685,9605
658,0.0,55,16,1.0,1.0,0.0,0.0,0.0,13714,11995,0.04483079009595668,-3.058993325650707,23531
659,0.0,47,12,1.0,1.0,0.0,0.0,0.0,13714,12433,0.03375170974934611,-3.3543897551558564,14777
660,0.0,20,12,1.0,1.0,0.0,0.0,0.0,13714,12532,0.1832076496490252,-1.4947646943240658,8866
661,0.0,26,12,1.0,1.0,0.0,0.0,0.0,13714,12532,0.1286418532075272,-1.9130208712042605,11821
662,0.0,31,12,0.0,1.0,0.0,0.0,0.0,13714,12532,0.013066659765699956,-4.3245385694032095,14777
663,0.0,30,12,0.0,1.0,0.0,0.0,0.0,13714,12532,0.013996822928587019,-4.254829206589844,2563
664,0.0,21,12,1.0,0.0,0.0,0.0,0.0,13714,13339,0.36669571116048355,-0.546418636470662,11651
665,0.0,28,17,0.0,1.0,0.0,0.0,0.0,13714,13427,0.033011955585112655,-3.377316345480403,6827
666,0.0,24,12,0.0,1.0,0.0,0.0,0.0,13714,13427,0.017289199812098685,-4.040232857391787,17732
667,0.0,28,12,0.0,1.0,0.0,0.0,0.0,13714,13606,0.012619624178638307,-4.359802274181678,19210
668,0.0,23,12,0.0,0.0,0.0,0.0,0.0,13714,14322,0.04868414486019328,-2.9724927273597284,22165
669,0.0,35,12,0.0,0.0,0.0,0.0,0.0,13714,15038,0.018488715401655767,-3.971932943265828,26599
670,0.0,27,14,0.0,1.0,0.0,0.0,0.0,13714,15217,0.01365394169766939,-4.2799790159302225,13447
671,0.0,23,12,0.0,1.0,0.0,0.0,0.0,13714,15754,0.010986518349890879,-4.500039046551981,24205
672,0.0,24,12,1.0,1.0,0.0,0.0,0.0,13714,16112,0.06989902490713133,-2.5882414563060814,16254
673,0.0,24,12,0.0,1.0,0.0,0.0,0.0,13714,16112,0.009459676961551077,-4.651212340438202,16254
674,0.0,39,12,1.0,1.0,0.0,0.0,0.0,13714,17008,0.02108734589531485,-3.837769279068798,14629
675,0.0,33,12,0.0,1.0,0.0,0.0,0.0,13714,18082,0.00324666253068121,-5.726875779539289,26081
676,0.0,45,14,0.0,1.0,0.0,0.0,0.0,13714,19102,0.0016279726927986727,-6.4187904857273494,30145
677,0.0,45,14,0.0,1.0,0.0,0.0,0.0,13714,19102,0.0016279726927986727,-6.4187904857273494,30145
678,0.0,27,12,1.0,1.0,0.0,0.0,0.0,13714,19425,0.02788860453511063,-3.5512522364902273,25860
679,0.0,45,17,0.0,1.0,0.0,0.0,0.0,13714,23095,0.0011551644199884095,-6.762356758034896,6649
680,0.0,23,16,0.0,0.0,0.0,0.0,0.0,13714,25601,0.0082795019876176,-4.785658491382974,31623
681,0.0,26,17,0.0,1.0,0.0,0.0,0.0,13714,29540,0.0010022979378567682,-6.904457176772432,29554
682,0.0,27,14,1.0,0.0,0.0,0.0,0.0,13812,17036,0.19209171530769956,-1.4364756011668551,20688
683,0.0,21,14,0.0,1.0,0.0,0.0,0.0,13832,8777,0.08279228435509194,-2.4049990901891274,591
684,0.0,20,12,0.0,1.0,0.0,0.0,0.0,13902,14322,0.018361932912858897,-3.9789430151667657,19653
685,0.0,29,12,0.0,1.0,0.0,0.0,0.0,13910,7161,0.04845681534350823,-2.9774120755688536,19210
686,0.0,22,12,0.0,1.0,1.0,0.0,0.0,13910,8611,0.06480674738102138,-2.669343471037039,16218
687,0.0,24,12,0.0,0.0,0.0,0.0,0.0,13910,13427,0.05452536712212762,-2.8530210132562512,19210
688,0.0,27,12,0.0,1.0,0.0,0.0,0.0,13910,14859,0.010053844835481036,-4.589695420888601,15072
689,0.0,23,12,0.0,1.0,0.0,0.0,0.0,14063,11100,0.030272101084007377,-3.4667889835083736,14777
690,0.0,24,16,0.0,1.0,0.0,0.0,0.0,14067,24706,0.002788455286305175,-5.87947514702804,37829
691,0.0,23,16,0.0,0.0,0.0,0.0,0.0,14106,6266,0.3977423149296687,-0.4148810563391066,2955
692,0.0,33,14,0.0,1.0,0.0,0.0,0.0,14106,14322,0.010734149870163117,-4.5235328666588694,17732
693,0.0,21,12,0.0,0.0,0.0,0.0,0.0,14106,17903,0.024676968605231515,-3.6768983668722317,22165
694,0.0,23,12,0.0,1.0,0.0,0.0,0.0,14106,23453,0.0018681697161532728,-6.280926171909143,0
695,0.0,20,12,1.0,1.0,0.0,0.0,0.0,14322,17903,0.05942005293198753,-2.7618648891403517,14777
696,0.0,24,12,0.0,1.0,0.0,0.0,0.0,14373,19693,0.004010741603897689,-5.514760309936283,7388
697,0.0,29,12,1.0,1.0,0.0,0.0,0.0,14392,15396,0.056043862023345006,-2.823945066486742,14777
698,0.0,34,12,0.0,1.0,0.0,0.0,0.0,14498,14322,0.00670015899614944,-4.998901316268765,10048
699,0.0,44,12,0.0,1.0,0.0,0.0,0.0,14498,14424,0.003271579833200956,-5.719205338171784,14579
700,0.0,23,12,0.0,1.0,0.0,0.0,0.0,14498,19335,0.0046195813365000945,-5.3728209132218065,19210
701,0.0,26,14,1.0,1.0,0.0,0.0,0.0,14506,17187,0.06573774528589048,-2.6540839152457045,21678
702,0.0,51,12,0.0,1.0,0.0,0.0,0.0,14533,19245,0.000670518310289778,-7.306788803995877,17732
703,0.0,41,12,0.0,1.0,0.0,0.0,0.0,14684,23274,0.0005323588435096767,-7.537660277535445,26599
704,0.0,37,13,0.0,1.0,0.0,0.0,0.0,14694,8951,0.021626526248068958,-3.8119708438682682,17732
705,0.0,26,16,0.0,1.0,0.0,0.0,0.0,14694,11637,0.04346661535100305,-3.0913225109488423,20688
706,0.0,24,12,1.0,1.0,0.0,0.0,0.0,14694,11816,0.15668963745421252,-1.683068037258296,11821
707,0.0,22,14,1.0,1.0,0.0,0.0,0.0,14694,12532,0.20917994507666615,-1.3298755885113356,21397
708,0.0,27,12,1.0,1.0,0.0,0.0,0.0,14694,13427,0.09459447938384916,-2.2587838155262414,14079
709,0.0,23,13,0.0,1.0,0.0,0.0,0.0,14694,14322,0.01698612695721615,-4.058226283454068,20688
710,0.0,27,12,0.0,1.0,0.0,0.0,0.0,14694,14322,0.01071418703537965,-4.5254145273405,19210
711,0.0,28,12,1.0,1.0,0.0,0.0,0.0,14694,14859,0.06572147261534936,-2.6543489026310283,19210
712,0.0,21,12,0.0,1.0,0.0,0.0,0.0,14694,15217,0.01324478410293803,-4.310818178142443,23643
713,0.0,28,12,0.0,1.0,0.0,0.0,0.0,14694,15933,0.006952262574269209,-4.961711579981714,0
714,0.0,22,13,0.0,1.0,0.0,0.0,0.0,14694,16112,0.01217841982408541,-4.395836576004978,0
715,0.0,20,12,0.0,1.0,0.0,0.0,0.0,14694,16112,0.011603597638009883,-4.444768643011216,26599
716,0.0,24,16,0.0,1.0,0.0,0.0,0.0,14694,16470,0.01709600138348094,-4.0516668548056565,27337
717,0.0,22,12,0.0,1.0,0.0,0.0,0.0,14694,16829,0.008600111680445766,-4.74734278366375,21870
718,0.0,27,12,0.0,1.0,1.0,0.0,0.0,14694,16829,0.007062736807873044,-4.945834856759252,37829
719,0.0,35,12,1.0,1.0,0.0,0.0,0.0,14694,17187,0.024793746001504604,-3.6720575471782393,21279
720,0.0,23,16,0.0,1.0,0.0,0.0,0.0,14694,19693,0.008877128076888953,-4.715360424528079,29554
721,0.0,22,16,0.0,1.0,0.0,0.0,0.0,14694,19693,0.00951192962025196,-4.645651061714713,2955
722,0.0,23,16,0.0,1.0,0.0,0.0,0.0,14694,23274,0.003949427940830536,-5.530227288136723,25121
723,0.0,20,12,0.0,1.0,0.0,0.0,0.0,14694,26854,0.0010177510384367409,-6.8891416809570565,31032
724,0.0,22,12,1.0,1.0,0.0,0.0,0.0,14790,14680,0.09953047946455643,-2.202452393242306,14038
725,0.0,24,12,0.0,1.0,0.0,0.0,0.0,14890,719,0.22524409078499297,-1.2353633617772912,27963
726,0.0,26,12,0.0,1.0,0.0,0.0,0.0,14890,10741,0.025201750940285917,-3.6553170516837854,0
727,0.0,42,12,1.0,1.0,0.0,0.0,0.0,14988,11185,0.056467325901099076,-2.815968826708913,0
728,0.0,28,15,0.0,1.0,0.0,0.0,0.0,15082,18619,0.00645433353657649,-5.036528254830407,13986
729,0.0,24,13,0.0,1.0,0.0,0.0,0.0,15282,14322,0.015196576206977664,-4.1713718985633195,32509
730,0.0,50,12,0.0,1.0,0.0,0.0,0.0,15282,14322,0.0020823657303743596,-6.172166124343799,13151
731,0.0,50,12,0.0,1.0,0.0,0.0,0.0,15282,14322,0.0020823657303743596,-6.172166124343799,13151
732,0.0,28,13,0.0,1.0,0.0,0.0,0.0,15282,14322,0.011541363943295684,-4.450209349816783,14038
733,0.0,25,12,0.0,1.0,0.0,0.0,0.0,15282,16112,0.0078703464925737,-4.836751709373931,25121
734,0.0,31,12,1.0,0.0,0.0,0.0,0.0,15282,17903,0.08333345993523406,-2.397893615465542,14777
735,0.0,32,16,1.0,1.0,0.0,0.0,0.0,15282,19693,0.034783474285471426,-3.323210058012137,28076
736,0.0,22,12,0.0,1.0,0.0,0.0,0.0,15282,19693,0.004310032509802858,-5.4424904845424775,21870
737,0.0,22,13,1.0,1.0,0.0,0.0,0.0,15403,14320,0.12158926626807792,-1.9774655955065323,18660
738,0.0,26,12,1.0,1.0,0.0,0.0,0.0,15411,8951,0.22731874928442716,-1.2235133955992201,11082
739,0.0,22,12,0.0,1.0,0.0,0.0,0.0,15478,8951,0.046860052120188574,-3.0125961973619324,14186
740,0.0,29,12,0.0,0.0,0.0,0.0,0.0,15478,14370,0.02841586646138823,-3.5319801993719864,12615
741,0.0,53,17,0.0,1.0,0.0,0.0,0.0,15478,16399,0.002660316458977966,-5.926646332334959,15663
742,0.0,25,12,0.0,1.0,0.0,0.0,0.0,15478,17724,0.005388711449717004,-5.218045702847166,31327
743,0.0,26,12,1.0,1.0,0.0,0.0,0.0,15478,18175,0.034642724620374946,-3.327410530449802,19949
744,0.0,24,16,0.0,0.0,0.0,0.0,0.0,15587,19505,0.026427524405318748,-3.6065662123783024,19210
745,0.0,27,17,0.0,0.0,0.0,0.0,0.0,15674,0,0.6909679880380207,0.804648625573095,41376
746,0.0,46,12,0.0,1.0,0.0,0.0,0.0,15674,734,0.05570873842744611,-2.8302976399338964,20688
747,0.0,25,12,1.0,1.0,0.0,0.0,0.0,15674,3738,0.5032502070900596,0.013001011483215176,10512
748,0.0,21,13,0.0,0.0,0.0,0.0,0.0,15674,4946,0.341644370269264,-0.6559749130125049,1733
749,0.0,37,12,0.0,1.0,0.0,0.0,0.0,15674,8951,0.01674587923097814,-4.072715390327715,28076
750,0.0,37,12,0.0,1.0,0.0,0.0,0.0,15674,8951,0.01674587923097814,-4.072715390327715,28076
751,0.0,28,15,1.0,1.0,0.0,0.0,0.0,15674,9452,0.2826586431925945,-0.9313118559023729,31032
752,0.0,22,12,0.0,0.0,0.0,0.0,0.0,15674,10741,0.09685185911675595,-2.232704008590672,28963
753,0.0,22,12,0.0,0.0,0.0,0.0,0.0,15674,11637,0.08042464090402876,-2.4365913891529023,20688
754,0.0,27,12,0.0,1.0,0.0,0.0,0.0,15674,12532,0.014913117827337632,-4.1904886258027005,19210
755,0.0,21,13,1.0,1.0,0.0,0.0,0.0,15674,12532,0.17932744272946619,-1.5209107721574164,25121
756,0.0,49,16,0.0,1.0,0.0,0.0,0.0,15674,12890,0.006354890929421127,-5.052155368237726,17732
757,0.0,26,12,0.0,1.0,0.0,0.0,0.0,15674,13427,0.013067942697825375,-4.324439090671473,0
758,0.0,33,14,0.0,1.0,0.0,0.0,0.0,15674,13427,0.011708032244879566,-4.435703045099094,13890
759,0.0,28,15,0.0,1.0,0.0,0.0,0.0,15674,13785,0.01833804094470677,-3.9802693694721514,15959
760,0.0,29,17,0.0,1.0,0.0,0.0,0.0,15674,14143,0.02287117586979777,-3.754741078092434,25860
761,0.0,54,16,1.0,1.0,0.0,0.0,0.0,15674,14322,0.024999381459309453,-3.6635870224638545,11821
762,0.0,25,14,0.0,1.0,1.0,0.0,0.0,15674,14322,0.019234398477152966,-3.93163322930298,20702
763,0.0,32,12,0.0,1.0,0.0,0.0,0.0,15674,14322,0.007059089386561182,-4.946355095233806,13299
764,0.0,40,12,0.0,1.0,0.0,0.0,0.0,15674,14322,0.0040538344368607985,-5.504029997740732,16254
765,0.0,40,12,0.0,1.0,0.0,0.0,0.0,15674,14322,0.0040538344368607985,-5.504029997740732,16254
766,0.0,27,16,0.0,1.0,0.0,0.0,0.0,15674,14322,0.020950799060529483,-3.8444051106350994,22165
767,0.0,24,12,0.0,1.0,0.0,0.0,0.0,15674,14680,0.011316145317451846,-4.470144123799735,17732
768,0.0,43,12,0.0,1.0,0.0,0.0,0.0,15674,14680,0.0030346436503081585,-5.794622017253684,13831
769,0.0,25,16,0.0,1.0,0.0,0.0,0.0,15674,15217,0.01967286190312516,-3.9086462126905053,19062
770,0.0,26,12,1.0,1.0,0.0,0.0,0.0,15674,15217,0.06484042923422999,-2.6687878619036294,15516
771,0.0,34,12,1.0,1.0,0.0,0.0,0.0,15674,15754,0.033939115495675264,-3.3486586610198383,17732
772,0.0,21,13,0.0,1.0,0.0,0.0,0.0,15674,15933,0.012644734930841865,-4.357789001481661,25121
773,0.0,21,12,1.0,1.0,0.0,0.0,0.0,15674,16112,0.07419953307925342,-2.523900875518938,11821
774,0.0,23,12,1.0,1.0,0.0,0.0,0.0,15674,16202,0.06393611412032009,-2.6837993603539294,19210
775,0.0,26,12,0.0,1.0,0.0,0.0,0.0,15674,16470,0.006581544706532459,-5.016882504790742,35022
776,0.0,28,14,0.0,1.0,0.0,0.0,0.0,15674,16757,0.007806919100172312,-4.844907321737875,16254
777,0.0,26,17,0.0,1.0,0.0,0.0,0.0,15674,16829,0.015415897702028487,-4.156820025578842,19210
778,0.0,20,14,0.0,0.0,0.0,0.0,0.0,15674,17008,0.04138156613742077,-3.142657597233152,26599
779,0.0,26,12,1.0,1.0,0.0,0.0,0.0,15674,17983,0.03563302146108871,-3.298199128237477,20688
780,0.0,21,12,1.0,1.0,0.0,0.0,0.0,15674,19693,0.034264910829720586,-3.338767739127582,19210
781,0.0,41,12,0.0,1.0,0.0,0.0,0.0,15674,19693,0.0011170728108527526,-6.795925879527019,32509
782,0.0,28,16,0.0,1.0,0.0,0.0,0.0,15674,19693,0.005845032208204756,-5.136300992421385,28815
783,0.0,23,16,0.0,0.0,0.0,0.0,0.0,15674,21483,0.01810345337581732,-3.9933832388180006,26599
784,0.0,22,12,0.0,1.0,0.0,0.0,0.0,15674,22916,0.002015539269570117,-6.204850918608857,31771
785,0.0,27,14,0.0,0.0,1.0,0.0,0.0,15674,23274,0.0073446253910271295,-4.906414742610444,27337
786,0.0,26,16,0.0,1.0,0.0,0.0,0.0,15674,23274,0.0029832652571200134,-5.811749130403298,29554
787,0.0,54,12,0.0,1.0,0.0,0.0,0.0,15674,25064,0.00013309236244460752,-8.924334115073695,0
788,0.0,54,12,0.0,1.0,0.0,0.0,0.0,15674,25064,0.00013309236244460752,-8.924334115073695,0
789,0.0,54,12,1.0,0.0,0.0,0.0,0.0,15674,25064,0.003471563398752826,-5.6596726360407414,20688
790,0.0,37,16,0.0,0.0,0.0,0.0,0.0,15674,26854,0.002042571965062293,-6.191500837178042,29258
791,0.0,32,13,0.0,1.0,0.0,0.0,0.0,15674,30435,0.00021936287269033953,-8.424563859519598,22018
792,0.0,29,12,0.0,1.0,0.0,0.0,0.0,15678,17487,0.004245135547169788,-5.45772735699367,10196
793,0.0,22,13,0.0,1.0,0.0,0.0,0.0,15870,15826,0.011919023033379468,-4.4176289568905025,35465
794,0.0,23,12,1.0,1.0,0.0,0.0,0.0,15870,30435,0.0026328862216816805,-5.93703825346545,27781
795,0.0,36,12,0.0,1.0,0.0,0.0,0.0,15873,12727,0.007562621195869197,-4.876946067038306,17444
796,0.0,21,13,0.0,1.0,0.0,0.0,0.0,15960,21483,0.003533823939516957,-5.641834642719961,14777
797,0.0,21,12,0.0,1.0,0.0,0.0,0.0,15987,16291,0.009464240741995589,-4.650725403705534,14481
798,0.0,26,12,1.0,1.0,0.0,0.0,0.0,15987,17903,0.03546442699626011,-3.303116576348183,19505
799,0.0,28,12,1.0,1.0,0.0,0.0,0.0,15987,19693,0.020839303912458182,-3.8498549573391907,13299
800,0.0,43,12,0.0,1.0,0.0,0.0,0.0,15989,14322,0.0032158981840618266,-5.736427507053626,14777
801,0.0,27,12,1.0,1.0,0.0,0.0,0.0,16011,16112,0.04893676313108938,-2.967051639174156,20460
802,0.0,36,17,0.0,0.0,0.0,0.0,0.0,16015,30793,0.0010531019785660653,-6.854961547897725,29584
803,0.0,23,12,0.0,1.0,0.0,0.0,0.0,16065,4833,0.10077842466433617,-2.1886051810758835,25564
804,0.0,31,12,0.0,1.0,0.0,0.0,0.0,16065,15038,0.00625277676085071,-5.068457224919367,17732
805,0.0,25,14,0.0,1.0,0.0,0.0,0.0,16065,15217,0.01320024914281669,-4.314231428309662,18471
806,0.0,35,12,1.0,1.0,0.0,0.0,0.0,16065,16086,0.02867043933659004,-3.5227992103768893,19210
807,0.0,23,16,0.0,1.0,0.0,0.0,0.0,16065,16829,0.015293339850526796,-4.164926360124931,20688
808,0.0,21,12,0.0,1.0,0.0,0.0,0.0,16065,20588,0.003560519014894275,-5.634282081295058,28815
809,0.0,22,12,0.0,0.0,0.0,0.0,0.0,16230,9846,0.11203544268046589,-2.0701165555284535,2955
810,0.0,36,12,1.0,1.0,0.0,0.0,0.0,16261,21304,0.008208373396084167,-4.79435825227443,22165
811,0.0,21,12,0.0,1.0,0.0,0.0,0.0,16306,18529,0.005576767172066893,-5.183553654933218,11969
812,0.0,28,12,0.0,1.0,0.0,0.0,0.0,16393,13298,0.011122318592562078,-4.487616871298241,0
813,0.0,24,12,0.0,1.0,1.0,0.0,0.0,16457,8951,0.04418073258553305,-3.0742800646664405,21870
814,0.0,30,12,0.0,0.0,0.0,0.0,0.0,16457,14680,0.023100018898642542,-3.7445508376629055,15146
815,0.0,44,12,0.0,1.0,0.0,0.0,0.0,16457,16112,0.0019305301353541883,-6.248028236242279,17289
816,0.0,30,12,0.0,1.0,0.0,0.0,0.0,16457,16650,0.004520865946920546,-5.394520606344533,19949
817,0.0,34,12,0.0,1.0,0.0,0.0,0.0,16457,16829,0.00328830269934036,-5.714090023134424,20688
818,0.0,26,16,0.0,1.0,0.0,0.0,0.0,16457,21483,0.004226931578303252,-5.462043054042738,40637
819,0.0,23,16,0.0,1.0,0.0,0.0,0.0,16457,21483,0.005205010449604198,-5.25291496560264,18471
820,0.0,20,12,0.0,0.0,0.0,0.0,0.0,16497,19604,0.015203903033215466,-4.170882438196103,19653
821,0.0,26,13,0.0,0.0,0.0,0.0,0.0,16653,3580,0.3173440731891026,-0.7660043755230725,8866
822,0.0,21,12,1.0,1.0,0.0,0.0,0.0,16653,9846,0.23678731430011976,-1.170374411512983,7388
823,0.0,25,12,0.0,1.0,0.0,0.0,0.0,16653,12181,0.017233460502243877,-4.043518721912859,17732
824,0.0,23,15,0.0,1.0,0.0,0.0,0.0,16653,13427,0.026018651522074894,-3.6225785069815704,16993
825,0.0,25,12,1.0,0.0,0.0,0.0,0.0,16653,14859,0.1996882632741276,-1.3882438557656793,22904
826,0.0,28,16,0.0,1.0,0.0,0.0,0.0,16653,15396,0.014331980719288387,-4.230826149316134,17437
827,0.0,38,14,0.0,1.0,0.0,0.0,0.0,16653,16112,0.004203818901115068,-5.467549224861441,19505
828,0.0,29,17,0.0,1.0,0.0,0.0,0.0,16653,16112,0.013719635811048797,-4.27511258164224,17732
829,0.0,24,17,0.0,1.0,0.0,0.0,0.0,16653,16650,0.017141053907970032,-4.048989217064786,20688
830,0.0,25,16,1.0,1.0,0.0,0.0,0.0,16653,17008,0.08902952593687455,-2.325542419451856,21870
831,0.0,55,12,0.0,1.0,0.0,0.0,0.0,16653,17545,0.0006387277907011693,-7.35539325512611,16254
832,0.0,30,14,0.0,1.0,0.0,0.0,0.0,16653,17545,0.005293555111121009,-5.235957599526027,0
833,0.0,21,12,0.0,0.0,0.0,0.0,0.0,16653,17903,0.020531530763993718,-3.865048255643698,19210
834,0.0,26,12,0.0,1.0,0.0,0.0,0.0,16653,17903,0.0044283692927114225,-5.415285664611359,17732
835,0.0,34,12,0.0,1.0,0.0,0.0,0.0,16653,19532,0.001754799716955836,-6.343644208787785,16254
836,0.0,22,12,0.0,1.0,0.0,0.0,0.0,16653,19693,0.003896517795200002,-5.543767868722171,26007
837,0.0,22,16,0.0,0.0,0.0,0.0,0.0,16653,22737,0.013635556562270697,-4.281345070288824,37682
838,0.0,27,15,0.0,0.0,0.0,0.0,0.0,16653,23274,0.0071006809973991804,-4.940438573597905,23643
839,0.0,26,12,0.0,0.0,0.0,0.0,0.0,16653,23274,0.004338919397993378,-5.435781588683447,2955
840,0.0,26,16,0.0,1.0,0.0,0.0,0.0,16653,24706,0.0020053591443246577,-6.2099247373438216,29554
841,0.0,24,14,1.0,1.0,0.0,0.0,0.0,16653,28466,0.00527317479958815,-5.239835541995981,40637
842,0.0,26,14,1.0,0.0,0.0,0.0,0.0,16667,21483,0.06981100605910916,-2.589596107524255,28815
843,0.0,23,12,1.0,1.0,0.0,0.0,0.0,16708,10491,0.18837134509232328,-1.4606276595544765,7565
844,0.0,28,14,0.0,0.0,0.0,0.0,0.0,16849,12174,0.06373644308608892,-2.6871405107908393,1921
845,0.0,21,12,0.0,1.0,0.0,0.0,0.0,16849,15396,0.010870822942865578,-4.510742530919747,0
846,0.0,30,12,0.0,1.0,0.0,0.0,0.0,16849,17366,0.0037344772209482262,-5.5864059700208335,18978
847,0.0,24,12,0.0,1.0,0.0,0.0,0.0,16849,18619,0.004264003920801791,-5.453273551895633,25121
848,0.0,51,12,0.0,1.0,0.0,0.0,0.0,16849,19693,0.0005103934470759128,-7.579818141075076,17732
849,0.0,21,14,0.0,0.0,0.0,0.0,0.0,16849,19693,0.019643975856532856,-3.9101450765073302,35465
850,0.0,22,14,1.0,1.0,0.0,0.0,0.0,16849,21125,0.030935407276277974,-3.4444298743808286,24086
851,0.0,24,12,0.0,1.0,0.0,0.0,0.0,16884,9311,0.034297053374852206,-3.337796835209485,23080
852,0.0,23,15,0.0,1.0,0.0,0.0,0.0,16955,20844,0.004808034317041965,-5.332647314189196,25514
853,0.0,26,14,0.0,1.0,0.0,0.0,0.0,17045,25064,0.001233028987915645,-6.697047755213207,38716
