,treat,age,education*,black,hispanic,married,nodegree,re75,re78,propensity_score,1,propensity_logit
1547,0.0,27,13,0.0,0.0,0.0,0.0,14596,25564,0.9995305164319249,0.00046948356807511736,7.663407664893559
1548,0.0,45,14,0.0,0.0,0.0,0.0,17054,25564,0.9995305164319249,0.00046948356807511736,7.663407664893559
1549,0.0,30,16,0.0,0.0,1.0,0.0,25241,25564,0.9995305164319249,0.00046948356807511736,7.663407664893559
1550,0.0,30,15,0.0,0.0,0.0,0.0,23347,24983,0.9995305164319249,0.00046948356807511736,7.663407664893559
1551,0.0,24,13,0.0,0.0,1.0,0.0,19079,4731,0.9995305164319249,0.00046948356807511736,7.663407664893559
1552,0.0,48,8,0.0,0.0,1.0,1.0,2116,11600,0.996969696969697,0.0030303030303030303,5.796057750765366
1553,0.0,32,13,0.0,0.0,1.0,0.0,0,0,0.996969696969697,0.0030303030303030303,5.796057750765366
1554,0.0,54,12,0.0,0.0,1.0,0.0,21303,22508,0.9995305164319249,0.00046948356807511736,7.663407664893559
1555,0.0,18,11,0.0,0.0,0.0,1.0,11911,0,0.9995305164319249,0.00046948356807511736,7.663407664893559
1556,0.0,29,12,0.0,0.0,0.0,0.0,0,0,0.9519230769230769,0.04807692307692308,2.9856819377004884
1557,0.0,28,12,0.0,0.0,0.0,0.0,10706,10048,0.9995305164319249,0.00046948356807511736,7.663407664893559
1558,0.0,16,10,0.0,0.0,0.0,1.0,0,13535,0.6086206896551725,0.3913793103448276,0.4415180394518943
1559,0.0,27,16,0.0,0.0,0.0,0.0,213,0,0.9519230769230769,0.04807692307692308,2.9856819377004884
1560,0.0,37,15,0.0,0.0,0.0,0.0,25243,25564,0.9995305164319249,0.00046948356807511736,7.663407664893559
1561,0.0,45,16,0.0,0.0,1.0,0.0,5564,15702,0.8142857142857143,0.18571428571428572,1.4781019103730133
1562,0.0,39,12,0.0,0.0,1.0,0.0,25243,25564,0.9995305164319249,0.00046948356807511736,7.663407664893559
1563,0.0,18,11,0.0,0.0,0.0,1.0,2300,4199,0.6086206896551725,0.3913793103448276,0.4415180394518943
1564,0.0,52,12,0.0,0.0,1.0,0.0,0,0,0.996969696969697,0.0030303030303030303,5.796057750765366
1565,0.0,34,12,0.0,0.0,1.0,0.0,0,0,0.996969696969697,0.0030303030303030303,5.796057750765366
1566,0.0,34,5,0.0,0.0,1.0,1.0,25243,25564,0.9995305164319249,0.00046948356807511736,7.663407664893559
1567,0.0,53,12,0.0,0.0,1.0,0.0,18263,18072,0.9995305164319249,0.00046948356807511736,7.663407664893559
1568,0.0,27,16,0.0,0.0,0.0,0.0,11134,0,0.9995305164319249,0.00046948356807511736,7.663407664893559
1569,0.0,37,8,1.0,0.0,1.0,1.0,18302,11613,0.9742765273311897,0.02572347266881029,3.6342912638295344
1570,0.0,41,7,1.0,0.0,0.0,1.0,350,0,0.00834688346883469,0.9916531165311653,-4.777485133288987
1571,0.0,32,10,0.0,0.0,1.0,1.0,322,0,0.996969696969697,0.0030303030303030303,5.796057750765366
1572,0.0,44,10,0.0,0.0,1.0,1.0,17650,18770,0.9995305164319249,0.00046948356807511736,7.663407664893559
1573,0.0,43,12,0.0,0.0,1.0,0.0,25243,0,0.9995305164319249,0.00046948356807511736,7.663407664893559
1574,0.0,31,12,0.0,0.0,1.0,0.0,21752,21894,0.9995305164319249,0.00046948356807511736,7.663407664893559
1575,0.0,23,14,0.0,0.0,1.0,0.0,11549,15464,0.9995305164319249,0.00046948356807511736,7.663407664893559
1576,0.0,36,12,0.0,0.0,1.0,0.0,25243,25564,0.9995305164319249,0.00046948356807511736,7.663407664893559
1577,0.0,38,12,0.0,0.0,1.0,0.0,7449,8488,0.8142857142857143,0.18571428571428572,1.4781019103730133
1578,0.0,31,12,0.0,0.0,1.0,0.0,14361,19296,0.9995305164319249,0.00046948356807511736,7.663407664893559
1579,0.0,48,12,0.0,0.0,1.0,0.0,25243,0,0.9995305164319249,0.00046948356807511736,7.663407664893559
1580,0.0,40,12,0.0,0.0,1.0,0.0,17507,14669,0.9995305164319249,0.00046948356807511736,7.663407664893559
1581,0.0,17,10,0.0,0.0,0.0,1.0,1118,2215,0.6086206896551725,0.3913793103448276,0.4415180394518943
1582,0.0,45,12,0.0,0.0,1.0,0.0,16621,20838,0.9995305164319249,0.00046948356807511736,7.663407664893559
1583,0.0,17,10,0.0,0.0,0.0,1.0,1443,9110,0.6086206896551725,0.3913793103448276,0.4415180394518943
1584,0.0,53,12,0.0,0.0,1.0,0.0,0,0,0.996969696969697,0.0030303030303030303,5.796057750765366
1585,0.0,54,17,0.0,0.0,0.0,0.0,25243,0,0.9995305164319249,0.00046948356807511736,7.663407664893559
1586,0.0,25,12,0.0,0.0,0.0,0.0,13244,25564,0.9995305164319249,0.00046948356807511736,7.663407664893559
1587,0.0,25,5,0.0,0.0,1.0,1.0,0,0,0.996969696969697,0.0030303030303030303,5.796057750765366
1588,0.0,18,10,1.0,0.0,0.0,1.0,0,2281,0.00834688346883469,0.9916531165311653,-4.777485133288987
1589,0.0,52,15,0.0,0.0,1.0,0.0,10276,7995,0.9995305164319249,0.00046948356807511736,7.663407664893559
1590,0.0,28,11,0.0,0.0,1.0,1.0,3775,500,0.996969696969697,0.0030303030303030303,5.796057750765366
1591,0.0,17,11,0.0,0.0,0.0,1.0,114,2222,0.6086206896551725,0.3913793103448276,0.4415180394518943
1592,0.0,51,12,0.0,0.0,1.0,0.0,22275,25564,0.9995305164319249,0.00046948356807511736,7.663407664893559
1593,0.0,32,12,0.0,1.0,1.0,0.0,21303,25208,0.9995305164319249,0.00046948356807511736,7.663407664893559
1594,0.0,29,12,0.0,0.0,1.0,0.0,3591,7313,0.996969696969697,0.0030303030303030303,5.796057750765366
1595,0.0,50,11,0.0,0.0,1.0,1.0,25243,25564,0.9995305164319249,0.00046948356807511736,7.663407664893559
1596,0.0,42,12,0.0,0.0,0.0,0.0,2246,0,0.9519230769230769,0.04807692307692308,2.9856819377004884
1597,0.0,23,12,0.0,0.0,1.0,0.0,9805,0,0.9995305164319249,0.00046948356807511736,7.663407664893559
1598,0.0,32,12,0.0,0.0,1.0,0.0,20907,16096,0.9995305164319249,0.00046948356807511736,7.663407664893559
1599,0.0,28,12,0.0,0.0,0.0,0.0,6803,0,0.10509554140127389,0.8949044585987261,-2.1418471078672656
1600,0.0,26,11,0.0,1.0,1.0,1.0,0,542,0.996969696969697,0.0030303030303030303,5.796057750765366
1601,0.0,23,12,0.0,1.0,1.0,0.0,25243,0,0.9995305164319249,0.00046948356807511736,7.663407664893559
1602,0.0,20,12,0.0,0.0,0.0,0.0,862,4316,0.9519230769230769,0.04807692307692308,2.9856819377004884
1603,0.0,28,12,0.0,0.0,1.0,0.0,3082,12882,0.996969696969697,0.0030303030303030303,5.796057750765366
1604,0.0,35,12,0.0,1.0,1.0,0.0,12372,17354,0.9995305164319249,0.00046948356807511736,7.663407664893559
1605,0.0,47,8,1.0,0.0,0.0,1.0,0,10364,0.00834688346883469,0.9916531165311653,-4.777485133288987
1606,0.0,44,6,1.0,0.0,1.0,1.0,11971,19989,0.9742765273311897,0.02572347266881029,3.6342912638295344
1607,0.0,37,15,1.0,0.0,1.0,0.0,7367,12203,0.9508196721311475,0.04918032786885246,2.9618307218783086
1608,0.0,55,12,0.0,0.0,1.0,0.0,9809,8916,0.9995305164319249,0.00046948356807511736,7.663407664893559
1609,0.0,35,12,0.0,0.0,1.0,0.0,0,0,0.996969696969697,0.0030303030303030303,5.796057750765366
1610,0.0,26,7,0.0,1.0,1.0,1.0,10437,11996,0.9995305164319249,0.00046948356807511736,7.663407664893559
1611,0.0,26,5,0.0,1.0,1.0,1.0,1459,769,0.996969696969697,0.0030303030303030303,5.796057750765366
1612,0.0,20,13,0.0,1.0,0.0,0.0,5156,8548,0.9519230769230769,0.04807692307692308,2.9856819377004884
1613,0.0,18,9,0.0,1.0,0.0,1.0,7019,762,0.10509554140127389,0.8949044585987261,-2.1418471078672656
1614,0.0,17,10,0.0,1.0,0.0,1.0,2696,13583,0.6086206896551725,0.3913793103448276,0.4415180394518943
1615,0.0,46,9,0.0,0.0,1.0,1.0,8006,0,0.8142857142857143,0.18571428571428572,1.4781019103730133
1616,0.0,45,12,0.0,0.0,1.0,0.0,20934,11631,0.9995305164319249,0.00046948356807511736,7.663407664893559
1617,0.0,37,12,0.0,0.0,1.0,0.0,12218,12146,0.9995305164319249,0.00046948356807511736,7.663407664893559
1618,0.0,17,10,0.0,0.0,0.0,1.0,105,7415,0.6086206896551725,0.3913793103448276,0.4415180394518943
1619,0.0,24,13,0.0,0.0,0.0,0.0,12073,14904,0.9995305164319249,0.00046948356807511736,7.663407664893559
1620,0.0,32,12,0.0,0.0,1.0,0.0,2227,799,0.996969696969697,0.0030303030303030303,5.796057750765366
1621,0.0,31,6,1.0,0.0,1.0,1.0,12380,14072,0.9742765273311897,0.02572347266881029,3.6342912638295344
1622,0.0,18,11,1.0,0.0,0.0,1.0,841,7933,0.00834688346883469,0.9916531165311653,-4.777485133288987
1623,0.0,17,7,1.0,0.0,0.0,1.0,2286,1613,0.00834688346883469,0.9916531165311653,-4.777485133288987
1624,0.0,32,12,0.0,0.0,1.0,0.0,25243,25564,0.9995305164319249,0.00046948356807511736,7.663407664893559
1625,0.0,38,10,0.0,0.0,1.0,1.0,25243,19584,0.9995305164319249,0.00046948356807511736,7.663407664893559
1626,0.0,18,12,0.0,0.0,0.0,0.0,5218,14128,0.9519230769230769,0.04807692307692308,2.9856819377004884
1627,0.0,52,11,0.0,0.0,1.0,1.0,25243,25564,0.9995305164319249,0.00046948356807511736,7.663407664893559
1628,0.0,18,12,0.0,0.0,0.0,0.0,1131,4736,0.9519230769230769,0.04807692307692308,2.9856819377004884
1629,0.0,20,12,0.0,0.0,0.0,0.0,14945,12336,0.9995305164319249,0.00046948356807511736,7.663407664893559
1630,0.0,48,9,0.0,0.0,1.0,1.0,10351,0,0.9995305164319249,0.00046948356807511736,7.663407664893559
1631,0.0,49,12,0.0,0.0,1.0,0.0,594,396,0.996969696969697,0.0030303030303030303,5.796057750765366
1632,0.0,20,12,0.0,0.0,0.0,0.0,15334,8207,0.9995305164319249,0.00046948356807511736,7.663407664893559
1633,0.0,51,15,0.0,0.0,1.0,0.0,12396,2523,0.9995305164319249,0.00046948356807511736,7.663407664893559
1634,0.0,43,13,0.0,0.0,0.0,0.0,20466,25564,0.9995305164319249,0.00046948356807511736,7.663407664893559
1635,0.0,16,9,0.0,0.0,0.0,1.0,415,2395,0.6086206896551725,0.3913793103448276,0.4415180394518943
1636,0.0,36,4,0.0,0.0,1.0,1.0,9435,10131,0.9995305164319249,0.00046948356807511736,7.663407664893559
1637,0.0,51,14,1.0,0.0,1.0,0.0,14660,25564,0.9742765273311897,0.02572347266881029,3.6342912638295344
1638,0.0,21,12,1.0,0.0,0.0,0.0,11662,14218,0.5608108108108109,0.4391891891891892,0.2444533379009609
1639,0.0,21,13,0.0,0.0,1.0,0.0,13354,21864,0.9995305164319249,0.00046948356807511736,7.663407664893559
1640,0.0,40,17,0.0,0.0,1.0,0.0,24670,9150,0.9995305164319249,0.00046948356807511736,7.663407664893559
1641,0.0,45,11,0.0,0.0,1.0,1.0,13185,8443,0.9995305164319249,0.00046948356807511736,7.663407664893559
1642,0.0,41,7,0.0,0.0,1.0,1.0,0,0,0.996969696969697,0.0030303030303030303,5.796057750765366
1643,0.0,18,12,0.0,0.0,0.0,0.0,7034,7967,0.10509554140127389,0.8949044585987261,-2.1418471078672656
1644,0.0,17,11,0.0,0.0,0.0,1.0,3424,7378,0.6086206896551725,0.3913793103448276,0.4415180394518943
1645,0.0,22,13,0.0,0.0,0.0,0.0,16843,18115,0.9995305164319249,0.00046948356807511736,7.663407664893559
1646,0.0,26,12,0.0,0.0,0.0,0.0,0,0,0.9519230769230769,0.04807692307692308,2.9856819377004884
1647,0.0,25,16,0.0,0.0,0.0,0.0,11681,12375,0.9995305164319249,0.00046948356807511736,7.663407664893559
1648,0.0,29,10,0.0,0.0,0.0,1.0,14464,21335,0.9995305164319249,0.00046948356807511736,7.663407664893559
1649,0.0,36,12,0.0,0.0,1.0,0.0,19303,25564,0.9995305164319249,0.00046948356807511736,7.663407664893559
1650,0.0,50,10,1.0,0.0,1.0,1.0,24144,20160,0.9742765273311897,0.02572347266881029,3.6342912638295344
1651,0.0,29,8,0.0,0.0,1.0,1.0,10951,0,0.9995305164319249,0.00046948356807511736,7.663407664893559
1652,0.0,25,16,0.0,0.0,1.0,0.0,21215,24151,0.9995305164319249,0.00046948356807511736,7.663407664893559
1653,0.0,27,16,0.0,0.0,1.0,0.0,15543,20309,0.9995305164319249,0.00046948356807511736,7.663407664893559
1654,0.0,47,6,0.0,0.0,1.0,1.0,18793,7175,0.9995305164319249,0.00046948356807511736,7.663407664893559
1655,0.0,24,12,0.0,0.0,0.0,0.0,15989,11764,0.9995305164319249,0.00046948356807511736,7.663407664893559
1656,0.0,49,12,0.0,0.0,1.0,0.0,23308,24635,0.9995305164319249,0.00046948356807511736,7.663407664893559
1657,0.0,20,12,0.0,0.0,0.0,0.0,7755,16343,0.10509554140127389,0.8949044585987261,-2.1418471078672656
1658,0.0,32,18,0.0,0.0,1.0,0.0,23830,25564,0.9995305164319249,0.00046948356807511736,7.663407664893559
1659,0.0,23,12,0.0,0.0,1.0,0.0,13357,10159,0.9995305164319249,0.00046948356807511736,7.663407664893559
1660,0.0,41,12,0.0,0.0,0.0,0.0,19326,15783,0.9995305164319249,0.00046948356807511736,7.663407664893559
1661,0.0,29,14,0.0,0.0,0.0,0.0,17840,18109,0.9995305164319249,0.00046948356807511736,7.663407664893559
1662,0.0,30,12,0.0,0.0,1.0,0.0,17840,19346,0.9995305164319249,0.00046948356807511736,7.663407664893559
1663,0.0,45,12,0.0,0.0,1.0,0.0,25243,15864,0.9995305164319249,0.00046948356807511736,7.663407664893559
1664,0.0,17,11,0.0,0.0,0.0,1.0,0,12412,0.6086206896551725,0.3913793103448276,0.4415180394518943
1665,0.0,26,16,0.0,0.0,0.0,0.0,11513,12472,0.9995305164319249,0.00046948356807511736,7.663407664893559
1666,0.0,46,10,0.0,0.0,1.0,1.0,11162,12439,0.9995305164319249,0.00046948356807511736,7.663407664893559
1667,0.0,32,12,0.0,1.0,1.0,0.0,24677,19117,0.9995305164319249,0.00046948356807511736,7.663407664893559
1668,0.0,31,12,0.0,0.0,1.0,0.0,25243,25564,0.9995305164319249,0.00046948356807511736,7.663407664893559
1669,0.0,23,15,0.0,0.0,1.0,0.0,5254,437,0.996969696969697,0.0030303030303030303,5.796057750765366
1670,0.0,20,14,0.0,0.0,1.0,0.0,10235,17177,0.9995305164319249,0.00046948356807511736,7.663407664893559
1671,0.0,28,17,0.0,0.0,0.0,0.0,4450,100,0.9519230769230769,0.04807692307692308,2.9856819377004884
1672,0.0,26,16,0.0,0.0,1.0,0.0,16478,23834,0.9995305164319249,0.00046948356807511736,7.663407664893559
1673,0.0,37,8,1.0,0.0,1.0,1.0,9708,9909,0.9742765273311897,0.02572347266881029,3.6342912638295344
1674,0.0,40,12,0.0,0.0,1.0,0.0,25157,25564,0.9995305164319249,0.00046948356807511736,7.663407664893559
1675,0.0,23,13,0.0,0.0,1.0,0.0,9717,15829,0.9995305164319249,0.00046948356807511736,7.663407664893559
1676,0.0,19,13,0.0,0.0,0.0,0.0,0,0,0.9519230769230769,0.04807692307692308,2.9856819377004884
1677,0.0,31,14,0.0,0.0,1.0,0.0,25243,24240,0.9995305164319249,0.00046948356807511736,7.663407664893559
1678,0.0,23,12,0.0,0.0,0.0,0.0,18356,23761,0.9995305164319249,0.00046948356807511736,7.663407664893559
1679,0.0,36,8,0.0,0.0,1.0,1.0,14324,16634,0.9995305164319249,0.00046948356807511736,7.663407664893559
1680,0.0,29,12,0.0,0.0,1.0,0.0,16293,19607,0.9995305164319249,0.00046948356807511736,7.663407664893559
1681,0.0,35,12,0.0,0.0,1.0,0.0,25243,25564,0.9995305164319249,0.00046948356807511736,7.663407664893559
1682,0.0,55,5,0.0,0.0,1.0,1.0,14424,14178,0.9995305164319249,0.00046948356807511736,7.663407664893559
1683,0.0,29,8,0.0,0.0,1.0,1.0,6337,5151,0.10509554140127389,0.8949044585987261,-2.1418471078672656
1684,0.0,36,8,0.0,0.0,1.0,1.0,16803,16922,0.9995305164319249,0.00046948356807511736,7.663407664893559
1685,0.0,54,12,0.0,0.0,1.0,0.0,0,0,0.996969696969697,0.0030303030303030303,5.796057750765366
1686,0.0,50,11,0.0,0.0,1.0,1.0,10654,0,0.9995305164319249,0.00046948356807511736,7.663407664893559
1687,0.0,27,17,0.0,0.0,1.0,0.0,152,16518,0.996969696969697,0.0030303030303030303,5.796057750765366
1688,0.0,21,13,0.0,0.0,1.0,0.0,6173,25564,0.10509554140127389,0.8949044585987261,-2.1418471078672656
1689,0.0,20,12,0.0,0.0,0.0,0.0,14868,16342,0.9995305164319249,0.00046948356807511736,7.663407664893559
1690,0.0,23,15,0.0,0.0,1.0,0.0,4563,4679,0.996969696969697,0.0030303030303030303,5.796057750765366
1691,0.0,33,5,0.0,0.0,1.0,1.0,25243,12927,0.9995305164319249,0.00046948356807511736,7.663407664893559
1692,0.0,35,10,0.0,1.0,1.0,1.0,13128,16729,0.9995305164319249,0.00046948356807511736,7.663407664893559
1693,0.0,53,9,0.0,0.0,1.0,1.0,19457,25564,0.9995305164319249,0.00046948356807511736,7.663407664893559
1694,0.0,23,14,0.0,0.0,0.0,0.0,13316,18808,0.9995305164319249,0.00046948356807511736,7.663407664893559
1695,0.0,18,11,0.0,0.0,0.0,1.0,0,16860,0.6086206896551725,0.3913793103448276,0.4415180394518943
1696,0.0,23,11,0.0,0.0,1.0,1.0,22819,25564,0.9995305164319249,0.00046948356807511736,7.663407664893559
1697,0.0,55,12,0.0,0.0,1.0,0.0,21030,21397,0.9995305164319249,0.00046948356807511736,7.663407664893559
1698,0.0,28,12,0.0,0.0,1.0,0.0,21383,24660,0.9995305164319249,0.00046948356807511736,7.663407664893559
1699,0.0,38,6,0.0,0.0,1.0,1.0,16775,21871,0.9995305164319249,0.00046948356807511736,7.663407664893559
1700,0.0,27,12,1.0,0.0,1.0,0.0,18986,16284,0.9742765273311897,0.02572347266881029,3.6342912638295344
1701,0.0,28,13,0.0,0.0,0.0,0.0,1280,6371,0.9519230769230769,0.04807692307692308,2.9856819377004884
1702,0.0,31,12,0.0,0.0,1.0,0.0,14768,15467,0.9995305164319249,0.00046948356807511736,7.663407664893559
1703,0.0,49,9,0.0,0.0,1.0,1.0,25243,20156,0.9995305164319249,0.00046948356807511736,7.663407664893559
1704,0.0,29,15,0.0,0.0,0.0,0.0,2130,21529,0.9519230769230769,0.04807692307692308,2.9856819377004884
1705,0.0,34,12,0.0,0.0,1.0,0.0,25243,25564,0.9995305164319249,0.00046948356807511736,7.663407664893559
1706,0.0,35,12,0.0,0.0,1.0,0.0,23816,13243,0.9995305164319249,0.00046948356807511736,7.663407664893559
1707,0.0,23,7,1.0,0.0,1.0,1.0,5191,6605,0.09382716049382717,0.9061728395061729,-2.2677756883281845
1708,0.0,47,12,0.0,0.0,1.0,0.0,0,0,0.996969696969697,0.0030303030303030303,5.796057750765366
1709,0.0,19,12,1.0,0.0,0.0,0.0,6817,7948,0.00834688346883469,0.9916531165311653,-4.777485133288987
1710,0.0,51,7,0.0,0.0,1.0,1.0,9855,0,0.9995305164319249,0.00046948356807511736,7.663407664893559
1711,0.0,23,12,1.0,0.0,0.0,0.0,11565,25529,0.5608108108108109,0.4391891891891892,0.2444533379009609
1712,0.0,36,5,0.0,0.0,1.0,1.0,13434,15007,0.9995305164319249,0.00046948356807511736,7.663407664893559
1713,0.0,43,12,0.0,0.0,1.0,0.0,25243,25564,0.9995305164319249,0.00046948356807511736,7.663407664893559
1714,0.0,19,12,0.0,0.0,0.0,0.0,3732,8792,0.9519230769230769,0.04807692307692308,2.9856819377004884
1715,0.0,33,16,0.0,0.0,1.0,0.0,25243,25564,0.9995305164319249,0.00046948356807511736,7.663407664893559
1716,0.0,53,12,0.0,0.0,1.0,0.0,0,0,0.996969696969697,0.0030303030303030303,5.796057750765366
1717,0.0,26,16,0.0,0.0,0.0,0.0,8353,0,0.10509554140127389,0.8949044585987261,-2.1418471078672656
1718,0.0,25,11,1.0,0.0,1.0,1.0,6504,13744,0.09382716049382717,0.9061728395061729,-2.2677756883281845
1719,0.0,39,1,1.0,0.0,0.0,1.0,5841,8406,0.00834688346883469,0.9916531165311653,-4.777485133288987
1720,0.0,50,14,0.0,0.0,1.0,0.0,17292,0,0.9995305164319249,0.00046948356807511736,7.663407664893559
1721,0.0,51,14,0.0,0.0,1.0,0.0,20774,724,0.9995305164319249,0.00046948356807511736,7.663407664893559
1722,0.0,20,11,0.0,0.0,0.0,1.0,8699,7808,0.10509554140127389,0.8949044585987261,-2.1418471078672656
1723,0.0,43,12,0.0,0.0,1.0,0.0,25243,25564,0.9995305164319249,0.00046948356807511736,7.663407664893559
1724,0.0,35,12,0.0,0.0,1.0,0.0,25243,0,0.9995305164319249,0.00046948356807511736,7.663407664893559
1725,0.0,26,14,0.0,0.0,0.0,0.0,409,5232,0.9519230769230769,0.04807692307692308,2.9856819377004884
1726,0.0,20,12,0.0,0.0,0.0,0.0,6300,1102,0.10509554140127389,0.8949044585987261,-2.1418471078672656
1727,0.0,40,10,1.0,0.0,1.0,1.0,3018,12325,0.09382716049382717,0.9061728395061729,-2.2677756883281845
1728,0.0,40,11,1.0,0.0,1.0,1.0,0,0,0.09382716049382717,0.9061728395061729,-2.2677756883281845
1729,0.0,27,7,0.0,0.0,1.0,1.0,4112,9800,0.996969696969697,0.0030303030303030303,5.796057750765366
1730,0.0,44,18,0.0,0.0,1.0,0.0,25243,25564,0.9995305164319249,0.00046948356807511736,7.663407664893559
1731,0.0,44,9,0.0,0.0,1.0,1.0,4243,13071,0.996969696969697,0.0030303030303030303,5.796057750765366
1732,0.0,51,11,0.0,0.0,1.0,1.0,21165,23411,0.9995305164319249,0.00046948356807511736,7.663407664893559
1733,0.0,36,5,0.0,0.0,0.0,1.0,2873,2751,0.6086206896551725,0.3913793103448276,0.4415180394518943
1734,0.0,40,12,0.0,0.0,1.0,0.0,25243,25564,0.9995305164319249,0.00046948356807511736,7.663407664893559
1735,0.0,50,5,0.0,0.0,1.0,1.0,13703,14279,0.9995305164319249,0.00046948356807511736,7.663407664893559
1736,0.0,41,12,0.0,0.0,1.0,0.0,25243,25564,0.9995305164319249,0.00046948356807511736,7.663407664893559
1737,0.0,23,12,0.0,0.0,1.0,0.0,16504,25564,0.9995305164319249,0.00046948356807511736,7.663407664893559
1738,0.0,40,12,0.0,0.0,1.0,0.0,0,10094,0.996969696969697,0.0030303030303030303,5.796057750765366
1739,0.0,22,11,0.0,0.0,0.0,1.0,0,682,0.6086206896551725,0.3913793103448276,0.4415180394518943
1740,0.0,30,12,0.0,0.0,1.0,0.0,17876,21243,0.9995305164319249,0.00046948356807511736,7.663407664893559
1741,0.0,26,13,0.0,0.0,1.0,0.0,0,0,0.996969696969697,0.0030303030303030303,5.796057750765366
1742,0.0,24,12,1.0,0.0,1.0,0.0,3227,10812,0.9508196721311475,0.04918032786885246,2.9618307218783086
1743,0.0,32,12,1.0,0.0,1.0,0.0,15858,25564,0.9742765273311897,0.02572347266881029,3.6342912638295344
1744,0.0,39,11,1.0,0.0,0.0,1.0,18485,5625,0.5608108108108109,0.4391891891891892,0.2444533379009609
1745,0.0,41,12,0.0,0.0,1.0,0.0,23483,25564,0.9995305164319249,0.00046948356807511736,7.663407664893559
1746,0.0,18,10,0.0,0.0,0.0,1.0,2309,8584,0.6086206896551725,0.3913793103448276,0.4415180394518943
1747,0.0,16,9,0.0,0.0,0.0,1.0,832,7697,0.6086206896551725,0.3913793103448276,0.4415180394518943
1748,0.0,25,16,0.0,0.0,1.0,0.0,12134,12197,0.9995305164319249,0.00046948356807511736,7.663407664893559
1749,0.0,23,14,0.0,0.0,1.0,0.0,1679,8454,0.996969696969697,0.0030303030303030303,5.796057750765366
1750,0.0,22,12,0.0,0.0,1.0,0.0,17833,19371,0.9995305164319249,0.00046948356807511736,7.663407664893559
1751,0.0,20,12,0.0,0.0,0.0,0.0,16975,17268,0.9995305164319249,0.00046948356807511736,7.663407664893559
1752,0.0,20,12,0.0,0.0,0.0,0.0,245,10265,0.9519230769230769,0.04807692307692308,2.9856819377004884
1753,0.0,27,12,1.0,0.0,1.0,0.0,19450,22253,0.9742765273311897,0.02572347266881029,3.6342912638295344
1754,0.0,27,15,0.0,0.0,1.0,0.0,5184,15714,0.996969696969697,0.0030303030303030303,5.796057750765366
1755,0.0,55,8,0.0,0.0,0.0,1.0,4441,11314,0.6086206896551725,0.3913793103448276,0.4415180394518943
1756,0.0,38,18,0.0,0.0,1.0,0.0,2866,25142,0.996969696969697,0.0030303030303030303,5.796057750765366
1757,0.0,34,16,1.0,0.0,1.0,0.0,25243,25564,0.9742765273311897,0.02572347266881029,3.6342912638295344
1758,0.0,28,18,0.0,0.0,1.0,0.0,25243,25564,0.9995305164319249,0.00046948356807511736,7.663407664893559
1759,0.0,33,16,0.0,0.0,1.0,0.0,22572,24683,0.9995305164319249,0.00046948356807511736,7.663407664893559
1760,0.0,35,17,0.0,0.0,1.0,0.0,18852,19173,0.9995305164319249,0.00046948356807511736,7.663407664893559
1761,0.0,28,18,0.0,0.0,0.0,0.0,18003,19362,0.9995305164319249,0.00046948356807511736,7.663407664893559
1762,0.0,41,18,0.0,0.0,1.0,0.0,13590,18087,0.9995305164319249,0.00046948356807511736,7.663407664893559
1763,0.0,52,9,0.0,0.0,1.0,1.0,14483,17214,0.9995305164319249,0.00046948356807511736,7.663407664893559
1764,0.0,42,13,0.0,0.0,1.0,0.0,0,0,0.996969696969697,0.0030303030303030303,5.796057750765366
1765,0.0,26,12,0.0,0.0,1.0,0.0,574,638,0.996969696969697,0.0030303030303030303,5.796057750765366
1766,0.0,22,11,0.0,0.0,1.0,1.0,4626,18616,0.996969696969697,0.0030303030303030303,5.796057750765366
1767,0.0,19,12,0.0,0.0,0.0,0.0,8455,2609,0.10509554140127389,0.8949044585987261,-2.1418471078672656
1768,0.0,25,16,0.0,0.0,1.0,0.0,22146,23931,0.9995305164319249,0.00046948356807511736,7.663407664893559
1769,0.0,35,16,0.0,0.0,0.0,0.0,25243,25564,0.9995305164319249,0.00046948356807511736,7.663407664893559
1770,0.0,34,18,0.0,0.0,0.0,0.0,25243,25564,0.9995305164319249,0.00046948356807511736,7.663407664893559
1771,0.0,33,12,0.0,0.0,1.0,0.0,22248,20535,0.9995305164319249,0.00046948356807511736,7.663407664893559
1772,0.0,43,16,1.0,0.0,1.0,0.0,16379,19285,0.9742765273311897,0.02572347266881029,3.6342912638295344
1773,0.0,40,9,1.0,0.0,1.0,1.0,7138,10361,0.09382716049382717,0.9061728395061729,-2.2677756883281845
1774,0.0,35,12,0.0,0.0,0.0,0.0,15579,7316,0.9995305164319249,0.00046948356807511736,7.663407664893559
1775,0.0,26,6,1.0,0.0,0.0,1.0,13117,16931,0.5608108108108109,0.4391891891891892,0.2444533379009609
1776,0.0,51,12,0.0,0.0,1.0,0.0,23499,25564,0.9995305164319249,0.00046948356807511736,7.663407664893559
1777,0.0,53,12,0.0,0.0,1.0,0.0,22876,24428,0.9995305164319249,0.00046948356807511736,7.663407664893559
1778,0.0,20,13,0.0,0.0,0.0,0.0,42,3242,0.9519230769230769,0.04807692307692308,2.9856819377004884
1779,0.0,24,12,0.0,0.0,1.0,0.0,18859,24174,0.9995305164319249,0.00046948356807511736,7.663407664893559
1780,0.0,33,9,0.0,0.0,1.0,1.0,19876,17030,0.9995305164319249,0.00046948356807511736,7.663407664893559
