,treat,age,black,hispanic,married,nodegree,re75,re78,education*,u75,educ_re75,hisp_u75,black_u75,married_u75,nodegree_re75,nodegree_u75,nodegree_education,black_age,black_education,hisp_re75,agesq,re78sq,re75sq,educsq,ageboxcox,re78boxcox,re75boxcox,lnre78,lnre75,education_1,education_2,education_3,education_4,education_5,education_6,education_7,education_8,education_9,education_10,education_11,education_12,education_13,education_14,education_15,education_16,education_17,education_18,propensity_score,propensity_logit
2706,0.0,53,0.0,0.0,1.0,0.0,25243,0,14,0,353402,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2809,1,637209049,196,5.607184971248686,0.0,191.5068856977373,0.0,10.136304168546024,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.5465411,0.18670483
2707,0.0,43,0.0,0.0,1.0,0.0,25243,25564,12,0,302916,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1849,653518096,637209049,144,5.21158884271324,196.8437559934704,191.5068856977373,10.148940390770171,10.136304168546024,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.8462555,1.705529
2708,0.0,47,0.0,0.0,1.0,0.0,25243,25564,16,0,403888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2209,653518096,637209049,256,5.378209281310344,196.8437559934704,191.5068856977373,10.148940390770171,10.136304168546024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.3424206,-0.6525257
2709,0.0,26,0.0,0.0,1.0,0.0,0,0,12,1,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,676,1,1,144,4.313810477859777,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.598475,0.39911488
2710,0.0,25,0.0,0.0,1.0,0.0,11164,12971,13,0,145132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,625,168246841,124634896,169,4.246902063237979,145.36167686253586,133.25784829816072,9.470471375340674,9.320449594656212,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.35931635,-0.5783326
2711,0.0,46,0.0,0.0,1.0,0.0,25243,0,12,0,302916,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2116,1,637209049,144,5.337698554227474,0.0,191.5068856977373,0.0,10.136304168546024,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.45787326,-0.1689075
2712,0.0,22,0.0,0.0,0.0,1.0,472,478,10,0,4720,0.0,0.0,0.0,472.0,0.0,10.0,0.0,0.0,0.0,484,228484,222784,100,4.031805260868567,32.17308140998041,31.605506962089,6.169610732491456,6.156978985585555,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.44457108,-0.22263071
2713,0.0,38,1.0,0.0,1.0,0.0,25243,25564,13,0,328159,0.0,0.0,0.0,0.0,0.0,0.0,38.0,13.0,0.0,1444,653518096,637209049,169,4.984051275128488,196.8437559934704,191.5068856977373,10.148940390770171,10.136304168546024,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.4867464,-0.053026732
2714,0.0,54,0.0,0.0,1.0,0.0,25243,25564,12,0,302916,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2916,653518096,637209049,144,5.643218794318048,196.8437559934704,191.5068856977373,10.148940390770171,10.136304168546024,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.40053803,-0.40322384
2715,0.0,29,0.0,1.0,0.0,0.0,24122,18787,12,0,289464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,841,352951369,581870884,144,4.502394833016174,171.55718590717115,187.6876839683189,9.8409204202673,10.090879566143188,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.36666274,-0.5465606
2716,0.0,32,0.0,0.0,1.0,0.0,25243,24506,12,0,302916,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1024,600544036,637209049,144,4.67533385715455,193.1672823168054,191.5068856977373,10.106673264509393,10.136304168546024,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.01943773,-3.9209101
2717,0.0,27,0.0,0.0,1.0,0.0,9846,17058,12,0,118152,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,729,290975364,96943716,144,4.378603334624191,164.31270056662078,125.99803106543236,9.744374580879056,9.194820560318146,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.7504809,1.1011786
2718,0.0,22,0.0,0.0,1.0,0.0,14874,3400,13,0,193362,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,484,11560000,221235876,169,4.031805260868567,79.53583692796946,151.41649707149074,8.131530710604252,9.607370001263243,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.44659272,-0.21444722
2719,0.0,27,0.0,0.0,1.0,0.0,7499,2645,12,0,89988,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,729,6996025,56235001,144,4.378603334624191,70.96191705964569,111.56972366452462,7.8804263442924,8.92252495730139,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.29798576,-0.85690796
2720,0.0,27,0.0,0.0,1.0,0.0,13391,19408,15,0,200865,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,729,376670464,179318881,225,4.378603334624191,174.06766145780125,144.50292046888922,9.873440631183833,9.502338118495564,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.5439804,0.17637748
2721,0.0,33,0.0,0.0,1.0,1.0,25243,19473,11,0,277673,0.0,0.0,0.0,25243.0,0.0,11.0,0.0,0.0,0.0,1089,379197729,637209049,121,4.729971912479329,174.32782063643714,191.5068856977373,9.876784169701578,10.136304168546024,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.5308901,0.123718016
2722,0.0,27,0.0,0.0,1.0,0.0,23141,25564,12,0,277692,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,729,653518096,535505881,144,4.378603334624191,196.8437559934704,184.26278700314572,10.148940390770171,10.049361215025671,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.5616081,0.24769092
2723,0.0,54,0.0,0.0,1.0,0.0,1963,4473,12,0,23556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2916,20007729,3853369,144,5.643218794318048,90.05237646421828,60.999009922920834,8.405814603432848,7.582229194276461,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.7995703,1.3836111
2724,0.0,53,0.0,0.0,1.0,1.0,17330,14672,7,0,121310,0.0,0.0,0.0,17330.0,0.0,7.0,0.0,0.0,0.0,2809,215267584,300328900,49,5.607184971248686,153.6048836077443,162.0616732320382,9.593696194496246,9.760194382709653,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.55730224,0.23022047
2725,0.0,30,0.0,0.0,1.0,0.0,17196,17905,12,0,206352,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,900,320589025,295702416,144,4.561636201904492,167.9104848013733,161.50362331642103,9.792835282432533,9.752432077616172,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.7259719,0.9742806
2726,0.0,34,0.0,0.0,1.0,0.0,0,17716,17,1,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1156,313856656,1,289,4.783244395303898,167.11606282121477,0.0,9.782223465043089,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.51810277,0.07244268
2727,0.0,52,0.0,0.0,1.0,0.0,7098,10095,12,0,85176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2704,101909025,50381604,144,5.570578851872717,129.91346895426176,108.86072544352878,9.219795530746936,8.867568333206442,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.47501418,-0.10002653
2728,0.0,28,0.0,0.0,0.0,0.0,13427,2580,16,0,214832,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,784,6656400,180284329,256,4.441422282762017,70.16289266430718,144.67570747263474,7.855544677915663,9.505022884072709,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.70932275,0.8920971
2729,0.0,30,0.0,0.0,0.0,0.0,3338,2701,17,0,56746,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,900,7295401,11142244,289,4.561636201904492,71.64154817890017,77.5737939812797,7.901377353792616,8.11312710422178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.8253128,1.5527655
2730,0.0,27,0.0,0.0,1.0,0.0,12227,8879,12,0,146724,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,729,78836641,149499529,144,4.378603334624191,122.64049599670255,138.76886359391497,9.091444217032327,9.41140190014419,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.6236855,0.5052209
2731,0.0,22,0.0,0.0,0.0,0.0,14646,4982,12,0,175752,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,484,24820324,214505316,144,4.031805260868567,94.54537165903712,150.37962430852758,8.513586695822125,9.591922539621017,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.4577371,-0.16945599
2732,0.0,19,0.0,0.0,0.0,1.0,112,675,10,0,1120,0.0,0.0,0.0,112.0,0.0,10.0,0.0,0.0,0.0,361,455625,12544,100,3.7906438013860337,37.83361537540459,15.760123113448406,6.51471269087253,4.718498871295094,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.6399489,0.5751424
2733,0.0,24,0.0,0.0,1.0,0.0,14240,14495,12,0,170880,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,576,210105025,202777600,144,4.177720095722324,152.77293157225728,148.51056690467905,9.581559041355757,9.563810184965966,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.55473983,0.21984048
2734,0.0,21,0.0,0.0,0.0,0.0,15917,16677,12,0,191004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,441,278122329,253350889,144,3.9546477265588313,162.66176976592175,156.0494600964921,9.72178580362158,9.675142999429854,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.3022825,-0.83645225
2735,0.0,23,0.0,0.0,0.0,0.0,4574,9673,14,0,64036,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,529,93566929,20921476,196,4.106087574170275,127.44796027599725,89.39404932056179,9.177093778182549,8.428143374582726,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.34559193,-0.63847244
2736,0.0,20,0.0,0.0,0.0,0.0,6894,13138,14,0,96516,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,400,172607044,47527236,196,3.874358465273184,146.1967677042664,107.44952667814472,9.483264073452418,8.83840674707681,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.4933376,-0.026651125
2737,0.0,27,0.0,0.0,1.0,0.0,15269,22931,16,0,244304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,729,525830761,233142361,256,4.378603334624191,187.52592413941693,153.19190925118025,10.040244985890988,9.633579908183512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.5966286,0.39143705
2738,0.0,25,0.0,0.0,1.0,0.0,15450,21097,16,0,247200,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,625,445083409,238702500,256,4.246902063237979,180.67657006569468,153.99683088249063,9.956886129260823,9.645364282325891,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.24142069,-1.1449063
2739,0.0,55,0.0,0.0,0.0,0.0,0,0,18,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3025,1,1,324,5.678699621919348,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.32079613,-0.7501155
2740,0.0,27,0.0,0.0,1.0,0.0,11318,12943,12,0,135816,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,729,167521249,128097124,144,4.378603334624191,145.22107438463476,134.07398255550936,9.468310380442436,9.334149657702469,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.8561787,1.7839075
2741,0.0,47,0.0,0.0,1.0,0.0,25243,9500,12,0,302916,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2209,90250000,637209049,144,5.378209281310344,126.4198566925823,191.5068856977373,9.159047077588632,10.136304168546024,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.5455593,0.18274401
2742,0.0,19,0.0,0.0,0.0,0.0,3433,701,12,0,41196,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,361,491401,11785489,144,3.7906438013860337,38.5075132657938,78.56183890847551,6.55250788703459,8.141189793457691,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.28331816,-0.9280615
2743,0.0,16,0.0,0.0,0.0,1.0,0,0,9,1,0,0.0,0.0,0.0,0.0,1.0,9.0,0.0,0.0,0.0,256,1,1,81,3.515276245051319,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.45994225,-0.16057515
2744,0.0,31,0.0,0.0,1.0,0.0,22821,24284,12,0,273852,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,961,589712656,520798041,144,4.6192508626288165,192.38464671802944,183.127999357288,10.097572976250325,10.03543644366541,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.97674495,3.7377033
2745,0.0,45,0.0,0.0,1.0,0.0,20481,22498,12,0,245772,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025,506160004,419471361,144,5.296445606698071,185.93727240644785,174.54362315450453,10.021181695352771,9.92725290608639,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.7312837,1.0011454
2746,0.0,42,0.0,0.0,1.0,1.0,21772,25564,8,0,174176,0.0,0.0,0.0,21772.0,0.0,8.0,0.0,0.0,0.0,1764,653518096,474019984,64,5.167917773385796,196.8437559934704,179.3440097686999,10.148940390770171,9.988380019554093,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.3707841,-0.5288545
2747,0.0,33,1.0,0.0,1.0,0.0,4676,4935,12,0,56112,0.0,0.0,0.0,0.0,0.0,0.0,33.0,12.0,0.0,1089,24354225,21864976,144,4.729971912479329,94.14158569513124,90.28433654153145,8.504107951867582,8.450198322591959,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.6413668,0.5813013
2748,0.0,36,0.0,0.0,1.0,1.0,0,0,11,1,0,0.0,0.0,1.0,0.0,1.0,11.0,0.0,0.0,0.0,1296,1,1,121,4.885978119627811,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.45288652,-0.18901463
2749,0.0,44,0.0,0.0,1.0,0.0,15955,18911,12,0,191460,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1936,357625921,254562025,144,5.25441988382463,172.0621379939024,156.21498615251826,9.847499042327271,9.677527538712344,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.5680906,0.27406514
2750,0.0,17,0.0,0.0,0.0,1.0,1693,7772,10,0,16930,0.0,0.0,0.0,1693.0,0.0,10.0,0.0,0.0,0.0,289,60403984,2866249,100,3.611529515721841,115.51762154966951,57.02602745480297,8.95828281049733,7.434257382133135,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.46617675,-0.13549994
2751,0.0,30,0.0,0.0,1.0,0.0,2080,14475,12,0,24960,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,900,209525625,4326400,144,4.561636201904492,152.67856933971512,62.62491556549222,9.580178302441196,7.640123172695364,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.52576303,0.10314346
2752,0.0,21,0.0,0.0,1.0,0.0,8493,14320,12,0,101916,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,441,205062400,72131049,144,3.9546477265588313,151.94477755794065,117.9520504180186,9.569412440514636,9.04699757378001,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.50845706,0.033831447
2753,0.0,31,0.0,0.0,0.0,1.0,6409,14876,9,0,57681,0.0,0.0,0.0,6409.0,0.0,9.0,0.0,0.0,0.0,961,221295376,41075281,81,4.6192508626288165,154.55681311439488,103.99736430636868,9.60750445504496,8.765458531504226,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.48563722,-0.057466976
2754,0.0,48,0.0,0.0,1.0,1.0,5650,0,6,0,33900,0.0,0.0,0.0,5650.0,0.0,6.0,0.0,0.0,0.0,2304,1,31922500,36,5.418006515669491,0.0,98.28635095005686,0.0,8.639410824140487,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.6587687,0.657812
2755,0.0,21,0.0,0.0,0.0,0.0,1929,8287,12,0,23148,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,441,68674369,3721041,144,3.9546477265588313,118.89741399907597,60.51636562229892,9.022443300849044,7.564757012905729,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.5294709,0.118020475
2756,0.0,32,0.0,0.0,1.0,0.0,14113,22621,12,0,169356,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1024,511709641,199176769,144,4.67533385715455,186.3902775746229,147.91977688406354,10.026633957357836,9.554851637414007,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.7318848,1.0042062
2757,0.0,50,0.0,0.0,1.0,1.0,6491,8703,11,0,71401,0.0,0.0,0.0,6491.0,0.0,11.0,0.0,0.0,0.0,2500,75742209,42133081,121,5.495567135613508,121.54265934879584,104.5910916918994,9.071423072789514,8.778171881033469,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.5551635,0.22155586
2758,0.0,34,0.0,0.0,1.0,0.0,25243,21846,12,0,302916,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1156,477247716,637209049,144,4.783244395303898,183.51253022716537,191.5068856977373,9.991773117403488,10.136304168546024,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.110291846,-2.0877635
2759,0.0,43,0.0,0.0,1.0,0.0,25243,25564,15,0,378645,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1849,653518096,637209049,225,5.21158884271324,196.8437559934704,191.5068856977373,10.148940390770171,10.136304168546024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.598318,0.39846158
2760,0.0,22,0.0,0.0,0.0,0.0,15466,13314,12,0,185592,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,484,177262596,239197156,144,4.031805260868567,147.07046538732095,154.06772874173916,9.496571392160648,9.64639934516898,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.46701545,-0.13213015
2761,0.0,23,0.0,0.0,0.0,0.0,0,0,12,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,529,1,1,144,4.106087574170275,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.38635284,-0.46266907
2762,0.0,26,0.0,0.0,0.0,0.0,1613,5937,12,0,19356,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,676,35247969,2601769,144,4.313810477859777,102.32876408305782,55.781267217686285,8.688959234270676,7.385851078125209,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.60352916,0.42019182
2763,0.0,35,0.0,0.0,1.0,1.0,16882,23590,11,0,185702,0.0,0.0,0.0,16882.0,0.0,11.0,0.0,0.0,0.0,1225,556488100,285001924,121,4.83522413251897,189.91189914509772,160.18631029830263,10.06857817240172,9.734003244543665,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.3190693,-0.7580523
2764,0.0,28,0.0,0.0,1.0,0.0,9889,12616,12,0,118668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,784,159163456,97792321,144,4.441422282762017,143.56628740940695,126.24322153924489,9.442721128642876,9.19917830726999,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.59771705,0.3959618
2765,0.0,22,0.0,0.0,1.0,0.0,17095,22955,12,0,205140,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,484,526932025,292239025,144,4.031805260868567,187.6134862164205,161.0813869894254,10.041291056683322,9.746541302073402,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.3085743,-0.80679303
2766,0.0,33,0.0,0.0,1.0,0.0,4658,20884,15,0,69870,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1089,436141456,21696964,225,4.729971912479329,179.85983474783689,90.1280256268975,9.946738594530444,8.446341450444287,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.43522772,-0.26055315
2767,0.0,18,0.0,0.0,0.0,0.0,9033,25564,12,0,108396,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,324,653518096,81595089,144,3.703165208990785,196.8437559934704,121.2439939911193,10.148940390770171,9.108639817149845,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.6504628,0.6210742
2768,0.0,23,0.0,0.0,1.0,0.0,13072,25564,12,0,156864,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,529,653518096,170877184,144,4.106087574170275,196.8437559934704,142.96029779699634,10.148940390770171,9.478227817099784,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.6336008,0.5476955
2769,0.0,42,0.0,0.0,1.0,0.0,0,0,12,1,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1764,1,1,144,5.167917773385796,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.70146453,0.85428154
2770,0.0,22,0.0,0.0,1.0,1.0,20105,6552,9,0,180945,0.0,0.0,0.0,20105.0,0.0,9.0,0.0,0.0,0.0,484,42928704,404211025,81,4.031805260868567,106.97489153111478,173.11372522355353,8.787525625532906,9.908723819331374,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.5092433,0.036977485
2771,0.0,38,0.0,0.0,1.0,0.0,21775,21109,12,0,261300,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1444,445589881,474150625,144,4.984051275128488,180.7224458532848,179.3549758606866,9.95745476880607,9.988517801720704,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.1471659,-1.7570045
2772,0.0,34,0.0,0.0,1.0,0.0,0,25564,12,1,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1156,653518096,1,144,4.783244395303898,196.8437559934704,0.0,10.148940390770171,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.38198954,-0.48111218
2773,0.0,26,0.0,0.0,1.0,0.0,23290,25478,15,0,349350,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,676,649128484,542424100,225,4.313810477859777,196.54812634343656,184.7881644189224,10.145570613669731,10.055779362878386,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.4928963,-0.028416703
2774,0.0,40,0.0,0.0,1.0,1.0,23976,25564,11,0,263736,0.0,0.0,0.0,23976.0,0.0,11.0,0.0,0.0,0.0,1600,653518096,574848576,121,5.077904651415065,196.8437559934704,187.1829859029374,10.148940390770171,10.084808608996498,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.47639662,-0.09448372
2775,0.0,18,0.0,0.0,0.0,1.0,0,14440,10,1,0,0.0,0.0,0.0,0.0,1.0,10.0,0.0,0.0,0.0,324,208513600,1,100,3.703165208990785,152.51325987652757,0.0,9.577757412446818,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.69789076,0.83727396
2776,0.0,21,0.0,0.0,0.0,0.0,9418,25564,12,0,113016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,441,653518096,88698724,144,3.9546477265588313,196.8437559934704,123.52400844690516,10.148940390770171,9.1503780308035,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.29080218,-0.8914913
2777,0.0,38,0.0,0.0,1.0,1.0,3779,10026,11,0,41569,0.0,0.0,0.0,3779.0,0.0,11.0,0.0,0.0,0.0,1444,100520676,14280841,121,4.984051275128488,129.51433588735935,82.03614362178695,9.212936997823448,8.237214703349489,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.6789156,0.74879295
2778,0.0,17,0.0,0.0,0.0,1.0,4135,2739,11,0,45485,0.0,0.0,0.0,4135.0,0.0,11.0,0.0,0.0,0.0,289,7502121,17098225,121,3.611529515721841,72.0982501389716,85.42896281838816,7.915348169263078,8.327242607457793,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.38783166,-0.45643586
2779,0.0,20,0.0,0.0,1.0,0.0,7574,18913,12,0,90888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,400,357701569,57365476,144,3.874358465273184,172.0702671905702,112.06728872352625,9.847604795288454,8.93247660846174,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.59633505,0.3902175
2780,0.0,53,1.0,0.0,1.0,1.0,0,0,9,1,0,0.0,1.0,1.0,0.0,1.0,9.0,53.0,9.0,0.0,2809,1,1,81,5.607184971248686,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.6105067,0.44944268
2781,0.0,52,0.0,0.0,1.0,0.0,25243,22795,14,0,353402,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2704,519612025,637209049,196,5.570578851872717,187.0287685111995,191.5068856977373,10.034296492647542,10.136304168546024,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.43014067,-0.28127724
2782,0.0,25,0.0,0.0,1.0,0.0,13499,13188,12,0,161988,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,625,173923344,182223001,144,4.246902063237979,146.44563925672568,145.02050234919767,9.48706260419162,9.510370887608827,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.35682654,-0.5891646
2783,0.0,18,0.0,0.0,0.0,0.0,4191,8957,12,0,50292,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,324,80227849,17564481,144,3.703165208990785,123.12314566353564,85.9475127980446,9.100190628475197,8.340694647925071,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.33512774,-0.6850832
2784,0.0,20,0.0,0.0,1.0,0.0,4864,9670,12,0,58368,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,400,93508900,23658496,144,3.874358465273184,127.43021986973324,91.8971080580976,9.17678358844734,8.489616423646003,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.72750473,0.9819992
2785,0.0,55,0.0,0.0,1.0,0.0,25243,25564,13,0,328159,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3025,653518096,637209049,169,5.678699621919348,196.8437559934704,191.5068856977373,10.148940390770171,10.136304168546024,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.44182423,-0.23376186
